ID,Age,Household Size,Occupations,Household ID
103,93,2,,63456
104,58,5,FOOD,217422
105,24,5,,217422
106,44,2,HEALTHCARE,63457
107,18,3,,145135
108,40,4,,182550
109,7,4,,182551
110,25,2,HEALTHCARE,63457
111,35,3,INFORMATION,145135
112,59,4,,182551
113,28,6,,235440
114,54,3,,145136
115,17,3,,145136
116,44,1,FINANCEINSURANCE,10
117,53,4,,182551
118,66,4,,182551
119,22,5,,217422
120,8,4,,182552
121,55,5,SCIENTIFICTECHNICAL,217422
122,21,2,FOOD,63458
123,19,4,REALESTATERENTAL,182552
124,20,2,,63458
125,5,2,,63459
126,10,5,,217423
127,23,4,,182552
128,56,6,,235440
129,43,2,,63459
130,73,3,,145136
131,32,2,,63460
132,41,3,FINANCEINSURANCE,145137
133,3,4,,182552
134,87,1,,11
135,44,2,,63460
136,34,5,,217423
137,62,4,HEALTHCARE,182553
138,59,2,,63461
139,42,3,,145137
140,62,4,WASTEMANAGEMENT,182553
141,27,1,,12
142,59,1,FINANCEINSURANCE,13
143,24,2,FOOD,63461
144,22,2,,63462
145,56,2,,63462
146,1,3,,145137
147,76,2,,63463
148,15,3,,145138
149,43,6,WASTEMANAGEMENT,235440
150,46,5,,217423
151,10,3,,145138
152,58,5,,217423
153,5,2,,63463
154,15,2,,63464
155,62,2,,63464
156,67,3,,145138
157,56,1,INFORMATION,14
158,33,6,HEALTHCARE,235441
159,68,5,,217423
160,62,4,REALESTATERENTAL,182553
161,67,2,,63465
162,55,4,WASTEMANAGEMENT,182553
163,41,5,,217424
164,10,4,,182554
165,9,5,,217424
166,60,4,SCIENTIFICTECHNICAL,182554
167,43,2,,63465
168,3,1,,15
169,54,5,HEALTHCARE,217424
170,44,1,HEALTHCARE,16
171,37,4,,182554
172,88,5,,217424
173,42,2,,63466
174,37,6,,235441
175,3,5,,217424
176,98,2,,63466
177,28,4,,182554
178,51,4,,182555
179,49,2,,63467
180,63,5,,217425
181,19,6,HEALTHCARE,235441
182,55,2,WASTEMANAGEMENT,63467
183,53,3,HEALTHCARE,145139
184,79,2,,63468
185,34,3,,145139
186,55,3,,145139
187,53,3,,145140
188,35,4,HEALTHCARE,182555
189,50,4,FINANCEINSURANCE,182555
190,90,4,,182555
191,30,2,,63468
192,69,4,,182556
193,99,3,,145140
194,74,6,,235441
195,77,3,,145140
196,5,1,,17
197,70,4,,182556
198,0,4,,182556
199,97,5,,217425
200,74,1,,18
201,2,3,,145141
202,59,4,,182556
203,29,4,,182557
204,14,2,,63469
205,51,4,,182557
206,55,5,FOOD,217425
207,22,1,,19
208,62,2,,63469
209,62,4,HEALTHCARE,182557
210,9,4,,182557
211,31,5,,217425
212,51,1,HEALTHCARE,20
213,39,1,,21
214,57,1,,22
215,16,3,,145141
216,42,3,WASTEMANAGEMENT,145141
217,36,1,,23
218,24,2,ART,63470
219,17,3,,145142
220,43,3,,145142
221,36,2,WASTEMANAGEMENT,63470
222,39,3,FINANCEINSURANCE,145142
223,67,3,,145143
224,39,3,EDUCATION,145143
225,17,5,,217425
226,14,3,,145143
227,63,6,HEALTHCARE,235441
228,10,4,,182558
229,45,4,FOOD,182558
230,33,2,WASTEMANAGEMENT,63471
231,38,4,WASTEMANAGEMENT,182558
232,41,4,WASTEMANAGEMENT,182558
233,53,1,,24
234,51,4,,182559
235,38,5,,217426
236,51,4,WASTEMANAGEMENT,182559
237,0,5,,217426
238,16,4,,182559
239,10,3,,145144
240,42,4,FINANCEINSURANCE,182559
241,47,2,HEALTHCARE,63471
242,23,6,SCIENTIFICTECHNICAL,235441
243,26,4,,182560
244,69,2,,63472
245,86,4,,182560
246,75,4,,182560
247,73,5,,217426
248,14,3,,145144
249,32,2,SCIENTIFICTECHNICAL,63472
250,6,3,,145144
251,44,6,SCIENTIFICTECHNICAL,235442
252,29,2,,63473
253,42,3,FOOD,145145
254,55,4,,182560
255,14,4,,182561
256,31,2,HEALTHCARE,63473
257,77,4,,182561
258,36,5,,217426
259,52,1,WASTEMANAGEMENT,25
260,63,3,,145145
261,87,5,,217426
262,59,1,,26
263,28,2,,63474
264,18,2,,63474
265,9,3,,145145
266,46,4,WASTEMANAGEMENT,182561
267,46,2,,63475
268,49,6,,235442
269,53,3,REALESTATERENTAL,145146
270,56,2,HEALTHCARE,63475
271,44,2,,63476
272,16,3,,145146
273,22,5,OTHER,217427
274,9,5,,217427
275,91,4,,182561
276,55,4,FOOD,182562
277,33,5,,217427
278,22,4,OTHER,182562
279,35,1,,27
280,35,2,WASTEMANAGEMENT,63476
281,19,5,HEALTHCARE,217427
282,27,2,SCIENTIFICTECHNICAL,63477
283,52,1,,28
284,40,1,FOOD,29
285,29,4,,182562
286,52,3,SCIENTIFICTECHNICAL,145146
287,59,3,FOOD,145147
288,7,3,,145147
289,75,1,,30
290,11,2,,63477
291,3,4,,182562
292,27,3,INFORMATION,145147
293,67,4,,182563
294,19,4,,182563
295,9,6,,235442
296,53,2,WASTEMANAGEMENT,63478
297,9,3,,145148
298,33,3,WASTEMANAGEMENT,145148
299,75,6,,235442
300,28,3,,145148
301,65,3,REALESTATERENTAL,145149
302,1,2,,63478
303,73,1,,31
304,33,2,ART,63479
305,20,5,,217427
306,69,3,,145149
307,18,6,HEALTHCARE,235442
308,31,6,HEALTHCARE,235442
309,72,5,,217428
310,3,4,,182563
311,17,3,,145149
312,44,5,SCIENTIFICTECHNICAL,217428
313,67,1,,32
314,40,6,FINANCEINSURANCE,235443
315,24,2,HEALTHCARE,63479
316,96,5,,217428
317,39,3,FOOD,145150
318,58,6,,235443
319,76,3,,145150
320,73,4,,182563
321,56,6,,235443
322,60,5,OTHER,217428
323,21,2,FOOD,63480
324,5,3,,145150
325,21,2,FINANCEINSURANCE,63480
326,14,3,,145151
327,33,2,HEALTHCARE,63481
328,1,3,,145151
329,26,4,,182564
330,28,4,ART,182564
331,46,2,,63481
332,32,1,HEALTHCARE,33
333,64,6,WASTEMANAGEMENT,235443
334,52,5,,217428
335,5,4,,182564
336,18,5,HEALTHCARE,217429
337,23,4,,182564
338,44,4,,182565
339,37,5,,217429
340,32,3,,145151
341,74,2,,63482
342,10,4,,182565
343,67,5,,217429
344,42,4,WASTEMANAGEMENT,182565
345,60,4,,182565
346,28,4,HEALTHCARE,182566
347,5,5,,217429
348,21,4,WASTEMANAGEMENT,182566
349,23,2,FINANCEINSURANCE,63482
350,60,4,SCIENTIFICTECHNICAL,182566
351,37,4,,182566
352,20,1,,34
353,41,5,WASTEMANAGEMENT,217429
354,23,3,FOOD,145152
355,41,1,WASTEMANAGEMENT,35
356,43,1,SCIENTIFICTECHNICAL,36
357,13,6,,235443
358,69,4,,182567
359,52,6,FINANCEINSURANCE,235443
360,55,1,,37
361,0,5,,217430
362,30,2,HEALTHCARE,63483
363,0,3,,145152
364,63,2,WASTEMANAGEMENT,63483
365,39,4,,182567
366,15,5,,217430
367,33,3,HEALTHCARE,145152
368,73,2,,63484
369,65,1,,38
370,4,5,,217430
371,7,3,,145153
372,21,3,FOOD,145153
373,18,2,HEALTHCARE,63484
374,56,1,,39
375,76,5,,217430
376,6,5,,217430
377,57,1,,40
378,64,3,HEALTHCARE,145153
379,61,4,,182567
380,26,1,,41
381,28,4,,182567
382,83,4,,182568
383,48,2,,63485
384,24,4,FOOD,182568
385,15,4,,182568
386,46,4,,182568
387,28,4,FINANCEINSURANCE,182569
388,28,5,SCIENTIFICTECHNICAL,217431
389,56,2,,63485
390,64,1,WASTEMANAGEMENT,42
391,32,5,,217431
392,63,2,HEALTHCARE,63486
393,20,1,,43
394,43,6,FOOD,235444
395,78,4,,182569
396,9,1,,44
397,59,3,WASTEMANAGEMENT,145154
398,39,4,WASTEMANAGEMENT,182569
399,90,3,,145154
400,53,3,FOOD,145154
401,12,3,,145155
402,18,5,,217431
403,23,6,WASTEMANAGEMENT,235444
404,24,3,,145155
405,63,5,,217431
406,33,5,,217431
407,41,5,FOOD,217432
408,71,4,,182569
409,2,2,,63486
410,61,2,,63487
411,40,3,HEALTHCARE,145155
412,50,3,FOOD,145156
413,3,2,,63487
414,31,5,WASTEMANAGEMENT,217432
415,73,2,,63488
416,18,2,REALESTATERENTAL,63488
417,17,2,,63489
418,61,2,,63489
419,11,4,,182570
420,31,3,,145156
421,2,3,,145156
422,10,2,,63490
423,27,4,HEALTHCARE,182570
424,57,5,WASTEMANAGEMENT,217432
425,15,4,,182570
426,13,3,,145157
427,16,5,,217432
428,64,4,,182570
429,4,4,,182571
430,7,6,,235444
431,34,2,WASTEMANAGEMENT,63490
432,33,4,HEALTHCARE,182571
433,63,4,,182571
434,15,4,,182571
435,47,3,OTHER,145157
436,49,3,,145157
437,74,4,,182572
438,71,1,,45
439,26,1,FINANCEINSURANCE,46
440,19,4,HEALTHCARE,182572
441,61,4,,182572
442,60,4,WASTEMANAGEMENT,182572
443,14,4,,182573
444,31,2,HEALTHCARE,63491
445,12,2,,63491
446,25,6,,235444
447,60,1,FOOD,47
448,62,4,HEALTHCARE,182573
449,15,2,,63492
450,23,2,WASTEMANAGEMENT,63492
451,69,3,,145158
452,63,1,FOOD,48
453,25,5,,217432
454,25,4,OTHER,182573
455,20,2,WASTEMANAGEMENT,63493
456,34,3,,145158
457,22,3,,145158
458,9,3,,145159
459,64,2,,63493
460,23,2,WASTEMANAGEMENT,63494
461,62,5,,217433
462,19,2,,63494
463,59,3,FINANCEINSURANCE,145159
464,75,2,,63495
465,9,4,,182573
466,85,6,,235444
467,70,3,,145159
468,0,2,,63495
469,38,3,FOOD,145160
470,21,6,,235444
471,63,1,,49
472,62,5,,217433
473,67,1,,50
474,49,4,HEALTHCARE,182574
475,39,2,,63496
476,10,2,,63496
477,21,2,WASTEMANAGEMENT,63497
478,31,1,,51
479,17,4,,182574
480,16,4,,182574
481,33,3,HEALTHCARE,145160
482,46,3,SCIENTIFICTECHNICAL,145160
483,56,6,,235445
484,62,5,,217433
485,53,3,,145161
486,96,4,,182574
487,31,4,,182575
488,31,3,,145161
489,71,3,,145161
490,26,3,SCIENTIFICTECHNICAL,145162
491,38,4,,182575
492,3,3,,145162
493,12,6,,235445
494,16,2,,63497
495,10,2,,63498
496,41,2,WASTEMANAGEMENT,63498
497,51,6,,235445
498,57,1,,52
499,55,2,FINANCEINSURANCE,63499
500,7,1,,53
501,47,4,,182575
502,21,2,FINANCEINSURANCE,63499
503,19,4,,182575
504,15,4,,182576
505,63,3,,145162
506,66,4,,182576
507,10,5,,217433
508,28,1,HEALTHCARE,54
509,50,4,REALESTATERENTAL,182576
510,5,3,,145163
511,20,2,,63500
512,28,5,,217433
513,12,4,,182576
514,58,5,,217434
515,51,4,,182577
516,16,3,,145163
517,19,5,HEALTHCARE,217434
518,43,4,FOOD,182577
519,13,4,,182577
520,51,2,,63500
521,1,4,,182577
522,34,2,HEALTHCARE,63501
523,44,4,SCIENTIFICTECHNICAL,182578
524,22,2,FOOD,63501
525,31,5,,217434
526,11,4,,182578
527,9,3,,145163
528,56,3,,145164
529,57,2,,63502
530,17,6,,235445
531,63,6,FINANCEINSURANCE,235445
532,6,1,,55
533,17,4,,182578
534,62,2,HEALTHCARE,63502
535,48,6,,235445
536,48,5,,217434
537,64,1,,56
538,96,2,,63503
539,45,5,WASTEMANAGEMENT,217434
540,58,1,,57
541,62,4,,182578
542,22,5,HEALTHCARE,217435
543,64,4,FINANCEINSURANCE,182579
544,12,4,,182579
545,4,5,,217435
546,10,3,,145164
547,37,2,HEALTHCARE,63503
548,68,2,,63504
549,10,4,,182579
550,24,2,HEALTHCARE,63504
551,20,4,,182579
552,9,6,,235446
553,7,5,,217435
554,25,3,,145164
555,40,6,HEALTHCARE,235446
556,2,2,,63505
557,5,6,,235446
558,12,4,,182580
559,70,4,,182580
560,29,6,,235446
561,71,3,,145165
562,56,4,,182580
563,72,4,,182580
564,0,4,,182581
565,75,4,,182581
566,4,3,,145165
567,51,4,REALESTATERENTAL,182581
568,62,2,SCIENTIFICTECHNICAL,63505
569,11,2,,63506
570,4,2,,63506
571,56,3,FOOD,145165
572,45,6,SCIENTIFICTECHNICAL,235446
573,15,6,,235446
574,27,5,ART,217435
575,49,6,WASTEMANAGEMENT,235447
576,42,1,WASTEMANAGEMENT,58
577,33,4,,182581
578,7,2,,63507
579,9,4,,182582
580,34,4,HEALTHCARE,182582
581,35,4,WASTEMANAGEMENT,182582
582,72,1,,59
583,7,2,,63507
584,16,2,,63508
585,59,3,,145166
586,6,4,,182582
587,68,3,,145166
588,46,5,,217435
589,1,6,,235447
590,52,3,,145166
591,42,5,FOOD,217436
592,10,5,,217436
593,37,5,HEALTHCARE,217436
594,45,2,,63508
595,32,4,FOOD,182583
596,26,1,,60
597,58,4,WASTEMANAGEMENT,182583
598,4,4,,182583
599,49,4,,182583
600,15,3,,145167
601,32,4,FOOD,182584
602,24,6,FOOD,235447
603,37,6,WASTEMANAGEMENT,235447
604,8,4,,182584
605,34,3,,145167
606,16,2,,63509
607,59,3,SCIENTIFICTECHNICAL,145167
608,69,5,,217436
609,55,5,HEALTHCARE,217436
610,35,6,WASTEMANAGEMENT,235447
611,51,4,,182584
612,55,2,FOOD,63509
613,23,6,WASTEMANAGEMENT,235447
614,14,2,,63510
615,31,4,OTHER,182584
616,21,6,,235448
617,41,2,,63510
618,9,2,,63511
619,36,1,INFORMATION,61
620,47,2,,63511
621,66,2,,63512
622,64,2,INFORMATION,63512
623,68,5,,217437
624,52,4,,182585
625,57,4,WASTEMANAGEMENT,182585
626,51,6,WASTEMANAGEMENT,235448
627,11,3,,145168
628,89,3,,145168
629,16,5,,217437
630,7,2,,63513
631,38,2,WASTEMANAGEMENT,63513
632,92,4,,182585
633,19,4,INFORMATION,182585
634,22,3,,145168
635,62,2,,63514
636,44,2,SCIENTIFICTECHNICAL,63514
637,26,6,WASTEMANAGEMENT,235448
638,58,4,REALESTATERENTAL,182586
639,4,1,,62
640,17,3,,145169
641,58,5,,217437
642,41,4,,182586
643,0,2,,63515
644,47,2,,63515
645,4,4,,182586
646,17,3,,145169
647,68,4,,182586
648,70,6,,235448
649,34,6,FOOD,235448
650,64,2,HEALTHCARE,63516
651,7,6,,235448
652,15,4,,182587
653,44,6,INFORMATION,235449
654,30,4,,182587
655,42,2,,63516
656,49,5,FOOD,217437
657,37,4,,182587
658,53,2,,63517
659,26,5,OTHER,217437
660,0,5,,217438
661,25,2,,63517
662,19,3,HEALTHCARE,145169
663,56,2,,63518
664,45,4,,182587
665,9,6,,235449
666,16,2,,63518
667,71,6,,235449
668,20,4,HEALTHCARE,182588
669,97,1,,63
670,72,3,,145170
671,48,1,,64
672,52,1,HEALTHCARE,65
673,2,6,,235449
674,99,5,,217438
675,48,6,,235449
676,14,1,,66
677,8,6,,235449
678,21,2,,63519
679,24,1,,67
680,35,2,OTHER,63519
681,23,1,,68
682,8,2,,63520
683,35,5,,217438
684,56,1,WASTEMANAGEMENT,69
685,34,4,,182588
686,38,4,,182588
687,49,2,WASTEMANAGEMENT,63520
688,10,3,,145170
689,54,4,FOOD,182588
690,24,4,,182589
691,56,2,WASTEMANAGEMENT,63521
692,24,4,,182589
693,4,1,,70
694,41,4,,182589
695,46,4,WASTEMANAGEMENT,182589
696,16,1,,71
697,19,2,WASTEMANAGEMENT,63521
698,15,5,,217438
699,30,3,,145170
700,25,1,FOOD,72
701,28,2,HEALTHCARE,63522
702,91,2,,63522
703,30,4,INFORMATION,182590
704,51,5,HEALTHCARE,217438
705,22,1,FOOD,73
706,11,5,,217439
707,37,1,OTHER,74
708,75,2,,63523
709,50,4,HEALTHCARE,182590
710,60,2,,63523
711,7,2,,63524
712,57,5,,217439
713,51,4,WASTEMANAGEMENT,182590
714,55,5,HEALTHCARE,217439
715,29,1,,75
716,5,3,,145171
717,59,1,,76
718,39,2,HEALTHCARE,63524
719,33,6,,235450
720,5,4,,182590
721,54,2,HEALTHCARE,63525
722,4,3,,145171
723,0,5,,217439
724,69,2,,63525
725,30,4,WASTEMANAGEMENT,182591
726,14,6,,235450
727,13,4,,182591
728,70,5,,217439
729,47,1,FOOD,77
730,35,5,FINANCEINSURANCE,217440
731,19,6,HEALTHCARE,235450
732,100,6,,235450
733,0,2,,63526
734,28,4,,182591
735,67,5,,217440
736,64,5,,217440
737,63,3,WASTEMANAGEMENT,145171
738,35,3,,145172
739,50,4,REALESTATERENTAL,182591
740,93,2,,63526
741,40,4,,182592
742,94,5,,217440
743,29,3,WASTEMANAGEMENT,145172
744,36,6,,235450
745,34,4,,182592
746,61,2,,63527
747,7,2,,63527
748,14,5,,217440
749,46,5,,217441
750,0,6,,235450
751,74,2,,63528
752,59,2,,63528
753,28,3,HEALTHCARE,145172
754,31,2,WASTEMANAGEMENT,63529
755,20,4,FOOD,182592
756,10,2,,63529
757,45,6,,235451
758,1,4,,182592
759,23,4,,182593
760,14,1,,78
761,78,4,,182593
762,65,4,,182593
763,56,5,WASTEMANAGEMENT,217441
764,71,3,,145173
765,36,2,SCIENTIFICTECHNICAL,63530
766,34,5,FOOD,217441
767,29,2,,63530
768,32,2,,63531
769,51,4,WASTEMANAGEMENT,182593
770,23,4,HEALTHCARE,182594
771,36,6,WASTEMANAGEMENT,235451
772,11,3,,145173
773,56,6,,235451
774,14,4,,182594
775,10,3,,145173
776,37,4,HEALTHCARE,182594
777,14,4,,182594
778,25,2,,63531
779,28,1,WASTEMANAGEMENT,79
780,58,2,HEALTHCARE,63532
781,66,3,,145174
782,51,3,ART,145174
783,20,4,FOOD,182595
784,12,3,,145174
785,3,4,,182595
786,43,2,,63532
787,20,4,,182595
788,21,4,INFORMATION,182595
789,32,2,HEALTHCARE,63533
790,36,4,,182596
791,14,3,,145175
792,55,1,,80
793,32,2,,63533
794,61,4,WASTEMANAGEMENT,182596
795,18,6,,235451
796,43,1,,81
797,30,5,HEALTHCARE,217441
798,7,4,,182596
799,10,4,,182596
800,39,5,FINANCEINSURANCE,217441
801,70,4,,182597
802,58,3,,145175
803,53,2,HEALTHCARE,63534
804,48,3,WASTEMANAGEMENT,145175
805,6,2,,63534
806,65,4,,182597
807,18,3,FOOD,145176
808,26,2,FINANCEINSURANCE,63535
809,4,5,,217442
810,56,3,WASTEMANAGEMENT,145176
811,52,3,HEALTHCARE,145176
812,48,2,FOOD,63535
813,42,5,,217442
814,1,5,,217442
815,6,2,,63536
816,96,4,,182597
817,51,3,FINANCEINSURANCE,145177
818,0,2,,63536
819,72,4,,182597
820,33,3,,145177
821,44,3,HEALTHCARE,145177
822,22,4,WASTEMANAGEMENT,182598
823,64,4,FINANCEINSURANCE,182598
824,45,6,,235451
825,31,4,WASTEMANAGEMENT,182598
826,26,5,,217442
827,4,2,,63537
828,65,5,,217442
829,74,1,,82
830,93,4,,182598
831,28,1,HEALTHCARE,83
832,56,4,OTHER,182599
833,8,2,,63537
834,48,3,HEALTHCARE,145178
835,29,2,,63538
836,50,3,,145178
837,65,1,,84
838,41,4,WASTEMANAGEMENT,182599
839,72,2,,63538
840,20,4,HEALTHCARE,182599
841,64,5,,217443
842,54,5,HEALTHCARE,217443
843,55,4,,182599
844,11,6,,235451
845,1,4,,182600
846,31,2,,63539
847,45,5,WASTEMANAGEMENT,217443
848,67,3,,145178
849,50,6,WASTEMANAGEMENT,235452
850,51,3,,145179
851,19,4,,182600
852,4,6,,235452
853,19,2,,63539
854,39,2,,63540
855,76,5,,217443
856,28,5,WASTEMANAGEMENT,217443
857,50,3,INFORMATION,145179
858,48,4,HEALTHCARE,182600
859,64,3,WASTEMANAGEMENT,145179
860,15,6,,235452
861,27,2,,63540
862,13,6,,235452
863,56,4,,182600
864,6,1,,85
865,13,1,,86
866,36,3,,145180
867,56,3,,145180
868,27,3,HEALTHCARE,145180
869,37,5,HEALTHCARE,217444
870,24,4,HEALTHCARE,182601
871,7,3,,145181
872,22,4,FOOD,182601
873,54,6,,235452
874,44,2,FINANCEINSURANCE,63541
875,19,6,WASTEMANAGEMENT,235452
876,4,2,,63541
877,57,2,,63542
878,49,1,,87
879,61,1,,88
880,6,3,,145181
881,23,2,,63542
882,46,5,,217444
883,42,6,,235453
884,94,4,,182601
885,7,5,,217444
886,10,3,,145181
887,21,2,WASTEMANAGEMENT,63543
888,58,5,FINANCEINSURANCE,217444
889,65,4,SCIENTIFICTECHNICAL,182601
890,61,3,FINANCEINSURANCE,145182
891,58,2,,63543
892,27,5,,217444
893,83,3,,145182
894,46,2,,63544
895,46,4,WASTEMANAGEMENT,182602
896,50,5,,217445
897,29,4,WASTEMANAGEMENT,182602
898,49,3,,145182
899,54,2,SCIENTIFICTECHNICAL,63544
900,55,2,,63545
901,26,2,,63545
902,28,6,,235453
903,53,5,,217445
904,54,5,,217445
905,28,4,WASTEMANAGEMENT,182602
906,46,3,,145183
907,25,2,FINANCEINSURANCE,63546
908,13,5,,217445
909,85,3,,145183
910,50,2,SCIENTIFICTECHNICAL,63546
911,56,3,,145183
912,68,3,,145184
913,49,4,HEALTHCARE,182602
914,19,5,FOOD,217445
915,21,2,WASTEMANAGEMENT,63547
916,9,4,,182603
917,12,6,,235453
918,11,3,,145184
919,2,4,,182603
920,62,1,,89
921,17,6,,235453
922,8,2,,63547
923,39,1,FOOD,90
924,57,3,WASTEMANAGEMENT,145184
925,5,1,,91
926,56,5,,217446
927,31,5,,217446
928,34,5,HEALTHCARE,217446
929,73,2,,63548
930,24,2,,63548
931,38,4,,182603
932,10,4,,182603
933,86,5,,217446
934,79,3,,145185
935,41,5,HEALTHCARE,217446
936,24,3,,145185
937,2,3,,145185
938,21,1,WASTEMANAGEMENT,92
939,61,3,,145186
940,44,6,,235453
941,9,4,,182604
942,44,3,,145186
943,36,4,,182604
944,36,1,WASTEMANAGEMENT,93
945,22,5,HEALTHCARE,217447
946,43,3,INFORMATION,145186
947,56,3,FOOD,145187
948,54,5,,217447
949,43,2,WASTEMANAGEMENT,63549
950,43,3,,145187
951,56,2,FOOD,63549
952,13,2,,63550
953,75,1,,94
954,29,6,FOOD,235453
955,2,4,,182604
956,20,3,HEALTHCARE,145187
957,12,3,,145188
958,24,3,FOOD,145188
959,64,2,INFORMATION,63550
960,53,4,,182604
961,29,4,,182605
962,21,4,,182605
963,67,4,,182605
964,16,5,,217447
965,1,4,,182605
966,74,6,,235454
967,30,4,,182606
968,25,4,,182606
969,21,1,WASTEMANAGEMENT,95
970,51,2,HEALTHCARE,63551
971,19,4,,182606
972,60,2,HEALTHCARE,63551
973,19,6,OTHER,235454
974,68,5,,217447
975,5,3,,145188
976,19,1,,96
977,22,3,HEALTHCARE,145189
978,89,6,,235454
979,31,2,,63552
980,27,6,SCIENTIFICTECHNICAL,235454
981,17,1,,97
982,29,5,FOOD,217447
983,53,2,FINANCEINSURANCE,63552
984,43,3,FOOD,145189
985,37,4,SCIENTIFICTECHNICAL,182606
986,30,2,HEALTHCARE,63553
987,24,3,FOOD,145189
988,30,4,WASTEMANAGEMENT,182607
989,46,5,FINANCEINSURANCE,217448
990,5,2,,63553
991,68,3,,145190
992,51,3,,145190
993,15,5,,217448
994,4,5,,217448
995,59,6,WASTEMANAGEMENT,235454
996,14,3,,145190
997,3,2,,63554
998,33,1,SCIENTIFICTECHNICAL,98
999,17,5,,217448
1000,20,2,,63554
1001,89,6,,235454
1002,39,4,,182607
1003,56,3,FOOD,145191
1004,56,4,FOOD,182607
1005,69,6,,235455
1006,8,2,,63555
1007,57,5,,217448
1008,3,5,,217449
1009,17,4,,182607
1010,70,2,,63555
1011,60,2,HEALTHCARE,63556
1012,5,2,,63556
1013,46,5,,217449
1014,5,3,,145191
1015,17,2,,63557
1016,59,2,,63557
1017,66,6,,235455
1018,6,1,,99
1019,34,4,,182608
1020,20,5,,217449
1021,32,3,FINANCEINSURANCE,145191
1022,52,1,FOOD,100
1023,14,3,,145192
1024,79,2,,63558
1025,18,4,FOOD,182608
1026,25,4,,182608
1027,40,2,ART,63558
1028,54,4,FOOD,182608
1029,10,3,,145192
1030,55,6,,235455
1031,39,2,,63559
1032,92,2,,63559
1033,44,5,WASTEMANAGEMENT,217449
1034,65,3,,145192
1035,19,3,,145193
1036,21,2,WASTEMANAGEMENT,63560
1037,13,2,,63560
1038,43,2,SCIENTIFICTECHNICAL,63561
1039,40,3,HEALTHCARE,145193
1040,33,2,HEALTHCARE,63561
1041,8,6,,235455
1042,28,5,HEALTHCARE,217449
1043,24,5,HEALTHCARE,217450
1044,52,4,SCIENTIFICTECHNICAL,182609
1045,27,5,,217450
1046,38,5,,217450
1047,12,6,,235455
1048,44,1,WASTEMANAGEMENT,101
1049,39,4,,182609
1050,19,3,,145193
1051,50,2,HEALTHCARE,63562
1052,26,2,FOOD,63562
1053,28,5,WASTEMANAGEMENT,217450
1054,4,3,,145194
1055,25,3,,145194
1056,15,3,,145194
1057,45,6,HEALTHCARE,235455
1058,13,1,,102
1059,18,2,SCIENTIFICTECHNICAL,63563
1060,4,2,,63563
1061,63,2,,63564
1062,2,3,,145195
1063,39,3,,145195
1064,18,2,FOOD,63564
1065,49,2,FINANCEINSURANCE,63565
1066,7,6,,235456
1067,29,2,SCIENTIFICTECHNICAL,63565
1068,10,3,,145195
1069,44,6,HEALTHCARE,235456
1070,5,2,,63566
1071,50,6,,235456
