ID,Age,Household Size,Occupations,Household ID
277,64,4,,32844
278,60,2,,9587
279,73,2,,9588
280,36,2,,9588
281,24,4,,32845
282,52,3,,26418
283,65,5,,38661
284,4,6,,42091
285,7,6,,42091
286,58,2,,9589
287,21,5,,38661
288,63,5,,38661
289,63,6,FOOD,42091
290,55,2,,9589
291,49,2,,9590
292,26,5,,38662
293,33,1,SCIENTIFICTECHNICAL,27
294,58,3,,26418
295,22,4,,32845
296,79,3,,26418
297,57,4,,32845
298,65,2,,9590
299,20,5,,38662
300,71,2,,9591
301,70,5,,38662
302,32,4,,32845
303,50,2,,9591
304,24,2,FOOD,9592
305,10,5,,38662
306,37,1,,28
307,50,5,,38662
308,58,2,,9592
309,32,2,,9593
310,40,2,,9593
311,56,2,,9594
312,17,4,,32846
313,35,3,,26419
314,1,2,,9594
315,10,6,,42091
316,10,5,,38663
317,70,4,,32846
318,64,3,,26419
319,11,2,,9595
320,36,4,,32846
321,41,1,,29
322,51,6,FOOD,42091
323,54,4,,32846
324,74,2,,9595
325,67,1,,30
326,49,4,,32847
327,21,2,,9596
328,18,5,,38663
329,92,2,,9596
330,57,1,,31
331,38,2,,9597
332,90,4,,32847
333,61,4,,32847
334,3,3,,26419
335,2,2,,9597
336,52,2,,9598
337,99,1,,32
338,65,2,,9598
339,31,2,,9599
340,75,6,,42092
341,70,5,,38663
342,69,2,,9599
343,49,4,,32847
344,7,2,,9600
345,36,4,,32848
346,6,2,,9600
347,34,1,,33
348,11,3,,26420
349,19,4,,32848
350,38,1,,34
351,55,2,,9601
352,43,5,,38663
353,13,4,,32848
354,59,2,,9601
355,28,2,,9602
356,67,4,,32848
357,99,4,,32849
358,44,1,,35
359,76,3,,26420
360,25,2,,9602
361,37,4,,32849
362,11,6,,42092
363,89,3,,26420
364,21,2,,9603
365,30,3,,26421
366,41,3,,26421
367,12,4,,32849
368,12,2,,9603
369,32,3,,26421
370,45,4,,32849
371,60,2,,9604
372,15,2,,9604
373,13,5,,38663
374,17,2,,9605
375,31,3,,26422
376,29,4,,32850
377,43,3,FOOD,26422
378,30,2,,9605
379,29,3,,26422
380,2,2,,9606
381,64,1,,36
382,49,4,UTILITIES,32850
383,27,5,,38664
384,12,3,,26423
385,78,5,,38664
386,47,2,HEALTHCARE,9606
387,49,4,,32850
388,41,4,,32850
389,77,3,,26423
390,36,2,,9607
391,13,2,,9607
392,38,4,,32851
393,10,2,,9608
394,19,5,,38664
395,76,5,,38664
396,65,2,,9608
397,20,3,HEALTHCARE,26423
398,55,1,,37
399,27,2,,9609
400,48,2,,9609
401,55,2,,9610
402,73,2,,9610
403,6,1,,38
404,53,4,,32851
405,68,6,,42092
406,39,4,,32851
407,70,2,,9611
408,2,2,,9611
409,62,5,REALESTATERENTAL,38664
410,26,2,,9612
411,14,3,,26424
412,13,4,,32851
413,63,5,,38665
414,16,1,,39
415,43,5,,38665
416,43,1,OTHER,40
417,64,2,,9612
418,11,6,,42092
419,10,1,,41
420,62,2,,9613
421,17,2,,9613
422,99,1,,42
423,43,5,,38665
424,10,2,,9614
425,63,2,,9614
426,19,5,,38665
427,24,3,,26424
428,5,5,,38665
429,21,4,,32852
430,40,2,,9615
431,14,1,,43
432,59,4,,32852
433,14,4,,32852
434,14,2,,9615
435,49,3,,26424
436,82,2,,9616
437,19,4,,32852
438,15,2,,9616
439,68,5,,38666
440,62,2,,9617
441,46,2,,9617
442,40,2,,9618
443,17,2,,9618
444,57,6,,42092
445,19,3,HEALTHCARE,26425
446,34,1,,44
447,57,2,,9619
448,28,3,,26425
449,63,2,HEALTHCARE,9619
450,59,4,,32853
451,67,2,,9620
452,46,4,,32853
453,0,2,,9620
454,12,6,,42092
455,97,2,,9621
456,62,5,,38666
457,77,3,,26425
458,27,5,,38666
459,58,1,,45
460,5,2,,9621
461,58,3,HEALTHCARE,26426
462,48,2,,9622
463,24,1,,46
464,96,2,,9622
465,73,3,,26426
466,50,3,,26426
467,75,2,,9623
468,4,1,,47
469,45,2,UTILITIES,9623
470,31,6,,42093
471,73,5,,38666
472,6,3,,26427
473,32,3,INFORMATION,26427
474,26,3,,26427
475,33,1,,48
476,3,3,,26428
477,64,5,,38666
478,52,3,FOOD,26428
479,52,5,SCIENTIFICTECHNICAL,38667
480,58,2,WASTEMANAGEMENT,9624
481,46,2,,9624
482,37,2,,9625
483,31,3,,26428
484,45,2,,9625
485,43,2,,9626
486,50,4,,32853
487,52,6,,42093
488,82,5,,38667
489,3,3,,26429
490,73,4,,32853
491,9,2,,9626
492,53,2,,9627
493,29,2,,9627
494,56,2,,9628
495,43,2,SCIENTIFICTECHNICAL,9628
496,58,4,,32854
497,15,4,,32854
498,2,5,,38667
499,11,5,,38667
500,49,4,,32854
501,87,2,,9629
502,27,2,,9629
503,88,5,,38667
504,49,5,,38668
505,18,1,HEALTHCARE,49
506,27,5,,38668
507,6,4,,32854
508,17,5,,38668
509,77,5,,38668
510,51,2,,9630
511,71,2,,9630
512,73,4,,32855
513,23,2,,9631
514,63,5,,38668
515,26,2,,9631
516,28,2,,9632
517,73,4,,32855
518,6,3,,26429
519,100,1,,50
520,26,3,,26429
521,48,4,,32855
522,66,6,,42093
523,7,2,,9632
524,35,3,,26430
525,64,3,,26430
526,0,2,,9633
527,11,4,,32855
528,11,3,,26430
529,19,3,,26431
530,0,3,,26431
531,95,1,,51
532,12,2,,9633
533,6,2,,9634
534,35,3,HEALTHCARE,26431
535,35,2,,9634
536,58,2,,9635
537,41,2,,9635
538,10,2,,9636
539,50,2,,9636
540,55,5,,38669
541,6,2,,9637
542,55,1,,52
543,52,2,,9637
544,59,4,FOOD,32856
545,28,2,,9638
546,17,4,,32856
547,51,3,,26432
548,44,2,,9638
549,15,2,,9639
550,15,3,,26432
551,48,5,,38669
552,16,4,,32856
553,9,4,,32856
554,76,2,,9639
555,4,2,,9640
556,23,2,,9640
557,48,6,,42093
558,46,3,,26432
559,51,4,,32857
560,40,2,INFORMATION,9641
561,64,1,,53
562,46,6,,42093
563,35,4,,32857
564,2,5,,38669
565,41,2,,9641
566,34,6,,42093
567,16,2,,9642
568,27,2,,9642
569,76,2,,9643
570,6,4,,32857
571,20,4,,32857
572,22,5,,38669
573,21,6,,42094
574,35,6,,42094
575,5,4,,32858
576,41,2,,9643
577,72,1,,54
578,73,5,,38669
579,4,5,,38670
580,11,4,,32858
581,35,2,,9644
582,51,3,,26433
583,17,2,,9644
584,14,1,,55
585,3,4,,32858
586,16,2,,9645
587,39,6,,42094
588,32,4,,32858
589,16,4,,32859
590,55,1,,56
591,55,5,OTHER,38670
592,6,1,,57
593,17,5,,38670
594,3,2,,9645
595,23,2,,9646
596,28,2,,9646
597,2,2,,9647
598,55,5,ART,38670
599,27,3,,26433
600,34,5,SCIENTIFICTECHNICAL,38670
601,42,1,,58
602,51,2,FOOD,9647
603,86,2,,9648
604,13,2,,9648
605,11,6,,42094
606,67,2,,9649
607,61,5,,38671
608,53,5,,38671
609,27,4,,32859
610,17,6,,42094
611,39,5,,38671
612,31,2,,9649
613,98,4,,32859
614,35,2,,9650
615,23,2,,9650
616,0,2,,9651
617,7,5,,38671
618,68,4,,32859
619,85,6,,42094
620,34,6,,42095
621,57,6,,42095
622,39,2,,9651
623,44,3,,26433
624,73,2,,9652
625,68,2,,9652
626,50,3,,26434
627,46,5,HEALTHCARE,38671
628,10,4,,32860
629,37,2,,9653
630,49,4,,32860
631,18,4,,32860
632,5,4,,32860
633,78,1,,59
634,59,5,,38672
635,50,2,,9653
636,21,4,,32861
637,25,4,SCIENTIFICTECHNICAL,32861
638,53,3,,26434
639,51,2,,9654
640,69,2,,9654
641,18,2,,9655
642,54,4,,32861
643,67,3,,26434
644,53,2,,9655
645,9,1,,60
646,61,5,,38672
647,63,4,,32861
648,49,4,,32862
649,79,2,,9656
650,13,4,,32862
651,5,2,,9656
652,39,2,,9657
653,51,3,,26435
654,64,4,HEALTHCARE,32862
655,52,3,WASTEMANAGEMENT,26435
656,77,6,,42095
657,50,4,,32862
658,1,4,,32863
659,29,1,,61
660,50,3,,26435
661,14,4,,32863
662,52,5,HEALTHCARE,38672
663,41,5,,38672
664,44,4,,32863
665,61,2,,9657
666,73,4,,32863
667,66,2,,9658
668,78,2,,9658
669,3,6,,42095
670,37,3,,26436
671,5,6,,42095
672,21,6,,42095
673,37,6,,42096
674,21,5,,38672
675,52,2,,9659
676,76,2,,9659
677,21,2,,9660
678,11,2,,9660
679,45,2,,9661
680,57,4,,32864
681,1,2,,9661
682,26,2,,9662
683,35,1,,62
684,68,3,,26436
685,35,3,HEALTHCARE,26436
686,71,5,,38673
687,9,5,,38673
688,32,5,,38673
689,55,4,,32864
690,68,1,,63
691,31,3,,26437
692,23,6,FOOD,42096
693,48,5,,38673
694,66,5,,38673
695,55,2,,9662
696,18,6,WASTEMANAGEMENT,42096
697,19,2,,9663
698,69,2,,9663
699,79,5,,38674
700,42,2,,9664
701,60,2,,9664
702,56,3,,26437
703,14,4,,32864
704,15,6,,42096
705,36,3,,26437
706,0,2,,9665
707,12,4,,32864
708,63,4,,32865
709,66,1,,64
710,67,2,,9665
711,61,5,SCIENTIFICTECHNICAL,38674
712,4,3,,26438
713,32,2,,9666
714,28,6,HEALTHCARE,42096
715,45,3,HEALTHCARE,26438
716,64,2,,9666
717,18,3,,26438
718,58,2,UTILITIES,9667
719,14,5,,38674
720,66,3,,26439
721,44,2,,9667
722,41,2,REALESTATERENTAL,9668
723,0,3,,26439
724,2,4,,32865
725,25,4,,32865
726,28,2,,9668
727,67,3,,26439
728,13,2,,9669
729,64,2,,9669
730,12,4,,32865
731,75,3,,26440
732,40,2,,9670
733,40,6,,42096
734,75,2,,9670
735,52,4,,32866
736,27,3,,26440
737,53,5,,38674
738,15,2,,9671
739,8,3,,26440
740,13,6,,42097
741,60,5,,38674
742,11,3,,26441
743,61,5,,38675
744,58,6,,42097
745,71,2,,9671
746,28,1,,65
747,71,2,,9672
748,29,3,,26441
749,18,2,,9672
750,61,6,SCIENTIFICTECHNICAL,42097
751,6,4,,32866
752,36,3,,26441
753,6,4,,32866
754,52,3,FOOD,26442
755,4,2,,9673
756,51,2,OTHER,9673
757,17,2,,9674
758,52,5,,38675
759,34,3,,26442
760,46,6,,42097
761,23,1,,66
762,50,2,,9674
763,33,4,,32866
764,8,5,,38675
765,62,2,,9675
766,28,3,SCIENTIFICTECHNICAL,26442
767,10,2,,9675
768,55,6,,42097
769,67,1,,67
770,15,2,,9676
771,38,2,,9676
772,63,2,SCIENTIFICTECHNICAL,9677
773,92,2,,9677
774,47,4,HEALTHCARE,32867
775,94,3,,26443
776,39,2,,9678
777,16,4,,32867
778,2,1,,68
779,35,1,,69
780,87,3,,26443
781,15,5,,38675
782,19,3,,26443
783,61,2,,9678
784,53,3,,26444
785,5,6,,42097
786,0,1,,70
787,50,5,,38675
788,31,6,,42098
789,36,1,,71
790,77,4,,32867
791,80,5,,38676
792,11,5,,38676
793,58,4,,32867
794,63,4,,32868
795,76,2,,9679
796,17,6,,42098
797,67,3,,26444
798,10,1,,72
799,12,4,,32868
800,15,4,,32868
801,41,3,,26444
802,25,3,,26445
803,15,4,,32868
804,33,5,,38676
805,1,1,,73
806,51,2,,9679
807,32,6,,42098
808,50,2,,9680
809,24,3,,26445
810,51,2,,9680
811,14,1,,74
812,5,5,,38676
813,17,2,,9681
814,51,2,,9681
815,24,2,,9682
816,50,2,,9682
817,33,6,FOOD,42098
818,10,2,,9683
819,13,6,,42098
820,12,2,,9683
821,52,2,,9684
822,76,2,,9684
823,6,4,,32869
824,6,5,,38676
825,62,2,,9685
826,98,2,,9685
827,74,5,,38677
828,32,5,FOOD,38677
829,40,3,,26445
830,79,6,,42098
831,23,3,,26446
832,47,2,,9686
833,42,2,,9686
834,3,5,,38677
835,64,3,,26446
836,46,1,,75
837,49,2,OTHER,9687
838,56,6,OTHER,42099
839,32,2,,9687
840,77,4,,32869
841,41,4,,32869
842,64,3,,26446
843,40,6,FOOD,42099
844,17,5,,38677
845,21,5,,38677
846,67,2,,9688
847,11,2,,9688
848,42,5,,38678
849,31,4,,32869
850,36,3,,26447
851,93,3,,26447
852,58,6,,42099
853,85,3,,26447
854,2,2,,9689
855,9,5,,38678
856,70,1,,76
857,64,4,,32870
858,32,2,,9689
859,10,4,,32870
860,30,3,,26448
861,45,5,,38678
862,26,2,,9690
863,56,3,,26448
864,9,4,,32870
865,85,3,,26448
866,70,2,,9690
867,74,6,,42099
868,61,5,,38678
869,15,5,,38678
870,50,3,,26449
871,0,1,,77
872,11,3,,26449
873,64,4,,32870
874,68,5,,38679
875,27,1,,78
876,37,4,,32871
877,78,5,,38679
878,15,4,,32871
879,14,3,,26449
880,65,4,,32871
881,35,2,,9691
882,7,6,,42099
883,13,2,,9691
884,23,2,,9692
885,80,2,,9692
886,15,3,,26450
887,51,4,,32871
888,15,5,,38679
889,63,5,,38679
890,58,2,,9693
891,43,2,,9693
892,13,6,,42099
893,3,3,,26450
894,66,5,,38679
895,25,3,FOOD,26450
896,57,4,,32872
897,51,5,,38680
898,64,3,,26451
899,3,4,,32872
900,31,3,,26451
901,30,2,,9694
902,39,1,,79
903,94,2,,9694
904,11,2,,9695
905,87,3,,26451
906,12,2,,9695
907,74,3,,26452
908,17,3,,26452
909,47,1,,80
910,53,3,,26452
911,64,6,,42100
912,65,3,,26453
913,43,2,,9696
914,13,1,,81
915,64,3,OTHER,26453
916,18,2,,9696
917,61,3,,26453
918,59,6,,42100
919,1,3,,26454
920,30,5,,38680
921,69,2,,9697
922,68,5,,38680
923,51,2,,9697
924,71,2,,9698
925,37,4,FOOD,32872
926,77,1,,82
927,29,4,,32872
928,63,1,,83
929,28,4,HEALTHCARE,32873
930,15,2,,9698
931,50,2,,9699
932,40,5,,38680
933,19,2,,9699
934,40,3,,26454
935,63,4,,32873
936,30,1,,84
937,15,4,,32873
938,53,4,FINANCEINSURANCE,32873
939,60,2,WASTEMANAGEMENT,9700
940,3,2,,9700
941,59,2,,9701
942,19,4,,32874
943,60,5,,38680
944,44,5,,38681
945,51,3,,26454
946,28,2,,9701
947,14,2,,9702
948,68,4,,32874
949,49,1,,85
950,13,5,,38681
951,8,2,,9702
952,5,4,,32874
953,6,2,,9703
954,40,2,,9703
955,40,6,,42100
956,15,3,,26455
957,50,5,,38681
958,38,2,,9704
959,25,4,,32874
960,26,3,FOOD,26455
961,6,6,,42100
962,6,3,,26455
963,53,2,OTHER,9704
964,54,4,,32875
965,59,3,,26456
966,13,4,,32875
967,29,4,,32875
968,69,5,,38681
969,20,4,,32875
970,36,3,HEALTHCARE,26456
971,8,2,,9705
972,11,4,,32876
973,45,4,,32876
974,27,2,,9705
975,14,5,,38681
976,86,5,,38682
977,78,4,,32876
978,15,2,,9706
979,62,2,,9706
980,66,1,,86
981,77,4,,32876
982,17,2,,9707
983,15,2,,9707
984,65,2,,9708
985,30,6,,42100
986,46,6,,42100
987,51,5,,38682
988,62,1,,87
989,46,4,,32877
990,30,6,,42101
991,16,2,,9708
992,72,3,,26456
993,34,4,,32877
994,63,5,,38682
995,61,2,,9709
996,60,2,,9709
997,14,3,,26457
998,21,2,,9710
999,54,4,,32877
1000,54,5,,38682
1001,42,1,,88
1002,65,6,FOOD,42101
1003,8,2,,9710
1004,10,4,,32877
1005,8,1,,89
1006,16,2,,9711
1007,52,6,,42101
1008,4,3,,26457
1009,59,4,,32878
1010,58,4,,32878
1011,51,4,,32878
1012,57,2,,9711
1013,51,2,,9712
1014,59,1,,90
1015,53,1,,91
1016,60,4,,32878
1017,77,2,,9712
1018,33,2,,9713
1019,55,2,,9713
1020,29,5,,38682
1021,42,2,SCIENTIFICTECHNICAL,9714
1022,62,1,,92
1023,99,4,,32879
1024,45,5,,38683
1025,99,2,,9714
1026,63,6,,42101
1027,64,1,,93
1028,34,2,HEALTHCARE,9715
1029,31,3,SCIENTIFICTECHNICAL,26457
1030,39,4,,32879
1031,40,5,HEALTHCARE,38683
1032,38,2,,9715
1033,42,2,,9716
1034,36,3,,26458
1035,3,2,,9716
1036,35,4,,32879
1037,36,1,,94
1038,61,2,,9717
1039,44,3,SCIENTIFICTECHNICAL,26458
1040,19,1,,95
1041,95,5,,38683
1042,41,2,,9717
1043,65,3,,26458
1044,51,1,,96
1045,66,2,,9718
1046,63,3,,26459
1047,68,2,,9718
1048,17,5,,38683
1049,13,3,,26459
1050,75,3,,26459
1051,92,4,,32879
1052,12,5,,38683
1053,5,3,,26460
1054,51,4,,32880
1055,56,5,HEALTHCARE,38684
1056,53,3,,26460
1057,50,3,,26460
1058,30,2,OTHER,9719
1059,12,6,,42101
1060,53,4,HEALTHCARE,32880
1061,69,6,,42101
1062,67,3,,26461
1063,30,6,,42102
1064,58,3,,26461
1065,6,1,,97
1066,20,6,,42102
1067,2,2,,9719
1068,56,2,,9720
1069,54,2,,9720
1070,12,5,,38684
1071,39,5,,38684
1072,55,5,,38684
1073,65,3,HEALTHCARE,26461
1074,9,5,,38684
1075,55,3,,26462
1076,61,2,,9721
1077,45,4,ART,32880
1078,58,3,,26462
1079,48,2,,9721
1080,74,1,,98
1081,19,4,,32880
1082,46,4,,32881
1083,48,5,,38685
1084,70,5,,38685
1085,12,3,,26462
1086,6,4,,32881
1087,28,2,,9722
1088,21,2,,9722
1089,45,4,,32881
1090,36,5,HEALTHCARE,38685
1091,41,3,,26463
1092,18,6,,42102
1093,6,2,,9723
1094,56,2,,9723
1095,62,1,,99
1096,15,5,,38685
1097,13,3,,26463
1098,70,3,,26463
1099,51,4,,32881
1100,6,2,,9724
1101,1,2,,9724
1102,55,5,,38685
1103,48,3,,26464
1104,51,2,,9725
1105,93,2,,9725
1106,16,4,,32882
1107,12,6,,42102
1108,35,3,,26464
1109,45,2,HEALTHCARE,9726
1110,21,3,,26464
1111,7,1,,100
1112,72,3,,26465
1113,9,6,,42102
1114,9,3,,26465
1115,30,3,,26465
1116,54,3,SCIENTIFICTECHNICAL,26466
1117,27,2,,9726
1118,20,4,,32882
1119,47,5,,38686
1120,42,3,,26466
1121,75,3,,26466
1122,78,4,,32882
1123,34,3,HEALTHCARE,26467
1124,79,2,,9727
1125,61,5,,38686
1126,43,1,,101
1127,13,5,,38686
1128,32,4,,32882
1129,33,5,,38686
1130,49,2,,9727
1131,1,2,,9728
1132,50,4,,32883
1133,58,4,,32883
1134,17,3,,26467
1135,53,5,,38686
1136,25,2,HEALTHCARE,9728
1137,55,1,,102
1138,35,4,,32883
1139,65,2,,9729
1140,36,1,,103
1141,60,6,,42102
1142,69,4,,32883
1143,49,3,,26467
1144,42,6,,42103
1145,73,4,,32884
1146,34,2,,9729
1147,12,6,,42103
1148,51,2,,9730
1149,39,3,,26468
1150,35,3,HEALTHCARE,26468
1151,47,4,FOOD,32884
1152,38,6,,42103
1153,20,5,,38687
1154,43,2,,9730
1155,56,6,,42103
1156,47,2,HEALTHCARE,9731
1157,23,2,,9731
1158,21,2,SCIENTIFICTECHNICAL,9732
1159,53,6,,42103
1160,23,4,,32884
1161,8,2,,9732
1162,51,2,,9733
1163,17,2,,9733
1164,54,2,,9734
1165,24,6,,42103
1166,62,2,HEALTHCARE,9734
1167,19,1,,104
1168,24,1,,105
1169,65,2,,9735
1170,5,2,,9735
1171,80,1,,106
1172,73,5,,38687
1173,62,4,,32884
1174,20,2,,9736
1175,0,3,,26468
1176,2,2,,9736
1177,59,2,,9737
1178,60,2,ART,9737
1179,75,3,,26469
1180,45,1,,107
1181,89,2,,9738
1182,74,1,,108
1183,12,2,,9738
1184,58,5,,38687
1185,22,2,,9739
1186,54,2,,9739
1187,7,2,,9740
1188,22,5,WASTEMANAGEMENT,38687
1189,18,4,,32885
1190,17,4,,32885
1191,56,5,,38687
1192,54,5,,38688
1193,50,4,,32885
1194,93,2,,9740
1195,45,1,,109
1196,26,1,,110
1197,48,2,FOOD,9741
1198,70,5,,38688
1199,57,4,SCIENTIFICTECHNICAL,32885
1200,36,3,,26469
1201,12,3,,26469
1202,41,3,,26470
1203,45,3,,26470
1204,92,2,,9741
1205,17,4,,32886
1206,33,3,FOOD,26470
1207,50,4,,32886
1208,56,3,,26471
1209,57,5,,38688
1210,2,3,,26471
1211,0,4,,32886
1212,5,3,,26471
1213,21,3,,26472
1214,24,2,HEALTHCARE,9742
1215,30,1,,111
1216,61,4,,32886
1217,24,4,,32887
1218,53,2,,9742
1219,9,2,,9743
1220,70,5,,38688
1221,14,1,,112
1222,25,2,,9743
1223,43,1,,113
1224,4,2,,9744
1225,28,3,,26472
1226,15,4,,32887
1227,7,2,,9744
1228,70,2,,9745
1229,54,3,,26472
1230,42,3,FOOD,26473
1231,67,4,,32887
1232,68,6,,42104
1233,28,2,,9745
1234,47,4,,32887
1235,10,2,,9746
1236,9,6,,42104
1237,10,2,,9746
1238,67,5,,38688
1239,47,2,,9747
1240,6,4,,32888
1241,61,2,,9747
1242,9,2,,9748
1243,57,3,,26473
1244,29,2,,9748
1245,17,1,,114
1246,3,5,,38689
1247,24,6,,42104
1248,13,4,,32888
1249,68,4,,32888
1250,23,4,,32888
1251,61,2,,9749
1252,13,2,,9749
1253,8,3,,26473
1254,57,5,,38689
1255,17,2,,9750
1256,38,2,,9750
1257,20,4,,32889
1258,25,1,FOOD,115
1259,51,2,,9751
1260,52,2,,9751
1261,29,5,WASTEMANAGEMENT,38689
1262,51,2,,9752
1263,34,4,,32889
1264,8,2,,9752
1265,78,2,,9753
1266,32,3,,26474
1267,65,6,,42104
1268,72,1,,116
1269,24,5,,38689
1270,56,4,,32889
1271,46,5,ART,38689
1272,33,4,,32889
1273,2,6,,42104
1274,61,3,,26474
1275,65,2,,9753
1276,3,2,,9754
1277,65,2,,9754
1278,75,1,,117
1279,69,4,,32890
1280,5,4,,32890
1281,20,3,,26474
1282,43,2,,9755
1283,26,2,,9755
1284,50,1,,118
1285,31,4,,32890
1286,32,3,,26475
