ID,Age,Household Size,Occupations,Household ID
105,75,6,,13884
106,53,1,,9
107,19,1,,10
108,63,2,FINANCEINSURANCE,4731
109,4,2,,4731
110,33,2,,4732
111,28,4,FOOD,11839
112,64,3,HEALTHCARE,9830
113,8,5,,13297
114,19,1,,11
115,53,4,,11839
116,1,2,,4732
117,42,2,,4733
118,17,1,,12
119,50,1,,13
120,26,3,,9830
121,45,3,,9830
122,26,5,,13297
123,99,4,,11840
124,57,2,,4733
125,63,2,,4734
126,63,2,,4734
127,60,2,,4735
128,8,2,,4735
129,47,2,,4736
130,12,4,,11840
131,25,2,,4736
132,77,3,,9831
133,52,5,,13298
134,57,5,,13298
135,65,2,ART,4737
136,68,1,,14
137,19,4,,11840
138,85,2,,4737
139,46,3,,9831
140,34,2,,4738
141,25,3,HEALTHCARE,9831
142,40,3,,9832
143,50,2,FOOD,4738
144,1,2,,4739
145,92,5,,13298
146,61,2,REALESTATERENTAL,4739
147,22,3,,9832
148,37,4,,11840
149,92,5,,13298
150,75,4,,11841
151,8,2,,4740
152,22,2,FOOD,4740
153,12,2,,4741
154,35,3,,9832
155,2,2,,4741
156,61,2,,4742
157,65,3,,9833
158,14,1,,15
159,51,2,HEALTHCARE,4742
160,95,2,,4743
161,55,3,HEALTHCARE,9833
162,37,2,,4743
163,27,2,,4744
164,11,3,,9833
165,57,4,,11841
166,53,2,FOOD,4744
167,79,3,,9834
168,28,4,,11841
169,32,2,,4745
170,36,3,HEALTHCARE,9834
171,56,2,FOOD,4745
172,18,6,FOOD,13884
173,64,2,,4746
174,42,4,HEALTHCARE,11841
175,39,2,,4746
176,69,3,,9834
177,45,1,HEALTHCARE,16
178,43,4,,11842
179,30,3,,9835
180,5,1,,17
181,4,2,,4747
182,36,3,,9835
183,2,3,,9835
184,8,2,,4747
185,62,4,HEALTHCARE,11842
186,25,2,,4748
187,64,3,FOOD,9836
188,48,2,FOOD,4748
189,37,4,,11842
190,64,2,HEALTHCARE,4749
191,23,3,,9836
192,44,1,,18
193,91,3,,9836
194,56,2,,4749
195,64,4,,11842
196,68,1,,19
197,28,1,,20
198,24,3,,9837
199,2,5,,13298
200,55,3,,9837
201,40,5,,13299
202,70,4,,11843
203,77,3,,9837
204,29,2,HEALTHCARE,4750
205,27,3,,9838
206,57,2,,4750
207,19,2,,4751
208,18,3,,9838
209,12,1,,21
210,79,1,,22
211,63,4,HEALTHCARE,11843
212,20,5,FOOD,13299
213,72,4,,11843
214,55,1,,23
215,58,2,,4751
216,73,2,,4752
217,29,3,HEALTHCARE,9838
218,33,6,,13885
219,77,5,,13299
220,0,6,,13885
221,36,4,,11843
222,32,4,FOOD,11844
223,73,3,,9839
224,66,4,,11844
225,3,5,,13299
226,4,3,,9839
227,59,1,,24
228,65,3,WASTEMANAGEMENT,9839
229,50,5,,13299
230,27,5,,13300
231,63,3,,9840
232,14,3,,9840
233,16,2,,4752
234,23,2,,4753
235,4,3,,9840
236,12,2,,4753
237,11,2,,4754
238,21,2,,4754
239,59,1,,25
240,45,2,,4755
241,55,3,,9841
242,69,2,,4755
243,16,2,,4756
244,10,2,,4756
245,44,4,,11844
246,19,1,,26
247,71,2,,4757
248,9,2,,4757
249,42,2,,4758
250,26,5,,13300
251,10,2,,4758
252,17,3,,9841
253,32,2,,4759
254,39,5,FOOD,13300
255,28,3,FINANCEINSURANCE,9841
256,0,4,,11844
257,27,4,HEALTHCARE,11845
258,43,6,,13885
259,17,4,,11845
260,31,6,,13885
261,28,3,,9842
262,42,1,HEALTHCARE,27
263,29,2,,4759
264,35,2,WASTEMANAGEMENT,4760
265,25,6,,13885
266,38,2,FOOD,4760
267,47,2,,4761
268,25,3,,9842
269,24,4,,11845
270,100,2,,4761
271,44,5,,13300
272,25,6,FOOD,13885
273,54,3,FOOD,9842
274,80,6,,13886
275,0,4,,11845
276,42,2,,4762
277,16,1,,28
278,21,3,,9843
279,91,2,,4762
280,20,2,,4763
281,18,2,,4763
282,4,3,,9843
283,54,3,,9843
284,52,4,,11846
285,12,1,,29
286,51,3,,9844
287,0,4,,11846
288,5,2,,4764
289,37,2,,4764
290,93,1,,30
291,50,4,,11846
292,76,1,,31
293,64,3,,9844
294,63,3,HEALTHCARE,9844
295,50,2,,4765
296,76,1,,32
297,59,2,,4765
298,3,2,,4766
299,68,3,,9845
300,35,5,,13300
301,36,2,,4766
302,27,3,,9845
303,34,5,,13301
304,76,5,,13301
305,37,2,HEALTHCARE,4767
306,5,2,,4767
307,8,2,,4768
308,47,1,,33
309,48,2,,4768
310,47,2,,4769
311,6,2,,4769
312,54,4,FINANCEINSURANCE,11846
313,15,1,,34
314,68,2,,4770
315,30,3,,9845
316,4,4,,11847
317,32,2,,4770
318,41,2,,4771
319,25,6,,13886
320,57,4,SCIENTIFICTECHNICAL,11847
321,21,2,,4771
322,93,4,,11847
323,67,4,,11847
324,36,1,,35
325,62,3,HEALTHCARE,9846
326,0,1,,36
327,23,1,,37
328,78,3,,9846
329,10,5,,13301
330,21,3,,9846
331,27,3,REALESTATERENTAL,9847
332,73,2,,4772
333,0,4,,11848
334,43,5,,13301
335,59,5,,13301
336,78,3,,9847
337,93,2,,4772
338,38,2,,4773
339,45,2,,4773
340,28,2,FOOD,4774
341,22,2,,4774
342,55,2,FOOD,4775
343,25,6,,13886
344,23,2,FOOD,4775
345,49,2,,4776
346,14,6,,13886
347,25,3,,9847
348,66,4,,11848
349,18,4,FOOD,11848
350,26,6,,13886
351,57,2,FINANCEINSURANCE,4776
352,77,5,,13302
353,25,4,FOOD,11848
354,60,4,HEALTHCARE,11849
355,54,2,FOOD,4777
356,62,2,FOOD,4777
357,24,2,,4778
358,77,3,,9848
359,72,4,,11849
360,10,1,,38
361,55,1,,39
362,22,3,,9848
363,60,1,,40
364,51,2,,4778
365,56,2,,4779
366,13,6,,13886
367,11,1,,41
368,24,1,,42
369,20,4,,11849
370,44,2,,4779
371,66,1,,43
372,2,3,,9848
373,76,2,,4780
374,8,1,,44
375,29,2,,4780
376,4,2,,4781
377,72,2,,4781
378,69,1,,45
379,39,4,FOOD,11849
380,47,1,,46
381,53,2,,4782
382,53,4,,11850
383,48,4,,11850
384,16,1,,47
385,25,2,,4782
386,43,2,,4783
387,72,2,,4783
388,52,1,,48
389,11,3,,9849
390,93,2,,4784
391,38,2,FOOD,4784
392,79,4,,11850
393,61,4,HEALTHCARE,11850
394,5,3,,9849
395,49,2,,4785
396,23,2,FOOD,4785
397,13,2,,4786
398,88,1,,49
399,14,1,,50
400,31,2,,4786
401,69,3,,9849
402,16,2,,4787
403,42,4,,11851
404,30,2,,4787
405,16,5,,13302
406,50,4,INFORMATION,11851
407,12,2,,4788
408,36,4,,11851
409,56,2,REALESTATERENTAL,4788
410,23,5,,13302
411,28,2,HEALTHCARE,4789
412,18,5,,13302
413,65,3,,9850
414,70,1,,51
415,57,6,HEALTHCARE,13887
416,29,4,FOOD,11851
417,44,2,,4789
418,68,4,,11852
419,17,2,,4790
420,15,1,,52
421,66,2,,4790
422,12,6,,13887
423,39,4,FOOD,11852
424,38,3,,9850
425,32,3,,9850
426,73,4,,11852
427,29,3,,9851
428,29,3,HEALTHCARE,9851
429,61,2,ART,4791
430,4,3,,9851
431,40,3,,9852
432,53,6,,13887
433,63,4,FOOD,11852
434,67,2,,4791
435,4,6,,13887
436,28,1,,53
437,65,5,,13302
438,34,3,,9852
439,67,4,,11853
440,32,3,,9852
441,62,2,,4792
442,41,6,,13887
443,33,4,ART,11853
444,17,6,,13887
445,10,4,,11853
446,43,4,,11853
447,49,3,HEALTHCARE,9853
448,67,4,,11854
449,66,2,,4792
450,55,5,OTHER,13303
451,19,5,,13303
452,70,4,,11854
453,22,3,HEALTHCARE,9853
454,47,2,,4793
455,4,1,,54
456,27,2,,4793
457,79,4,,11854
458,30,4,FOOD,11854
459,4,3,,9853
460,18,4,HEALTHCARE,11855
461,61,3,INFORMATION,9854
462,39,4,HEALTHCARE,11855
463,2,4,,11855
464,12,6,,13888
465,48,4,,11855
466,63,5,HEALTHCARE,13303
467,42,2,,4794
468,67,1,,55
469,47,4,HEALTHCARE,11856
470,74,2,,4794
471,25,3,,9854
472,32,6,,13888
473,65,2,,4795
474,51,1,,56
475,22,5,FOOD,13303
476,37,3,,9854
477,46,1,,57
478,45,4,,11856
479,54,3,,9855
480,45,1,,58
481,24,5,FOOD,13303
482,10,3,,9855
483,26,2,,4795
484,75,1,,59
485,73,1,,60
486,34,4,,11856
487,89,2,,4796
488,3,1,,61
489,49,2,,4796
490,72,4,,11856
491,45,3,,9855
492,13,3,,9856
493,39,2,WASTEMANAGEMENT,4797
494,46,4,,11857
495,10,4,,11857
496,44,6,,13888
497,19,4,,11857
498,57,2,,4797
499,16,2,,4798
500,5,4,,11857
501,62,3,,9856
502,37,3,,9856
503,43,4,HEALTHCARE,11858
504,15,6,,13888
505,38,4,,11858
506,65,5,,13304
507,7,3,,9857
508,64,2,FOOD,4798
509,46,2,HEALTHCARE,4799
510,27,4,,11858
511,70,1,,62
512,44,5,FOOD,13304
513,21,3,FOOD,9857
514,50,6,,13888
515,39,4,,11858
516,54,3,,9857
517,35,4,,11859
518,79,5,,13304
519,24,2,,4799
520,0,4,,11859
521,24,1,,63
522,55,3,FINANCEINSURANCE,9858
523,35,6,,13888
524,63,2,WASTEMANAGEMENT,4800
525,22,2,FOOD,4800
526,51,4,HEALTHCARE,11859
527,18,2,,4801
528,60,3,,9858
529,61,3,,9858
530,18,3,REALESTATERENTAL,9859
531,54,2,FOOD,4801
532,27,3,,9859
533,65,5,FOOD,13304
534,45,1,HEALTHCARE,64
535,21,2,,4802
536,39,2,,4802
537,22,1,,65
538,30,1,,66
539,63,2,FINANCEINSURANCE,4803
540,22,4,FOOD,11859
541,46,2,FOOD,4803
542,31,2,,4804
543,25,2,,4804
544,50,2,FINANCEINSURANCE,4805
545,61,3,HEALTHCARE,9859
546,63,3,,9860
547,59,2,,4805
548,34,3,,9860
549,79,2,,4806
550,73,6,,13889
551,56,2,,4806
552,19,6,,13889
553,31,3,HEALTHCARE,9860
554,0,2,,4807
555,54,2,,4807
556,20,3,,9861
557,99,5,,13304
558,9,1,,67
559,30,3,HEALTHCARE,9861
560,13,5,,13305
561,68,2,,4808
562,61,2,,4808
563,61,5,HEALTHCARE,13305
564,93,4,,11860
565,96,5,,13305
566,46,1,,68
567,79,4,,11860
568,3,2,,4809
569,79,3,,9861
570,11,3,,9862
571,23,2,,4809
572,46,2,,4810
573,66,4,,11860
574,30,4,,11860
575,4,1,,69
576,74,1,,70
577,8,2,,4810
578,16,2,,4811
579,42,2,,4811
580,32,5,FOOD,13305
581,17,3,,9862
582,19,1,,71
583,72,1,,72
584,21,6,,13889
585,32,2,HEALTHCARE,4812
586,66,2,,4812
587,63,2,HEALTHCARE,4813
588,53,2,,4813
589,6,1,,73
590,43,2,,4814
591,24,6,HEALTHCARE,13889
592,36,1,,74
593,32,6,,13889
594,94,2,,4814
595,47,6,FOOD,13889
596,42,5,,13305
597,12,2,,4815
598,12,1,,75
599,71,4,,11861
600,26,2,,4815
601,78,2,,4816
602,55,4,,11861
603,12,4,,11861
604,21,4,,11861
605,28,6,,13890
606,11,4,,11862
607,3,3,,9862
608,47,4,FOOD,11862
609,6,1,,76
610,0,1,,77
611,7,1,,78
612,60,2,HEALTHCARE,4816
613,60,2,,4817
614,4,2,,4817
615,48,6,,13890
616,81,3,,9863
617,19,1,,79
618,53,1,SCIENTIFICTECHNICAL,80
619,4,2,,4818
620,25,4,,11862
621,25,5,,13306
622,64,6,,13890
623,94,2,,4818
624,47,2,,4819
625,73,3,,9863
626,67,2,,4819
627,21,2,,4820
628,84,1,,81
629,34,1,WASTEMANAGEMENT,82
630,37,3,FOOD,9863
631,23,2,,4820
632,66,2,,4821
633,35,5,,13306
634,67,1,,83
635,91,3,,9864
636,1,3,,9864
637,82,2,,4821
638,27,2,,4822
639,74,4,,11862
640,4,1,,84
641,56,4,,11863
642,65,3,FINANCEINSURANCE,9864
643,26,1,,85
644,33,2,,4822
645,50,5,,13306
646,53,2,,4823
647,59,1,,86
648,85,1,,87
649,47,3,HEALTHCARE,9865
650,11,2,,4823
651,62,4,,11863
652,25,2,,4824
653,71,3,,9865
654,4,4,,11863
655,19,3,WASTEMANAGEMENT,9865
656,31,4,HEALTHCARE,11863
657,48,3,HEALTHCARE,9866
658,27,2,,4824
659,25,3,FOOD,9866
660,66,3,,9866
661,27,6,FOOD,13890
662,47,3,HEALTHCARE,9867
663,32,3,,9867
664,22,2,,4825
665,4,5,,13306
666,98,5,,13306
667,44,3,,9867
668,31,6,,13890
669,79,5,,13307
670,82,2,,4825
671,40,2,,4826
672,53,1,,88
673,41,1,FINANCEINSURANCE,89
674,77,3,,9868
675,24,5,,13307
676,44,6,HEALTHCARE,13890
677,54,3,,9868
678,11,2,,4826
679,56,2,,4827
680,66,2,,4827
681,47,5,,13307
682,15,2,,4828
683,13,3,,9868
684,21,1,,90
685,15,6,,13891
686,57,3,,9869
687,17,2,,4828
688,54,4,,11864
689,75,2,,4829
690,4,2,,4829
691,63,2,,4830
692,44,3,,9869
693,77,2,,4830
694,27,5,HEALTHCARE,13307
695,39,2,FOOD,4831
696,72,2,,4831
697,28,4,HEALTHCARE,11864
698,16,3,,9869
699,27,2,HEALTHCARE,4832
700,66,3,,9870
701,57,2,HEALTHCARE,4832
702,15,2,,4833
703,46,1,HEALTHCARE,91
704,68,2,,4833
705,46,2,FOOD,4834
706,58,2,,4834
707,49,2,HEALTHCARE,4835
708,0,1,,92
709,23,2,,4835
710,92,2,,4836
711,22,2,,4836
712,26,1,,93
713,45,2,,4837
714,87,1,,94
715,73,3,,9870
716,62,4,,11864
717,28,2,,4837
718,58,5,,13307
719,10,3,,9870
720,44,1,FOOD,95
721,80,2,,4838
722,41,1,FOOD,96
723,45,2,,4838
724,31,2,HEALTHCARE,4839
725,73,2,,4839
726,22,2,FOOD,4840
727,41,2,,4840
728,6,3,,9871
729,78,2,,4841
730,41,5,HEALTHCARE,13308
731,75,3,,9871
732,8,3,,9871
733,23,5,FOOD,13308
734,51,5,,13308
735,28,4,FOOD,11864
736,78,5,,13308
737,77,3,,9872
738,88,3,,9872
739,77,6,,13891
740,65,5,,13308
741,27,2,HEALTHCARE,4841
742,44,2,FOOD,4842
743,51,3,,9872
744,29,2,FOOD,4842
745,28,5,,13309
746,12,3,,9873
747,59,3,,9873
748,54,3,,9873
749,33,2,HEALTHCARE,4843
750,75,4,,11865
751,56,2,,4843
752,98,5,,13309
753,2,2,,4844
754,21,4,FOOD,11865
755,64,2,FOOD,4844
756,20,6,,13891
757,42,6,,13891
758,53,5,,13309
759,27,2,,4845
760,35,5,,13309
761,4,1,,97
762,2,3,,9874
763,34,4,,11865
764,23,1,,98
765,70,2,,4845
766,24,5,,13309
767,15,2,,4846
768,19,6,HEALTHCARE,13891
769,38,5,,13310
770,69,5,,13310
771,15,2,,4846
772,19,2,HEALTHCARE,4847
773,34,4,,11865
774,70,3,,9874
775,62,2,,4847
776,68,3,,9874
777,72,2,,4848
778,6,2,,4848
779,75,2,,4849
780,62,3,,9875
781,58,2,,4849
782,40,3,,9875
783,49,2,OTHER,4850
784,13,4,,11866
785,21,4,SCIENTIFICTECHNICAL,11866
786,10,1,,99
787,65,3,,9875
788,5,4,,11866
789,48,6,,13891
790,42,3,,9876
791,66,3,,9876
792,100,1,,100
793,24,3,,9876
794,53,1,FOOD,101
795,23,2,,4850
796,43,4,,11866
797,95,1,,102
798,68,4,,11867
799,40,3,,9877
800,78,1,,103
801,44,2,,4851
802,46,6,FOOD,13892
803,21,3,,9877
804,47,2,FOOD,4851
805,68,3,,9877
806,22,6,HEALTHCARE,13892
807,30,2,,4852
808,74,6,,13892
809,68,2,,4852
810,8,4,,11867
811,20,4,FOOD,11867
812,28,2,,4853
813,40,2,,4853
814,68,4,,11867
815,32,2,,4854
816,36,3,,9878
817,69,1,,104
818,39,3,,9878
819,13,2,,4854
820,44,5,OTHER,13310
821,35,3,,9878
822,1,3,,9879
823,47,1,,105
824,63,2,FOOD,4855
825,0,3,,9879
826,51,2,,4855
827,56,1,,106
828,95,3,,9879
829,38,2,,4856
830,25,2,,4856
831,56,5,FOOD,13310
832,6,4,,11868
833,16,4,,11868
834,40,2,,4857
835,21,1,,107
836,77,4,,11868
837,17,4,,11868
838,16,5,,13310
839,56,4,,11869
840,32,2,HEALTHCARE,4857
841,52,2,,4858
842,41,2,,4858
843,73,2,,4859
844,40,6,FOOD,13892
845,0,2,,4859
846,75,2,,4860
847,20,1,,108
848,25,2,,4860
849,36,2,,4861
850,62,2,,4861
851,20,3,,9880
852,3,2,,4862
853,14,5,,13311
854,27,5,,13311
855,43,5,,13311
856,29,2,,4862
857,55,3,,9880
858,24,4,,11869
859,17,2,,4863
860,75,1,,109
861,52,4,FOOD,11869
862,30,2,,4863
863,59,2,FINANCEINSURANCE,4864
864,43,5,,13311
865,33,3,,9880
866,57,1,,110
867,53,2,FOOD,4864
868,77,3,,9881
869,50,5,FOOD,13311
870,21,2,,4865
871,4,1,,111
872,55,2,,4865
873,67,2,,4866
874,76,4,,11869
875,3,2,,4866
876,15,2,,4867
877,65,2,,4867
878,71,2,,4868
879,22,2,,4868
880,20,1,,112
881,28,1,,113
882,62,2,,4869
883,35,4,,11870
884,57,6,FOOD,13892
885,76,2,,4869
886,28,4,,11870
887,34,2,FOOD,4870
888,35,2,FINANCEINSURANCE,4870
889,64,1,,114
890,21,4,,11870
891,32,2,FOOD,4871
892,70,4,,11870
893,37,1,HEALTHCARE,115
894,52,6,,13892
895,16,4,,11871
896,17,2,,4871
897,73,4,,11871
898,26,2,,4872
899,66,5,,13312
900,79,2,,4872
901,23,2,,4873
902,30,4,,11871
903,51,2,,4873
904,85,1,,116
905,38,2,,4874
906,71,4,,11871
907,31,2,,4874
908,64,2,,4875
909,67,2,,4875
910,14,4,,11872
911,78,6,,13893
912,50,4,FOOD,11872
913,82,1,,117
914,53,3,FOOD,9881
915,53,3,,9881
916,50,2,,4876
917,98,5,,13312
918,43,4,,11872
919,63,2,HEALTHCARE,4876
920,29,4,,11872
921,38,2,,4877
922,21,1,,118
923,10,2,,4877
924,74,5,,13312
925,43,2,,4878
926,86,4,,11873
927,49,1,,119
928,35,1,,120
929,8,4,,11873
930,31,5,SCIENTIFICTECHNICAL,13312
931,13,4,,11873
932,78,2,,4878
933,82,2,,4879
934,44,2,FOOD,4879
935,14,2,,4880
936,25,5,,13312
937,51,6,,13893
938,68,3,,9882
939,77,4,,11873
940,51,1,,121
941,69,3,,9882
942,25,2,SCIENTIFICTECHNICAL,4880
943,52,3,,9882
944,20,1,,122
945,11,4,,11874
946,90,2,,4881
947,72,2,,4881
948,63,6,HEALTHCARE,13893
949,57,5,FOOD,13313
950,22,4,HEALTHCARE,11874
951,35,2,,4882
952,21,2,HEALTHCARE,4882
953,48,1,,123
954,39,3,,9883
955,20,2,,4883
956,21,3,FINANCEINSURANCE,9883
957,43,4,,11874
958,23,3,FOOD,9883
959,26,4,,11874
960,64,5,,13313
961,45,2,FOOD,4883
962,29,2,,4884
963,94,2,,4884
964,67,1,,124
965,59,2,FOOD,4885
966,61,4,,11875
967,61,2,,4885
968,67,2,,4886
969,5,2,,4886
970,8,3,,9884
971,27,4,FOOD,11875
972,56,5,,13313
973,57,1,INFORMATION,125
974,65,2,FOOD,4887
975,17,1,,126
976,66,3,,9884
977,37,1,,127
978,57,2,,4887
979,35,5,,13313
980,41,3,,9884
981,51,2,,4888
982,62,6,,13893
983,53,1,,128
984,25,2,,4888
985,70,2,,4889
986,7,4,,11875
987,20,4,HEALTHCARE,11875
988,100,3,,9885
989,47,4,OTHER,11876
990,46,5,,13313
991,45,3,,9885
992,12,1,,129
993,61,3,,9885
994,8,2,,4889
995,71,4,,11876
996,8,3,,9886
997,22,1,,130
998,39,5,,13314
999,10,4,,11876
1000,52,2,,4890
1001,96,1,,131
1002,14,2,,4890
1003,44,2,,4891
1004,37,3,FINANCEINSURANCE,9886
1005,25,2,HEALTHCARE,4891
1006,85,5,,13314
1007,5,2,,4892
1008,31,4,HEALTHCARE,11876
1009,5,2,,4892
1010,70,2,,4893
1011,16,6,,13893
1012,42,4,,11877
1013,14,1,,132
1014,14,3,,9886
1015,11,2,,4893
1016,80,2,,4894
1017,67,4,,11877
1018,18,6,FOOD,13893
1019,65,2,,4894
1020,76,4,,11877
1021,79,5,,13314
1022,42,4,,11877
1023,33,2,FOOD,4895
1024,29,6,,13894
1025,18,1,,133
1026,20,3,,9887
1027,31,6,,13894
1028,46,4,,11878
1029,23,6,,13894
1030,13,5,,13314
1031,6,2,,4895
1032,37,4,HEALTHCARE,11878
1033,62,5,FOOD,13314
1034,68,1,,134
1035,4,2,,4896
1036,31,1,,135
1037,95,1,,136
1038,47,2,FOOD,4896
1039,60,3,,9887
1040,22,5,HEALTHCARE,13315
1041,40,4,,11878
1042,64,1,,137
1043,15,2,,4897
1044,47,3,,9887
1045,50,1,,138
1046,61,1,,139
1047,42,2,,4897
1048,5,2,,4898
1049,36,4,,11878
1050,62,4,,11879
1051,62,1,,140
1052,55,5,HEALTHCARE,13315
1053,65,1,,141
1054,70,2,,4898
1055,55,3,,9888
1056,53,2,,4899
1057,38,2,HEALTHCARE,4899
1058,50,6,HEALTHCARE,13894
1059,4,2,,4900
1060,19,2,HEALTHCARE,4900
1061,32,2,FOOD,4901
1062,32,5,FOOD,13315
1063,27,1,,142
1064,65,3,,9888
1065,30,3,,9888
1066,70,5,,13315
1067,29,1,,143
1068,45,4,,11879
1069,26,1,,144
1070,52,1,,145
1071,36,3,,9889
1072,60,1,,146
1073,47,6,,13894
1074,68,3,,9889
1075,12,6,,13894
1076,80,3,,9889
1077,67,5,,13315
1078,43,4,FOOD,11879
1079,59,4,FOOD,11879
1080,58,5,HEALTHCARE,13316
1081,16,1,,147
1082,23,3,,9890
1083,30,3,,9890
1084,93,5,,13316
1085,86,2,,4901
1086,8,4,,11880
1087,16,3,,9890
1088,56,4,FOOD,11880
1089,49,2,FOOD,4902
1090,57,4,,11880
1091,34,1,,148
1092,32,1,,149
1093,66,2,,4902
1094,4,5,,13316
1095,24,4,,11880
1096,21,2,,4903
1097,35,5,,13316
1098,15,2,,4903
1099,51,1,,150
1100,79,2,,4904
1101,4,2,,4904
1102,84,1,,151
1103,45,2,ART,4905
1104,33,1,,152
1105,1,2,,4905
1106,100,2,,4906
1107,10,2,,4906
1108,26,4,,11881
1109,43,4,,11881
1110,2,2,,4907
1111,30,2,ART,4907
1112,44,2,,4908
1113,79,4,,11881
1114,74,2,,4908
1115,64,2,,4909
1116,85,1,,153
1117,49,5,,13316
1118,68,2,,4909
1119,22,5,,13317
1120,71,5,,13317
1121,73,1,,154
1122,39,4,,11881
1123,75,4,,11882
1124,17,2,,4910
1125,28,3,ART,9891
1126,46,1,,155
1127,59,1,FOOD,156
1128,3,1,,157
1129,34,1,,158
1130,18,4,,11882
1131,68,1,,159
1132,9,3,,9891
1133,57,2,,4910
1134,7,4,,11882
1135,0,1,,160
1136,68,1,,161
1137,20,4,,11882
1138,48,6,FOOD,13895
1139,41,1,,162
1140,56,4,FOOD,11883
1141,24,1,FOOD,163
1142,44,1,HEALTHCARE,164
1143,35,2,,4911
1144,13,3,,9891
1145,94,6,,13895
1146,91,1,,165
1147,32,4,HEALTHCARE,11883
1148,64,2,HEALTHCARE,4911
1149,13,2,,4912
1150,18,1,,166
1151,52,4,,11883
1152,28,4,,11883
1153,43,3,HEALTHCARE,9892
1154,41,1,,167
1155,18,1,HEALTHCARE,168
1156,9,4,,11884
1157,63,1,,169
1158,13,2,,4912
1159,52,2,,4913
1160,33,5,,13317
1161,14,2,,4913
1162,72,2,,4914
1163,51,2,,4914
1164,46,1,,170
1165,23,3,,9892
1166,67,3,,9892
1167,38,5,,13317
1168,28,5,,13317
1169,59,2,,4915
1170,72,3,,9893
1171,20,4,,11884
1172,52,1,FOOD,171
1173,46,5,,13318
1174,39,1,WASTEMANAGEMENT,172
1175,79,1,,173
1176,29,3,,9893
1177,64,2,,4915
1178,73,4,,11884
1179,62,1,,174
1180,94,3,,9893
1181,46,2,,4916
1182,26,4,,11884
1183,66,4,,11885
1184,31,4,,11885
1185,48,5,FOOD,13318
1186,3,4,,11885
1187,42,5,,13318
1188,46,3,,9894
1189,25,1,,175
1190,49,4,FINANCEINSURANCE,11885
1191,66,2,,4916
1192,58,4,,11886
1193,28,4,,11886
1194,64,3,,9894
1195,9,4,,11886
1196,72,2,,4917
1197,7,1,,176
1198,17,2,,4917
1199,24,2,,4918
1200,75,4,,11886
1201,26,2,,4918
1202,2,6,,13895
1203,63,2,,4919
1204,71,5,,13318
1205,69,6,,13895
1206,72,6,,13895
1207,55,1,,177
1208,56,1,FOOD,178
1209,45,2,,4919
1210,48,3,,9894
1211,36,5,,13318
1212,79,3,,9895
1213,10,4,,11887
1214,19,5,INFORMATION,13319
1215,33,4,,11887
1216,3,5,,13319
1217,6,6,,13895
1218,30,4,,11887
1219,23,1,,179
1220,55,4,,11887
1221,26,3,HEALTHCARE,9895
1222,48,2,FOOD,4920
1223,26,3,FOOD,9895
1224,69,6,,13896
1225,40,6,,13896
1226,8,2,,4920
1227,40,4,,11888
1228,16,4,,11888
1229,38,4,FINANCEINSURANCE,11888
1230,30,2,,4921
1231,4,4,,11888
1232,60,2,,4921
1233,9,3,,9896
