ID,Age,Household Size,Occupations,Household ID
294,12,6,,13146
295,33,5,HEALTHCARE,12666
296,85,3,,9526
297,30,5,FOOD,12667
298,6,2,,4750
299,8,3,,9526
300,40,1,,39
301,57,2,,4750
302,28,3,,9527
303,61,3,,9527
304,40,2,,4751
305,34,2,FOOD,4751
306,25,2,,4752
307,44,2,,4752
308,10,2,,4753
309,18,6,,13147
310,0,2,,4753
311,11,1,,40
312,25,2,,4754
313,21,2,,4754
314,19,5,HEALTHCARE,12667
315,88,1,,41
316,51,2,,4755
317,57,6,,13147
318,33,4,,11458
319,5,6,,13147
320,4,2,,4755
321,66,6,,13147
322,32,3,,9527
323,0,1,,42
324,30,2,,4756
325,12,4,,11458
326,16,2,,4756
327,21,3,,9528
328,69,3,,9528
329,35,6,,13147
330,22,6,,13147
331,4,6,,13148
332,53,3,FOOD,9528
333,29,2,,4757
334,85,2,,4757
335,22,4,,11458
336,37,2,,4758
337,50,3,HEALTHCARE,9529
338,7,1,,43
339,72,6,,13148
340,37,6,,13148
341,70,3,,9529
342,20,4,,11458
343,29,4,,11459
344,22,2,,4758
345,10,2,,4759
346,26,4,,11459
347,0,2,,4759
348,19,2,,4760
349,13,6,,13148
350,76,6,,13148
351,77,1,,44
352,20,1,HEALTHCARE,45
353,24,6,FOOD,13148
354,0,4,,11459
355,24,4,,11459
356,63,2,FOOD,4760
357,93,2,,4761
358,9,3,,9529
359,13,2,,4761
360,87,6,,13149
361,50,5,,12667
362,68,2,,4762
363,83,2,,4762
364,6,2,,4763
365,51,1,HEALTHCARE,46
366,25,4,,11460
367,75,2,,4763
368,25,4,,11460
369,21,6,,13149
370,77,3,,9530
371,26,3,,9530
372,29,1,,47
373,72,2,,4764
374,28,6,,13149
375,12,3,,9530
376,35,3,,9531
377,7,2,,4764
378,20,2,,4765
379,84,3,,9531
380,15,5,,12667
381,18,4,,11460
382,55,2,FOOD,4765
383,19,3,,9531
384,35,3,HEALTHCARE,9532
385,15,2,,4766
386,18,1,,48
387,27,4,,11460
388,18,4,,11461
389,24,6,FOOD,13149
390,8,3,,9532
391,51,1,,49
392,19,2,FOOD,4766
393,28,2,,4767
394,12,2,,4767
395,0,6,,13149
396,14,2,,4768
397,22,2,FOOD,4768
398,44,1,,50
399,34,4,,11461
400,50,6,,13149
401,40,1,,51
402,65,2,FOOD,4769
403,33,6,,13150
404,42,4,FOOD,11461
405,17,3,,9532
406,71,4,,11461
407,31,5,,12667
408,57,3,,9533
409,52,1,,52
410,26,4,HEALTHCARE,11462
411,93,2,,4769
412,66,1,,53
413,15,3,,9533
414,19,1,,54
415,77,6,,13150
416,13,2,,4770
417,23,2,HEALTHCARE,4770
418,3,2,,4771
419,55,3,,9533
420,64,6,,13150
421,50,1,,55
422,10,1,,56
423,68,6,,13150
424,32,1,,57
425,11,2,,4771
426,68,1,,58
427,10,1,,59
428,69,2,,4772
429,0,2,,4772
430,32,4,,11462
431,81,1,,60
432,16,5,,12668
433,99,6,,13150
434,8,3,,9534
435,0,4,,11462
436,85,6,,13150
437,21,1,,61
438,13,2,,4773
439,10,6,,13151
440,26,3,,9534
441,23,1,FOOD,62
442,3,3,,9534
443,23,4,,11462
444,13,2,,4773
445,56,1,,63
446,15,2,,4774
447,41,6,,13151
448,12,1,,64
449,12,2,,4774
450,32,4,,11463
451,32,4,,11463
452,46,4,,11463
453,7,1,,65
454,41,5,,12668
455,47,2,HEALTHCARE,4775
456,3,4,,11463
457,79,6,,13151
458,67,1,,66
459,28,3,,9535
460,32,6,,13151
461,20,4,FOOD,11464
462,69,2,,4775
463,29,2,,4776
464,1,6,,13151
465,17,2,,4776
466,51,4,,11464
467,24,1,,67
468,7,1,,68
469,94,3,,9535
470,22,3,,9535
471,29,2,FOOD,4777
472,21,2,,4777
473,13,3,,9536
474,67,6,,13151
475,66,2,,4778
476,11,5,,12668
477,20,2,,4778
478,79,1,,69
479,26,3,,9536
480,47,6,HEALTHCARE,13152
481,14,4,,11464
482,9,2,,4779
483,44,2,,4779
484,71,4,,11464
485,24,1,,70
486,48,2,,4780
487,98,3,,9536
488,29,3,FOOD,9537
489,22,6,,13152
490,61,5,,12668
491,75,4,,11465
492,63,1,,71
493,15,6,,13152
494,21,2,,4780
495,11,2,,4781
496,9,3,,9537
497,32,1,,72
498,15,1,,73
499,27,6,,13152
500,65,6,,13152
501,14,4,,11465
502,33,1,,74
503,33,2,HEALTHCARE,4781
504,40,4,HEALTHCARE,11465
505,16,1,,75
506,45,3,,9537
507,23,4,,11465
508,27,2,,4782
509,24,1,,76
510,57,2,,4782
511,28,2,,4783
512,25,5,,12668
513,4,6,,13152
514,2,6,,13153
515,34,1,,77
516,32,2,,4783
517,11,6,,13153
518,53,3,,9538
519,28,6,,13153
520,33,4,,11466
521,66,1,,78
522,10,3,,9538
523,60,3,,9538
524,62,3,,9539
525,20,4,FOOD,11466
526,57,6,,13153
527,1,2,,4784
528,48,2,,4784
529,28,3,,9539
530,29,6,,13153
531,22,1,,79
532,13,3,,9539
533,0,2,,4785
534,12,5,,12669
535,10,5,,12669
536,46,3,,9540
537,62,3,,9540
538,51,2,,4785
539,79,4,,11466
540,68,4,,11466
541,76,1,,80
542,22,3,,9540
543,66,3,,9541
544,53,2,,4786
545,7,2,,4786
546,47,4,,11467
547,78,2,,4787
548,0,2,,4787
549,73,2,,4788
550,43,2,,4788
551,54,1,,81
552,29,4,,11467
553,47,3,,9541
554,13,5,,12669
555,27,3,,9541
556,6,1,,82
557,10,2,,4789
558,4,2,,4789
559,48,6,,13153
560,0,4,,11467
561,11,3,,9542
562,72,6,,13154
563,10,4,,11467
564,72,1,,83
565,68,1,,84
566,69,5,,12669
567,27,5,,12669
568,57,4,,11468
569,19,3,,9542
570,18,2,,4790
571,79,1,,85
572,24,6,,13154
573,42,1,,86
574,17,2,,4790
575,45,2,,4791
576,51,2,FOOD,4791
577,18,1,,87
578,20,6,,13154
579,53,2,,4792
580,32,2,,4792
581,16,6,,13154
582,26,4,,11468
583,43,3,HEALTHCARE,9542
584,73,5,,12670
585,1,4,,11468
586,67,6,,13154
587,25,6,,13154
588,53,2,,4793
589,28,5,,12670
590,12,2,,4793
591,51,3,,9543
592,13,4,,11468
593,60,6,FOOD,13155
594,54,6,,13155
595,7,4,,11469
596,69,2,,4794
597,6,1,,88
598,66,5,,12670
599,30,2,HEALTHCARE,4794
600,40,4,,11469
601,0,3,,9543
602,75,2,,4795
603,44,2,,4795
604,0,2,,4796
605,52,2,,4796
606,29,2,HEALTHCARE,4797
607,10,4,,11469
608,4,1,,89
609,13,2,,4797
610,23,3,,9543
611,21,5,,12670
612,51,3,,9544
613,61,1,,90
614,21,4,FOOD,11469
615,2,6,,13155
616,65,6,,13155
617,58,2,,4798
618,34,6,,13155
619,54,4,,11470
620,0,6,,13155
621,70,4,,11470
622,36,1,,91
623,19,2,,4798
624,33,6,,13156
625,87,6,,13156
626,24,2,,4799
627,8,1,,92
628,39,4,,11470
629,29,2,,4799
630,84,6,,13156
631,12,2,,4800
632,75,4,,11470
633,64,3,,9544
634,23,2,,4800
635,68,1,,93
636,15,2,,4801
637,60,2,,4801
638,78,5,,12670
639,58,2,,4802
640,59,2,,4802
641,6,5,,12671
642,36,3,HEALTHCARE,9544
643,36,2,,4803
644,69,2,,4803
645,73,1,,94
646,39,3,,9545
647,89,5,,12671
648,47,4,FOOD,11471
649,38,2,,4804
650,59,2,HEALTHCARE,4804
651,71,4,,11471
652,77,3,,9545
653,53,3,HEALTHCARE,9545
654,37,6,,13156
655,46,3,,9546
656,48,4,,11471
657,59,4,,11471
658,34,2,FOOD,4805
659,84,4,,11472
660,54,2,,4805
661,90,3,,9546
662,26,5,FOOD,12671
663,3,3,,9546
664,25,6,,13156
665,78,6,,13156
666,52,3,,9547
667,13,2,,4806
668,78,3,,9547
669,26,1,HEALTHCARE,95
670,7,4,,11472
671,3,6,,13157
672,22,2,,4806
673,26,6,,13157
674,96,3,,9547
675,93,2,,4807
676,66,2,,4807
677,36,3,,9548
678,47,1,,96
679,22,1,,97
680,64,3,,9548
681,25,6,,13157
682,72,6,,13157
683,3,3,,9548
684,28,1,,98
685,45,3,HEALTHCARE,9549
686,38,2,FOOD,4808
687,30,1,,99
688,36,4,,11472
689,46,5,,12671
690,18,3,,9549
691,4,1,,100
692,29,6,FOOD,13157
693,58,2,FOOD,4808
694,24,1,,101
695,41,2,,4809
696,24,2,,4809
697,12,4,,11472
698,4,2,,4810
699,21,2,,4810
700,35,4,,11473
701,54,1,,102
702,55,6,HEALTHCARE,13157
703,5,6,,13158
704,14,6,,13158
705,50,4,,11473
706,26,2,,4811
707,64,1,,103
708,65,2,HEALTHCARE,4811
709,43,1,INFORMATION,104
710,74,1,,105
711,94,5,,12671
712,52,4,,11473
713,95,4,,11473
714,14,3,,9549
715,11,3,,9550
716,18,1,,106
717,26,6,,13158
718,31,5,,12672
719,79,2,,4812
720,2,3,,9550
721,100,1,,107
722,21,6,,13158
723,40,4,,11474
724,41,4,,11474
725,15,1,,108
726,32,2,,4812
727,11,2,,4813
728,9,3,,9550
729,18,4,,11474
730,77,3,,9551
731,41,3,,9551
732,21,4,,11474
733,1,2,,4813
734,44,4,FOOD,11475
735,23,5,,12672
736,31,3,,9551
737,60,4,,11475
738,73,3,,9552
739,32,1,,109
740,28,2,FOOD,4814
741,29,4,FOOD,11475
742,60,1,,110
743,2,2,,4814
744,34,3,,9552
745,32,3,,9552
746,16,4,,11475
747,27,4,,11476
748,24,2,,4815
749,25,4,,11476
750,29,3,HEALTHCARE,9553
751,25,6,,13158
752,72,4,,11476
753,19,4,,11476
754,34,6,,13158
755,33,4,,11477
756,26,4,HEALTHCARE,11477
757,74,3,,9553
758,22,2,,4815
759,28,5,,12672
760,61,5,INFORMATION,12672
761,22,4,,11477
762,70,1,,111
763,6,3,,9553
764,11,4,,11477
765,62,4,,11478
766,25,1,,112
767,67,4,,11478
768,47,2,,4816
769,15,1,,113
770,13,3,,9554
771,11,1,,114
772,16,5,,12672
773,49,3,,9554
774,8,2,,4816
775,38,6,FOOD,13159
776,65,1,HEALTHCARE,115
777,26,2,,4817
778,66,2,,4817
779,92,1,,116
780,29,5,,12673
781,39,2,,4818
782,77,2,,4818
783,68,6,,13159
784,10,4,,11478
785,35,1,,117
786,22,3,,9554
787,27,3,,9555
788,98,3,,9555
789,86,1,,118
790,72,2,,4819
791,64,5,,12673
792,60,4,,11478
793,19,2,,4819
794,7,1,,119
795,17,5,,12673
796,32,6,,13159
797,2,2,,4820
798,14,5,,12673
799,28,4,,11479
800,55,5,,12673
801,67,1,,120
802,10,1,,121
803,87,1,,122
804,14,2,,4820
805,55,4,,11479
806,52,2,,4821
807,14,2,,4821
808,27,3,,9555
809,19,1,FOOD,123
810,89,2,,4822
811,52,4,,11479
812,11,6,,13159
813,18,3,,9556
814,75,5,,12674
815,54,2,HEALTHCARE,4822
816,74,2,,4823
817,28,2,,4823
818,54,2,,4824
819,99,6,,13159
820,44,3,,9556
821,42,6,HEALTHCARE,13159
822,30,2,,4824
823,24,2,,4825
824,30,2,,4825
825,14,2,,4826
826,16,2,,4826
827,31,5,FOOD,12674
828,67,3,,9556
829,51,4,,11479
830,95,2,,4827
831,16,5,,12674
832,8,6,,13160
833,11,4,,11480
834,37,2,HEALTHCARE,4827
835,63,1,,124
836,61,4,,11480
837,50,1,HEALTHCARE,125
838,11,2,,4828
839,22,3,HEALTHCARE,9557
840,28,3,,9557
841,19,6,,13160
842,35,2,,4828
843,62,2,,4829
844,16,6,,13160
845,99,2,,4829
846,28,6,,13160
847,100,4,,11480
848,25,6,,13160
849,2,1,,126
850,67,4,,11480
851,59,3,,9557
852,88,4,,11481
853,2,6,,13160
854,68,6,,13161
855,20,2,,4830
856,59,3,,9558
857,75,2,,4830
858,30,3,,9558
859,30,1,,127
860,15,3,,9558
861,14,5,,12674
862,31,4,,11481
863,15,1,,128
864,23,2,FOOD,4831
865,39,4,,11481
866,47,3,,9559
867,50,3,,9559
868,41,2,,4831
869,57,4,,11481
870,22,3,,9559
871,28,3,,9560
872,47,1,FOOD,129
873,21,4,,11482
874,2,4,,11482
875,26,3,,9560
876,94,2,,4832
877,6,4,,11482
878,46,2,,4832
879,62,1,,130
880,75,3,,9560
881,77,3,,9561
882,60,2,HEALTHCARE,4833
883,57,4,,11482
884,66,3,,9561
885,68,3,,9561
886,17,1,,131
887,47,2,FOOD,4833
888,70,2,,4834
889,30,4,,11483
890,97,6,,13161
891,14,4,,11483
892,30,2,,4834
893,36,5,FOOD,12674
894,58,1,FOOD,132
895,17,6,,13161
896,43,3,,9562
897,27,2,,4835
898,13,6,,13161
899,27,3,,9562
900,17,1,,133
901,14,3,,9562
902,12,3,,9563
903,13,6,,13161
904,18,3,HEALTHCARE,9563
905,9,2,,4835
906,62,6,FOOD,13161
907,47,4,,11483
908,0,5,,12675
909,22,2,,4836
910,78,2,,4836
911,19,1,,134
912,27,2,,4837
913,23,3,FOOD,9563
914,50,6,,13162
915,69,1,,135
916,2,2,,4837
917,11,2,,4838
918,72,6,,13162
919,51,4,,11483
920,48,2,,4838
921,1,3,,9564
922,49,4,,11484
923,19,1,,136
924,29,2,,4839
925,54,2,,4839
926,32,4,,11484
927,57,2,,4840
928,10,5,,12675
929,0,3,,9564
930,79,1,,137
931,71,3,,9564
932,69,2,,4840
933,62,4,,11484
934,55,2,HEALTHCARE,4841
935,24,3,,9565
936,79,3,,9565
937,57,4,,11484
938,24,2,,4841
939,14,3,,9565
940,74,4,,11485
941,11,6,,13162
942,19,2,,4842
943,8,4,,11485
944,33,2,,4842
945,10,5,,12675
946,61,3,,9566
947,19,1,,138
948,77,5,,12675
949,30,4,FOOD,11485
950,15,5,,12675
951,62,2,,4843
952,77,3,,9566
953,65,2,,4843
954,36,3,,9566
955,27,2,,4844
956,68,6,,13162
957,26,1,,139
958,35,6,,13162
959,78,2,,4844
960,26,5,,12676
961,41,3,,9567
962,38,1,,140
963,36,2,,4845
964,8,2,,4845
965,63,5,,12676
966,46,1,,141
967,26,3,HEALTHCARE,9567
968,14,2,,4846
969,40,2,FOOD,4846
970,63,6,,13162
971,27,2,,4847
972,25,5,FOOD,12676
973,8,3,,9567
974,20,5,,12676
975,8,3,,9568
976,35,1,,142
977,65,4,,11485
978,23,2,,4847
979,44,6,,13163
980,20,1,HEALTHCARE,143
981,25,6,,13163
982,26,1,,144
983,8,4,,11486
984,43,2,FOOD,4848
985,86,5,,12676
986,5,2,,4848
987,66,1,,145
988,0,1,,146
989,48,4,,11486
990,55,6,,13163
991,19,3,,9568
992,25,2,HEALTHCARE,4849
993,67,2,,4849
994,7,3,,9568
995,49,5,HEALTHCARE,12677
996,15,1,,147
997,32,6,HEALTHCARE,13163
998,78,2,,4850
999,23,2,,4850
1000,5,2,,4851
1001,59,4,,11486
1002,58,4,,11486
1003,22,4,,11487
1004,78,2,,4851
1005,2,2,,4852
1006,76,2,,4852
1007,5,2,,4853
1008,77,6,,13163
1009,7,4,,11487
1010,72,4,,11487
1011,43,4,HEALTHCARE,11487
1012,35,3,,9569
1013,10,3,,9569
1014,16,4,,11488
1015,22,5,,12677
1016,33,1,,148
1017,12,2,,4853
1018,21,1,,149
1019,54,2,,4854
1020,26,3,,9569
1021,46,1,,150
1022,69,3,,9570
1023,8,3,,9570
1024,47,5,,12677
1025,42,2,,4854
1026,54,4,,11488
1027,11,6,,13163
1028,0,3,,9570
1029,19,2,,4855
1030,38,4,,11488
1031,0,2,,4855
1032,40,3,,9571
1033,13,2,,4856
1034,74,5,,12677
1035,79,3,,9571
1036,19,1,,151
1037,56,6,,13164
1038,20,2,,4856
1039,76,2,,4857
1040,1,2,,4857
1041,27,3,,9571
1042,58,1,,152
1043,12,3,,9572
1044,26,2,,4858
1045,33,2,,4858
1046,15,2,,4859
1047,62,6,,13164
1048,45,2,,4859
1049,32,1,,153
1050,21,4,,11488
1051,57,2,,4860
1052,96,2,,4860
1053,10,4,,11489
1054,50,2,,4861
1055,62,2,HEALTHCARE,4861
1056,7,1,,154
1057,38,2,,4862
1058,43,3,,9572
1059,20,4,,11489
1060,63,2,,4862
1061,24,2,HEALTHCARE,4863
1062,44,1,,155
1063,22,2,,4863
1064,22,4,,11489
1065,54,2,,4864
1066,69,2,,4864
1067,92,2,,4865
1068,60,6,,13164
1069,15,6,,13164
1070,34,4,FOOD,11489
1071,33,1,HEALTHCARE,156
1072,48,3,HEALTHCARE,9572
1073,20,1,,157
1074,10,1,,158
1075,45,2,,4865
1076,21,4,,11490
1077,69,2,,4866
1078,4,2,,4866
1079,76,2,,4867
1080,63,5,,12677
1081,26,4,FOOD,11490
1082,18,3,,9573
1083,46,4,,11490
1084,12,4,,11490
1085,18,2,INFORMATION,4867
1086,26,1,,159
1087,92,2,,4868
1088,25,3,FOOD,9573
1089,6,5,,12678
1090,20,6,,13164
1091,29,3,,9573
1092,78,2,,4868
1093,9,6,,13164
1094,11,6,,13165
1095,63,2,,4869
1096,2,2,,4869
1097,67,6,,13165
1098,4,1,,160
1099,27,3,,9574
1100,24,3,,9574
1101,25,3,,9574
1102,51,4,FOOD,11491
1103,23,6,HEALTHCARE,13165
1104,11,6,,13165
1105,12,3,,9575
1106,13,3,,9575
1107,8,1,,161
1108,14,1,,162
1109,45,3,,9575
1110,55,3,,9576
1111,26,3,,9576
1112,35,4,,11491
1113,74,2,,4870
1114,65,2,,4870
1115,20,2,,4871
1116,50,2,,4871
1117,78,6,,13165
1118,3,3,,9576
1119,4,4,,11491
1120,5,6,,13165
1121,40,6,,13166
1122,22,2,,4872
1123,21,3,HEALTHCARE,9577
1124,58,2,,4872
1125,31,3,,9577
1126,30,3,,9577
1127,38,3,HEALTHCARE,9578
1128,71,4,,11491
1129,62,4,,11492
1130,21,3,,9578
1131,52,1,,163
1132,20,6,,13166
1133,64,2,,4873
1134,25,6,,13166
1135,14,3,,9578
1136,41,6,,13166
1137,14,6,,13166
1138,58,2,,4873
1139,41,5,,12678
1140,30,2,,4874
1141,72,3,,9579
1142,43,2,,4874
1143,58,1,,164
1144,38,1,,165
1145,18,2,HEALTHCARE,4875
1146,34,4,FOOD,11492
1147,16,4,,11492
1148,62,3,,9579
1149,54,2,,4875
1150,17,2,,4876
1151,64,1,,166
1152,3,4,,11492
1153,64,2,HEALTHCARE,4876
1154,23,1,,167
1155,25,3,FOOD,9579
1156,14,2,,4877
1157,82,2,,4877
1158,28,4,,11493
1159,21,4,,11493
1160,51,3,,9580
1161,26,2,,4878
1162,1,4,,11493
1163,4,2,,4878
1164,35,4,,11493
1165,61,2,,4879
1166,49,4,,11494
1167,28,6,HEALTHCARE,13166
1168,60,2,FOOD,4879
1169,41,1,,168
1170,64,4,,11494
1171,60,2,UTILITIES,4880
1172,25,3,,9580
1173,14,6,,13167
1174,12,2,,4880
1175,50,2,HEALTHCARE,4881
1176,17,2,,4881
1177,52,5,,12678
1178,2,2,,4882
1179,59,4,,11494
1180,26,2,,4882
1181,7,2,,4883
1182,13,3,,9580
1183,65,3,,9581
1184,71,4,,11494
1185,29,1,,169
1186,8,2,,4883
1187,31,5,,12678
1188,16,4,,11495
1189,11,6,,13167
1190,34,3,,9581
1191,23,6,,13167
1192,75,2,,4884
1193,71,3,,9581
1194,45,5,FOOD,12678
1195,4,2,,4884
1196,28,3,,9582
1197,12,4,,11495
1198,36,1,,170
1199,25,5,FOOD,12679
1200,65,2,,4885
1201,27,5,,12679
1202,71,1,,171
1203,61,2,,4885
1204,87,2,,4886
1205,21,2,,4886
1206,56,2,,4887
1207,16,3,,9582
1208,71,4,,11495
1209,27,1,FOOD,172
1210,75,2,,4887
1211,53,1,FOOD,173
1212,19,4,,11495
1213,71,2,,4888
1214,70,2,,4888
1215,48,4,,11496
1216,10,4,,11496
1217,22,2,,4889
1218,5,6,,13167
1219,60,4,,11496
1220,50,2,,4889
1221,41,1,,174
1222,34,2,,4890
1223,20,4,,11496
1224,25,2,,4890
1225,55,5,,12679
1226,20,2,,4891
1227,52,4,,11497
1228,98,1,,175
1229,69,2,,4891
1230,31,5,HEALTHCARE,12679
1231,72,2,,4892
1232,45,4,,11497
1233,32,3,,9582
1234,24,6,,13167
1235,28,3,HEALTHCARE,9583
1236,67,2,,4892
1237,84,4,,11497
1238,14,2,,4893
1239,15,4,,11497
1240,47,3,,9583
1241,24,3,,9583
1242,23,1,,176
1243,20,2,FOOD,4893
1244,48,2,,4894
1245,68,4,,11498
1246,24,2,HEALTHCARE,4894
1247,46,2,FOOD,4895
1248,65,2,FOOD,4895
1249,72,2,,4896
1250,40,1,,177
1251,3,4,,11498
1252,34,1,,178
1253,78,4,,11498
1254,26,3,,9584
1255,66,6,,13167
1256,77,2,,4896
1257,21,4,,11498
1258,70,4,,11499
1259,65,1,HEALTHCARE,179
1260,79,2,,4897
1261,47,2,,4897
1262,39,2,,4898
1263,65,2,HEALTHCARE,4898
1264,32,4,,11499
1265,69,2,,4899
1266,7,2,,4899
1267,63,6,,13168
1268,0,3,,9584
1269,6,3,,9584
1270,66,6,,13168
1271,26,2,,4900
1272,9,6,,13168
1273,43,1,,180
1274,47,2,,4900
1275,8,1,,181
1276,68,2,,4901
1277,45,2,FOOD,4901
1278,10,4,,11499
1279,69,3,,9585
1280,65,6,FOOD,13168
1281,44,2,,4902
1282,62,5,HEALTHCARE,12679
1283,41,3,,9585
1284,14,5,,12680
1285,21,3,,9585
1286,61,3,,9586
1287,20,2,,4902
1288,35,4,,11499
