ID,Age,Household Size,Occupations,Household ID
125,25,5,HEALTHCARE,158185
126,57,5,WASTEMANAGEMENT,158185
127,31,3,,110292
128,34,3,,110293
129,48,1,,17
130,23,1,,18
131,30,1,,19
132,64,1,WASTEMANAGEMENT,20
133,55,2,,51823
134,57,2,HEALTHCARE,51823
135,21,5,,158185
136,19,2,,51824
137,39,2,,51824
138,9,3,,110293
139,34,2,WASTEMANAGEMENT,51825
140,69,1,,21
141,2,2,,51825
142,30,2,,51826
143,13,3,,110293
144,49,5,,158186
145,28,4,FINANCEINSURANCE,136176
146,31,4,,136176
147,51,2,,51826
148,54,2,HEALTHCARE,51827
149,24,4,,136176
150,52,4,HEALTHCARE,136177
151,69,2,,51827
152,23,2,,51828
153,24,1,,22
154,53,4,,136177
155,49,4,FOOD,136177
156,35,3,FINANCEINSURANCE,110294
157,25,5,INFORMATION,158186
158,17,2,,51828
159,33,4,,136177
160,23,4,,136178
161,60,3,,110294
162,34,4,FOOD,136178
163,32,3,,110294
164,39,4,HEALTHCARE,136178
165,25,4,HEALTHCARE,136178
166,30,4,,136179
167,43,2,,51829
168,18,4,,136179
169,32,4,,136179
170,43,5,,158186
171,13,3,,110295
172,29,4,FINANCEINSURANCE,136179
173,19,2,,51829
174,62,4,,136180
175,56,2,,51830
176,22,3,,110295
177,31,5,WASTEMANAGEMENT,158186
178,20,1,HEALTHCARE,23
179,30,3,,110295
180,13,1,,24
181,12,2,,51830
182,64,5,,158186
183,18,4,HEALTHCARE,136180
184,45,2,,51831
185,60,1,,25
186,14,2,,51831
187,1,3,,110296
188,16,3,,110296
189,67,2,,51832
190,20,3,,110296
191,41,4,,136180
192,60,2,HEALTHCARE,51832
193,50,3,,110297
194,27,6,HEALTHCARE,166610
195,39,6,SCIENTIFICTECHNICAL,166610
196,8,1,,26
197,9,5,,158187
198,47,5,,158187
199,62,1,HEALTHCARE,27
200,12,3,,110297
201,73,2,,51833
202,58,2,HEALTHCARE,51833
203,57,2,,51834
204,17,5,,158187
205,76,1,,28
206,21,1,,29
207,22,1,OTHER,30
208,70,3,,110297
209,3,2,,51834
210,3,2,,51835
211,20,2,,51835
212,15,3,,110298
213,53,2,,51836
214,20,1,,31
215,48,4,,136180
216,74,4,,136181
217,36,5,,158187
218,63,4,,136181
219,56,2,,51836
220,59,2,,51837
221,54,2,,51837
222,36,2,,51838
223,99,2,,51838
224,65,2,,51839
225,35,1,,32
226,46,1,OTHER,33
227,12,1,,34
228,24,2,,51839
229,58,4,,136181
230,24,3,,110298
231,49,6,OTHER,166610
232,98,4,,136181
233,51,4,,136182
234,20,6,FINANCEINSURANCE,166610
235,31,4,REALESTATERENTAL,136182
236,10,5,,158187
237,60,3,WASTEMANAGEMENT,110298
238,43,5,,158188
239,4,6,,166611
240,55,1,,35
241,43,3,,110299
242,22,4,,136182
243,97,5,,158188
244,66,2,,51840
245,15,4,,136182
246,22,3,,110299
247,98,5,,158188
248,89,2,,51840
249,9,3,,110299
250,83,2,,51841
251,9,1,,36
252,9,4,,136183
253,2,2,,51841
254,58,3,,110300
255,51,3,WASTEMANAGEMENT,110300
256,69,5,,158188
257,60,3,,110300
258,65,2,,51842
259,72,4,,136183
260,23,2,,51842
261,16,5,,158188
262,69,2,,51843
263,85,5,,158189
264,7,2,,51843
265,56,4,,136183
266,28,6,FOOD,166611
267,74,2,,51844
268,69,5,,158189
269,67,3,,110301
270,32,3,,110301
271,27,3,HEALTHCARE,110301
272,27,2,FOOD,51844
273,58,5,WASTEMANAGEMENT,158189
274,64,2,,51845
275,50,1,,37
276,49,2,,51845
277,6,4,,136183
278,13,4,,136184
279,79,2,,51846
280,51,2,,51846
281,17,2,,51847
282,69,5,,158189
283,74,4,,136184
284,11,6,,166611
285,61,2,,51847
286,18,4,,136184
287,83,5,,158189
288,56,2,,51848
289,62,5,,158190
290,38,6,HEALTHCARE,166611
291,14,1,,38
292,7,2,,51848
293,50,2,,51849
294,17,2,,51849
295,92,3,,110302
296,69,3,,110302
297,18,2,WASTEMANAGEMENT,51850
298,37,4,,136184
299,29,3,HEALTHCARE,110302
300,24,5,OTHER,158190
301,74,3,,110303
302,51,4,,136185
303,83,2,,51850
304,8,3,,110303
305,58,2,,51851
306,9,2,,51851
307,26,1,,39
308,13,5,,158190
309,19,5,WASTEMANAGEMENT,158190
310,56,4,,136185
311,15,1,,40
312,48,4,,136185
313,79,3,,110303
314,87,4,,136185
315,19,5,,158190
316,33,3,,110304
317,3,3,,110304
318,32,4,HEALTHCARE,136186
319,26,4,,136186
320,64,4,,136186
321,28,3,HEALTHCARE,110304
322,75,5,,158191
323,50,6,,166611
324,45,4,WASTEMANAGEMENT,136186
325,63,4,HEALTHCARE,136187
326,26,1,,41
327,45,4,WASTEMANAGEMENT,136187
328,6,5,,158191
329,46,5,WASTEMANAGEMENT,158191
330,74,6,,166611
331,0,3,,110305
332,93,2,,51852
333,18,3,,110305
334,62,4,WASTEMANAGEMENT,136187
335,19,2,OTHER,51852
336,76,2,,51853
337,40,4,,136187
338,40,3,OTHER,110305
339,71,4,,136188
340,64,6,,166612
341,21,4,,136188
342,1,4,,136188
343,30,3,SCIENTIFICTECHNICAL,110306
344,18,1,,42
345,13,6,,166612
346,75,3,,110306
347,89,2,,51853
348,7,5,,158191
349,43,2,FOOD,51854
350,51,4,,136188
351,79,5,,158191
352,25,3,,110306
353,32,4,,136189
354,22,3,,110307
355,42,4,FOOD,136189
356,55,2,,51854
357,17,1,,43
358,37,4,WASTEMANAGEMENT,136189
359,11,3,,110307
360,21,3,,110307
361,10,3,,110308
362,49,4,,136189
363,69,4,,136190
364,19,2,FINANCEINSURANCE,51855
365,4,2,,51855
366,66,2,,51856
367,55,4,,136190
368,12,2,,51856
369,7,6,,166612
370,8,5,,158192
371,29,3,,110308
372,13,5,,158192
373,13,2,,51857
374,38,1,,44
375,68,2,,51857
376,45,2,,51858
377,2,4,,136190
378,52,4,,136190
379,55,2,REALESTATERENTAL,51858
380,97,2,,51859
381,74,2,,51859
382,30,5,,158192
383,55,1,,45
384,28,2,,51860
385,16,3,,110308
386,79,2,,51860
387,35,2,,51861
388,25,5,,158192
389,63,4,HEALTHCARE,136191
390,8,4,,136191
391,18,3,,110309
392,38,5,,158192
393,33,4,WASTEMANAGEMENT,136191
394,56,5,,158193
395,65,2,,51861
396,76,3,,110309
397,15,3,,110309
398,14,3,,110310
399,63,2,,51862
400,46,2,,51862
401,76,2,,51863
402,64,4,,136191
403,62,2,,51863
404,62,5,WASTEMANAGEMENT,158193
405,71,4,,136192
406,56,6,HEALTHCARE,166612
407,20,5,,158193
408,18,4,HEALTHCARE,136192
409,56,1,HEALTHCARE,46
410,34,2,HEALTHCARE,51864
411,36,2,,51864
412,58,3,,110310
413,60,2,FOOD,51865
414,43,2,,51865
415,22,3,FINANCEINSURANCE,110310
416,20,2,,51866
417,11,1,,47
418,51,4,,136192
419,32,5,HEALTHCARE,158193
420,8,5,,158193
421,72,4,,136192
422,31,4,HEALTHCARE,136193
423,46,2,HEALTHCARE,51866
424,71,6,,166612
425,75,3,,110311
426,67,1,,48
427,73,1,,49
428,52,4,,136193
429,48,5,,158194
430,17,5,,158194
431,39,5,,158194
432,50,2,,51867
433,15,2,,51867
434,50,4,HEALTHCARE,136193
435,29,2,,51868
436,14,6,,166612
437,59,1,,50
438,24,2,,51868
439,0,2,,51869
440,52,5,,158194
441,51,1,,51
442,5,5,,158194
443,55,6,,166613
444,13,2,,51869
445,73,5,,158195
446,64,2,,51870
447,41,2,,51870
448,68,3,,110311
449,6,2,,51871
450,64,2,REALESTATERENTAL,51871
451,0,4,,136193
452,25,4,HEALTHCARE,136194
453,45,6,,166613
454,62,3,SCIENTIFICTECHNICAL,110311
455,21,4,,136194
456,81,4,,136194
457,32,2,,51872
458,77,4,,136194
459,2,6,,166613
460,40,2,,51872
461,36,1,,52
462,0,4,,136195
463,57,6,,166613
464,78,1,,53
465,65,5,,158195
466,67,4,,136195
467,63,2,,51873
468,14,6,,166613
469,62,3,,110312
470,54,2,OTHER,51873
471,11,3,,110312
472,22,5,,158195
473,39,3,,110312
474,82,1,,54
475,2,3,,110313
476,67,3,,110313
477,72,4,,136195
478,6,1,,55
479,14,6,,166613
480,17,2,,51874
481,17,6,,166614
482,15,4,,136195
483,79,4,,136196
484,29,2,,51874
485,67,6,,166614
486,13,2,,51875
487,19,2,HEALTHCARE,51875
488,67,2,,51876
489,5,2,,51876
490,10,2,,51877
491,72,2,,51877
492,57,1,,56
493,77,1,,57
494,23,5,WASTEMANAGEMENT,158195
495,16,5,,158195
496,16,3,,110313
497,44,3,,110314
498,53,1,,58
499,24,3,,110314
500,16,2,,51878
501,68,2,,51878
502,36,2,FINANCEINSURANCE,51879
503,78,1,,59
504,40,4,,136196
505,26,3,,110314
506,36,3,WASTEMANAGEMENT,110315
507,24,1,,60
508,36,3,,110315
509,26,4,HEALTHCARE,136196
510,19,1,HEALTHCARE,61
511,72,2,,51879
512,48,2,,51880
513,61,1,HEALTHCARE,62
514,8,3,,110315
515,51,2,,51880
516,35,4,,136196
517,60,2,FOOD,51881
518,3,2,,51881
519,68,2,,51882
520,52,2,,51882
521,70,1,,63
522,25,3,,110316
523,16,5,,158196
524,49,3,,110316
525,36,2,HEALTHCARE,51883
526,53,2,,51883
527,2,3,,110316
528,85,4,,136197
529,37,3,HEALTHCARE,110317
530,6,6,,166614
531,99,4,,136197
532,34,5,,158196
533,38,2,,51884
534,41,2,HEALTHCARE,51884
535,11,4,,136197
536,49,5,,158196
537,1,2,,51885
538,63,3,,110317
539,25,2,WASTEMANAGEMENT,51885
540,76,3,,110317
541,69,6,,166614
542,68,1,,64
543,42,4,WASTEMANAGEMENT,136197
544,86,2,,51886
545,62,6,,166614
546,69,2,,51886
547,67,2,,51887
548,28,1,FOOD,65
549,19,4,SCIENTIFICTECHNICAL,136198
550,28,2,,51887
551,9,2,,51888
552,69,3,,110318
553,75,1,,66
554,5,6,,166614
555,81,6,,166615
556,58,2,WASTEMANAGEMENT,51888
557,39,6,,166615
558,4,4,,136198
559,18,4,,136198
560,13,4,,136198
561,64,3,,110318
562,57,1,WASTEMANAGEMENT,67
563,61,2,,51889
564,8,2,,51889
565,1,3,,110318
566,59,2,,51890
567,5,4,,136199
568,38,2,OTHER,51890
569,75,3,,110319
570,63,1,WASTEMANAGEMENT,68
571,17,1,,69
572,66,4,,136199
573,9,1,,70
574,69,3,,110319
575,42,2,,51891
576,57,2,,51891
577,13,3,,110319
578,10,5,,158196
579,15,1,,71
580,54,2,FOOD,51892
581,45,1,,72
582,36,6,WASTEMANAGEMENT,166615
583,3,2,,51892
584,57,4,,136199
585,41,3,HEALTHCARE,110320
586,52,4,,136199
587,36,2,,51893
588,48,2,FOOD,51893
589,6,1,,73
590,13,1,,74
591,50,3,,110320
592,79,2,,51894
593,11,5,,158196
594,15,2,,51894
595,73,4,,136200
596,17,4,,136200
597,100,4,,136200
598,49,2,,51895
599,13,4,,136200
600,27,1,FOOD,75
601,32,2,,51895
602,2,4,,136201
603,46,6,SCIENTIFICTECHNICAL,166615
604,50,2,FINANCEINSURANCE,51896
605,62,3,,110320
606,73,3,,110321
607,60,2,,51896
608,31,5,,158197
609,13,3,,110321
610,95,2,,51897
611,68,3,,110321
612,45,2,,51897
613,3,3,,110322
614,16,6,,166615
615,20,1,WASTEMANAGEMENT,76
616,39,2,,51898
617,21,6,,166615
618,63,3,HEALTHCARE,110322
619,96,3,,110322
620,61,4,WASTEMANAGEMENT,136201
621,30,1,,77
622,55,2,REALESTATERENTAL,51898
623,59,3,,110323
624,46,3,,110323
625,73,3,,110323
626,38,4,WASTEMANAGEMENT,136201
627,46,3,,110324
628,25,2,,51899
629,63,5,,158197
630,42,3,FOOD,110324
631,41,2,HEALTHCARE,51899
632,7,1,,78
633,91,2,,51900
634,27,3,,110324
635,26,4,,136201
636,48,4,,136202
637,0,3,,110325
638,19,3,,110325
639,37,6,,166616
640,39,1,,79
641,13,4,,136202
642,32,3,HEALTHCARE,110325
643,47,1,,80
644,29,1,,81
645,17,2,,51900
646,54,2,HEALTHCARE,51901
647,23,2,HEALTHCARE,51901
648,63,3,,110326
649,64,2,,51902
650,73,3,,110326
651,34,2,,51902
652,36,5,,158197
653,45,5,HEALTHCARE,158197
654,2,2,,51903
655,32,6,,166616
656,57,2,,51903
657,0,6,,166616
658,9,3,,110326
659,58,5,,158197
660,29,2,WASTEMANAGEMENT,51904
661,5,2,,51904
662,67,1,,82
663,35,2,FOOD,51905
664,24,1,,83
665,14,3,,110327
666,52,6,,166616
667,18,4,,136202
668,70,2,,51905
669,37,2,HEALTHCARE,51906
670,0,1,,84
671,26,4,OTHER,136202
672,17,2,,51906
673,55,4,WASTEMANAGEMENT,136203
674,96,5,,158198
675,82,3,,110327
676,74,2,,51907
677,45,5,EDUCATION,158198
678,74,2,,51907
679,75,4,,136203
680,54,2,HEALTHCARE,51908
681,98,3,,110327
682,8,2,,51908
683,11,3,,110328
684,25,4,,136203
685,33,1,,85
686,65,2,,51909
687,37,2,,51909
688,46,4,FOOD,136203
689,53,4,,136204
690,27,4,,136204
691,65,3,,110328
692,32,3,INFORMATION,110328
693,58,2,WASTEMANAGEMENT,51910
694,42,4,HEALTHCARE,136204
695,25,3,,110329
696,34,4,,136204
697,54,2,,51910
698,40,2,,51911
699,79,5,,158198
700,20,6,FOOD,166616
701,31,3,,110329
702,37,5,,158198
703,46,5,HEALTHCARE,158198
704,90,2,,51911
705,8,4,,136205
706,21,5,HEALTHCARE,158199
707,19,4,,136205
708,62,5,,158199
709,51,4,HEALTHCARE,136205
710,25,1,HEALTHCARE,86
711,11,3,,110329
712,52,3,,110330
713,61,1,,87
714,41,2,,51912
715,5,5,,158199
716,19,3,,110330
717,83,2,,51912
718,53,6,,166616
719,28,3,,110330
720,34,3,,110331
721,23,1,,88
722,55,3,,110331
723,50,1,WASTEMANAGEMENT,89
724,70,2,,51913
725,51,5,HEALTHCARE,158199
726,49,1,,90
727,24,4,OTHER,136205
728,17,4,,136206
729,60,4,WASTEMANAGEMENT,136206
730,67,2,,51913
731,45,3,,110331
732,5,2,,51914
733,65,3,,110332
734,57,3,HEALTHCARE,110332
735,97,2,,51914
736,40,4,WASTEMANAGEMENT,136206
737,44,2,,51915
738,2,4,,136206
739,16,5,,158199
740,54,2,,51915
741,5,1,,91
742,71,3,,110332
743,61,1,,92
744,42,2,,51916
745,21,4,,136207
746,15,4,,136207
747,17,2,,51916
748,17,3,,110333
749,9,2,,51917
750,73,5,,158200
751,50,2,HEALTHCARE,51917
752,4,4,,136207
753,9,4,,136207
754,11,2,,51918
755,34,1,,93
756,24,2,,51918
757,28,3,,110333
758,12,2,,51919
759,5,6,,166617
760,26,2,,51919
761,12,4,,136208
762,31,2,,51920
763,54,1,,94
764,40,2,,51920
765,1,1,,95
766,23,4,,136208
767,38,2,,51921
768,44,5,,158200
769,3,2,,51921
770,77,3,,110333
771,27,2,,51922
772,66,1,,96
773,18,1,,97
774,51,4,,136208
775,15,4,,136208
776,31,2,,51922
777,11,2,,51923
778,39,2,,51923
779,9,4,,136209
780,69,1,,98
781,0,4,,136209
782,69,3,,110334
783,7,1,,99
784,64,3,,110334
785,99,3,,110334
786,51,2,WASTEMANAGEMENT,51924
787,20,5,HEALTHCARE,158200
788,48,6,,166617
789,71,1,,100
790,27,4,FINANCEINSURANCE,136209
791,52,4,HEALTHCARE,136209
792,0,2,,51924
793,19,2,,51925
794,13,3,,110335
795,79,3,,110335
796,96,4,,136210
797,39,2,,51925
798,66,4,,136210
799,30,1,,101
800,46,4,OTHER,136210
801,23,4,,136210
802,1,4,,136211
803,58,4,,136211
804,22,2,HEALTHCARE,51926
805,49,2,OTHER,51926
806,16,4,,136211
807,1,5,,158200
808,37,2,,51927
809,51,4,FINANCEINSURANCE,136211
810,16,3,,110335
811,6,3,,110336
812,30,4,,136212
813,44,3,,110336
814,56,5,,158200
815,30,2,HEALTHCARE,51927
816,8,2,,51928
817,48,3,FOOD,110336
818,15,2,,51928
819,62,1,,102
820,8,2,,51929
821,78,4,,136212
822,13,2,,51929
823,8,3,,110337
824,59,3,FINANCEINSURANCE,110337
825,69,4,,136212
826,16,2,,51930
827,18,4,FOOD,136212
828,6,2,,51930
829,56,3,HEALTHCARE,110337
830,37,4,,136213
831,22,2,HEALTHCARE,51931
832,19,1,,103
833,51,4,,136213
834,10,3,,110338
835,33,4,,136213
836,21,4,,136213
837,36,5,,158201
838,20,4,WASTEMANAGEMENT,136214
839,32,6,,166617
840,38,2,HEALTHCARE,51931
841,64,5,OTHER,158201
842,62,4,,136214
843,22,2,,51932
844,41,2,,51932
845,77,2,,51933
846,21,2,,51933
847,13,4,,136214
848,57,1,WASTEMANAGEMENT,104
849,71,3,,110338
850,13,3,,110338
851,25,2,,51934
852,86,4,,136214
853,39,3,,110339
854,47,2,,51934
855,0,3,,110339
856,35,4,REALESTATERENTAL,136215
857,97,2,,51935
858,57,3,,110339
859,64,5,,158201
860,26,5,,158201
861,99,3,,110340
862,2,3,,110340
863,14,2,,51935
864,15,4,,136215
865,13,1,,105
866,12,2,,51936
867,21,1,FINANCEINSURANCE,106
868,78,3,,110340
869,39,5,,158201
870,6,2,,51936
871,36,4,,136215
872,58,4,,136215
873,51,3,,110341
874,39,4,WASTEMANAGEMENT,136216
875,10,3,,110341
876,21,6,,166617
877,59,4,,136216
878,21,6,FOOD,166617
879,13,1,,107
880,52,3,,110341
881,23,5,,158202
882,3,2,,51937
883,2,5,,158202
884,68,2,,51937
885,15,1,,108
886,76,5,,158202
887,68,5,,158202
888,38,4,,136216
889,40,2,HEALTHCARE,51938
890,73,4,,136216
891,3,4,,136217
892,10,3,,110342
893,51,1,FOOD,109
894,57,3,HEALTHCARE,110342
895,8,3,,110342
896,68,2,,51938
897,63,1,,110
898,5,4,,136217
899,19,6,OTHER,166617
900,47,6,,166618
901,27,6,,166618
902,36,3,,110343
903,87,4,,136217
904,30,2,WASTEMANAGEMENT,51939
905,18,3,,110343
906,45,3,,110343
907,39,3,,110344
908,46,1,HEALTHCARE,111
909,22,4,,136217
910,79,2,,51939
911,79,4,,136218
912,34,4,HEALTHCARE,136218
913,82,2,,51940
914,34,2,HEALTHCARE,51940
915,69,4,,136218
916,13,2,,51941
917,45,1,,112
918,99,2,,51941
919,58,3,,110344
920,75,6,,166618
921,32,1,HEALTHCARE,113
922,34,3,,110344
923,8,2,,51942
924,44,4,,136218
925,72,4,,136219
926,26,2,,51942
927,63,4,HEALTHCARE,136219
928,40,3,,110345
929,50,3,,110345
930,50,4,,136219
931,35,4,,136219
932,72,4,,136220
933,31,4,FOOD,136220
934,3,5,,158202
935,56,2,,51943
936,90,2,,51943
937,46,5,FOOD,158203
938,54,5,,158203
939,72,3,,110345
940,31,2,,51944
941,76,3,,110346
942,19,2,,51944
943,26,6,,166618
944,76,1,,114
945,6,3,,110346
946,29,4,,136220
947,68,2,,51945
948,42,2,,51945
949,21,4,,136220
950,30,4,WASTEMANAGEMENT,136221
951,4,2,,51946
952,32,4,OTHER,136221
953,18,2,,51946
954,13,3,,110346
955,52,2,FOOD,51947
956,14,4,,136221
957,79,3,,110347
958,13,1,,115
959,11,4,,136221
960,13,3,,110347
961,10,1,,116
962,3,2,,51947
963,34,4,,136222
964,26,2,SCIENTIFICTECHNICAL,51948
965,17,2,,51948
966,5,1,,117
967,12,4,,136222
968,33,1,,118
969,20,1,,119
970,31,1,,120
971,25,3,,110347
972,15,2,,51949
973,55,2,,51949
974,57,2,,51950
975,50,1,,121
976,51,2,,51950
977,62,5,,158203
978,2,6,,166618
979,44,2,SCIENTIFICTECHNICAL,51951
980,37,3,WASTEMANAGEMENT,110348
981,51,2,FINANCEINSURANCE,51951
982,53,1,,122
983,15,1,,123
984,8,2,,51952
985,18,6,,166618
986,58,4,,136222
987,79,4,,136222
988,69,4,,136223
989,65,4,,136223
990,19,2,,51952
991,17,4,,136223
992,21,3,WASTEMANAGEMENT,110348
993,7,5,,158203
994,13,3,,110348
995,31,5,,158203
996,47,5,,158204
997,69,1,,124
998,13,2,,51953
999,50,4,,136223
1000,52,2,,51953
1001,77,2,,51954
1002,33,1,,125
1003,42,5,,158204
1004,13,3,,110349
1005,54,4,,136224
1006,27,3,OTHER,110349
1007,62,2,,51954
1008,61,5,FOOD,158204
1009,3,5,,158204
1010,5,2,,51955
1011,34,2,INFORMATION,51955
1012,57,2,,51956
1013,13,1,,126
1014,46,3,SCIENTIFICTECHNICAL,110349
1015,70,3,,110350
1016,36,3,,110350
1017,23,1,WASTEMANAGEMENT,127
1018,6,2,,51956
1019,8,2,,51957
1020,7,2,,51957
1021,10,4,,136224
1022,45,2,REALESTATERENTAL,51958
1023,22,3,WASTEMANAGEMENT,110350
1024,20,2,OTHER,51958
1025,28,2,,51959
1026,47,5,FINANCEINSURANCE,158204
1027,60,4,,136224
1028,16,4,,136224
1029,56,1,,128
1030,39,4,,136225
1031,19,4,,136225
1032,50,5,,158205
1033,36,6,WASTEMANAGEMENT,166619
1034,67,4,,136225
1035,16,2,,51959
1036,20,2,,51960
1037,22,2,FOOD,51960
1038,53,4,,136225
1039,25,1,WASTEMANAGEMENT,129
1040,47,2,,51961
1041,7,4,,136226
1042,15,4,,136226
1043,23,5,,158205
1044,41,4,OTHER,136226
1045,46,6,,166619
1046,68,2,,51961
1047,46,2,,51962
1048,74,2,,51962
1049,12,3,,110351
1050,64,3,,110351
1051,19,3,,110351
1052,48,1,FINANCEINSURANCE,130
1053,29,1,HEALTHCARE,131
1054,0,2,,51963
1055,5,2,,51963
1056,26,4,,136226
1057,43,1,,132
1058,21,2,HEALTHCARE,51964
1059,39,4,,136227
1060,45,3,,110352
1061,79,2,,51964
1062,11,2,,51965
1063,43,1,,133
1064,27,4,,136227
1065,0,1,,134
1066,32,6,,166619
1067,64,4,,136227
1068,54,6,,166619
1069,79,3,,110352
1070,71,4,,136227
1071,56,3,ART,110352
1072,31,1,,135
1073,76,2,,51965
1074,3,1,,136
1075,11,2,,51966
1076,38,2,,51966
1077,2,3,,110353
1078,47,4,,136228
1079,70,4,,136228
1080,29,4,HEALTHCARE,136228
1081,57,6,,166619
1082,17,4,,136228
1083,1,2,,51967
1084,27,4,,136229
1085,60,4,OTHER,136229
1086,22,2,,51967
1087,68,2,,51968
1088,54,2,,51968
1089,97,4,,136229
1090,74,3,,110353
1091,16,3,,110353
1092,17,2,,51969
1093,72,5,,158205
1094,54,1,WASTEMANAGEMENT,137
1095,32,1,FOOD,138
1096,21,2,OTHER,51969
1097,23,1,,139
1098,59,4,,136229
1099,44,2,HEALTHCARE,51970
1100,64,4,,136230
1101,20,2,,51970
1102,47,2,OTHER,51971
1103,50,5,,158205
1104,54,4,,136230
1105,0,2,,51971
1106,29,4,,136230
1107,25,5,,158205
1108,97,4,,136230
1109,10,4,,136231
1110,78,3,,110354
1111,12,2,,51972
1112,80,3,,110354
1113,89,2,,51972
1114,67,1,,140
1115,3,1,,141
1116,48,2,,51973
1117,59,4,,136231
1118,31,2,,51973
1119,54,6,,166619
1120,11,5,,158206
1121,69,4,,136231
1122,2,4,,136231
1123,68,2,,51974
1124,56,5,WASTEMANAGEMENT,158206
1125,66,4,,136232
1126,57,2,,51974
1127,64,3,FOOD,110354
1128,75,3,,110355
1129,48,1,HEALTHCARE,142
1130,22,4,,136232
1131,38,2,HEALTHCARE,51975
1132,38,1,,143
1133,58,3,,110355
1134,68,4,,136232
1135,67,2,,51975
1136,14,1,,144
1137,16,3,,110355
1138,14,2,,51976
1139,22,4,,136232
1140,26,5,HEALTHCARE,158206
1141,31,2,,51976
1142,0,3,,110356
1143,71,4,,136233
1144,30,2,,51977
1145,54,4,,136233
1146,40,4,EDUCATION,136233
1147,52,2,,51977
1148,44,4,,136233
1149,22,4,,136234
1150,22,5,HEALTHCARE,158206
1151,41,2,,51978
1152,59,4,,136234
1153,66,3,,110356
1154,69,5,,158206
1155,38,1,,145
1156,47,4,,136234
1157,64,1,,146
1158,38,3,HEALTHCARE,110356
1159,3,5,,158207
1160,75,1,,147
1161,53,1,,148
1162,40,4,,136234
1163,67,2,,51978
1164,28,2,,51979
1165,6,3,,110357
1166,58,2,,51979
1167,36,4,HEALTHCARE,136235
1168,0,4,,136235
1169,49,2,HEALTHCARE,51980
1170,87,2,,51980
1171,67,5,,158207
1172,29,6,HEALTHCARE,166620
1173,1,4,,136235
1174,16,2,,51981
1175,31,4,SCIENTIFICTECHNICAL,136235
1176,35,4,,136236
1177,62,3,,110357
1178,37,2,,51981
1179,42,2,,51982
1180,54,3,HEALTHCARE,110357
1181,65,3,,110358
1182,62,3,HEALTHCARE,110358
1183,18,4,,136236
1184,32,1,,149
1185,2,5,,158207
1186,16,1,,150
1187,49,2,,51982
1188,51,2,,51983
1189,24,1,,151
1190,15,3,,110358
1191,77,6,,166620
1192,63,1,,152
1193,6,3,,110359
1194,10,2,,51983
1195,67,2,,51984
