ID,Age,Household Size,Occupations,Household ID
251,34,4,,8285
252,85,1,,35
253,51,4,FOOD,8285
254,62,6,,9787
255,65,1,,36
256,69,2,,2646
257,9,1,,37
258,75,4,,8286
259,47,2,,2646
260,10,6,,9787
261,29,1,,38
262,3,1,,39
263,76,3,,7121
264,34,5,,9282
265,61,2,FOOD,2647
266,65,1,,40
267,15,2,,2647
268,86,2,,2648
269,38,2,,2648
270,64,5,,9282
271,4,5,,9282
272,17,4,,8286
273,39,2,,2649
274,11,4,,8286
275,37,3,,7122
276,7,2,,2649
277,64,4,,8286
278,8,4,,8287
279,78,2,,2650
280,33,6,,9787
281,61,2,,2650
282,26,2,,2651
283,71,2,,2651
284,1,2,,2652
285,67,5,,9282
286,28,3,FINANCEINSURANCE,7122
287,54,2,,2652
288,70,1,,41
289,24,2,,2653
290,40,2,,2653
291,51,4,,8287
292,96,2,,2654
293,59,1,,42
294,54,3,FOOD,7122
295,52,2,,2654
296,7,1,,43
297,67,1,,44
298,59,5,,9283
299,65,4,,8287
300,70,6,,9787
301,18,4,,8287
302,9,6,,9787
303,96,6,,9788
304,2,3,,7123
305,88,3,,7123
306,11,2,,2655
307,74,5,,9283
308,37,2,,2655
309,60,3,OTHER,7123
310,16,5,,9283
311,33,1,,45
312,45,2,,2656
313,18,4,FOOD,8288
314,46,5,,9283
315,32,2,,2656
316,64,2,,2657
317,72,3,,7124
318,1,2,,2657
319,49,4,,8288
320,17,4,,8288
321,66,4,,8288
322,10,5,,9283
323,73,2,,2658
324,33,4,,8289
325,18,1,,46
326,69,2,,2658
327,79,2,,2659
328,65,1,FINANCEINSURANCE,47
329,48,4,FOOD,8289
330,58,6,,9788
331,6,4,,8289
332,63,4,,8289
333,72,2,,2659
334,83,2,,2660
335,50,2,SCIENTIFICTECHNICAL,2660
336,36,1,,48
337,49,6,FOOD,9788
338,81,2,,2661
339,44,3,HEALTHCARE,7124
340,45,2,,2661
341,77,1,,49
342,52,5,,9284
343,47,5,,9284
344,76,4,,8290
345,63,2,,2662
346,15,2,,2662
347,46,4,,8290
348,76,4,,8290
349,64,3,,7124
350,50,2,,2663
351,14,6,,9788
352,41,5,,9284
353,30,3,,7125
354,29,2,,2663
355,62,2,,2664
356,13,2,,2664
357,7,5,,9284
358,25,2,,2665
359,38,2,,2665
360,36,1,FOOD,50
361,72,2,,2666
362,24,2,,2666
363,67,1,,51
364,38,4,,8290
365,57,3,,7125
366,49,2,,2667
367,3,2,,2667
368,67,1,,52
369,36,5,FOOD,9284
370,78,1,,53
371,21,5,,9285
372,50,4,,8291
373,61,1,,54
374,68,2,,2668
375,0,6,,9788
376,33,2,,2668
377,61,2,,2669
378,3,2,,2669
379,54,2,,2670
380,59,3,,7125
381,79,1,,55
382,77,6,,9788
383,69,6,,9789
384,28,2,,2670
385,18,2,,2671
386,4,3,,7126
387,37,2,,2671
388,75,2,,2672
389,17,5,,9285
390,20,1,,56
391,80,4,,8291
392,50,2,HEALTHCARE,2672
393,88,2,,2673
394,51,3,,7126
395,66,2,,2673
396,41,2,,2674
397,76,4,,8291
398,69,2,,2674
399,51,3,,7126
400,71,1,,57
401,5,1,,58
402,88,4,,8291
403,40,5,,9285
404,30,2,HEALTHCARE,2675
405,61,2,,2675
406,65,3,,7127
407,4,4,,8292
408,74,5,,9285
409,62,2,,2676
410,6,1,,59
411,3,3,,7127
412,69,3,,7127
413,8,4,,8292
414,79,4,,8292
415,40,1,,60
416,25,6,,9789
417,26,2,,2676
418,100,2,,2677
419,27,2,HEALTHCARE,2677
420,40,2,,2678
421,70,2,,2678
422,53,2,,2679
423,38,3,,7128
424,41,4,FOOD,8292
425,2,4,,8293
426,49,4,,8293
427,44,2,,2679
428,30,5,,9285
429,60,6,,9789
430,68,4,,8293
431,37,1,,61
432,56,5,,9286
433,44,4,,8293
434,32,3,,7128
435,57,4,,8294
436,62,2,,2680
437,25,1,,62
438,78,4,,8294
439,63,5,,9286
440,60,2,,2680
441,62,3,,7128
442,64,5,,9286
443,51,2,,2681
444,44,4,,8294
445,68,2,,2681
446,56,4,,8294
447,48,1,,63
448,86,2,,2682
449,60,3,,7129
450,67,6,,9789
451,66,5,,9286
452,50,2,SCIENTIFICTECHNICAL,2682
453,72,4,,8295
454,18,2,,2683
455,63,2,,2683
456,36,2,,2684
457,73,4,,8295
458,70,5,,9286
459,56,6,,9789
460,56,2,,2684
461,75,4,,8295
462,2,5,,9287
463,58,3,,7129
464,18,2,,2685
465,10,1,,64
466,17,4,,8295
467,60,2,,2685
468,11,3,,7129
469,54,2,,2686
470,72,2,,2686
471,67,4,,8296
472,29,1,,65
473,24,2,,2687
474,34,3,OTHER,7130
475,26,6,FOOD,9789
476,20,4,SCIENTIFICTECHNICAL,8296
477,53,1,FOOD,66
478,0,4,,8296
479,63,2,,2687
480,77,2,,2688
481,37,5,OTHER,9287
482,56,5,,9287
483,73,4,,8296
484,13,2,,2688
485,67,3,,7130
486,35,3,,7130
487,68,2,,2689
488,62,2,,2689
489,61,3,,7131
490,62,5,FOOD,9287
491,27,5,,9287
492,56,5,,9288
493,36,3,,7131
494,53,3,,7131
495,59,6,OTHER,9790
496,63,2,,2690
497,14,5,,9288
498,15,2,,2690
499,57,2,,2691
500,72,3,,7132
501,17,4,,8297
502,13,4,,8297
503,3,4,,8297
504,65,2,,2691
505,47,3,,7132
506,16,2,,2692
507,70,1,,67
508,55,2,FOOD,2692
509,26,2,,2693
510,71,3,,7132
511,74,2,,2693
512,52,2,,2694
513,11,2,,2694
514,52,2,,2695
515,11,1,,68
516,43,2,SCIENTIFICTECHNICAL,2695
517,27,4,,8297
518,67,2,,2696
519,46,5,,9288
520,73,2,,2696
521,69,5,,9288
522,0,4,,8298
523,37,4,,8298
524,78,4,,8298
525,64,1,,69
526,17,4,,8298
527,33,3,HEALTHCARE,7133
528,62,2,,2697
529,23,4,,8299
530,3,2,,2697
531,14,4,,8299
532,66,3,,7133
533,18,2,,2698
534,16,5,,9288
535,47,3,,7133
536,78,2,,2698
537,78,3,,7134
538,60,2,,2699
539,75,5,,9289
540,69,2,,2699
541,50,2,,2700
542,56,2,,2700
543,18,3,,7134
544,13,2,,2701
545,96,2,,2701
546,59,2,FOOD,2702
547,71,2,,2702
548,65,3,,7134
549,63,2,,2703
550,56,4,,8299
551,13,2,,2703
552,4,4,,8299
553,41,2,SCIENTIFICTECHNICAL,2704
554,63,2,OTHER,2704
555,64,3,,7135
556,64,4,,8300
557,71,4,,8300
558,42,2,,2705
559,56,2,,2705
560,16,4,,8300
561,52,6,,9790
562,74,5,,9289
563,17,4,,8300
564,64,3,,7135
565,58,1,,70
566,72,2,,2706
567,26,3,,7135
568,87,3,,7136
569,68,1,,71
570,86,2,,2706
571,85,4,,8301
572,79,5,,9289
573,68,2,,2707
574,55,6,,9790
575,59,1,FOOD,72
576,14,3,,7136
577,10,2,,2707
578,41,2,,2708
579,51,2,,2708
580,10,6,,9790
581,66,2,,2709
582,55,6,,9790
583,79,3,,7136
584,76,2,,2709
585,56,5,,9289
586,58,3,,7137
587,78,2,,2710
588,81,2,,2710
589,65,6,,9790
590,60,5,,9289
591,85,4,,8301
592,59,2,FOOD,2711
593,40,5,,9290
594,73,2,,2711
595,94,4,,8301
596,60,4,FINANCEINSURANCE,8301
597,10,6,,9791
598,76,2,,2712
599,29,4,,8302
600,6,2,,2712
601,42,5,,9290
602,66,3,,7137
603,57,2,,2713
604,58,5,FOOD,9290
605,74,2,,2713
606,35,2,,2714
607,71,2,,2714
608,49,2,,2715
609,35,2,,2715
610,13,2,,2716
611,50,3,FOOD,7137
612,64,3,,7138
613,15,1,,73
614,38,6,,9791
615,77,6,,9791
616,6,1,,74
617,75,1,,75
618,79,1,,76
619,9,3,,7138
620,61,3,,7138
621,45,1,,77
622,29,2,,2716
623,51,4,,8302
624,59,4,FOOD,8302
625,52,5,OTHER,9290
626,52,2,,2717
627,2,2,,2717
628,77,2,,2718
629,43,5,FOOD,9290
630,81,4,,8302
631,71,5,,9291
632,54,3,,7139
633,18,2,,2718
634,63,6,,9791
635,63,1,,78
636,5,2,,2719
637,60,2,FINANCEINSURANCE,2719
638,2,4,,8303
639,57,6,,9791
640,42,5,,9291
641,53,2,,2720
642,30,2,,2720
643,5,4,,8303
644,10,5,,9291
645,20,3,,7139
646,61,2,,2721
647,48,4,,8303
648,60,5,INFORMATION,9291
649,51,3,HEALTHCARE,7139
650,50,2,FOOD,2721
651,53,1,,79
652,8,2,,2722
653,48,4,,8303
654,47,2,,2722
655,66,2,,2723
656,43,5,,9291
657,51,5,,9292
658,67,4,,8304
659,31,4,,8304
660,58,2,,2723
661,86,1,,80
662,36,2,,2724
663,26,2,HEALTHCARE,2724
664,3,4,,8304
665,32,2,,2725
666,75,1,,81
667,60,1,,82
668,44,2,,2725
669,62,2,,2726
670,39,3,,7140
671,60,3,,7140
672,52,2,,2726
673,19,4,,8304
674,55,2,,2727
675,67,3,,7140
676,16,6,,9791
677,49,6,,9792
678,95,6,,9792
679,72,2,,2727
680,6,6,,9792
681,50,4,,8305
682,18,2,,2728
683,98,2,,2728
684,50,2,FOOD,2729
685,32,2,,2729
686,21,4,,8305
687,79,1,,83
688,45,2,HEALTHCARE,2730
689,18,5,FOOD,9292
690,70,4,,8305
691,51,1,,84
692,66,2,,2730
693,73,2,,2731
694,46,2,,2731
695,88,2,,2732
696,16,2,,2732
697,94,2,,2733
698,59,5,OTHER,9292
699,52,2,,2733
700,67,4,,8305
701,55,2,,2734
702,58,4,FOOD,8306
703,28,4,,8306
704,41,4,,8306
705,65,4,,8306
706,12,4,,8307
707,31,2,,2734
708,59,6,,9792
709,68,1,,85
710,58,4,,8307
711,68,2,,2735
712,42,2,HEALTHCARE,2735
713,78,4,,8307
714,58,4,,8307
715,60,2,OTHER,2736
716,42,4,,8308
717,11,2,,2736
718,40,1,,86
719,23,3,,7141
720,25,4,,8308
721,7,2,,2737
722,52,2,,2737
723,43,4,,8308
724,3,4,,8308
725,18,2,,2738
726,90,3,,7141
727,58,2,,2738
728,60,5,,9292
729,28,3,,7141
730,56,2,,2739
731,16,2,,2739
732,44,5,,9292
733,22,3,,7142
734,27,2,,2740
735,54,2,,2740
736,65,5,,9293
737,70,6,,9792
738,60,2,,2741
739,1,1,,87
740,69,2,,2741
741,75,1,,88
742,29,1,,89
743,51,3,,7142
744,55,1,,90
745,61,4,,8309
746,20,4,,8309
747,59,3,,7142
748,31,3,,7143
749,51,5,,9293
750,42,4,,8309
751,35,4,,8309
752,64,2,FOOD,2742
753,66,2,,2742
754,66,3,,7143
755,62,4,,8310
756,79,1,,91
757,6,3,,7143
758,48,3,,7144
759,42,2,HEALTHCARE,2743
760,25,2,,2743
761,75,4,,8310
762,5,3,,7144
763,17,2,,2744
764,74,5,,9293
765,21,6,,9792
766,3,3,,7144
767,35,1,,92
768,23,2,,2744
769,66,2,,2745
770,69,1,,93
771,59,2,,2745
772,16,4,,8310
773,1,2,,2746
774,47,4,,8310
775,62,2,FOOD,2746
776,96,3,,7145
777,17,3,,7145
778,68,2,,2747
779,27,2,,2747
780,28,1,,94
781,24,3,,7145
782,21,5,,9293
783,31,2,,2748
784,59,2,FOOD,2748
785,18,5,HEALTHCARE,9293
786,32,4,,8311
787,39,3,FOOD,7146
788,8,2,,2749
789,52,2,,2749
790,51,6,,9793
791,31,2,,2750
792,22,2,,2750
793,35,2,,2751
794,62,1,FOOD,95
795,69,2,,2751
796,15,6,,9793
797,63,5,,9294
798,59,1,,96
799,1,2,,2752
800,0,2,,2752
801,62,5,,9294
802,23,2,,2753
803,63,2,,2753
804,58,2,,2754
805,8,3,,7146
806,64,2,,2754
807,75,4,,8311
808,57,4,,8311
809,50,3,,7146
810,76,6,,9793
811,33,2,,2755
812,83,2,,2755
813,20,4,,8311
814,79,3,,7147
815,93,2,,2756
816,71,1,,97
817,65,3,,7147
818,24,6,,9793
819,90,3,,7147
820,53,2,,2756
821,64,5,,9294
822,26,1,,98
823,53,5,,9294
824,68,5,,9294
825,60,4,,8312
826,34,4,,8312
827,23,2,,2757
828,77,5,,9295
829,60,6,,9793
830,67,3,,7148
831,64,5,,9295
832,4,2,,2757
833,65,2,,2758
834,6,2,,2758
835,3,6,,9793
836,48,1,,99
837,8,2,,2759
838,45,2,,2759
839,52,5,,9295
840,15,6,,9794
841,32,3,,7148
842,36,2,,2760
843,53,2,,2760
844,67,2,,2761
845,76,3,,7148
846,28,5,,9295
847,68,4,,8312
848,38,4,FOOD,8312
849,65,5,,9295
850,75,1,,100
851,16,6,,9794
852,45,2,,2761
853,22,5,,9296
854,13,3,,7149
855,31,3,,7149
856,63,1,,101
857,75,2,,2762
858,3,2,,2762
859,75,5,,9296
860,2,3,,7149
861,20,2,ART,2763
862,77,2,,2763
863,25,5,,9296
864,68,2,,2764
865,59,5,,9296
866,48,2,,2764
867,62,4,,8313
868,51,5,,9296
869,42,3,,7150
870,62,1,FOOD,102
871,78,2,,2765
872,11,6,,9794
873,68,1,,103
874,13,4,,8313
875,9,4,,8313
876,43,2,,2765
877,53,2,,2766
878,67,2,,2766
879,26,1,,104
880,68,4,,8313
881,66,2,,2767
882,7,1,,105
883,97,4,,8314
884,58,2,,2767
885,35,1,,106
886,29,5,,9297
887,76,4,,8314
888,58,2,,2768
889,86,2,,2768
890,75,2,,2769
891,44,4,,8314
892,28,1,,107
893,38,3,,7150
894,62,2,,2769
895,72,6,,9794
896,64,2,,2770
897,74,1,,108
898,33,4,,8314
899,74,3,,7150
900,18,2,,2770
901,60,2,,2771
902,47,2,,2771
903,27,2,,2772
904,28,3,,7151
905,64,6,,9794
906,40,5,,9297
907,78,2,,2772
908,26,5,,9297
909,70,4,,8315
910,47,4,,8315
911,78,2,,2773
912,49,3,,7151
913,44,3,,7151
914,50,3,,7152
915,67,2,,2773
916,78,4,,8315
917,76,3,,7152
918,10,1,,109
919,38,5,,9297
920,63,3,FOOD,7152
921,70,2,,2774
922,77,2,,2774
923,54,6,,9794
924,66,4,,8315
925,35,3,,7153
926,3,5,,9297
927,70,2,,2775
928,51,4,FOOD,8316
929,1,3,,7153
930,52,2,,2775
931,26,4,,8316
932,9,2,,2776
933,39,2,,2776
934,64,6,,9795
935,69,4,,8316
936,24,5,,9298
937,74,2,,2777
938,46,2,,2777
939,53,2,,2778
940,99,3,,7153
941,88,2,,2778
942,41,2,,2779
943,61,2,HEALTHCARE,2779
944,8,5,,9298
945,63,2,FOOD,2780
946,78,3,,7154
947,73,4,,8316
948,21,4,,8317
949,94,4,,8317
950,9,2,,2780
951,40,5,FOOD,9298
952,98,2,,2781
953,71,4,,8317
954,74,5,,9298
955,3,2,,2781
956,19,2,,2782
957,77,3,,7154
958,57,4,HEALTHCARE,8317
959,75,2,,2782
960,12,4,,8318
961,5,2,,2783
962,22,5,,9298
963,19,2,,2783
964,1,5,,9299
965,64,2,,2784
966,67,4,,8318
967,66,2,,2784
968,11,5,,9299
969,16,2,,2785
970,76,2,,2785
971,38,1,,110
972,22,3,,7154
973,64,3,,7155
974,87,2,,2786
975,74,2,,2786
976,70,2,,2787
977,99,2,,2787
978,44,2,,2788
979,12,5,,9299
980,21,2,,2788
981,35,6,,9795
982,31,5,,9299
983,49,2,,2789
984,79,2,,2789
985,29,6,,9795
986,37,2,,2790
987,52,1,,111
988,29,2,,2790
989,68,4,,8318
990,1,4,,8318
991,10,2,,2791
992,65,5,,9299
993,75,2,,2791
994,23,2,,2792
995,6,5,,9300
996,10,1,,112
997,20,2,,2792
998,63,1,,113
999,42,3,,7155
1000,69,2,,2793
1001,70,2,,2793
1002,50,5,FOOD,9300
1003,62,2,,2794
1004,4,4,,8319
1005,30,2,,2794
1006,23,3,,7155
1007,50,1,,114
1008,23,6,FOOD,9795
1009,74,2,,2795
1010,11,1,,115
1011,64,3,FOOD,7156
1012,25,3,,7156
1013,64,2,,2795
1014,50,2,SCIENTIFICTECHNICAL,2796
1015,20,3,,7156
1016,35,2,,2796
1017,67,5,,9300
1018,14,3,,7157
1019,58,2,,2797
1020,66,2,,2797
1021,10,2,,2798
1022,43,5,,9300
1023,51,2,,2798
1024,21,3,,7157
1025,63,2,,2799
1026,54,5,,9300
1027,56,2,,2799
1028,31,2,,2800
1029,46,6,,9795
1030,70,6,,9795
1031,37,2,,2800
1032,63,1,,116
1033,66,4,,8319
1034,29,4,,8319
1035,24,1,,117
1036,87,5,,9301
1037,59,1,,118
1038,49,2,,2801
1039,25,5,,9301
1040,34,6,,9796
1041,53,2,,2801
1042,14,5,,9301
1043,49,5,,9301
1044,16,2,,2802
1045,78,1,,119
1046,69,1,,120
1047,72,2,,2802
1048,66,4,,8319
1049,20,4,,8320
1050,51,5,,9301
1051,2,5,,9302
1052,15,2,,2803
1053,26,4,,8320
1054,58,2,FOOD,2803
1055,51,4,,8320
1056,55,5,,9302
1057,63,5,FOOD,9302
1058,5,5,,9302
1059,64,4,,8320
1060,59,3,,7157
1061,72,2,,2804
1062,59,1,,121
1063,76,2,,2804
1064,16,2,,2805
1065,17,4,,8321
1066,45,3,,7158
1067,11,2,,2805
1068,66,2,,2806
1069,4,3,,7158
1070,16,2,,2806
1071,24,2,,2807
1072,55,1,,122
1073,64,2,OTHER,2807
1074,65,5,,9302
1075,75,1,,123
1076,64,2,,2808
1077,61,2,,2808
1078,8,5,,9303
1079,5,1,,124
1080,95,4,,8321
1081,79,2,,2809
1082,47,3,,7158
1083,47,2,HEALTHCARE,2809
1084,40,4,,8321
1085,36,4,,8321
1086,56,2,,2810
1087,20,4,FOOD,8322
1088,16,3,,7159
1089,56,4,,8322
1090,71,3,,7159
1091,16,4,,8322
1092,47,3,,7159
1093,71,4,,8322
1094,65,3,,7160
1095,78,4,,8323
1096,77,5,,9303
1097,1,3,,7160
1098,52,3,FINANCEINSURANCE,7160
1099,77,2,,2810
1100,40,2,,2811
1101,48,2,,2811
1102,65,5,,9303
1103,19,2,,2812
1104,34,2,,2812
1105,6,3,,7161
1106,17,5,,9303
1107,89,1,,125
1108,79,2,,2813
1109,93,5,,9303
1110,17,4,,8323
1111,7,5,,9304
1112,27,6,,9796
1113,69,2,,2813
1114,64,2,,2814
1115,3,2,,2814
1116,75,3,,7161
1117,96,4,,8323
1118,30,2,,2815
1119,1,5,,9304
1120,67,6,,9796
1121,97,4,,8323
1122,17,1,,126
1123,62,3,,7161
1124,68,3,,7162
1125,30,6,,9796
1126,64,3,,7162
1127,67,2,,2815
1128,67,2,,2816
1129,57,3,,7162
1130,14,5,,9304
1131,62,2,,2816
1132,51,2,,2817
1133,46,3,,7163
1134,76,1,,127
1135,65,3,,7163
1136,73,1,,128
1137,71,2,,2817
1138,3,5,,9304
1139,7,2,,2818
1140,18,5,,9304
1141,79,4,,8324
1142,35,3,,7163
1143,3,4,,8324
1144,64,2,,2818
1145,64,6,,9796
1146,97,2,,2819
1147,66,2,,2819
1148,1,2,,2820
1149,18,3,REALESTATERENTAL,7164
1150,29,4,,8324
1151,50,2,,2820
1152,13,2,,2821
1153,96,3,,7164
1154,2,2,,2821
1155,51,5,,9305
1156,12,5,,9305
1157,63,2,,2822
1158,31,4,FOOD,8324
1159,41,4,,8325
1160,14,2,,2822
1161,9,5,,9305
1162,6,2,,2823
1163,37,2,,2823
1164,65,5,,9305
1165,79,2,,2824
1166,90,2,,2824
1167,59,2,,2825
1168,38,4,,8325
1169,13,4,,8325
1170,11,1,,129
1171,31,6,FOOD,9796
1172,28,5,,9305
1173,90,3,,7164
1174,54,6,,9797
1175,61,6,,9797
1176,97,2,,2825
1177,62,2,OTHER,2826
1178,46,2,,2826
1179,93,2,,2827
1180,3,2,,2827
1181,79,4,,8325
1182,43,4,,8326
1183,61,4,,8326
1184,59,5,,9306
1185,64,2,,2828
1186,77,5,,9306
1187,65,4,,8326
1188,32,3,,7165
1189,66,2,,2828
1190,57,2,,2829
1191,77,1,,130
1192,46,5,FOOD,9306
1193,78,4,,8326
1194,25,2,,2829
1195,44,6,,9797
1196,2,2,,2830
1197,86,2,,2830
1198,99,3,,7165
1199,11,4,,8327
1200,10,3,,7165
1201,16,4,,8327
1202,65,6,,9797
1203,7,6,,9797
1204,72,2,,2831
1205,45,2,,2831
1206,41,5,,9306
1207,68,5,,9306
1208,69,1,,131
1209,18,6,,9797
1210,83,2,,2832
1211,74,1,,132
1212,64,2,,2832
1213,33,5,,9307
1214,57,4,,8327
1215,1,4,,8327
1216,39,2,,2833
1217,13,3,,7166
1218,48,4,,8328
1219,13,4,,8328
1220,87,2,,2833
1221,44,4,,8328
1222,0,5,,9307
1223,50,1,,133
1224,59,2,,2834
1225,21,5,,9307
1226,13,3,,7166
1227,63,5,,9307
1228,74,1,,134
1229,40,4,REALESTATERENTAL,8328
1230,9,3,,7166
1231,94,3,,7167
1232,69,3,,7167
1233,39,6,,9798
1234,67,1,,135
1235,70,2,,2834
1236,88,2,,2835
1237,87,4,,8329
1238,77,6,,9798
1239,61,2,HEALTHCARE,2835
1240,73,1,,136
1241,66,3,,7167
1242,19,2,,2836
1243,14,2,,2836
1244,27,2,FOOD,2837
1245,54,3,,7168
1246,77,6,,9798
1247,39,2,,2837
1248,31,4,,8329
1249,76,3,,7168
1250,31,2,,2838
1251,65,4,,8329
1252,0,3,,7168
1253,40,6,,9798
1254,100,5,,9307
1255,75,3,,7169
1256,62,1,FOOD,137
1257,29,6,,9798
1258,50,4,,8329
1259,75,2,,2838
1260,1,3,,7169
1261,64,1,,138
1262,22,1,,139
1263,55,6,,9798
1264,14,2,,2839
1265,63,3,,7169
1266,80,6,,9799
1267,80,3,,7170
1268,4,1,,140
1269,4,1,,141
1270,85,2,,2839
1271,56,3,,7170
1272,23,2,,2840
1273,21,2,,2840
1274,86,6,,9799
1275,77,4,,8330
1276,57,2,,2841
1277,46,3,,7170
1278,72,2,,2841
1279,53,1,,142
1280,36,2,,2842
1281,57,2,,2842
1282,79,3,,7171
1283,5,1,,143
1284,44,6,,9799
1285,96,1,,144
1286,55,2,,2843
1287,53,4,,8330
1288,75,2,,2843
1289,9,5,,9308
1290,56,3,FOOD,7171
1291,35,5,,9308
1292,9,4,,8330
1293,30,6,,9799
1294,38,4,,8330
1295,34,4,,8331
1296,23,4,FINANCEINSURANCE,8331
1297,60,2,,2844
1298,60,3,,7171
1299,1,2,,2844
1300,40,2,REALESTATERENTAL,2845
1301,24,2,FOOD,2845
1302,28,5,,9308
1303,24,2,,2846
1304,1,2,,2846
1305,79,3,,7172
1306,72,3,,7172
1307,9,2,,2847
1308,63,5,,9308
1309,16,1,,145
1310,10,2,,2847
1311,65,2,,2848
