ID,Age,Household Size,Occupations
250,1,1,
251,65,3,Unemployed
252,19,6,Unemployed
253,21,3,Unemployed
254,33,2,Unemployed
255,51,2,Unemployed
256,58,3,Unemployed
257,70,2,
258,54,2,Unemployed
259,54,3,Unemployed
260,59,1,Unemployed
261,13,5,
262,75,3,
263,67,1,
264,14,1,
265,25,3,Unemployed
266,18,2,Unemployed
267,71,3,
268,28,4,Unemployed
269,71,2,
270,21,2,Unemployed
271,10,4,
272,4,4,
273,54,2,Unemployed
274,49,4,Unemployed
275,18,3,Unemployed
276,58,1,Unemployed
277,12,4,
278,79,1,
279,4,1,
280,58,6,Unemployed
281,31,5,Unemployed
282,77,2,
283,18,4,HEALTHCARE
284,15,1,
285,9,2,
286,14,2,
287,17,2,
288,70,2,
289,1,2,
290,51,2,Unemployed
291,89,4,
292,21,6,Unemployed
293,35,5,Unemployed
294,22,2,Unemployed
295,35,4,Unemployed
296,5,2,
297,33,3,Unemployed
298,68,5,
299,59,5,Unemployed
300,19,3,INFORMATION
301,67,4,
302,55,2,Unemployed
303,14,2,
304,77,2,
305,74,4,
306,10,4,
307,28,2,Unemployed
308,95,2,
309,43,5,Unemployed
310,21,2,Unemployed
311,70,5,
312,1,1,
313,38,3,HEALTHCARE
314,7,6,
315,98,1,
316,52,3,Unemployed
317,68,6,
318,55,2,Unemployed
319,51,2,Unemployed
320,48,2,Unemployed
321,68,4,
322,6,2,
323,9,2,
324,30,3,Unemployed
325,3,6,
326,19,6,Unemployed
327,40,1,Unemployed
328,16,2,
329,55,5,Unemployed
330,0,3,
331,5,2,
332,14,2,
333,1,4,
334,69,4,
335,9,5,
336,75,5,
337,95,1,
338,9,5,
339,43,2,Unemployed
340,37,4,Unemployed
341,2,5,
342,77,2,
343,68,1,
344,77,1,
345,43,6,Unemployed
346,18,1,OTHER
347,31,4,Unemployed
348,36,4,Unemployed
349,67,1,
350,52,4,Unemployed
351,1,4,
352,63,6,Unemployed
353,54,3,Unemployed
354,48,3,Unemployed
355,43,2,Unemployed
356,8,5,
357,18,6,Unemployed
358,47,5,Unemployed
359,4,2,
360,8,3,
361,72,2,
362,36,2,Unemployed
363,15,4,
364,60,6,HEALTHCARE
365,12,2,
366,40,4,Unemployed
367,7,5,
368,25,5,Unemployed
369,21,4,Unemployed
370,16,4,
371,29,4,Unemployed
372,6,3,
373,33,2,Unemployed
374,63,5,Unemployed
375,5,6,
376,59,2,Unemployed
377,51,6,Unemployed
378,100,3,
379,3,5,
380,12,3,
381,38,2,Unemployed
382,11,6,
383,40,4,Unemployed
384,28,2,Unemployed
385,34,1,Unemployed
386,67,2,
387,73,4,
388,3,6,
389,14,1,
390,8,6,
391,58,2,Unemployed
392,1,1,
393,22,5,Unemployed
394,41,2,Unemployed
395,24,1,Unemployed
396,60,3,Unemployed
397,28,1,Unemployed
398,19,2,Unemployed
399,52,4,Unemployed
400,50,2,Unemployed
401,32,1,Unemployed
402,7,2,
403,5,5,
404,2,2,
405,13,2,
406,56,4,HEALTHCARE
407,19,3,Unemployed
408,32,2,Unemployed
409,21,4,Unemployed
410,14,4,
411,43,1,Unemployed
412,15,3,
413,36,2,Unemployed
414,47,4,HEALTHCARE
415,51,2,Unemployed
416,5,2,
417,65,2,HEALTHCARE
418,63,2,Unemployed
419,45,2,Unemployed
420,35,4,OTHER
421,67,2,
422,73,4,
423,31,1,Unemployed
424,48,1,Unemployed
425,40,3,Unemployed
426,59,2,Unemployed
427,68,5,
428,69,2,
429,14,3,
430,35,3,Unemployed
431,48,2,Unemployed
432,47,5,Unemployed
433,69,2,
434,73,2,
435,97,3,
436,58,2,Unemployed
437,92,2,
438,6,5,
439,62,5,Unemployed
440,26,1,Unemployed
441,64,3,Unemployed
442,78,4,
443,52,2,Unemployed
444,12,6,
445,22,2,Unemployed
446,27,3,Unemployed
447,3,1,
448,78,5,
449,23,3,Unemployed
450,21,1,Unemployed
451,42,6,Unemployed
452,64,3,INFORMATION
453,27,4,Unemployed
454,49,2,Unemployed
455,63,2,Unemployed
456,32,1,Unemployed
457,3,6,
458,35,2,Unemployed
459,57,2,Unemployed
460,79,3,
461,75,2,
462,37,2,Unemployed
463,62,2,Unemployed
464,41,1,Unemployed
465,3,2,
466,10,4,
467,71,2,
468,77,2,
469,67,1,
470,92,2,
471,54,2,HEALTHCARE
472,81,1,
473,87,5,
474,65,5,Unemployed
475,3,3,
476,47,5,Unemployed
477,53,4,Unemployed
478,64,3,Unemployed
479,75,2,
480,57,2,Unemployed
481,57,2,Unemployed
482,21,4,Unemployed
483,59,6,Unemployed
484,30,2,HEALTHCARE
485,55,2,Unemployed
486,30,2,Unemployed
487,21,1,Unemployed
488,25,1,Unemployed
489,59,3,Unemployed
490,70,3,
491,38,1,Unemployed
492,74,3,
493,5,2,
494,26,6,Unemployed
495,41,2,Unemployed
496,26,4,Unemployed
497,82,1,
498,30,5,Unemployed
499,10,4,
500,24,2,HEALTHCARE
501,70,3,
502,63,6,Unemployed
503,74,3,
504,56,3,Unemployed
505,75,2,
506,19,4,Unemployed
507,24,6,Unemployed
508,100,2,
509,20,3,Unemployed
510,7,3,
511,53,2,Unemployed
512,50,2,Unemployed
513,31,5,Unemployed
514,13,2,
515,48,4,Unemployed
516,66,1,
517,38,3,Unemployed
518,68,3,
519,27,2,Unemployed
520,52,4,Unemployed
521,70,1,
522,78,2,
523,3,1,
524,64,3,Unemployed
525,67,2,
526,65,6,Unemployed
527,2,4,
528,28,3,Unemployed
529,44,5,Unemployed
530,73,2,
531,74,3,
532,26,3,Unemployed
533,75,4,
534,73,4,
535,98,3,
536,46,2,Unemployed
537,44,5,Unemployed
538,25,3,Unemployed
539,64,1,Unemployed
540,17,2,
541,75,2,
542,9,1,
543,74,2,
544,98,2,
545,65,2,Unemployed
546,22,1,Unemployed
547,14,1,
548,19,2,Unemployed
549,65,2,Unemployed
550,7,5,
551,83,4,
552,5,1,
553,53,2,Unemployed
554,23,4,Unemployed
555,3,2,
556,27,1,Unemployed
557,37,2,Unemployed
558,52,4,HEALTHCARE
559,91,2,
560,63,1,Unemployed
561,0,1,
562,60,6,Unemployed
563,59,2,Unemployed
564,52,1,Unemployed
565,33,4,Unemployed
566,38,6,Unemployed
567,22,1,Unemployed
568,94,6,
569,7,6,
570,53,5,Unemployed
571,15,4,
572,51,4,Unemployed
573,31,2,Unemployed
574,67,2,
575,48,6,Unemployed
576,19,5,Unemployed
577,58,5,Unemployed
578,24,5,Unemployed
579,42,1,Unemployed
580,26,1,Unemployed
581,36,1,Unemployed
582,15,4,
583,5,2,
584,64,3,Unemployed
585,24,2,Unemployed
586,66,2,
587,5,4,
588,70,5,
589,33,2,Unemployed
590,52,1,Unemployed
591,27,2,Unemployed
592,32,2,Unemployed
593,30,2,Unemployed
594,11,2,
595,92,4,
596,42,4,Unemployed
597,96,3,
598,67,2,
599,50,2,Unemployed
600,92,1,
601,5,3,
602,1,2,
603,31,1,Unemployed
604,14,2,
605,53,4,HEALTHCARE
606,68,2,
607,4,1,
608,58,5,Unemployed
609,63,2,INFORMATION
610,55,2,Unemployed
611,49,3,Unemployed
612,51,1,Unemployed
613,71,2,
614,59,2,HEALTHCARE
615,28,2,Unemployed
616,35,2,Unemployed
617,79,5,
618,18,3,Unemployed
619,2,2,
620,17,4,
621,73,5,
622,48,3,Unemployed
623,11,5,
624,62,2,Unemployed
625,52,4,Unemployed
626,42,2,Unemployed
627,8,4,
628,6,5,
629,30,2,HEALTHCARE
630,68,4,
631,16,4,
632,40,2,Unemployed
633,51,2,Unemployed
634,46,3,Unemployed
635,43,2,OTHER
636,13,3,
637,28,2,Unemployed
638,53,2,Unemployed
639,18,3,Unemployed
640,45,6,Unemployed
641,51,6,Unemployed
642,61,2,Unemployed
643,80,2,
644,32,2,Unemployed
645,68,4,
646,12,2,
647,36,2,Unemployed
648,47,6,Unemployed
649,37,2,Unemployed
650,56,2,Unemployed
651,80,1,
652,14,4,
653,59,5,Unemployed
654,20,4,Unemployed
655,35,2,Unemployed
656,68,4,
657,74,2,
658,15,2,
659,2,1,
660,24,4,Unemployed
661,9,4,
662,71,2,
663,7,2,
664,71,2,
665,18,4,Unemployed
666,34,4,Unemployed
667,17,2,
668,74,2,
669,83,3,
670,13,4,
671,99,3,
672,66,2,
673,15,2,
674,36,6,Unemployed
675,18,1,Unemployed
676,27,2,Unemployed
677,26,2,Unemployed
678,43,1,Unemployed
679,10,2,
680,8,2,
681,58,2,Unemployed
682,68,4,
683,63,1,Unemployed
684,93,5,
685,46,2,Unemployed
686,67,3,
687,64,1,HEALTHCARE
688,5,1,
689,41,2,Unemployed
690,9,1,
691,96,2,
692,60,4,Unemployed
693,38,2,INFORMATION
694,18,3,Unemployed
695,51,3,Unemployed
696,82,1,
697,38,2,Unemployed
698,14,2,
699,39,2,Unemployed
700,71,3,
701,51,2,Unemployed
702,15,1,
703,1,2,
704,78,3,
705,0,3,
706,33,4,Unemployed
707,74,5,
708,61,2,Unemployed
709,41,2,Unemployed
710,94,5,
711,27,4,Unemployed
712,4,2,
713,74,3,
714,25,2,INFORMATION
715,60,3,Unemployed
716,13,2,
717,44,2,Unemployed
718,2,2,
719,6,5,
720,10,6,
721,14,4,
722,69,4,
723,67,3,
724,26,2,HEALTHCARE
725,30,2,INFORMATION
726,44,2,Unemployed
727,37,2,Unemployed
728,55,1,Unemployed
729,68,4,
730,3,1,
731,1,2,
732,61,1,Unemployed
733,58,4,Unemployed
734,27,2,Unemployed
735,21,2,Unemployed
736,64,5,Unemployed
737,37,2,Unemployed
738,55,2,Unemployed
739,83,2,
740,63,3,Unemployed
741,58,2,Unemployed
742,11,1,
743,25,6,Unemployed
744,55,2,Unemployed
745,21,2,Unemployed
746,22,6,Unemployed
747,9,3,
748,72,5,
749,53,2,Unemployed
750,68,5,
751,54,4,Unemployed
752,73,2,
753,30,6,Unemployed
754,3,3,
755,24,1,Unemployed
756,31,3,Unemployed
757,6,2,
758,82,2,
759,19,2,Unemployed
760,8,2,
761,16,4,
762,12,3,
763,17,5,
764,60,2,Unemployed
765,10,6,
766,27,1,Unemployed
767,39,2,Unemployed
768,81,4,
769,60,2,Unemployed
770,8,4,
771,39,4,Unemployed
772,58,4,Unemployed
773,66,2,
774,58,3,Unemployed
775,6,6,
776,43,3,OTHER
777,3,4,
778,45,5,Unemployed
779,67,6,
780,75,3,
781,77,3,
782,74,4,
783,59,5,Unemployed
784,68,2,
785,64,3,Unemployed
786,35,4,HEALTHCARE
787,9,3,
788,57,4,Unemployed
789,65,6,OTHER
790,12,2,
791,40,3,Unemployed
792,46,2,HEALTHCARE
793,62,2,Unemployed
794,57,6,Unemployed
795,47,3,Unemployed
796,60,2,Unemployed
797,22,5,Unemployed
798,67,5,
799,26,4,Unemployed
800,4,1,
801,68,5,
802,66,6,
803,5,2,
804,80,1,
805,26,4,Unemployed
806,68,2,
807,45,2,Unemployed
808,21,1,Unemployed
809,43,2,Unemployed
810,87,5,
811,95,3,
812,55,2,HEALTHCARE
813,53,1,Unemployed
814,36,5,Unemployed
815,12,2,
816,53,1,HEALTHCARE
817,13,4,
818,0,2,
819,71,5,
820,30,2,HEALTHCARE
821,58,1,Unemployed
822,32,2,Unemployed
823,76,2,
824,65,2,Unemployed
825,75,2,
826,34,3,Unemployed
827,38,3,Unemployed
828,66,2,
829,14,4,
830,52,3,Unemployed
831,43,3,Unemployed
832,5,2,
833,60,3,Unemployed
834,45,1,Unemployed
835,89,1,
836,52,4,Unemployed
837,6,2,
838,45,2,Unemployed
839,21,5,Unemployed
840,6,3,
841,53,2,Unemployed
842,20,4,HEALTHCARE
843,12,2,
844,53,5,Unemployed
845,83,3,
846,64,2,Unemployed
847,9,3,
848,10,2,
849,50,2,Unemployed
850,52,4,Unemployed
851,2,2,
852,26,4,Unemployed
853,93,2,
854,73,2,
855,52,2,Unemployed
856,54,2,Unemployed
857,0,4,
858,36,1,Unemployed
859,39,2,Unemployed
860,57,1,Unemployed
861,28,3,Unemployed
862,48,3,Unemployed
863,11,2,
864,52,3,Unemployed
865,66,3,
866,32,5,Unemployed
867,54,1,Unemployed
868,39,4,Unemployed
869,63,3,Unemployed
870,1,1,
871,49,3,Unemployed
872,55,4,Unemployed
873,67,2,
874,20,2,Unemployed
875,65,2,Unemployed
876,43,5,Unemployed
877,16,2,
878,72,4,
879,8,2,
880,18,4,Unemployed
881,15,2,
882,0,2,
883,51,2,Unemployed
884,4,3,
885,14,6,
886,51,2,Unemployed
887,57,2,Unemployed
888,58,5,Unemployed
889,43,6,Unemployed
890,19,1,Unemployed
891,3,2,
892,2,4,
893,50,4,Unemployed
894,9,5,
895,36,1,Unemployed
896,63,2,Unemployed
897,100,4,
898,46,2,Unemployed
899,1,4,
900,42,3,OTHER
901,54,3,Unemployed
902,19,4,Unemployed
903,7,2,
904,67,3,
905,85,2,
906,66,2,
907,45,2,Unemployed
908,39,5,Unemployed
909,27,2,Unemployed
910,83,4,
911,11,5,
912,30,6,Unemployed
913,78,1,
914,30,3,Unemployed
915,15,2,
916,35,3,Unemployed
917,7,5,
918,4,3,
919,58,2,Unemployed
920,68,2,
921,11,6,
922,31,5,Unemployed
923,31,2,Unemployed
924,40,6,Unemployed
925,68,3,
926,19,5,Unemployed
927,7,2,
928,6,4,
929,39,4,Unemployed
930,18,3,Unemployed
931,66,2,
932,24,1,Unemployed
933,63,3,Unemployed
934,33,4,Unemployed
935,50,3,Unemployed
936,19,6,Unemployed
937,67,1,
938,24,3,Unemployed
939,71,1,
940,3,3,
941,1,2,
942,34,5,Unemployed
943,46,2,Unemployed
944,3,3,
945,15,2,
946,8,3,
947,62,1,Unemployed
948,56,2,Unemployed
949,48,2,Unemployed
950,4,1,
951,14,4,
952,62,6,Unemployed
953,37,2,Unemployed
954,29,2,Unemployed
955,63,2,Unemployed
956,49,4,Unemployed
957,51,1,Unemployed
958,65,1,Unemployed
959,46,4,Unemployed
960,75,1,
961,46,5,Unemployed
962,13,2,
963,67,3,
964,31,4,Unemployed
965,72,2,
966,10,2,
967,6,2,
968,66,5,
969,22,4,Unemployed
970,72,2,
971,28,6,Unemployed
972,15,3,
973,56,2,Unemployed
974,47,2,Unemployed
975,54,6,Unemployed
976,100,5,
977,67,2,
978,14,2,
979,59,2,Unemployed
980,35,1,Unemployed
981,74,2,
982,76,6,
983,54,5,Unemployed
984,34,2,Unemployed
985,28,2,Unemployed
986,48,2,Unemployed
987,25,1,Unemployed
988,55,2,Unemployed
989,55,4,Unemployed
990,24,4,Unemployed
991,68,2,
992,16,2,
993,32,6,Unemployed
994,6,2,
995,0,1,
996,59,2,Unemployed
997,89,3,
998,16,3,
999,0,3,
1000,40,1,Unemployed
1001,8,2,
1002,21,2,Unemployed
1003,9,4,
1004,17,3,
1005,44,3,Unemployed
1006,36,2,Unemployed
1007,4,1,
1008,18,2,Unemployed
1009,61,2,Unemployed
1010,55,3,Unemployed
1011,79,2,
1012,63,3,Unemployed
1013,68,4,
1014,63,2,Unemployed
1015,43,5,Unemployed
1016,45,3,Unemployed
1017,62,4,Unemployed
1018,17,1,
1019,27,1,OTHER
1020,54,2,Unemployed
1021,37,2,Unemployed
1022,70,6,
1023,66,4,
1024,35,3,Unemployed
1025,30,3,Unemployed
1026,24,5,Unemployed
1027,51,5,Unemployed
1028,22,5,Unemployed
1029,26,2,Unemployed
1030,1,1,
1031,1,2,
1032,27,1,Unemployed
1033,29,2,Unemployed
1034,26,3,Unemployed
1035,12,4,
1036,70,1,
1037,58,2,Unemployed
1038,75,6,
1039,35,4,Unemployed
1040,45,2,Unemployed
1041,85,1,
1042,68,1,
1043,23,5,Unemployed
1044,63,3,Unemployed
1045,88,2,
1046,26,1,Unemployed
1047,2,3,
1048,81,6,
1049,30,6,Unemployed
1050,37,2,Unemployed
1051,78,5,
1052,9,2,
1053,61,4,Unemployed
1054,9,5,
1055,52,4,Unemployed
1056,40,3,HEALTHCARE
1057,24,4,Unemployed
1058,53,6,Unemployed
1059,42,3,Unemployed
1060,6,2,
1061,55,3,Unemployed
1062,19,3,Unemployed
1063,58,1,Unemployed
1064,22,3,Unemployed
1065,77,2,
1066,48,1,Unemployed
1067,21,4,Unemployed
1068,18,4,Unemployed
1069,43,2,HEALTHCARE
1070,6,2,
1071,16,2,
1072,27,2,HEALTHCARE
1073,63,1,Unemployed
1074,77,3,
1075,19,3,HEALTHCARE
1076,4,2,
1077,30,3,Unemployed
1078,22,3,Unemployed
1079,5,6,
1080,32,3,Unemployed
1081,55,4,Unemployed
1082,45,1,Unemployed
1083,94,5,
1084,23,5,Unemployed
1085,17,2,
1086,66,3,
1087,11,3,
1088,57,2,Unemployed
1089,8,3,
1090,9,2,
1091,3,2,
1092,100,2,
1093,60,1,Unemployed
1094,52,2,Unemployed
1095,62,2,Unemployed
1096,53,2,Unemployed
1097,43,1,Unemployed
1098,62,4,Unemployed
1099,49,6,Unemployed
1100,66,4,
1101,72,2,
1102,67,5,
1103,11,1,
1104,71,6,
1105,35,2,Unemployed
1106,52,5,Unemployed
1107,53,2,Unemployed
1108,14,5,
1109,65,4,Unemployed
1110,46,2,Unemployed
1111,46,3,Unemployed
1112,24,2,Unemployed
1113,99,2,
1114,73,2,
1115,25,1,Unemployed
1116,55,4,Unemployed
1117,64,1,Unemployed
1118,4,1,
1119,90,2,
1120,12,2,
1121,74,5,
1122,98,2,
1123,76,4,
1124,39,2,Unemployed
1125,57,5,Unemployed
1126,50,5,Unemployed
1127,23,4,Unemployed
1128,14,6,
1129,19,6,Unemployed
1130,68,6,
1131,78,4,
1132,49,2,Unemployed
1133,13,2,
1134,59,3,Unemployed
1135,12,2,
1136,33,3,Unemployed
1137,53,5,Unemployed
1138,33,4,Unemployed
1139,64,4,Unemployed
1140,46,2,INFORMATION
1141,36,4,Unemployed
1142,45,2,Unemployed
1143,59,1,Unemployed
1144,50,2,Unemployed
1145,34,6,Unemployed
1146,60,5,Unemployed
1147,93,2,
1148,54,4,Unemployed
1149,5,2,
1150,21,1,Unemployed
1151,47,2,Unemployed
1152,53,2,Unemployed
1153,51,1,Unemployed
1154,11,2,
1155,19,5,Unemployed
1156,9,5,
1157,38,5,HEALTHCARE
1158,75,4,
1159,3,2,
1160,70,1,
1161,58,1,Unemployed
1162,9,4,
1163,63,3,Unemployed
1164,25,4,Unemployed
1165,82,2,
1166,1,6,
1167,56,5,Unemployed
1168,4,1,
1169,58,2,Unemployed
1170,6,6,
1171,5,2,
1172,52,2,Unemployed
1173,6,1,
1174,59,2,Unemployed
1175,11,1,
1176,31,1,Unemployed
1177,26,6,Unemployed
1178,69,2,
1179,61,6,Unemployed
1180,10,6,
1181,63,4,Unemployed
1182,48,3,Unemployed
1183,28,5,Unemployed
1184,20,5,Unemployed
1185,73,5,
1186,15,1,
1187,79,2,
1188,18,5,Unemployed
1189,97,1,
1190,72,5,
1191,5,4,
1192,22,2,Unemployed
1193,8,1,
1194,9,2,
1195,27,1,Unemployed
1196,44,5,Unemployed
1197,79,2,
1198,69,2,
1199,51,2,Unemployed
1200,0,1,
1201,18,3,OTHER
1202,6,4,
1203,64,5,Unemployed
1204,66,2,
1205,71,4,
1206,60,2,Unemployed
1207,63,4,Unemployed
1208,61,3,Unemployed
1209,30,2,Unemployed
1210,1,4,
1211,68,4,
1212,36,3,Unemployed
1213,67,2,
1214,10,4,
1215,12,6,
1216,29,4,Unemployed
1217,71,6,
1218,94,6,
1219,66,2,
1220,65,1,Unemployed
1221,14,1,
1222,14,2,
1223,50,5,Unemployed
1224,8,5,
1225,12,1,
1226,9,3,
1227,67,2,
1228,82,4,
1229,4,4,
1230,13,4,
1231,69,3,
1232,28,2,Unemployed
1233,6,5,
1234,67,2,
1235,7,5,
1236,18,1,Unemployed
1237,62,4,Unemployed
1238,55,4,Unemployed
1239,57,5,Unemployed
1240,36,4,Unemployed
1241,51,2,Unemployed
1242,32,2,Unemployed
1243,49,4,Unemployed
1244,57,4,Unemployed
1245,11,2,
1246,5,1,
1247,71,2,
1248,26,4,Unemployed
1249,38,2,HEALTHCARE
1250,68,1,
1251,76,2,
1252,49,2,Unemployed
1253,37,2,Unemployed
1254,20,2,Unemployed
1255,68,2,
1256,63,1,Unemployed
1257,74,2,
1258,62,4,Unemployed
1259,74,5,
1260,38,3,Unemployed
1261,19,1,Unemployed
1262,77,4,
1263,32,4,HEALTHCARE
1264,3,3,
1265,4,2,
1266,28,1,Unemployed
1267,23,4,Unemployed
1268,57,2,Unemployed
1269,67,4,
1270,4,5,
1271,59,2,Unemployed
1272,12,6,
1273,37,2,Unemployed
1274,61,2,Unemployed
1275,18,2,HEALTHCARE
1276,36,2,Unemployed
1277,68,5,
1278,60,2,Unemployed
1279,33,6,Unemployed
1280,25,2,Unemployed
1281,58,5,Unemployed
1282,11,2,
1283,26,2,Unemployed
1284,65,5,Unemployed
1285,51,1,Unemployed
1286,14,3,
1287,46,4,HEALTHCARE
1288,60,2,Unemployed
1289,24,3,Unemployed
1290,45,2,Unemployed
1291,31,2,Unemployed
1292,31,2,Unemployed
1293,20,3,Unemployed
1294,48,3,Unemployed
1295,47,1,Unemployed
1296,18,3,Unemployed
1297,6,2,
1298,66,1,
1299,69,6,
1300,18,3,Unemployed
1301,15,2,
1302,41,1,Unemployed
1303,61,3,Unemployed
1304,55,2,Unemployed
1305,18,4,Unemployed
1306,29,6,Unemployed
1307,59,1,Unemployed
1308,58,4,Unemployed
1309,27,3,Unemployed
1310,53,5,HEALTHCARE
1311,52,4,Unemployed
1312,1,5,
1313,48,4,Unemployed
1314,44,2,Unemployed
1315,21,5,Unemployed
1316,94,2,
1317,4,6,
1318,63,2,Unemployed
1319,29,2,Unemployed
1320,55,2,Unemployed
1321,44,2,Unemployed
1322,63,3,Unemployed
1323,56,1,Unemployed
1324,57,1,Unemployed
1325,8,2,
1326,60,5,Unemployed
1327,21,1,Unemployed
1328,34,4,Unemployed
1329,79,2,
1330,56,2,Unemployed
1331,31,3,Unemployed
1332,60,6,Unemployed
1333,56,1,Unemployed
1334,73,1,
1335,66,4,
1336,36,5,Unemployed
1337,59,4,Unemployed
1338,26,3,Unemployed
1339,77,1,
1340,58,5,Unemployed
1341,69,2,
1342,22,2,Unemployed
1343,65,2,Unemployed
1344,54,2,Unemployed
1345,54,1,Unemployed
1346,57,2,Unemployed
1347,22,1,Unemployed
1348,13,3,
1349,61,5,Unemployed
1350,0,2,
1351,11,2,
1352,96,1,
1353,28,2,Unemployed
1354,8,4,
1355,68,1,
1356,20,2,Unemployed
1357,95,4,
1358,100,5,
1359,30,1,Unemployed
1360,7,4,
1361,67,2,
1362,64,3,Unemployed
1363,14,2,
1364,36,2,OTHER
1365,13,4,
1366,15,2,
1367,35,1,Unemployed
1368,73,3,
1369,14,4,
1370,51,4,Unemployed
