ID,Age,Household Size,Occupations
658,41,3,Unemployed
659,34,4,Unemployed
660,49,4,Unemployed
661,59,5,WASTEMANAGEMENT
662,83,6,
663,77,6,
664,15,5,
665,54,2,Unemployed
666,43,3,Unemployed
667,30,5,Unemployed
668,32,6,Unemployed
669,43,2,Unemployed
670,43,4,Unemployed
671,45,6,Unemployed
672,0,3,
673,52,1,Unemployed
674,12,3,
675,69,6,
676,20,5,Unemployed
677,67,4,
678,48,5,Unemployed
679,54,2,FOOD
680,30,2,Unemployed
681,49,3,Unemployed
682,44,5,Unemployed
683,8,4,
684,56,6,FOOD
685,61,3,Unemployed
686,40,4,Unemployed
687,32,2,Unemployed
688,43,2,Unemployed
689,20,2,Unemployed
690,2,5,
691,6,3,
692,63,4,Unemployed
693,10,4,
694,9,4,
695,18,4,Unemployed
696,21,2,Unemployed
697,40,6,HEALTHCARE
698,27,4,Unemployed
699,32,2,Unemployed
700,44,3,Unemployed
701,27,1,Unemployed
702,68,1,
703,10,3,
704,46,2,Unemployed
705,38,4,WASTEMANAGEMENT
706,58,3,Unemployed
707,18,6,Unemployed
708,8,4,
709,14,5,
710,56,4,Unemployed
711,55,2,Unemployed
712,26,5,Unemployed
713,31,2,Unemployed
714,21,4,Unemployed
715,45,2,Unemployed
716,40,5,HEALTHCARE
717,1,3,
718,18,5,HEALTHCARE
719,19,3,Unemployed
720,38,3,Unemployed
721,34,3,EDUCATION
722,22,2,Unemployed
723,37,5,HEALTHCARE
724,8,5,
725,24,4,FOOD
726,4,2,
727,22,1,Unemployed
728,10,4,
729,35,4,WASTEMANAGEMENT
730,44,2,Unemployed
731,38,4,Unemployed
732,7,6,
733,17,5,
734,45,2,Unemployed
735,66,2,
736,39,4,Unemployed
737,32,2,Unemployed
738,47,6,Unemployed
739,3,4,
740,36,4,Unemployed
741,46,1,ART
742,64,3,Unemployed
743,34,2,Unemployed
744,28,4,Unemployed
745,27,4,Unemployed
746,14,3,
747,41,6,WASTEMANAGEMENT
748,34,2,FOOD
749,90,4,
750,48,1,Unemployed
751,21,4,Unemployed
752,32,4,Unemployed
753,74,4,
754,16,1,
755,6,2,
756,95,4,
757,54,4,FOOD
758,63,3,HEALTHCARE
759,38,3,ART
760,41,2,Unemployed
761,9,4,
762,28,5,Unemployed
763,34,5,Unemployed
764,20,2,UTILITIES
765,15,2,
766,34,4,Unemployed
767,12,2,
768,54,4,WASTEMANAGEMENT
769,14,2,
770,10,5,
771,6,2,
772,33,5,Unemployed
773,58,4,FOOD
774,59,4,Unemployed
775,27,2,Unemployed
776,18,4,Unemployed
777,12,1,
778,33,1,Unemployed
779,24,3,Unemployed
780,15,6,
781,66,6,
782,17,5,
783,30,4,Unemployed
784,53,1,FOOD
785,45,4,Unemployed
786,56,6,Unemployed
787,4,6,
788,54,3,OTHER
789,78,5,
790,9,4,
791,13,2,
792,46,1,Unemployed
793,65,6,Unemployed
794,38,4,Unemployed
795,53,3,Unemployed
796,19,4,FOOD
797,6,3,
798,51,1,Unemployed
799,52,2,Unemployed
800,14,2,
801,15,2,
802,0,3,
803,51,2,Unemployed
804,62,5,Unemployed
805,43,6,HEALTHCARE
806,16,5,
807,62,4,Unemployed
808,6,2,
809,45,2,Unemployed
810,21,3,HEALTHCARE
811,62,4,HEALTHCARE
812,46,4,Unemployed
813,59,3,Unemployed
814,26,4,Unemployed
815,1,1,
816,45,2,Unemployed
817,64,6,Unemployed
818,56,6,ART
819,55,4,Unemployed
820,33,4,Unemployed
821,54,2,Unemployed
822,52,5,Unemployed
823,27,3,Unemployed
824,50,2,HEALTHCARE
825,38,4,HEALTHCARE
826,22,5,Unemployed
827,16,1,
828,1,2,
829,69,4,
830,26,4,Unemployed
831,79,6,
832,4,6,
833,37,1,ART
834,95,6,
835,36,4,Unemployed
836,10,3,
837,7,4,
838,65,1,Unemployed
839,37,2,Unemployed
840,59,6,Unemployed
841,69,6,
842,31,3,Unemployed
843,33,1,FOOD
844,50,5,Unemployed
845,2,5,
846,17,5,
847,62,2,WASTEMANAGEMENT
848,49,3,SCIENTIFICTECHNICAL
849,52,4,Unemployed
850,16,6,
851,42,4,Unemployed
852,38,4,Unemployed
853,41,5,Unemployed
854,59,4,Unemployed
855,16,2,
856,24,4,OTHER
857,23,3,HEALTHCARE
858,59,2,Unemployed
859,40,2,HEALTHCARE
860,21,1,Unemployed
861,31,4,Unemployed
862,31,2,FINANCEINSURANCE
863,4,5,
864,40,3,Unemployed
865,33,3,FOOD
866,44,3,FOOD
867,59,3,HEALTHCARE
868,58,3,Unemployed
869,33,4,Unemployed
870,51,1,Unemployed
871,7,3,
872,95,1,
873,46,1,Unemployed
874,67,3,
875,15,3,
876,37,2,FOOD
877,1,2,
878,4,4,
879,28,2,Unemployed
880,67,5,
881,16,4,
882,44,3,Unemployed
883,58,4,Unemployed
884,54,3,Unemployed
885,59,2,WASTEMANAGEMENT
886,22,4,Unemployed
887,53,2,FOOD
888,1,6,
889,65,2,Unemployed
890,33,5,FOOD
891,50,1,FOOD
892,34,4,Unemployed
893,61,4,OTHER
894,53,2,SCIENTIFICTECHNICAL
895,34,6,Unemployed
896,41,4,Unemployed
897,14,5,
898,13,2,
899,64,3,Unemployed
900,53,2,Unemployed
901,57,3,Unemployed
902,55,2,Unemployed
903,49,1,Unemployed
904,60,3,ART
905,21,5,Unemployed
906,55,3,FOOD
907,42,2,INFORMATION
908,54,3,Unemployed
909,52,1,OTHER
910,34,4,Unemployed
911,62,4,Unemployed
912,64,3,HEALTHCARE
913,43,2,HEALTHCARE
914,35,2,Unemployed
915,33,1,HEALTHCARE
916,30,3,FOOD
917,42,1,Unemployed
918,56,4,Unemployed
919,68,5,
920,29,4,REALESTATERENTAL
921,57,6,Unemployed
922,2,6,
923,32,4,Unemployed
924,0,6,
925,3,2,
926,37,3,Unemployed
927,58,3,FOOD
928,49,2,Unemployed
929,50,6,HEALTHCARE
930,15,3,
931,74,3,
932,42,5,HEALTHCARE
933,8,2,
934,56,5,Unemployed
935,86,6,
936,59,6,Unemployed
937,41,4,Unemployed
938,23,5,Unemployed
939,32,1,Unemployed
940,76,4,
941,36,5,SCIENTIFICTECHNICAL
942,7,4,
943,3,2,
944,7,2,
945,43,4,Unemployed
946,24,2,FOOD
947,14,4,
948,7,2,
949,61,6,Unemployed
950,10,5,
951,1,6,
952,31,1,Unemployed
953,3,5,
954,12,4,
955,20,6,Unemployed
956,12,5,
957,62,6,Unemployed
958,44,2,Unemployed
959,26,4,OTHER
960,4,2,
961,32,2,Unemployed
962,37,3,ART
963,14,2,
964,35,4,Unemployed
965,55,2,Unemployed
966,23,2,HEALTHCARE
967,66,3,
968,41,5,Unemployed
969,5,2,
970,52,2,Unemployed
971,5,1,
972,3,3,
973,7,6,
974,13,1,
975,41,3,Unemployed
976,61,3,FOOD
977,8,3,
978,15,4,
979,7,3,
980,52,4,Unemployed
981,2,3,
982,74,5,
983,9,3,
984,42,4,WASTEMANAGEMENT
985,7,2,
986,12,3,
987,50,4,WASTEMANAGEMENT
988,96,4,
989,51,4,Unemployed
990,64,6,Unemployed
991,3,5,
992,5,3,
993,31,3,SCIENTIFICTECHNICAL
994,31,2,Unemployed
995,3,4,
996,49,4,HEALTHCARE
997,60,3,Unemployed
998,37,4,Unemployed
999,11,3,
1000,31,4,Unemployed
1001,30,2,Unemployed
1002,63,2,Unemployed
1003,32,2,Unemployed
1004,12,3,
1005,54,6,ART
1006,57,2,Unemployed
1007,8,4,
1008,18,3,FOOD
1009,22,4,Unemployed
1010,14,6,
1011,97,4,
1012,6,5,
1013,62,2,Unemployed
1014,10,4,
1015,19,2,Unemployed
1016,53,3,FOOD
1017,56,6,Unemployed
1018,44,4,Unemployed
1019,43,1,FINANCEINSURANCE
1020,46,4,Unemployed
1021,43,2,Unemployed
1022,75,2,
1023,55,4,Unemployed
1024,20,4,Unemployed
1025,45,2,Unemployed
1026,61,2,SCIENTIFICTECHNICAL
1027,72,2,
1028,12,4,
1029,18,3,ART
1030,26,2,Unemployed
1031,58,5,Unemployed
1032,45,5,Unemployed
1033,2,2,
1034,38,1,Unemployed
1035,41,4,OTHER
1036,33,4,Unemployed
1037,45,6,Unemployed
1038,40,2,Unemployed
1039,17,6,
1040,73,6,
1041,22,5,Unemployed
1042,49,4,Unemployed
1043,26,6,Unemployed
1044,7,2,
1045,63,3,Unemployed
1046,40,3,WASTEMANAGEMENT
1047,92,3,
1048,73,2,
1049,4,5,
1050,11,5,
1051,52,4,Unemployed
1052,56,5,Unemployed
1053,61,2,Unemployed
1054,25,6,Unemployed
1055,77,3,
1056,59,2,HEALTHCARE
1057,1,4,
1058,52,2,Unemployed
1059,11,3,
1060,12,4,
1061,3,3,
1062,9,3,
1063,38,2,Unemployed
1064,26,2,HEALTHCARE
1065,46,4,REALESTATERENTAL
1066,64,2,Unemployed
1067,23,4,Unemployed
1068,18,2,Unemployed
1069,4,2,
1070,8,6,
1071,19,2,Unemployed
1072,45,5,Unemployed
1073,31,2,Unemployed
1074,56,2,Unemployed
1075,18,3,Unemployed
1076,16,2,
1077,16,3,
1078,28,4,Unemployed
1079,58,4,FOOD
1080,11,3,
1081,97,4,
1082,19,6,FOOD
1083,46,4,Unemployed
1084,34,5,Unemployed
1085,10,4,
1086,57,4,Unemployed
1087,1,4,
1088,49,2,Unemployed
1089,39,2,Unemployed
1090,27,2,Unemployed
1091,25,5,Unemployed
1092,40,2,Unemployed
1093,49,3,Unemployed
1094,55,4,FOOD
1095,71,3,
1096,8,6,
1097,6,6,
1098,18,3,HEALTHCARE
1099,53,2,Unemployed
1100,25,2,Unemployed
1101,39,3,Unemployed
1102,49,6,ART
1103,54,5,Unemployed
1104,5,3,
1105,0,2,
1106,49,6,FOOD
1107,8,3,
1108,78,5,
1109,22,5,Unemployed
1110,42,3,Unemployed
1111,48,2,Unemployed
1112,1,4,
1113,35,3,FOOD
1114,30,2,Unemployed
1115,33,2,Unemployed
1116,56,4,Unemployed
1117,21,5,FOOD
1118,32,2,Unemployed
1119,66,4,
1120,36,2,Unemployed
1121,3,2,
1122,59,4,Unemployed
1123,31,5,Unemployed
1124,41,3,Unemployed
1125,53,5,Unemployed
1126,49,6,Unemployed
1127,55,2,Unemployed
1128,58,3,Unemployed
1129,2,4,
1130,64,3,Unemployed
1131,31,4,Unemployed
1132,79,5,
1133,37,4,Unemployed
1134,34,3,Unemployed
1135,11,4,
1136,22,4,EDUCATION
1137,46,1,Unemployed
1138,70,2,
1139,64,2,Unemployed
1140,16,3,
1141,15,4,
1142,10,2,
1143,33,5,Unemployed
1144,23,4,Unemployed
1145,55,1,Unemployed
1146,39,4,Unemployed
1147,47,4,Unemployed
1148,21,3,HEALTHCARE
1149,0,2,
1150,90,4,
1151,10,3,
1152,16,2,
1153,7,4,
1154,9,3,
1155,47,3,Unemployed
1156,58,3,Unemployed
1157,42,2,Unemployed
1158,71,3,
1159,41,3,Unemployed
1160,12,3,
1161,7,3,
1162,74,1,
1163,16,2,
1164,16,4,
1165,4,3,
1166,9,2,
1167,35,4,Unemployed
1168,16,5,
1169,66,6,
1170,47,2,FOOD
1171,51,3,FOOD
1172,45,5,Unemployed
1173,16,4,
1174,33,3,Unemployed
1175,42,3,Unemployed
1176,38,5,HEALTHCARE
1177,41,3,Unemployed
1178,55,2,Unemployed
1179,36,3,FOOD
1180,71,4,
1181,46,4,Unemployed
1182,8,2,
1183,50,5,Unemployed
1184,33,2,Unemployed
1185,51,5,Unemployed
1186,22,4,HEALTHCARE
1187,68,4,
1188,39,4,Unemployed
1189,15,3,
1190,0,6,
1191,32,5,Unemployed
1192,39,4,Unemployed
1193,57,5,FOOD
1194,8,5,
1195,22,2,Unemployed
1196,51,1,Unemployed
1197,54,3,Unemployed
1198,71,3,
1199,50,2,Unemployed
1200,47,4,SCIENTIFICTECHNICAL
1201,17,4,
1202,24,2,INFORMATION
1203,57,1,Unemployed
1204,6,5,
1205,58,6,FOOD
1206,20,3,Unemployed
1207,27,5,SCIENTIFICTECHNICAL
1208,49,5,Unemployed
1209,0,4,
1210,52,2,Unemployed
1211,21,4,FINANCEINSURANCE
1212,32,3,Unemployed
1213,51,2,Unemployed
1214,4,2,
1215,17,3,
1216,4,6,
1217,17,4,
1218,64,4,FOOD
1219,47,3,Unemployed
1220,68,5,
1221,98,4,
1222,36,6,OTHER
1223,5,1,
1224,51,1,HEALTHCARE
1225,48,5,HEALTHCARE
1226,14,2,
1227,7,4,
1228,46,5,Unemployed
1229,70,2,
1230,36,4,Unemployed
1231,40,5,Unemployed
1232,10,3,
1233,19,4,HEALTHCARE
1234,59,2,Unemployed
1235,22,1,Unemployed
1236,5,4,
1237,14,3,
1238,49,4,SCIENTIFICTECHNICAL
1239,73,2,
1240,2,2,
1241,46,4,Unemployed
1242,16,4,
1243,7,2,
1244,61,3,Unemployed
1245,21,4,Unemployed
1246,59,6,Unemployed
1247,26,2,Unemployed
1248,0,3,
1249,20,4,ART
1250,20,4,Unemployed
1251,3,6,
1252,46,5,HEALTHCARE
1253,37,5,FINANCEINSURANCE
1254,42,3,SCIENTIFICTECHNICAL
1255,5,2,
1256,41,5,Unemployed
1257,57,3,Unemployed
1258,48,2,WASTEMANAGEMENT
1259,59,3,ART
1260,48,3,SCIENTIFICTECHNICAL
1261,35,2,HEALTHCARE
1262,11,2,
1263,16,1,
1264,55,3,WASTEMANAGEMENT
1265,11,2,
1266,30,1,INFORMATION
1267,50,4,FOOD
1268,9,2,
1269,52,3,SCIENTIFICTECHNICAL
1270,16,2,
1271,21,6,Unemployed
1272,19,5,Unemployed
1273,38,5,HEALTHCARE
1274,7,5,
1275,30,3,Unemployed
1276,86,6,
1277,55,3,ART
1278,47,3,Unemployed
1279,59,3,Unemployed
1280,62,3,Unemployed
1281,15,4,
1282,62,4,Unemployed
1283,39,4,SCIENTIFICTECHNICAL
1284,28,4,FOOD
1285,40,2,ART
1286,46,4,Unemployed
1287,10,5,
1288,69,3,
1289,53,3,Unemployed
1290,4,5,
1291,54,2,Unemployed
1292,2,4,
1293,69,5,
1294,33,5,Unemployed
1295,8,2,
1296,46,2,Unemployed
