ID,Age,Household Size,Occupations
249,54,2,HEALTHCARE
250,69,2,
251,90,6,
252,14,3,
253,63,5,Unemployed
254,60,3,HEALTHCARE
255,16,4,
256,54,1,Unemployed
257,55,6,Unemployed
258,74,4,
259,69,1,
260,16,2,
261,16,1,
262,100,1,
263,50,2,Unemployed
264,46,2,FOOD
265,41,5,Unemployed
266,19,2,HEALTHCARE
267,65,4,Unemployed
268,61,3,HEALTHCARE
269,63,1,Unemployed
270,70,4,
271,62,3,Unemployed
272,52,2,Unemployed
273,7,2,
274,16,1,
275,18,3,HEALTHCARE
276,59,2,Unemployed
277,28,3,HEALTHCARE
278,65,6,REALESTATERENTAL
279,99,1,
280,28,2,Unemployed
281,47,1,Unemployed
282,20,2,Unemployed
283,55,1,HEALTHCARE
284,44,3,FOOD
285,62,6,Unemployed
286,68,6,
287,76,5,
288,64,3,Unemployed
289,46,5,Unemployed
290,57,4,Unemployed
291,40,2,Unemployed
292,12,5,
293,56,2,Unemployed
294,33,3,Unemployed
295,54,5,Unemployed
296,73,5,
297,51,4,Unemployed
298,6,3,
299,74,3,
300,40,1,FOOD
301,39,2,Unemployed
302,14,5,
303,46,2,Unemployed
304,97,2,
305,28,2,Unemployed
306,53,3,HEALTHCARE
307,77,1,
308,7,2,
309,61,1,Unemployed
310,38,6,Unemployed
311,72,2,
312,78,3,
313,55,4,Unemployed
314,76,2,
315,9,2,
316,44,3,Unemployed
317,11,3,
318,44,5,Unemployed
319,67,2,
320,88,6,
321,3,3,
322,53,5,Unemployed
323,51,4,Unemployed
324,30,5,Unemployed
325,19,4,Unemployed
326,12,4,
327,5,4,
328,18,2,HEALTHCARE
329,46,2,Unemployed
330,57,3,Unemployed
331,6,2,
332,44,3,REALESTATERENTAL
333,68,2,
334,89,2,
335,0,5,
336,28,5,Unemployed
337,77,5,
338,52,2,Unemployed
339,59,4,Unemployed
340,42,2,Unemployed
341,5,5,
342,6,4,
343,55,4,Unemployed
344,19,4,Unemployed
345,78,3,
346,18,4,ART
347,72,2,
348,31,2,Unemployed
349,45,5,Unemployed
350,70,5,
351,6,1,
352,2,6,
353,12,2,
354,44,2,HEALTHCARE
355,69,1,
356,13,2,
357,53,2,Unemployed
358,52,2,Unemployed
359,55,3,HEALTHCARE
360,9,2,
361,11,1,
362,96,3,
363,45,2,Unemployed
364,15,2,
365,18,6,Unemployed
366,62,6,Unemployed
367,64,5,Unemployed
368,65,5,FOOD
369,82,5,
370,22,2,Unemployed
371,64,6,Unemployed
372,53,3,Unemployed
373,58,1,HEALTHCARE
374,59,6,Unemployed
375,63,3,Unemployed
376,50,2,Unemployed
377,65,2,Unemployed
378,46,3,HEALTHCARE
379,59,2,HEALTHCARE
380,49,6,Unemployed
381,63,3,OTHER
382,97,1,
383,13,3,
384,61,2,HEALTHCARE
385,48,4,Unemployed
386,29,3,Unemployed
387,13,5,
388,38,2,HEALTHCARE
389,30,3,SCIENTIFICTECHNICAL
390,14,6,
391,32,3,FOOD
392,73,5,
393,43,2,Unemployed
394,70,2,
395,6,6,
396,12,2,
397,40,6,Unemployed
398,76,5,
399,9,2,
400,62,5,Unemployed
401,68,6,
402,91,5,
403,50,6,Unemployed
404,52,2,REALESTATERENTAL
405,25,2,Unemployed
406,60,5,Unemployed
407,47,3,Unemployed
408,3,3,
409,99,4,
410,63,5,HEALTHCARE
411,60,3,Unemployed
412,89,3,
413,60,5,Unemployed
414,34,2,HEALTHCARE
415,53,2,Unemployed
416,45,2,Unemployed
417,36,1,Unemployed
418,74,1,
419,82,4,
420,55,2,Unemployed
421,54,6,Unemployed
422,41,5,Unemployed
423,53,6,Unemployed
424,11,1,
425,51,3,Unemployed
426,91,6,
427,34,4,Unemployed
428,7,2,
429,5,2,
430,36,3,Unemployed
431,12,6,
432,43,6,Unemployed
433,7,2,
434,58,6,Unemployed
435,68,1,
436,50,4,Unemployed
437,32,5,Unemployed
438,11,2,
439,29,5,Unemployed
440,21,2,Unemployed
441,60,1,HEALTHCARE
442,60,3,HEALTHCARE
443,99,4,
444,65,4,Unemployed
445,29,2,Unemployed
446,38,2,Unemployed
447,41,2,Unemployed
448,9,2,
449,11,4,
450,15,3,
451,48,3,Unemployed
452,43,2,Unemployed
453,47,3,HEALTHCARE
454,48,6,Unemployed
455,66,6,
456,42,1,Unemployed
457,36,1,Unemployed
458,21,5,Unemployed
459,57,6,OTHER
460,1,6,
461,33,5,Unemployed
462,25,4,Unemployed
463,59,5,Unemployed
464,68,1,
465,16,3,
466,1,2,
467,46,4,Unemployed
468,79,2,
469,24,2,Unemployed
470,48,1,Unemployed
471,70,2,
472,76,4,
473,49,1,Unemployed
474,45,2,ART
475,15,1,
476,26,4,HEALTHCARE
477,43,4,Unemployed
478,31,5,Unemployed
479,3,2,
480,77,2,
481,75,4,
482,10,6,
483,62,5,HEALTHCARE
484,15,2,
485,11,1,
486,5,2,
487,74,3,
488,10,4,
489,89,6,
490,72,2,
491,23,1,Unemployed
492,6,6,
493,5,4,
494,63,4,Unemployed
495,72,6,
496,4,3,
497,15,2,
498,47,6,Unemployed
499,6,2,
500,54,3,Unemployed
501,40,3,HEALTHCARE
502,69,2,
503,7,2,
504,61,1,Unemployed
505,49,4,FOOD
506,0,3,
507,55,2,Unemployed
508,99,5,
509,69,6,
510,73,1,
511,3,5,
512,33,3,Unemployed
513,35,1,HEALTHCARE
514,19,3,Unemployed
515,73,6,
516,41,4,Unemployed
517,31,2,HEALTHCARE
518,58,2,HEALTHCARE
519,50,4,Unemployed
520,45,2,Unemployed
521,67,6,
522,11,5,
523,34,2,Unemployed
524,8,3,
525,45,2,HEALTHCARE
526,45,5,Unemployed
527,68,4,
528,96,2,
529,29,1,FOOD
530,41,2,Unemployed
531,61,2,HEALTHCARE
532,53,6,Unemployed
533,32,2,Unemployed
534,53,1,Unemployed
535,63,2,Unemployed
536,16,5,
537,62,2,HEALTHCARE
538,61,6,Unemployed
539,51,2,Unemployed
540,12,2,
541,40,3,Unemployed
542,40,5,Unemployed
543,17,2,
544,87,6,
545,44,6,Unemployed
546,78,3,
547,58,3,HEALTHCARE
548,75,5,
549,62,3,Unemployed
550,45,1,Unemployed
551,82,1,
552,74,5,
553,91,5,
554,66,2,
555,59,4,Unemployed
556,65,3,Unemployed
557,64,5,Unemployed
558,33,2,Unemployed
559,42,2,Unemployed
560,4,5,
561,29,1,Unemployed
562,74,2,
563,69,2,
564,65,2,Unemployed
565,44,2,HEALTHCARE
566,42,2,HEALTHCARE
567,67,2,
568,62,2,Unemployed
569,57,3,Unemployed
570,79,3,
571,30,2,Unemployed
572,58,6,Unemployed
573,17,3,
574,35,6,HEALTHCARE
575,60,3,Unemployed
576,57,3,Unemployed
577,36,2,Unemployed
578,45,3,Unemployed
579,93,1,
580,67,6,
581,65,3,Unemployed
582,24,1,Unemployed
583,81,2,
584,72,2,
585,69,1,
586,74,5,
587,43,2,Unemployed
588,15,2,
589,36,2,HEALTHCARE
590,49,1,Unemployed
591,18,4,Unemployed
592,69,4,
593,46,2,Unemployed
594,25,2,Unemployed
595,25,2,HEALTHCARE
596,79,6,
597,45,4,Unemployed
598,23,1,HEALTHCARE
599,88,3,
600,95,2,
601,70,2,
602,63,1,Unemployed
603,36,4,Unemployed
604,76,2,
605,76,4,
606,70,5,
607,68,2,
608,55,4,Unemployed
609,45,2,Unemployed
610,2,2,
611,29,2,Unemployed
612,13,3,
613,31,4,HEALTHCARE
614,28,4,Unemployed
615,10,6,
616,78,6,
617,27,6,Unemployed
618,82,3,
619,12,2,
620,100,2,
621,6,5,
622,59,3,HEALTHCARE
623,3,1,
624,63,5,Unemployed
625,79,2,
626,69,2,
627,53,3,Unemployed
628,32,5,Unemployed
629,60,2,Unemployed
630,50,3,Unemployed
631,82,3,
632,89,4,
633,49,3,Unemployed
634,60,2,Unemployed
635,62,4,Unemployed
636,41,6,Unemployed
637,5,1,
638,39,2,Unemployed
639,43,3,Unemployed
640,4,1,
641,54,1,Unemployed
642,19,1,Unemployed
643,2,6,
644,3,3,
645,35,4,Unemployed
646,62,1,Unemployed
647,68,6,
648,52,5,Unemployed
649,79,6,
650,61,5,Unemployed
651,7,5,
652,36,3,Unemployed
653,2,3,
654,13,6,
655,31,2,Unemployed
656,76,6,
657,17,3,
658,8,2,
659,16,2,
660,88,3,
661,72,2,
662,47,5,Unemployed
663,67,1,
664,49,1,Unemployed
665,27,4,HEALTHCARE
666,61,3,HEALTHCARE
667,64,2,Unemployed
668,47,4,HEALTHCARE
669,18,2,HEALTHCARE
670,55,3,Unemployed
671,98,3,
672,17,1,
673,17,3,
674,17,6,
675,11,2,
676,69,5,
677,44,3,Unemployed
678,16,2,
679,55,4,Unemployed
680,0,4,
681,61,4,Unemployed
682,56,4,Unemployed
683,47,4,Unemployed
684,30,4,HEALTHCARE
685,31,2,Unemployed
686,53,2,Unemployed
687,56,1,FOOD
688,93,3,
689,37,5,HEALTHCARE
690,21,6,Unemployed
691,66,2,
692,36,2,Unemployed
693,58,2,HEALTHCARE
694,65,2,Unemployed
695,55,6,Unemployed
696,3,6,
697,45,2,Unemployed
698,78,2,
699,73,3,
700,31,4,Unemployed
701,25,4,Unemployed
702,75,5,
703,59,4,Unemployed
704,38,1,Unemployed
705,30,2,HEALTHCARE
706,15,1,
707,15,3,
708,51,4,Unemployed
709,16,3,
710,33,2,HEALTHCARE
711,59,4,FOOD
712,8,2,
713,98,2,
714,14,6,
715,45,4,HEALTHCARE
716,12,2,
717,49,1,HEALTHCARE
718,69,4,
719,53,3,Unemployed
720,32,2,HEALTHCARE
721,65,1,Unemployed
722,21,2,Unemployed
723,7,1,
724,40,4,Unemployed
725,56,3,Unemployed
726,1,6,
727,76,4,
728,63,6,Unemployed
729,11,5,
730,60,1,Unemployed
731,51,4,Unemployed
732,67,4,
733,90,6,
734,27,5,HEALTHCARE
735,92,1,
736,59,4,Unemployed
737,49,1,Unemployed
738,64,2,FOOD
739,55,2,Unemployed
740,40,5,Unemployed
741,67,6,
742,16,5,
743,68,5,
744,21,2,Unemployed
745,7,2,
746,4,4,
747,11,5,
748,63,1,Unemployed
749,40,2,Unemployed
750,4,2,
751,65,6,Unemployed
752,73,1,
753,42,2,Unemployed
754,34,2,Unemployed
755,60,3,Unemployed
756,37,1,Unemployed
757,3,5,
758,72,2,
759,63,3,Unemployed
760,59,4,Unemployed
761,67,2,
762,6,6,
763,53,1,Unemployed
764,34,4,Unemployed
765,75,6,
766,74,2,
767,75,3,
768,20,2,Unemployed
769,2,2,
770,27,3,Unemployed
771,56,3,Unemployed
772,58,2,Unemployed
773,15,5,
774,49,2,HEALTHCARE
775,44,1,Unemployed
776,8,1,
777,35,1,Unemployed
778,52,5,Unemployed
779,18,2,Unemployed
780,58,2,HEALTHCARE
781,30,6,HEALTHCARE
782,39,1,Unemployed
783,22,6,Unemployed
784,86,4,
785,17,3,
786,62,2,Unemployed
787,31,4,Unemployed
788,61,5,Unemployed
789,43,2,Unemployed
790,77,1,
791,93,2,
792,57,4,Unemployed
793,37,1,Unemployed
794,44,6,Unemployed
795,53,3,Unemployed
796,5,5,
797,37,5,Unemployed
798,18,5,Unemployed
799,3,4,
800,72,3,
801,59,4,ART
802,38,2,Unemployed
803,43,5,Unemployed
804,18,6,Unemployed
805,10,2,
806,35,4,Unemployed
807,0,4,
808,78,1,
809,58,1,Unemployed
810,15,5,
811,47,2,Unemployed
812,40,5,Unemployed
813,3,1,
814,1,1,
815,48,4,Unemployed
816,53,2,Unemployed
817,60,2,Unemployed
818,13,4,
819,37,4,Unemployed
820,2,2,
821,40,2,Unemployed
822,63,4,HEALTHCARE
823,20,2,Unemployed
824,86,2,
825,56,3,Unemployed
826,19,1,Unemployed
827,7,3,
828,1,5,
829,70,3,
830,77,5,
831,76,1,
832,0,5,
833,41,4,Unemployed
834,25,3,Unemployed
835,28,3,HEALTHCARE
836,69,1,
837,24,3,OTHER
838,1,3,
839,31,2,Unemployed
840,64,3,Unemployed
841,9,4,
842,65,5,Unemployed
843,77,3,
844,50,4,Unemployed
845,63,6,Unemployed
846,34,2,Unemployed
847,68,2,
848,80,4,
849,24,2,Unemployed
850,93,4,
851,79,2,
852,7,3,
853,47,3,HEALTHCARE
854,47,5,Unemployed
855,60,2,HEALTHCARE
856,47,6,Unemployed
857,49,6,Unemployed
858,60,1,Unemployed
859,77,2,
860,10,2,
861,13,6,
862,63,6,Unemployed
863,10,4,
864,25,4,HEALTHCARE
865,37,2,Unemployed
866,26,4,Unemployed
867,25,3,Unemployed
868,65,3,Unemployed
869,49,3,Unemployed
870,27,1,Unemployed
871,13,3,
872,27,2,Unemployed
873,8,2,
874,51,3,Unemployed
875,4,2,
876,40,1,Unemployed
877,69,4,
878,37,2,HEALTHCARE
879,25,3,Unemployed
880,34,2,Unemployed
881,55,2,Unemployed
882,41,2,Unemployed
883,38,4,Unemployed
884,30,4,Unemployed
885,22,5,Unemployed
886,4,4,
887,79,2,
888,33,3,Unemployed
889,54,5,HEALTHCARE
890,56,4,Unemployed
891,51,4,Unemployed
892,67,5,
893,12,4,
894,17,4,
895,27,2,Unemployed
896,13,2,
897,48,3,Unemployed
898,61,2,Unemployed
899,5,2,
900,73,5,
901,54,3,Unemployed
902,54,6,HEALTHCARE
903,45,2,Unemployed
904,79,2,
905,64,1,Unemployed
906,43,6,Unemployed
907,3,5,
908,11,1,
909,58,4,FOOD
910,62,6,Unemployed
911,47,4,Unemployed
912,50,1,Unemployed
913,42,4,Unemployed
914,76,3,
915,2,2,
916,35,3,Unemployed
917,52,2,Unemployed
918,68,5,
919,66,4,
920,3,4,
921,44,5,Unemployed
922,62,4,Unemployed
923,3,1,
924,77,2,
925,11,2,
926,16,3,
927,92,3,
928,57,2,Unemployed
929,33,6,Unemployed
930,63,3,Unemployed
931,10,2,
932,16,6,
933,10,4,
934,6,3,
935,63,4,Unemployed
936,65,2,Unemployed
937,63,4,Unemployed
938,32,1,Unemployed
939,17,4,
940,26,4,FOOD
941,35,2,OTHER
942,47,5,Unemployed
943,50,5,Unemployed
944,74,2,
945,8,3,
946,38,2,Unemployed
947,67,2,
948,48,5,Unemployed
949,64,2,HEALTHCARE
950,25,3,Unemployed
951,55,6,Unemployed
952,75,4,
953,37,1,Unemployed
954,31,4,Unemployed
955,6,2,
956,2,2,
957,85,2,
958,27,3,Unemployed
959,44,2,Unemployed
960,98,2,
961,69,2,
962,12,6,
963,54,2,Unemployed
964,46,3,Unemployed
965,2,3,
966,30,2,Unemployed
967,0,5,
968,69,2,
969,10,2,
970,41,6,Unemployed
971,65,1,Unemployed
972,75,2,
973,47,3,Unemployed
974,39,3,HEALTHCARE
975,75,2,
976,60,2,Unemployed
977,3,6,
978,74,6,
979,82,5,
980,13,1,
981,40,3,Unemployed
982,46,4,Unemployed
983,0,6,
984,14,3,
985,63,4,HEALTHCARE
986,4,3,
987,2,3,
988,68,3,
989,57,2,Unemployed
990,20,2,Unemployed
991,30,4,Unemployed
992,3,2,
993,5,4,
994,40,5,Unemployed
995,31,2,FOOD
996,21,5,Unemployed
997,52,6,Unemployed
998,9,1,
999,36,3,Unemployed
1000,10,6,
1001,73,1,
1002,14,2,
1003,46,4,Unemployed
1004,3,3,
1005,33,2,Unemployed
1006,37,2,Unemployed
1007,27,2,Unemployed
1008,84,2,
1009,40,4,Unemployed
1010,74,6,
1011,2,5,
1012,15,6,
1013,65,4,Unemployed
1014,16,2,
1015,21,6,Unemployed
1016,24,2,Unemployed
1017,79,3,
1018,58,1,Unemployed
1019,35,2,Unemployed
1020,73,4,
1021,31,2,Unemployed
1022,4,3,
1023,49,2,Unemployed
1024,14,2,
1025,63,5,Unemployed
1026,22,4,HEALTHCARE
1027,1,5,
1028,82,6,
1029,21,5,Unemployed
1030,57,6,Unemployed
1031,60,1,HEALTHCARE
1032,12,2,
1033,26,1,HEALTHCARE
1034,61,2,Unemployed
1035,79,4,
1036,66,4,
1037,67,5,
1038,6,6,
1039,64,1,Unemployed
1040,71,5,
1041,7,3,
1042,74,2,
1043,65,2,Unemployed
1044,38,6,Unemployed
1045,77,1,
1046,32,6,Unemployed
1047,28,2,Unemployed
1048,37,2,Unemployed
1049,67,4,
1050,71,3,
1051,12,1,
1052,69,1,
1053,40,3,Unemployed
1054,61,4,Unemployed
1055,7,6,
1056,30,4,REALESTATERENTAL
1057,38,1,Unemployed
1058,40,3,Unemployed
1059,25,4,Unemployed
1060,72,6,
1061,40,2,Unemployed
1062,38,2,Unemployed
1063,50,4,Unemployed
1064,15,4,
1065,95,6,
1066,61,5,Unemployed
1067,17,3,
1068,43,4,Unemployed
1069,54,3,Unemployed
1070,69,2,
1071,38,2,Unemployed
1072,2,2,
1073,65,4,Unemployed
1074,15,2,
1075,88,3,
1076,42,6,HEALTHCARE
1077,26,2,Unemployed
1078,33,2,Unemployed
1079,13,5,
1080,8,6,
1081,0,6,
1082,54,4,Unemployed
1083,74,5,
1084,55,2,Unemployed
1085,45,4,Unemployed
1086,68,4,
1087,18,2,FOOD
1088,10,3,
1089,37,2,ART
1090,55,2,Unemployed
1091,61,1,Unemployed
1092,93,2,
1093,19,1,Unemployed
1094,64,4,INFORMATION
1095,69,2,
1096,31,2,Unemployed
1097,72,5,
1098,6,6,
1099,33,5,Unemployed
1100,44,4,Unemployed
1101,48,1,Unemployed
1102,78,2,
1103,13,2,
1104,49,4,Unemployed
1105,63,2,Unemployed
1106,52,5,Unemployed
1107,60,2,Unemployed
1108,68,2,
1109,0,3,
1110,19,2,Unemployed
1111,3,4,
1112,53,3,Unemployed
1113,47,1,Unemployed
1114,94,2,
1115,57,6,FOOD
1116,61,1,Unemployed
1117,47,3,Unemployed
1118,50,1,Unemployed
1119,25,6,Unemployed
1120,56,3,Unemployed
1121,56,5,Unemployed
1122,60,2,Unemployed
1123,48,2,Unemployed
1124,50,6,Unemployed
1125,12,3,
1126,30,5,Unemployed
1127,60,3,Unemployed
1128,79,3,
1129,76,2,
1130,89,3,
1131,66,2,
1132,96,4,
1133,75,2,
1134,55,3,Unemployed
1135,63,1,Unemployed
1136,44,1,Unemployed
1137,0,1,
1138,69,2,
1139,8,2,
1140,7,3,
1141,2,2,
1142,8,4,
1143,32,5,HEALTHCARE
1144,13,1,
1145,4,5,
1146,58,4,Unemployed
1147,31,5,Unemployed
1148,56,5,Unemployed
1149,95,1,
1150,38,5,Unemployed
1151,8,1,
1152,32,6,Unemployed
1153,9,4,
1154,38,1,Unemployed
1155,15,3,
1156,4,1,
1157,62,1,Unemployed
1158,46,6,Unemployed
1159,35,1,Unemployed
1160,63,2,Unemployed
1161,17,2,
1162,71,4,
1163,54,3,Unemployed
1164,27,2,Unemployed
1165,79,2,
1166,46,2,Unemployed
1167,12,3,
1168,59,2,Unemployed
1169,9,3,
1170,56,4,HEALTHCARE
1171,65,2,SCIENTIFICTECHNICAL
1172,77,1,
1173,20,4,Unemployed
1174,92,5,
1175,71,3,
1176,41,4,Unemployed
1177,59,5,Unemployed
1178,13,5,
1179,79,3,
1180,38,3,Unemployed
1181,19,2,Unemployed
1182,48,2,Unemployed
1183,39,3,Unemployed
1184,53,2,Unemployed
1185,51,1,Unemployed
1186,48,5,Unemployed
1187,62,4,Unemployed
1188,9,4,
1189,57,2,Unemployed
1190,24,2,Unemployed
1191,63,4,Unemployed
1192,34,4,Unemployed
1193,98,6,
1194,46,6,Unemployed
1195,92,2,
1196,40,2,Unemployed
1197,74,3,
1198,62,4,Unemployed
1199,30,2,Unemployed
1200,14,4,
1201,87,2,
1202,71,2,
1203,61,5,Unemployed
1204,42,2,Unemployed
1205,65,2,Unemployed
1206,63,2,Unemployed
1207,59,3,Unemployed
1208,49,5,Unemployed
1209,33,6,Unemployed
1210,76,2,
1211,34,6,Unemployed
1212,16,4,
1213,93,2,
1214,10,2,
1215,87,2,
1216,29,2,Unemployed
1217,3,4,
1218,57,3,HEALTHCARE
1219,62,3,Unemployed
1220,12,2,
1221,45,3,REALESTATERENTAL
1222,56,2,Unemployed
1223,38,5,Unemployed
1224,45,5,HEALTHCARE
1225,58,4,Unemployed
1226,47,3,HEALTHCARE
1227,69,2,
1228,23,6,Unemployed
1229,27,2,Unemployed
1230,40,4,Unemployed
1231,28,2,Unemployed
1232,52,2,Unemployed
1233,9,1,
1234,42,2,Unemployed
1235,7,3,
1236,44,1,Unemployed
1237,68,6,
1238,62,5,Unemployed
1239,76,3,
1240,58,2,Unemployed
1241,10,2,
1242,96,2,
1243,17,4,
1244,53,3,Unemployed
1245,45,3,Unemployed
1246,15,3,
1247,18,4,Unemployed
1248,71,1,
1249,26,2,Unemployed
1250,4,6,
1251,13,1,
1252,48,3,Unemployed
1253,58,4,Unemployed
1254,6,2,
1255,16,5,
1256,53,2,Unemployed
1257,37,4,Unemployed
1258,91,2,
1259,14,3,
1260,13,2,
1261,3,2,
1262,8,2,
1263,16,3,
1264,3,6,
1265,87,2,
1266,47,2,Unemployed
1267,27,4,Unemployed
1268,58,1,HEALTHCARE
1269,9,4,
1270,8,2,
1271,57,2,Unemployed
1272,56,6,Unemployed
1273,93,2,
1274,54,6,Unemployed
1275,33,4,Unemployed
1276,91,2,
1277,68,6,
1278,9,3,
1279,30,3,HEALTHCARE
1280,43,6,Unemployed
1281,65,4,Unemployed
1282,51,2,Unemployed
1283,61,2,INFORMATION
1284,24,4,HEALTHCARE
1285,62,5,Unemployed
1286,3,3,
1287,71,4,
1288,92,3,
1289,14,4,
1290,54,2,Unemployed
1291,56,2,Unemployed
1292,4,1,
1293,36,2,Unemployed
1294,64,2,Unemployed
1295,2,2,
1296,35,5,Unemployed
1297,52,4,FOOD
1298,62,4,Unemployed
1299,56,5,Unemployed
1300,60,3,Unemployed
1301,0,6,
1302,9,3,
1303,24,2,Unemployed
1304,39,1,Unemployed
1305,56,4,Unemployed
1306,64,5,Unemployed
1307,69,6,
1308,38,2,Unemployed
1309,54,6,Unemployed
1310,60,2,Unemployed
1311,13,2,
1312,61,6,Unemployed
1313,89,3,
1314,1,5,
1315,36,6,Unemployed
1316,61,2,Unemployed
1317,62,5,Unemployed
1318,23,6,Unemployed
1319,59,2,HEALTHCARE
1320,12,2,
1321,23,2,Unemployed
1322,57,1,HEALTHCARE
1323,5,2,
1324,37,2,Unemployed
1325,13,2,
1326,56,6,HEALTHCARE
1327,92,2,
1328,28,1,Unemployed
1329,54,2,Unemployed
1330,38,4,Unemployed
1331,15,4,
1332,66,5,
1333,63,3,Unemployed
1334,32,3,Unemployed
1335,22,2,Unemployed
1336,100,4,
1337,12,6,
1338,71,5,
1339,65,2,Unemployed
1340,57,3,Unemployed
1341,77,6,
1342,12,1,
1343,38,3,Unemployed
1344,63,2,Unemployed
1345,57,5,Unemployed
1346,69,2,
1347,60,5,Unemployed
1348,66,4,
