ID,Age,Household Size,Occupations
148,39,1,SCIENTIFICTECHNICAL
149,71,2,
150,18,1,Unemployed
151,36,5,REALESTATERENTAL
152,4,2,
153,21,6,Unemployed
154,15,2,
155,24,5,Unemployed
156,51,2,Unemployed
157,16,2,
158,40,5,Unemployed
159,31,1,Unemployed
160,71,2,
161,45,3,Unemployed
162,2,2,
163,6,5,
164,55,6,Unemployed
165,20,2,Unemployed
166,2,6,
167,43,2,Unemployed
168,32,4,Unemployed
169,60,3,ART
170,5,4,
171,42,4,Unemployed
172,39,3,Unemployed
173,43,4,Unemployed
174,48,4,Unemployed
175,55,1,Unemployed
176,61,4,Unemployed
177,7,6,
178,41,2,Unemployed
179,13,4,
180,53,4,Unemployed
181,50,4,Unemployed
182,57,1,Unemployed
183,45,2,HEALTHCARE
184,39,1,Unemployed
185,67,3,
186,28,2,Unemployed
187,70,2,
188,68,4,
189,0,2,
190,29,2,Unemployed
191,45,4,Unemployed
192,45,2,Unemployed
193,10,3,
194,4,2,
195,54,3,Unemployed
196,53,2,FOOD
197,13,6,
198,72,2,
199,52,2,Unemployed
200,62,4,Unemployed
201,58,2,Unemployed
202,21,1,Unemployed
203,36,6,Unemployed
204,4,1,
205,49,5,Unemployed
206,75,4,
207,26,4,Unemployed
208,26,5,FOOD
209,91,6,
210,55,4,HEALTHCARE
211,94,4,
212,46,3,Unemployed
213,20,6,Unemployed
214,65,4,Unemployed
215,18,1,Unemployed
216,56,5,Unemployed
217,48,4,Unemployed
218,34,3,Unemployed
219,65,2,Unemployed
220,42,6,Unemployed
221,39,3,Unemployed
222,75,2,
223,45,1,Unemployed
224,42,1,FOOD
225,43,2,Unemployed
226,9,3,
227,90,5,
228,61,4,HEALTHCARE
229,30,2,Unemployed
230,11,4,
231,49,4,Unemployed
232,21,4,Unemployed
233,76,4,
234,26,4,Unemployed
235,19,4,ART
236,76,4,
237,12,6,
238,26,4,Unemployed
239,57,3,Unemployed
240,51,4,Unemployed
241,59,6,Unemployed
242,17,2,
243,77,2,
244,43,3,Unemployed
245,39,4,Unemployed
246,61,2,Unemployed
247,14,2,
248,8,4,
249,43,2,Unemployed
250,34,4,Unemployed
251,48,3,Unemployed
252,14,3,
253,30,2,Unemployed
254,35,6,Unemployed
255,71,1,
256,12,6,
257,15,3,
258,8,6,
259,19,4,Unemployed
260,45,2,Unemployed
261,74,2,
262,56,2,Unemployed
263,52,3,Unemployed
264,56,4,HEALTHCARE
265,32,4,Unemployed
266,16,2,
267,2,2,
268,9,4,
269,2,5,
270,58,4,Unemployed
271,5,2,
272,4,1,
273,50,5,Unemployed
274,14,2,
275,62,5,Unemployed
276,60,4,Unemployed
277,25,2,Unemployed
278,52,4,Unemployed
279,23,6,Unemployed
280,59,6,Unemployed
281,45,2,Unemployed
282,8,4,
283,5,4,
284,25,3,Unemployed
285,59,4,Unemployed
286,33,2,Unemployed
287,0,2,
288,2,4,
289,14,6,
290,69,4,
291,48,2,Unemployed
292,74,4,
293,65,3,HEALTHCARE
294,10,4,
295,36,6,Unemployed
296,9,3,
297,42,3,Unemployed
298,6,4,
299,14,2,
300,12,2,
301,34,2,HEALTHCARE
302,4,3,
303,18,4,Unemployed
304,92,3,
305,90,2,
306,33,6,Unemployed
307,11,5,
308,17,2,
309,11,4,
310,30,2,Unemployed
311,61,3,HEALTHCARE
312,52,4,FOOD
313,41,3,Unemployed
314,58,4,Unemployed
315,8,4,
316,12,6,
317,72,5,
318,31,4,Unemployed
319,54,3,Unemployed
320,31,2,Unemployed
321,17,6,
322,11,6,
323,33,2,OTHER
324,69,3,
325,20,2,Unemployed
326,53,4,Unemployed
327,35,4,Unemployed
328,5,6,
329,77,1,
330,78,2,
331,47,2,Unemployed
332,11,4,
333,10,4,
334,39,6,Unemployed
335,0,6,
336,45,5,Unemployed
337,87,5,
338,61,3,HEALTHCARE
339,9,5,
340,67,6,
341,3,5,
342,66,3,
343,33,2,Unemployed
344,27,5,OTHER
345,26,6,Unemployed
346,55,4,SCIENTIFICTECHNICAL
347,75,6,
348,7,4,
349,54,3,Unemployed
350,70,4,
351,33,2,Unemployed
352,26,2,Unemployed
353,19,4,Unemployed
354,49,4,Unemployed
355,35,3,Unemployed
356,70,3,
357,17,4,
358,28,4,Unemployed
359,59,2,INFORMATION
360,98,2,
361,47,4,Unemployed
362,19,1,Unemployed
363,77,6,
364,61,2,Unemployed
365,36,1,Unemployed
366,29,3,Unemployed
367,7,2,
368,22,5,Unemployed
369,45,5,Unemployed
370,5,2,
371,17,4,
372,79,2,
373,22,4,Unemployed
374,1,5,
375,18,4,Unemployed
376,55,5,Unemployed
377,3,2,
378,11,6,
379,67,4,
380,13,3,
381,39,4,HEALTHCARE
382,77,2,
383,35,2,Unemployed
384,45,5,Unemployed
385,16,4,
386,8,5,
387,4,4,
388,36,3,Unemployed
389,5,4,
390,1,2,
391,69,6,
392,32,5,Unemployed
393,66,1,
394,15,2,
395,7,5,
396,19,4,WASTEMANAGEMENT
397,8,2,
398,52,5,Unemployed
399,65,1,Unemployed
400,33,3,Unemployed
401,70,3,
402,18,2,Unemployed
403,19,3,Unemployed
404,2,3,
405,69,1,
406,67,2,
407,9,4,
408,11,5,
409,24,4,HEALTHCARE
410,41,4,Unemployed
411,48,4,Unemployed
412,49,4,Unemployed
413,10,1,
414,77,3,
415,47,5,Unemployed
416,18,5,Unemployed
417,40,2,FOOD
418,86,4,
419,82,5,
420,47,5,FOOD
421,50,5,Unemployed
422,47,3,HEALTHCARE
423,57,1,Unemployed
424,69,6,
425,89,5,
426,12,6,
427,4,4,
428,62,3,Unemployed
429,25,4,HEALTHCARE
430,34,2,Unemployed
431,14,5,
432,4,6,
433,47,5,Unemployed
434,4,4,
435,66,4,
436,37,1,Unemployed
437,34,6,Unemployed
438,19,6,Unemployed
439,75,2,
440,72,3,
441,57,2,Unemployed
442,58,6,Unemployed
443,51,2,Unemployed
444,43,5,Unemployed
445,11,4,
446,10,5,
447,48,3,Unemployed
448,5,2,
449,4,2,
450,0,3,
451,65,4,HEALTHCARE
452,34,3,OTHER
453,39,6,Unemployed
454,20,5,Unemployed
455,79,6,
456,8,3,
457,81,2,
458,65,5,Unemployed
459,51,2,Unemployed
460,54,6,Unemployed
461,2,2,
462,45,4,Unemployed
463,72,5,
464,35,6,Unemployed
465,42,1,Unemployed
466,45,4,Unemployed
467,20,2,Unemployed
468,30,3,Unemployed
469,77,5,
470,45,2,Unemployed
471,0,5,
472,7,2,
473,15,1,
474,5,6,
475,46,4,HEALTHCARE
476,18,4,Unemployed
477,60,3,HEALTHCARE
478,18,5,Unemployed
479,11,5,
480,59,6,Unemployed
481,5,4,
482,65,2,Unemployed
483,66,4,
484,18,1,Unemployed
485,37,4,WASTEMANAGEMENT
486,37,2,Unemployed
487,33,2,Unemployed
488,20,4,WASTEMANAGEMENT
489,16,5,
490,40,5,Unemployed
491,92,6,
492,7,4,
493,0,2,
494,67,2,
495,61,4,Unemployed
496,2,5,
497,8,4,
498,57,2,FOOD
499,19,1,Unemployed
500,6,5,
501,31,4,Unemployed
502,36,3,Unemployed
503,52,4,Unemployed
504,7,5,
505,2,3,
506,79,2,
507,56,4,Unemployed
508,54,2,HEALTHCARE
509,37,3,Unemployed
510,8,4,
511,18,4,Unemployed
512,14,3,
513,15,1,
514,11,6,
515,50,5,Unemployed
516,41,1,Unemployed
517,47,1,Unemployed
518,40,2,Unemployed
519,70,3,
520,42,6,Unemployed
521,35,6,Unemployed
522,35,3,Unemployed
523,20,1,Unemployed
524,27,4,Unemployed
525,45,4,FOOD
526,78,2,
527,55,3,FOOD
528,27,6,Unemployed
529,77,5,
530,77,4,
531,52,2,Unemployed
532,4,1,
533,32,3,HEALTHCARE
534,8,3,
535,5,2,
536,11,2,
537,7,6,
538,79,4,
539,59,1,Unemployed
540,53,2,Unemployed
541,15,1,
542,64,4,Unemployed
543,28,4,Unemployed
544,34,1,HEALTHCARE
545,70,2,
546,66,3,
547,56,4,HEALTHCARE
548,44,3,FOOD
549,10,1,
550,3,3,
551,45,4,Unemployed
552,0,4,
553,7,4,
554,35,3,Unemployed
555,51,2,Unemployed
556,32,3,Unemployed
557,20,6,FOOD
558,12,6,
559,22,3,Unemployed
560,35,3,Unemployed
561,34,3,ART
562,21,2,Unemployed
563,56,6,Unemployed
564,43,4,Unemployed
565,41,3,Unemployed
566,12,4,
567,21,1,Unemployed
568,2,1,
569,77,6,
570,35,6,Unemployed
571,12,5,
572,61,4,WASTEMANAGEMENT
573,23,6,Unemployed
574,9,2,
575,51,2,Unemployed
576,49,4,Unemployed
577,18,2,Unemployed
578,46,3,Unemployed
579,66,3,
580,36,3,Unemployed
581,23,2,Unemployed
582,60,4,Unemployed
583,34,2,SCIENTIFICTECHNICAL
584,13,2,
585,56,2,Unemployed
586,66,4,
587,73,2,
588,9,2,
589,26,4,Unemployed
590,49,4,FOOD
591,58,1,Unemployed
592,19,6,Unemployed
593,10,4,
594,39,3,Unemployed
595,86,2,
596,17,1,
597,42,4,Unemployed
598,63,2,Unemployed
599,4,2,
600,77,2,
601,52,2,Unemployed
602,5,6,
603,62,2,OTHER
604,31,4,Unemployed
605,43,2,Unemployed
606,55,4,Unemployed
607,17,3,
608,33,3,Unemployed
609,35,5,Unemployed
610,31,3,Unemployed
611,70,5,
612,78,1,
613,56,4,Unemployed
614,13,4,
615,51,2,Unemployed
616,62,6,Unemployed
617,32,2,FOOD
618,18,5,Unemployed
619,34,4,OTHER
620,60,2,SCIENTIFICTECHNICAL
621,8,3,
622,68,6,
623,14,4,
624,16,3,
625,52,3,Unemployed
626,18,4,Unemployed
627,20,2,Unemployed
628,4,4,
629,33,2,Unemployed
630,31,2,Unemployed
631,62,4,HEALTHCARE
632,61,4,OTHER
633,41,4,Unemployed
634,13,3,
635,40,5,Unemployed
636,69,2,
637,4,2,
638,34,1,Unemployed
639,30,3,Unemployed
640,9,6,
641,16,3,
642,18,4,ART
643,5,2,
644,62,4,Unemployed
645,57,2,Unemployed
646,54,5,Unemployed
647,35,6,SCIENTIFICTECHNICAL
648,57,2,Unemployed
649,40,4,Unemployed
650,46,4,Unemployed
651,44,1,Unemployed
652,3,4,
653,55,2,Unemployed
654,14,4,
655,35,4,Unemployed
656,2,4,
657,27,4,Unemployed
658,11,2,
659,51,4,Unemployed
660,12,4,
661,15,3,
662,29,3,Unemployed
663,48,1,Unemployed
664,34,4,Unemployed
665,19,6,INFORMATION
666,90,3,
667,51,1,HEALTHCARE
668,68,4,
669,57,3,Unemployed
670,58,5,HEALTHCARE
671,64,4,Unemployed
672,1,3,
673,75,4,
674,68,4,
675,43,2,Unemployed
676,77,4,
677,17,3,
678,25,2,Unemployed
679,51,5,Unemployed
680,0,5,
681,22,4,Unemployed
682,33,2,WASTEMANAGEMENT
683,34,6,Unemployed
684,68,2,
685,25,2,Unemployed
686,3,4,
687,70,2,
688,22,5,Unemployed
689,75,4,
690,23,5,Unemployed
691,46,5,Unemployed
692,25,3,Unemployed
693,50,5,Unemployed
694,1,1,
695,20,1,Unemployed
696,47,1,Unemployed
697,76,4,
698,62,6,Unemployed
699,33,3,Unemployed
700,33,4,Unemployed
701,46,3,HEALTHCARE
702,41,3,Unemployed
703,22,4,Unemployed
704,23,3,Unemployed
705,0,2,
706,40,6,Unemployed
707,56,5,Unemployed
708,52,2,Unemployed
709,31,3,Unemployed
710,3,3,
711,7,3,
712,15,6,
713,5,6,
714,60,2,Unemployed
715,55,2,Unemployed
716,12,2,
717,50,5,Unemployed
718,63,2,Unemployed
719,64,4,Unemployed
720,56,5,Unemployed
721,37,2,Unemployed
722,49,5,Unemployed
723,62,2,OTHER
724,1,2,
725,18,6,Unemployed
726,60,5,Unemployed
727,61,3,OTHER
728,41,4,Unemployed
729,13,4,
730,22,2,Unemployed
731,40,6,Unemployed
732,10,2,
733,38,6,Unemployed
734,41,3,Unemployed
735,66,3,
736,26,1,Unemployed
737,40,3,Unemployed
738,58,4,Unemployed
739,50,4,ART
740,76,2,
741,82,3,
742,68,4,
743,13,4,
744,6,6,
745,65,2,Unemployed
746,10,6,
747,22,3,Unemployed
748,1,5,
749,37,4,Unemployed
750,19,1,Unemployed
751,40,2,Unemployed
752,5,2,
753,16,3,
754,27,6,Unemployed
755,82,5,
756,48,6,Unemployed
757,56,5,Unemployed
758,19,2,SCIENTIFICTECHNICAL
759,44,6,HEALTHCARE
760,59,2,Unemployed
761,60,3,Unemployed
762,71,6,
763,20,3,Unemployed
764,66,1,
765,6,6,
766,2,6,
767,12,1,
768,19,3,Unemployed
769,47,1,FOOD
770,46,3,Unemployed
771,13,2,
772,50,2,Unemployed
773,17,3,
774,15,3,
775,39,4,Unemployed
776,46,2,Unemployed
777,45,2,Unemployed
778,27,1,Unemployed
779,47,2,Unemployed
780,3,1,
781,6,6,
782,35,2,Unemployed
783,77,2,
784,60,2,Unemployed
785,11,4,
786,7,1,
787,33,4,Unemployed
788,37,2,OTHER
789,35,2,Unemployed
790,37,4,Unemployed
791,3,5,
792,38,6,Unemployed
793,6,4,
794,49,4,Unemployed
795,51,4,REALESTATERENTAL
796,50,5,Unemployed
797,13,4,
798,43,5,Unemployed
799,24,1,Unemployed
800,75,2,
801,54,4,Unemployed
802,68,2,
803,41,6,SCIENTIFICTECHNICAL
804,53,2,Unemployed
805,15,2,
806,77,3,
807,5,6,
808,36,4,Unemployed
809,15,4,
810,5,2,
811,7,1,
812,88,2,
813,35,3,Unemployed
814,3,6,
815,6,3,
816,69,3,
817,15,2,
818,13,2,
819,5,3,
820,37,1,Unemployed
821,46,2,Unemployed
822,40,3,Unemployed
823,45,3,Unemployed
824,38,4,Unemployed
825,15,4,
826,36,6,Unemployed
827,40,1,Unemployed
828,3,4,
829,46,3,WASTEMANAGEMENT
830,97,6,
831,55,3,Unemployed
832,41,2,Unemployed
833,7,4,
834,40,3,Unemployed
835,20,5,Unemployed
836,59,1,Unemployed
837,14,1,
838,25,2,Unemployed
839,47,2,Unemployed
840,1,4,
841,62,6,Unemployed
842,45,6,HEALTHCARE
843,18,2,Unemployed
844,98,4,
845,38,1,Unemployed
846,50,4,OTHER
847,14,4,
848,57,1,HEALTHCARE
849,72,4,
850,43,5,FOOD
851,38,4,Unemployed
852,31,3,Unemployed
853,29,5,Unemployed
854,30,2,Unemployed
855,45,2,Unemployed
856,9,2,
857,36,2,Unemployed
858,43,3,Unemployed
859,31,2,HEALTHCARE
860,66,2,
861,52,4,Unemployed
862,8,5,
863,18,6,Unemployed
864,40,4,Unemployed
865,4,2,
866,3,5,
867,69,2,
868,8,2,
869,77,4,
870,9,6,
871,46,5,Unemployed
872,59,2,Unemployed
873,21,6,Unemployed
874,17,4,
875,39,4,Unemployed
876,41,2,Unemployed
877,10,6,
878,47,4,HEALTHCARE
879,74,3,
880,15,2,
881,45,3,Unemployed
882,76,3,
883,62,4,Unemployed
884,6,3,
885,50,4,EDUCATION
886,27,4,REALESTATERENTAL
887,70,6,
888,93,3,
889,34,2,Unemployed
890,40,3,Unemployed
891,46,3,Unemployed
892,35,4,FOOD
893,23,6,Unemployed
894,41,6,Unemployed
895,49,2,Unemployed
896,6,2,
897,19,1,Unemployed
898,4,2,
899,29,2,Unemployed
900,36,2,FOOD
901,16,2,
902,1,5,
903,62,6,Unemployed
904,38,4,Unemployed
905,5,5,
906,17,2,
907,48,4,Unemployed
908,25,4,Unemployed
909,10,5,
910,44,3,Unemployed
911,25,2,Unemployed
912,75,4,
913,99,4,
914,16,2,
915,9,6,
916,27,4,Unemployed
917,31,2,Unemployed
918,55,2,Unemployed
919,67,3,
920,17,4,
921,23,3,Unemployed
922,68,6,
923,9,6,
924,57,3,Unemployed
925,49,2,Unemployed
926,43,2,Unemployed
927,32,4,Unemployed
928,69,6,
929,29,6,Unemployed
930,25,6,Unemployed
931,19,6,HEALTHCARE
932,83,2,
933,16,4,
934,21,1,Unemployed
935,43,3,Unemployed
936,27,2,WASTEMANAGEMENT
937,34,4,Unemployed
938,26,2,Unemployed
939,54,5,HEALTHCARE
940,13,5,
941,3,2,
942,12,1,
943,33,4,Unemployed
944,59,6,Unemployed
945,26,3,Unemployed
946,36,5,Unemployed
947,36,6,Unemployed
948,31,3,Unemployed
949,63,5,Unemployed
950,16,2,
951,22,5,Unemployed
952,75,3,
953,58,6,Unemployed
954,49,2,Unemployed
955,17,3,
956,54,6,FOOD
957,2,1,
958,13,5,
959,56,6,Unemployed
960,25,4,Unemployed
961,5,1,
962,4,6,
963,5,2,
964,42,3,Unemployed
965,65,4,OTHER
966,9,2,
967,30,2,Unemployed
968,33,1,Unemployed
969,11,4,
970,8,5,
971,59,3,Unemployed
972,52,5,Unemployed
973,49,4,OTHER
974,56,3,Unemployed
975,13,3,
976,36,2,HEALTHCARE
977,56,1,Unemployed
978,9,4,
979,6,5,
980,58,1,OTHER
981,92,2,
982,49,4,Unemployed
983,2,2,
984,58,4,HEALTHCARE
985,27,6,Unemployed
986,11,3,
987,53,5,Unemployed
988,37,4,INFORMATION
989,58,2,Unemployed
990,46,6,Unemployed
991,11,4,
992,19,3,Unemployed
993,46,3,Unemployed
994,48,1,Unemployed
995,31,2,FOOD
996,44,2,Unemployed
997,59,6,Unemployed
998,16,4,
999,9,2,
1000,4,2,
1001,34,1,Unemployed
1002,66,5,
1003,62,4,Unemployed
1004,1,2,
1005,63,4,Unemployed
1006,36,2,Unemployed
1007,66,5,
1008,56,2,Unemployed
1009,37,1,Unemployed
1010,61,3,Unemployed
1011,62,4,Unemployed
1012,48,1,Unemployed
1013,10,6,
1014,48,2,Unemployed
1015,54,2,Unemployed
1016,39,3,FOOD
1017,67,6,
1018,33,4,Unemployed
1019,58,2,OTHER
1020,15,4,
1021,11,4,
1022,44,4,Unemployed
1023,44,4,HEALTHCARE
1024,66,3,
1025,49,2,Unemployed
1026,49,3,Unemployed
1027,16,4,
1028,96,5,
1029,75,4,
1030,40,6,Unemployed
1031,31,6,Unemployed
1032,60,4,Unemployed
1033,16,4,
1034,39,4,HEALTHCARE
1035,18,2,WASTEMANAGEMENT
1036,19,2,Unemployed
1037,0,4,
1038,6,5,
1039,33,6,Unemployed
1040,22,2,HEALTHCARE
1041,21,4,Unemployed
1042,70,2,
1043,44,4,Unemployed
1044,32,2,Unemployed
1045,14,2,
1046,15,5,
1047,79,5,
1048,7,2,
1049,21,5,Unemployed
1050,25,4,Unemployed
1051,11,2,
1052,0,5,
1053,66,3,
1054,76,5,
1055,32,2,Unemployed
1056,13,2,
1057,55,3,Unemployed
1058,12,3,
1059,79,2,
1060,38,2,Unemployed
1061,46,3,Unemployed
1062,43,6,OTHER
1063,32,1,Unemployed
1064,45,3,ART
1065,34,2,Unemployed
1066,87,5,
1067,39,2,Unemployed
1068,58,1,FOOD
1069,42,1,Unemployed
1070,61,4,OTHER
1071,67,2,
1072,16,2,
1073,2,3,
1074,53,2,Unemployed
1075,41,3,Unemployed
1076,5,1,
1077,41,4,Unemployed
1078,70,4,
1079,38,4,Unemployed
1080,2,1,
1081,49,4,Unemployed
1082,37,4,Unemployed
1083,47,3,Unemployed
1084,6,6,
1085,40,2,FOOD
1086,49,2,Unemployed
1087,38,3,Unemployed
1088,17,1,
1089,25,4,Unemployed
1090,19,3,Unemployed
1091,44,4,Unemployed
1092,8,4,
1093,28,5,Unemployed
1094,22,3,Unemployed
1095,6,1,
1096,54,6,Unemployed
1097,53,2,Unemployed
1098,0,6,
1099,51,3,Unemployed
1100,13,2,
1101,41,4,Unemployed
1102,54,2,Unemployed
1103,38,5,Unemployed
1104,27,4,Unemployed
1105,59,1,Unemployed
1106,8,4,
1107,68,3,
1108,20,5,Unemployed
1109,27,2,Unemployed
1110,1,1,
1111,15,2,
1112,73,6,
1113,69,2,
1114,67,5,
1115,41,2,Unemployed
1116,33,1,Unemployed
1117,5,5,
1118,12,4,
1119,69,2,
1120,69,5,
1121,24,4,Unemployed
1122,16,4,
1123,32,2,Unemployed
1124,40,6,Unemployed
1125,28,5,Unemployed
1126,13,4,
1127,9,4,
1128,65,2,HEALTHCARE
1129,56,5,Unemployed
1130,64,2,Unemployed
1131,73,4,
1132,3,1,
1133,16,2,
1134,56,2,Unemployed
1135,50,6,HEALTHCARE
1136,39,4,REALESTATERENTAL
1137,41,6,Unemployed
1138,74,1,
1139,87,2,
1140,45,6,Unemployed
1141,26,6,Unemployed
1142,16,3,
1143,18,3,Unemployed
1144,19,3,Unemployed
1145,32,2,Unemployed
1146,4,6,
1147,53,4,HEALTHCARE
1148,81,2,
1149,12,3,
1150,88,6,
1151,41,4,Unemployed
1152,35,4,Unemployed
1153,42,2,Unemployed
1154,47,2,Unemployed
1155,8,2,
1156,35,3,Unemployed
1157,21,5,Unemployed
1158,70,1,
1159,71,6,
1160,8,5,
1161,35,2,Unemployed
1162,11,3,
1163,9,6,
1164,44,4,Unemployed
1165,19,2,Unemployed
1166,14,4,
1167,44,4,Unemployed
1168,5,5,
1169,75,1,
1170,8,5,
1171,33,3,Unemployed
1172,76,2,
1173,10,4,
1174,13,4,
1175,1,3,
1176,40,4,Unemployed
1177,47,3,Unemployed
1178,15,6,
1179,3,6,
1180,63,4,HEALTHCARE
1181,40,2,Unemployed
1182,31,3,HEALTHCARE
1183,32,6,Unemployed
1184,58,5,Unemployed
1185,19,3,Unemployed
1186,48,3,Unemployed
1187,12,2,
1188,46,2,Unemployed
1189,45,4,Unemployed
1190,69,3,
1191,59,2,Unemployed
1192,4,5,
1193,55,1,WASTEMANAGEMENT
1194,22,5,Unemployed
1195,57,4,Unemployed
1196,61,5,Unemployed
1197,42,2,Unemployed
1198,37,3,Unemployed
1199,90,3,
1200,27,4,Unemployed
1201,58,4,WASTEMANAGEMENT
1202,16,6,
1203,1,5,
1204,41,2,Unemployed
1205,13,6,
1206,31,2,Unemployed
1207,11,2,
1208,12,3,
1209,50,2,FOOD
1210,21,2,Unemployed
1211,27,2,Unemployed
1212,33,4,FOOD
1213,39,4,Unemployed
1214,54,2,Unemployed
1215,78,5,
1216,1,3,
1217,38,4,Unemployed
1218,47,4,Unemployed
1219,31,2,HEALTHCARE
1220,78,3,
1221,79,3,
1222,8,6,
1223,44,5,Unemployed
1224,44,3,Unemployed
1225,45,3,Unemployed
1226,47,2,Unemployed
1227,59,5,HEALTHCARE
1228,39,5,Unemployed
1229,50,2,Unemployed
1230,36,5,Unemployed
1231,43,5,Unemployed
1232,55,4,Unemployed
1233,64,2,Unemployed
1234,0,6,
1235,77,2,
1236,42,6,Unemployed
1237,0,5,
1238,84,6,
1239,63,4,Unemployed
1240,25,2,Unemployed
1241,24,4,Unemployed
1242,35,4,Unemployed
1243,38,2,REALESTATERENTAL
1244,37,4,Unemployed
1245,19,2,Unemployed
1246,57,4,Unemployed
1247,51,1,Unemployed
1248,2,5,
1249,27,4,Unemployed
1250,72,4,
1251,65,3,Unemployed
1252,3,1,
1253,4,3,
1254,22,1,Unemployed
1255,31,2,Unemployed
1256,28,3,Unemployed
1257,21,6,WASTEMANAGEMENT
1258,30,5,Unemployed
1259,71,5,
1260,17,4,
1261,12,4,
1262,36,3,Unemployed
1263,53,5,Unemployed
1264,4,2,
1265,69,5,
1266,100,5,
1267,39,1,Unemployed
1268,2,6,
1269,49,3,Unemployed
1270,40,3,Unemployed
1271,2,2,
1272,9,4,
1273,47,2,Unemployed
1274,42,4,Unemployed
1275,19,4,Unemployed
1276,34,4,Unemployed
1277,44,5,Unemployed
1278,4,2,
1279,11,4,
1280,33,2,HEALTHCARE
1281,65,4,INFORMATION
1282,4,2,
1283,10,3,
1284,26,3,Unemployed
1285,47,4,Unemployed
1286,39,5,Unemployed
1287,27,4,Unemployed
1288,0,2,
1289,46,4,Unemployed
1290,37,4,OTHER
1291,72,6,
1292,46,4,Unemployed
1293,17,2,
1294,8,2,
1295,39,2,Unemployed
1296,14,1,
1297,10,2,
1298,39,2,Unemployed
1299,44,3,Unemployed
1300,45,4,Unemployed
1301,27,3,Unemployed
1302,82,2,
1303,41,1,Unemployed
1304,13,4,
1305,21,5,Unemployed
1306,3,6,
1307,67,1,
1308,51,6,FOOD
1309,24,2,Unemployed
1310,39,4,OTHER
1311,9,4,
1312,41,2,Unemployed
1313,38,3,Unemployed
1314,69,5,
1315,62,2,Unemployed
1316,61,4,Unemployed
1317,15,5,
1318,32,1,WASTEMANAGEMENT
1319,16,5,
1320,40,2,Unemployed
1321,2,3,
1322,73,6,
1323,75,2,
1324,39,2,Unemployed
1325,14,2,
1326,26,6,FOOD
1327,32,4,HEALTHCARE
1328,43,2,Unemployed
1329,5,2,
1330,10,4,
1331,1,4,
1332,8,6,
1333,92,2,
1334,61,4,Unemployed
1335,29,3,Unemployed
1336,42,2,Unemployed
1337,24,2,Unemployed
