ID,Age,Household Size,Occupations
98,56,5,Unemployed
99,54,2,Unemployed
100,50,2,HEALTHCARE
101,3,5,
102,67,1,
103,15,3,
104,28,1,Unemployed
105,43,2,Unemployed
106,44,2,Unemployed
107,0,5,
108,53,4,Unemployed
109,57,2,Unemployed
110,56,2,HEALTHCARE
111,19,5,FOOD
112,10,5,
113,46,2,Unemployed
114,55,5,Unemployed
115,18,4,Unemployed
116,33,1,Unemployed
117,36,4,Unemployed
118,16,2,
119,58,4,Unemployed
120,58,2,HEALTHCARE
121,90,1,
122,16,5,
123,15,4,
124,83,4,
125,68,1,
126,76,6,
127,13,5,
128,87,1,
129,90,2,
130,57,2,Unemployed
131,14,3,
132,61,5,Unemployed
133,31,2,HEALTHCARE
134,51,3,Unemployed
135,75,5,
136,31,2,Unemployed
137,37,2,FOOD
138,97,2,
139,37,3,Unemployed
140,22,1,FOOD
141,58,2,INFORMATION
142,30,3,OTHER
143,21,2,OTHER
144,87,1,
145,64,3,Unemployed
146,51,3,HEALTHCARE
147,44,2,Unemployed
148,50,1,FOOD
149,33,4,HEALTHCARE
150,10,5,
151,23,6,Unemployed
152,0,3,
153,57,2,FOOD
154,19,2,SCIENTIFICTECHNICAL
155,55,3,Unemployed
156,37,1,Unemployed
157,3,1,
158,50,3,Unemployed
159,17,6,
160,14,4,
161,59,2,Unemployed
162,11,6,
163,69,5,
164,60,1,OTHER
165,42,4,Unemployed
166,53,6,HEALTHCARE
167,17,2,
168,0,2,
169,67,3,
170,28,2,HEALTHCARE
171,23,3,Unemployed
172,36,4,Unemployed
173,1,2,
174,12,2,
175,77,1,
176,99,4,
177,7,3,
178,18,5,Unemployed
179,50,3,Unemployed
180,64,2,Unemployed
181,78,2,
182,14,5,
183,92,5,
184,43,2,Unemployed
185,19,2,Unemployed
186,36,4,Unemployed
187,43,5,HEALTHCARE
188,66,4,
189,33,4,SCIENTIFICTECHNICAL
190,6,4,
191,3,6,
192,43,2,HEALTHCARE
193,41,5,Unemployed
194,39,4,Unemployed
195,87,1,
196,4,2,
197,26,4,SCIENTIFICTECHNICAL
198,38,1,Unemployed
199,54,1,Unemployed
200,47,6,Unemployed
201,34,4,Unemployed
202,95,1,
203,35,2,Unemployed
204,15,2,
205,89,1,
206,34,2,Unemployed
207,0,1,
208,56,3,FOOD
209,39,2,Unemployed
210,52,4,FINANCEINSURANCE
211,51,4,Unemployed
212,92,4,
213,0,5,
214,10,2,
215,31,2,Unemployed
216,5,6,
217,76,1,
218,67,2,
219,15,6,
220,44,4,Unemployed
221,30,3,Unemployed
222,37,3,HEALTHCARE
223,12,1,
224,56,1,Unemployed
225,6,4,
226,52,6,HEALTHCARE
227,52,1,Unemployed
228,74,4,
229,48,5,Unemployed
230,89,6,
231,12,1,
232,40,3,Unemployed
233,81,3,
234,27,2,Unemployed
235,15,4,
236,42,6,Unemployed
237,16,2,
238,56,2,Unemployed
239,54,2,Unemployed
240,43,2,HEALTHCARE
241,13,3,
242,78,1,
243,19,4,Unemployed
244,2,5,
245,44,2,OTHER
246,43,4,Unemployed
247,57,3,Unemployed
248,63,3,Unemployed
249,33,2,Unemployed
250,23,2,Unemployed
251,67,2,
252,56,4,Unemployed
253,52,2,HEALTHCARE
254,10,2,
255,48,4,Unemployed
256,24,4,Unemployed
257,97,1,
258,63,4,Unemployed
259,68,5,
260,13,1,
261,55,3,Unemployed
262,33,2,Unemployed
263,47,3,Unemployed
264,99,3,
265,54,3,FOOD
266,54,2,Unemployed
267,5,5,
268,19,2,Unemployed
269,36,6,Unemployed
270,35,5,Unemployed
271,8,6,
272,39,3,Unemployed
273,78,4,
274,47,2,WASTEMANAGEMENT
275,11,1,
276,32,2,Unemployed
277,15,3,
278,8,2,
279,31,4,Unemployed
280,38,3,Unemployed
281,84,2,
282,50,1,Unemployed
283,68,6,
284,67,2,
285,52,5,FOOD
286,33,5,WASTEMANAGEMENT
287,48,6,WASTEMANAGEMENT
288,88,3,
289,73,2,
290,39,2,Unemployed
291,58,1,Unemployed
292,31,2,ART
293,61,6,WASTEMANAGEMENT
294,55,4,WASTEMANAGEMENT
295,28,2,Unemployed
296,36,5,Unemployed
297,14,1,
298,30,3,Unemployed
299,68,5,
300,41,2,Unemployed
301,60,4,Unemployed
302,5,5,
303,8,2,
304,11,3,
305,13,6,
306,58,1,FOOD
307,33,4,HEALTHCARE
308,61,1,Unemployed
309,39,5,Unemployed
310,86,3,
311,59,5,SCIENTIFICTECHNICAL
312,18,4,Unemployed
313,10,2,
314,33,4,HEALTHCARE
315,7,5,
316,6,3,
317,30,1,Unemployed
318,39,2,HEALTHCARE
319,72,4,
320,38,2,Unemployed
321,60,2,HEALTHCARE
322,22,4,Unemployed
323,69,1,
324,37,3,HEALTHCARE
325,12,2,
326,99,3,
327,73,3,
328,56,4,Unemployed
329,79,1,
330,18,4,Unemployed
331,36,2,Unemployed
332,50,3,Unemployed
333,64,2,HEALTHCARE
334,6,4,
335,33,2,SCIENTIFICTECHNICAL
336,23,4,Unemployed
337,55,3,Unemployed
338,8,4,
339,4,3,
340,20,1,Unemployed
341,72,2,
342,62,5,FOOD
343,19,3,FOOD
344,67,1,
345,63,4,Unemployed
346,13,3,
347,41,3,OTHER
348,11,3,
349,26,2,Unemployed
350,44,6,Unemployed
351,48,3,INFORMATION
352,1,3,
353,53,2,Unemployed
354,32,3,Unemployed
355,71,1,
356,27,2,Unemployed
357,45,3,HEALTHCARE
358,65,3,Unemployed
359,12,4,
360,21,3,Unemployed
361,18,3,Unemployed
362,57,5,Unemployed
363,67,2,
364,2,6,
365,13,2,
366,26,4,Unemployed
367,73,6,
368,59,3,Unemployed
369,12,5,
370,62,1,OTHER
371,16,6,
372,52,1,FOOD
373,31,4,HEALTHCARE
374,18,4,WASTEMANAGEMENT
375,49,2,Unemployed
376,36,2,Unemployed
377,51,5,Unemployed
378,0,4,
379,79,2,
380,11,6,
381,58,2,HEALTHCARE
382,12,2,
383,0,4,
384,4,1,
385,58,3,FOOD
386,64,3,Unemployed
387,15,1,
388,45,4,Unemployed
389,58,6,HEALTHCARE
390,37,4,Unemployed
391,71,4,
392,79,4,
393,59,4,SCIENTIFICTECHNICAL
394,65,3,Unemployed
395,14,3,
396,53,3,Unemployed
397,52,2,Unemployed
398,51,2,Unemployed
399,61,3,Unemployed
400,63,5,Unemployed
401,84,4,
402,34,4,Unemployed
403,1,4,
404,0,2,
405,57,6,Unemployed
406,0,1,
407,65,4,Unemployed
408,62,2,Unemployed
409,65,1,FOOD
410,49,5,OTHER
411,10,5,
412,76,5,
413,44,5,Unemployed
414,46,3,Unemployed
415,30,1,Unemployed
416,30,4,Unemployed
417,65,2,REALESTATERENTAL
418,38,3,Unemployed
419,14,3,
420,53,1,OTHER
421,17,2,
422,26,4,Unemployed
423,37,2,Unemployed
424,69,3,
425,21,5,Unemployed
426,52,2,Unemployed
427,26,6,Unemployed
428,43,1,Unemployed
429,6,2,
430,73,3,
431,42,1,HEALTHCARE
432,57,3,Unemployed
433,61,1,Unemployed
434,55,4,FOOD
435,2,5,
436,39,6,Unemployed
437,17,1,
438,58,2,Unemployed
439,72,6,
440,39,2,OTHER
441,0,3,
442,38,4,Unemployed
443,24,5,Unemployed
444,50,2,Unemployed
445,61,3,Unemployed
446,4,1,
447,28,2,HEALTHCARE
448,31,4,HEALTHCARE
449,52,4,Unemployed
450,54,2,Unemployed
451,65,3,FOOD
452,54,4,Unemployed
453,29,4,HEALTHCARE
454,29,6,OTHER
455,36,4,HEALTHCARE
456,27,4,Unemployed
457,61,2,FOOD
458,30,2,HEALTHCARE
459,98,5,
460,71,1,
461,58,2,Unemployed
462,71,2,
463,28,2,FOOD
464,50,1,Unemployed
465,30,2,Unemployed
466,4,1,
467,36,3,FINANCEINSURANCE
468,44,3,Unemployed
469,2,3,
470,68,2,
471,73,6,
472,60,2,HEALTHCARE
473,60,4,FOOD
474,27,6,Unemployed
475,17,3,
476,20,4,FOOD
477,88,3,
478,77,3,
479,42,5,WASTEMANAGEMENT
480,75,4,
481,20,4,Unemployed
482,52,4,WASTEMANAGEMENT
483,8,4,
484,23,6,Unemployed
485,58,2,Unemployed
486,31,2,FOOD
487,6,5,
488,38,1,FINANCEINSURANCE
489,36,1,HEALTHCARE
490,69,1,
491,39,5,Unemployed
492,0,3,
493,34,5,FOOD
494,42,5,Unemployed
495,52,2,Unemployed
496,0,3,
497,12,1,
498,65,4,Unemployed
499,68,4,
500,13,3,
501,16,2,
502,9,5,
503,36,5,Unemployed
504,19,2,Unemployed
505,57,2,Unemployed
506,10,1,
507,7,2,
508,19,2,Unemployed
509,55,2,Unemployed
510,12,3,
511,5,6,
512,53,4,FOOD
513,28,3,Unemployed
514,19,3,Unemployed
515,79,5,
516,49,2,Unemployed
517,29,3,Unemployed
518,78,5,
519,67,1,
520,14,2,
521,22,2,FOOD
522,30,4,FOOD
523,5,4,
524,32,3,HEALTHCARE
525,68,1,
526,5,2,
527,13,3,
528,48,5,Unemployed
529,65,5,FOOD
530,80,2,
531,39,1,HEALTHCARE
532,18,2,Unemployed
533,57,4,HEALTHCARE
534,77,2,
535,69,2,
536,59,5,Unemployed
537,19,5,Unemployed
538,76,2,
539,7,4,
540,34,2,FINANCEINSURANCE
541,63,2,Unemployed
542,55,1,Unemployed
543,72,4,
544,57,2,Unemployed
545,46,2,FOOD
546,34,2,HEALTHCARE
547,4,4,
548,50,3,HEALTHCARE
549,24,2,FOOD
550,69,6,
551,52,3,Unemployed
552,91,5,
553,6,3,
554,6,3,
555,53,4,OTHER
556,74,2,
557,49,4,HEALTHCARE
558,4,1,
559,57,2,Unemployed
560,69,6,
561,24,3,Unemployed
562,20,1,Unemployed
563,10,2,
564,64,2,WASTEMANAGEMENT
565,53,2,Unemployed
566,3,2,
567,58,2,Unemployed
568,7,1,
569,98,2,
570,15,1,
571,22,6,Unemployed
572,37,6,Unemployed
573,29,2,INFORMATION
574,17,1,
575,87,3,
576,11,6,
577,35,1,HEALTHCARE
578,90,1,
579,59,5,Unemployed
580,33,4,INFORMATION
581,31,5,Unemployed
582,90,1,
583,11,6,
584,6,2,
585,4,2,
586,64,2,Unemployed
587,25,5,Unemployed
588,32,3,HEALTHCARE
589,71,3,
590,76,4,
591,75,2,
592,63,3,Unemployed
593,64,5,Unemployed
594,24,6,Unemployed
595,38,3,HEALTHCARE
596,45,2,Unemployed
597,12,3,
598,56,4,Unemployed
599,56,5,HEALTHCARE
600,57,4,REALESTATERENTAL
601,24,3,HEALTHCARE
602,13,6,
603,63,5,Unemployed
604,77,2,
605,58,2,Unemployed
606,45,2,FINANCEINSURANCE
607,78,3,
608,16,4,
609,33,3,REALESTATERENTAL
610,2,5,
611,40,1,Unemployed
612,29,5,SCIENTIFICTECHNICAL
613,18,1,HEALTHCARE
614,46,3,ART
615,33,1,Unemployed
616,7,4,
617,9,2,
618,18,4,HEALTHCARE
619,78,2,
620,59,1,Unemployed
621,62,2,Unemployed
622,78,1,
623,13,1,
624,50,1,Unemployed
625,38,5,Unemployed
626,19,2,Unemployed
627,14,2,
628,14,1,
629,88,2,
630,34,6,Unemployed
631,58,4,FINANCEINSURANCE
632,19,4,Unemployed
633,32,4,FOOD
634,92,4,
635,64,2,Unemployed
636,31,4,HEALTHCARE
637,39,3,Unemployed
638,37,2,FOOD
639,19,1,Unemployed
640,85,1,
641,68,3,
642,37,6,Unemployed
643,65,3,Unemployed
644,65,2,Unemployed
645,38,6,HEALTHCARE
646,5,2,
647,27,3,OTHER
648,49,2,FOOD
649,23,4,Unemployed
650,45,2,Unemployed
651,63,4,Unemployed
652,6,4,
653,19,3,Unemployed
654,38,1,HEALTHCARE
655,64,2,FOOD
656,9,6,
657,90,4,
658,18,5,Unemployed
659,30,4,Unemployed
660,46,2,HEALTHCARE
661,50,6,HEALTHCARE
662,22,5,Unemployed
663,18,2,Unemployed
664,32,3,Unemployed
665,5,5,
666,27,5,FINANCEINSURANCE
667,18,1,Unemployed
668,54,6,Unemployed
669,54,4,FOOD
670,41,2,Unemployed
671,43,4,Unemployed
672,69,2,
673,78,3,
674,11,2,
675,31,3,HEALTHCARE
676,56,6,HEALTHCARE
677,63,2,HEALTHCARE
678,61,2,HEALTHCARE
679,17,1,
680,56,4,Unemployed
681,38,2,INFORMATION
682,28,5,SCIENTIFICTECHNICAL
683,15,6,
684,32,1,Unemployed
685,57,2,Unemployed
686,35,2,FOOD
687,61,4,HEALTHCARE
688,20,2,Unemployed
689,38,2,Unemployed
690,69,3,
691,7,2,
692,19,5,Unemployed
693,34,3,Unemployed
694,63,3,Unemployed
695,80,4,
696,75,4,
697,8,3,
698,53,5,FOOD
699,32,2,Unemployed
700,4,3,
701,4,3,
702,47,3,Unemployed
703,31,2,Unemployed
704,28,5,Unemployed
705,70,3,
706,59,3,ART
707,40,2,SCIENTIFICTECHNICAL
708,51,1,Unemployed
709,19,6,SCIENTIFICTECHNICAL
710,71,6,
711,34,3,Unemployed
712,13,1,
713,20,2,HEALTHCARE
714,79,1,
715,9,3,
716,10,5,
717,24,3,Unemployed
718,3,4,
719,10,5,
720,30,2,Unemployed
721,52,3,HEALTHCARE
722,11,1,
723,3,2,
724,47,3,Unemployed
725,34,2,ART
726,22,5,ART
727,79,5,
728,63,5,FOOD
729,12,2,
730,19,5,REALESTATERENTAL
731,10,2,
732,97,4,
733,16,3,
734,67,2,
735,50,3,Unemployed
736,84,4,
737,45,1,Unemployed
738,68,2,
739,41,5,Unemployed
740,66,3,
741,4,4,
742,42,2,WASTEMANAGEMENT
743,1,1,
744,51,4,Unemployed
745,70,3,
746,19,6,HEALTHCARE
747,16,4,
748,90,1,
749,42,2,Unemployed
750,38,4,HEALTHCARE
751,35,1,Unemployed
752,83,3,
753,34,2,Unemployed
754,41,2,Unemployed
755,32,4,Unemployed
756,65,2,HEALTHCARE
757,38,5,HEALTHCARE
758,15,2,
759,60,2,HEALTHCARE
760,8,4,
761,49,6,FOOD
762,68,2,
763,54,4,WASTEMANAGEMENT
764,54,4,Unemployed
765,42,1,Unemployed
766,68,2,
767,34,2,Unemployed
768,63,3,Unemployed
769,36,5,Unemployed
770,28,2,Unemployed
771,79,6,
772,92,1,
773,69,2,
774,77,4,
775,29,5,Unemployed
776,64,6,SCIENTIFICTECHNICAL
777,29,6,Unemployed
778,45,5,Unemployed
779,19,2,SCIENTIFICTECHNICAL
780,58,4,OTHER
781,12,2,
782,69,5,
783,71,2,
784,69,6,
785,34,3,HEALTHCARE
786,63,4,Unemployed
787,17,1,
788,50,3,Unemployed
789,41,2,FOOD
790,46,4,WASTEMANAGEMENT
791,43,4,Unemployed
792,33,6,WASTEMANAGEMENT
793,68,2,
794,42,5,HEALTHCARE
795,35,1,ART
796,76,3,
797,8,4,
798,13,4,
799,51,1,HEALTHCARE
800,12,2,
801,62,3,Unemployed
802,6,5,
803,17,2,
804,42,1,HEALTHCARE
805,57,6,Unemployed
806,13,3,
807,45,4,Unemployed
808,25,6,INFORMATION
809,39,2,WASTEMANAGEMENT
810,95,4,
811,63,4,FOOD
812,4,2,
813,93,2,
814,11,2,
815,40,5,Unemployed
816,61,2,HEALTHCARE
817,52,6,Unemployed
818,25,2,FOOD
819,14,5,
820,64,2,Unemployed
821,44,2,Unemployed
822,34,1,WASTEMANAGEMENT
823,43,4,FOOD
824,18,1,Unemployed
825,12,2,
826,14,5,
827,58,2,HEALTHCARE
828,63,6,Unemployed
829,47,4,Unemployed
830,43,2,FOOD
831,25,3,FINANCEINSURANCE
832,15,3,
833,58,1,Unemployed
834,33,2,Unemployed
835,45,4,Unemployed
836,35,4,Unemployed
837,22,4,Unemployed
838,90,4,
839,69,2,
840,15,2,
841,63,2,Unemployed
842,19,4,HEALTHCARE
843,42,2,HEALTHCARE
844,18,2,Unemployed
845,9,2,
846,37,2,Unemployed
847,63,6,Unemployed
848,25,2,Unemployed
849,96,2,
850,94,5,
851,36,2,Unemployed
852,53,2,Unemployed
853,73,4,
854,15,4,
855,39,4,Unemployed
856,68,6,
857,5,2,
858,11,1,
859,51,4,HEALTHCARE
860,39,5,Unemployed
861,32,2,Unemployed
862,47,3,INFORMATION
863,53,3,FOOD
864,63,3,HEALTHCARE
865,37,2,SCIENTIFICTECHNICAL
866,35,2,Unemployed
867,68,2,
868,45,4,FINANCEINSURANCE
869,31,5,Unemployed
870,2,4,
871,22,2,ART
872,26,1,ART
873,7,1,
874,50,3,FOOD
875,77,3,
876,33,4,WASTEMANAGEMENT
877,42,4,FOOD
878,31,6,Unemployed
879,0,1,
880,57,5,Unemployed
881,49,3,Unemployed
882,13,6,
883,50,5,Unemployed
884,53,3,Unemployed
885,59,5,Unemployed
886,44,3,Unemployed
887,59,3,Unemployed
888,15,3,
889,69,4,
890,52,1,FINANCEINSURANCE
891,13,2,
892,40,4,FOOD
893,65,2,FOOD
894,52,4,HEALTHCARE
895,64,3,WASTEMANAGEMENT
896,20,5,Unemployed
897,0,4,
898,64,2,Unemployed
899,40,2,FINANCEINSURANCE
900,60,4,FOOD
901,87,2,
902,16,2,
903,39,2,Unemployed
904,23,2,OTHER
905,55,4,Unemployed
906,2,2,
907,30,3,HEALTHCARE
908,51,5,Unemployed
909,85,2,
910,32,5,Unemployed
911,36,6,Unemployed
912,31,2,Unemployed
913,19,2,Unemployed
914,47,2,Unemployed
915,20,1,Unemployed
916,13,1,
917,9,2,
918,79,3,
919,8,5,
920,63,2,Unemployed
921,9,4,
922,36,2,Unemployed
923,67,4,
924,58,1,HEALTHCARE
925,96,4,
926,12,2,
927,45,5,Unemployed
928,41,4,Unemployed
929,11,2,
930,4,2,
931,10,2,
932,36,5,Unemployed
933,41,2,Unemployed
934,8,6,
935,61,1,Unemployed
936,10,2,
937,66,2,
938,27,1,Unemployed
939,57,2,Unemployed
940,37,1,Unemployed
941,11,5,
942,62,4,SCIENTIFICTECHNICAL
943,8,5,
944,78,2,
945,78,4,
946,21,2,Unemployed
947,71,5,
948,68,4,
949,84,3,
950,46,5,Unemployed
951,19,3,Unemployed
952,65,3,FOOD
953,69,2,
954,30,6,INFORMATION
955,31,5,FOOD
956,66,4,
957,64,4,HEALTHCARE
958,68,2,
959,32,5,Unemployed
960,51,6,FOOD
961,32,2,Unemployed
962,36,2,Unemployed
963,8,2,
964,68,3,
965,30,5,Unemployed
966,35,2,Unemployed
967,66,2,
968,96,2,
969,49,1,Unemployed
970,54,2,SCIENTIFICTECHNICAL
971,55,5,Unemployed
972,10,2,
973,44,4,Unemployed
974,70,2,
975,27,2,Unemployed
976,53,5,Unemployed
977,55,1,Unemployed
978,73,4,
979,16,3,
980,34,4,HEALTHCARE
981,15,2,
982,68,2,
983,57,2,FINANCEINSURANCE
984,53,2,HEALTHCARE
985,24,2,Unemployed
986,71,5,
987,68,4,
988,34,5,Unemployed
989,90,4,
990,66,4,
991,32,2,SCIENTIFICTECHNICAL
992,50,4,ART
993,9,4,
994,8,5,
995,70,2,
996,12,6,
997,3,4,
998,1,2,
999,66,5,
1000,66,3,
1001,50,6,Unemployed
1002,95,5,
1003,41,4,Unemployed
1004,37,4,FOOD
1005,69,2,
1006,70,3,
1007,36,3,FOOD
1008,18,2,Unemployed
1009,64,3,FOOD
1010,38,4,HEALTHCARE
1011,65,5,HEALTHCARE
1012,14,3,
1013,11,6,
1014,16,3,
1015,63,1,Unemployed
1016,51,5,Unemployed
1017,34,6,OTHER
1018,52,1,Unemployed
1019,72,1,
1020,45,2,Unemployed
1021,69,4,
1022,92,3,
1023,7,2,
1024,17,5,
1025,30,6,Unemployed
1026,41,5,Unemployed
1027,44,6,Unemployed
1028,50,4,FOOD
1029,58,2,INFORMATION
1030,29,4,Unemployed
1031,26,1,Unemployed
1032,39,4,Unemployed
1033,28,1,Unemployed
1034,32,2,Unemployed
1035,46,4,Unemployed
1036,3,4,
1037,47,1,Unemployed
1038,6,4,
1039,8,1,
1040,69,4,
1041,52,2,Unemployed
1042,54,2,Unemployed
1043,57,2,FOOD
1044,76,2,
1045,91,3,
1046,39,3,SCIENTIFICTECHNICAL
1047,37,3,Unemployed
1048,59,2,FINANCEINSURANCE
1049,37,4,Unemployed
1050,40,3,Unemployed
1051,43,1,Unemployed
1052,65,2,Unemployed
1053,0,4,
1054,44,2,Unemployed
1055,22,2,Unemployed
1056,55,5,Unemployed
1057,27,1,FOOD
1058,11,2,
1059,88,4,
1060,73,1,
1061,28,2,Unemployed
1062,2,2,
1063,11,5,
1064,61,2,FINANCEINSURANCE
1065,66,4,
1066,48,2,Unemployed
1067,40,4,Unemployed
1068,14,2,
1069,14,2,
1070,24,1,Unemployed
1071,59,2,Unemployed
1072,75,4,
1073,53,2,FINANCEINSURANCE
1074,10,1,
1075,49,3,OTHER
1076,2,2,
1077,68,1,
1078,12,4,
1079,20,5,Unemployed
1080,10,2,
1081,69,4,
1082,53,4,FINANCEINSURANCE
1083,24,5,HEALTHCARE
1084,67,3,
1085,15,6,
1086,8,1,
1087,13,2,
1088,48,4,Unemployed
1089,37,5,Unemployed
1090,76,4,
1091,49,4,Unemployed
1092,70,3,
1093,69,5,
1094,55,4,HEALTHCARE
1095,0,2,
1096,28,6,Unemployed
1097,55,4,Unemployed
1098,23,1,Unemployed
1099,0,1,
1100,49,2,Unemployed
1101,19,3,HEALTHCARE
1102,68,1,
1103,3,4,
1104,23,2,WASTEMANAGEMENT
1105,90,2,
1106,1,1,
1107,6,2,
1108,53,6,WASTEMANAGEMENT
1109,54,4,Unemployed
1110,68,2,
1111,14,5,
1112,75,5,
1113,19,4,Unemployed
1114,67,4,
1115,45,2,Unemployed
1116,85,5,
1117,56,2,HEALTHCARE
1118,61,5,Unemployed
1119,14,4,
1120,31,1,Unemployed
1121,12,6,
1122,28,6,SCIENTIFICTECHNICAL
1123,43,2,Unemployed
1124,30,2,FINANCEINSURANCE
1125,49,4,Unemployed
1126,69,3,
1127,74,1,
1128,7,4,
1129,52,1,OTHER
1130,34,4,INFORMATION
1131,15,1,
1132,65,4,SCIENTIFICTECHNICAL
1133,12,3,
1134,2,5,
1135,30,1,Unemployed
1136,58,3,Unemployed
1137,28,6,Unemployed
1138,27,2,FOOD
1139,53,6,FINANCEINSURANCE
1140,30,3,HEALTHCARE
1141,25,4,Unemployed
1142,11,3,
1143,27,3,Unemployed
1144,46,3,HEALTHCARE
1145,12,6,
1146,64,4,Unemployed
1147,15,3,
1148,73,4,
1149,42,3,Unemployed
1150,99,5,
1151,28,5,Unemployed
1152,76,3,
1153,33,2,FOOD
1154,66,2,
1155,5,2,
1156,79,6,
1157,56,4,Unemployed
1158,58,4,FINANCEINSURANCE
1159,8,3,
1160,36,3,Unemployed
1161,40,4,Unemployed
1162,64,5,Unemployed
1163,39,4,OTHER
1164,34,3,Unemployed
1165,24,3,HEALTHCARE
1166,9,6,
1167,44,4,Unemployed
1168,86,2,
1169,76,2,
1170,22,4,ART
1171,51,3,Unemployed
1172,6,2,
1173,54,2,Unemployed
1174,56,4,HEALTHCARE
1175,11,3,
1176,70,2,
1177,73,2,
1178,44,1,Unemployed
1179,94,3,
1180,57,5,Unemployed
1181,23,5,Unemployed
1182,54,4,Unemployed
1183,6,3,
1184,21,6,FOOD
1185,14,3,
1186,54,2,Unemployed
1187,14,4,
1188,46,1,HEALTHCARE
1189,69,4,
1190,25,5,Unemployed
1191,67,2,
1192,54,4,HEALTHCARE
1193,61,3,Unemployed
1194,68,2,
1195,19,2,Unemployed
1196,35,3,Unemployed
1197,37,2,Unemployed
1198,12,3,
1199,31,4,Unemployed
1200,27,4,Unemployed
1201,2,2,
1202,65,6,Unemployed
1203,33,3,FOOD
1204,13,5,
1205,92,2,
1206,48,6,Unemployed
1207,10,2,
1208,91,1,
1209,55,4,Unemployed
1210,34,4,Unemployed
1211,13,4,
1212,61,3,Unemployed
1213,80,5,
1214,51,3,Unemployed
1215,82,4,
1216,79,3,
1217,36,5,SCIENTIFICTECHNICAL
1218,9,2,
1219,95,5,
1220,54,1,Unemployed
1221,56,2,Unemployed
1222,19,2,Unemployed
1223,87,1,
1224,41,2,HEALTHCARE
1225,54,2,Unemployed
1226,73,4,
1227,34,2,FINANCEINSURANCE
1228,49,5,Unemployed
1229,67,2,
1230,22,2,HEALTHCARE
1231,60,3,FOOD
1232,14,1,
1233,28,3,Unemployed
1234,34,4,HEALTHCARE
1235,20,2,Unemployed
1236,44,1,HEALTHCARE
1237,62,1,Unemployed
1238,13,3,
1239,28,4,Unemployed
1240,39,1,HEALTHCARE
1241,3,2,
1242,96,3,
1243,50,4,Unemployed
1244,59,4,Unemployed
1245,21,3,Unemployed
1246,62,3,Unemployed
1247,47,6,FOOD
1248,42,2,Unemployed
1249,1,2,
1250,1,5,
1251,38,4,Unemployed
1252,44,1,Unemployed
1253,7,3,
1254,63,6,Unemployed
1255,95,2,
1256,35,2,FOOD
1257,93,4,
1258,31,4,FINANCEINSURANCE
1259,4,6,
1260,0,4,
1261,94,1,
1262,6,2,
1263,53,5,Unemployed
1264,22,2,HEALTHCARE
1265,46,1,HEALTHCARE
1266,18,4,SCIENTIFICTECHNICAL
1267,15,5,
1268,24,2,HEALTHCARE
1269,49,3,HEALTHCARE
1270,5,4,
1271,19,3,OTHER
1272,3,2,
1273,52,2,HEALTHCARE
1274,5,6,
1275,35,2,Unemployed
1276,63,2,Unemployed
1277,32,1,Unemployed
1278,52,4,Unemployed
1279,40,4,Unemployed
1280,48,4,Unemployed
1281,24,2,Unemployed
1282,69,6,
1283,49,3,Unemployed
1284,39,5,Unemployed
1285,53,2,OTHER
1286,18,6,Unemployed
1287,45,3,ART
1288,17,4,
1289,62,2,FOOD
1290,59,3,FOOD
1291,19,3,Unemployed
1292,71,2,
1293,19,2,HEALTHCARE
1294,60,6,Unemployed
1295,18,2,Unemployed
