ID,Age,Household Size,Occupations
583,17,4,
584,9,2,
585,59,2,Unemployed
586,49,2,HEALTHCARE
587,41,6,Unemployed
588,50,6,HEALTHCARE
589,61,3,INFORMATION
590,61,6,HEALTHCARE
591,74,2,
592,27,3,Unemployed
593,6,2,
594,13,2,
595,72,5,
596,40,4,HEALTHCARE
597,63,5,Unemployed
598,5,1,
599,86,2,
600,24,3,HEALTHCARE
601,13,2,
602,14,2,
603,15,5,
604,77,5,
605,62,6,Unemployed
606,70,5,
607,97,5,
608,50,5,HEALTHCARE
609,25,3,Unemployed
610,30,2,Unemployed
611,52,1,Unemployed
612,19,2,Unemployed
613,86,2,
614,58,5,Unemployed
615,94,4,
616,31,1,Unemployed
617,74,2,
618,78,5,
619,67,4,
620,7,5,
621,75,3,
622,25,5,Unemployed
623,46,1,Unemployed
624,14,2,
625,52,3,HEALTHCARE
626,46,4,Unemployed
627,8,2,
628,38,6,Unemployed
629,27,5,Unemployed
630,74,5,
631,32,2,HEALTHCARE
632,86,4,
633,13,4,
634,88,2,
635,55,2,Unemployed
636,62,3,Unemployed
637,44,2,Unemployed
638,33,4,Unemployed
639,2,4,
640,19,5,Unemployed
641,79,4,
642,2,4,
643,35,2,Unemployed
644,71,5,
645,44,2,Unemployed
646,60,2,Unemployed
647,34,2,Unemployed
648,32,6,Unemployed
649,39,4,Unemployed
650,53,5,Unemployed
651,56,3,Unemployed
652,53,2,Unemployed
653,66,6,
654,63,4,Unemployed
655,73,3,
656,52,2,HEALTHCARE
657,39,3,Unemployed
658,34,2,Unemployed
659,31,2,Unemployed
660,99,2,
661,69,3,
662,51,1,Unemployed
663,15,3,
664,61,2,Unemployed
665,42,4,Unemployed
666,89,2,
667,7,1,
668,24,2,Unemployed
669,77,2,
670,33,1,Unemployed
671,16,2,
672,14,3,
673,66,2,
674,91,2,
675,25,5,Unemployed
676,38,5,Unemployed
677,16,3,
678,74,5,
679,65,5,HEALTHCARE
680,14,6,
681,70,2,
682,66,2,
683,63,2,Unemployed
684,67,1,
685,53,5,Unemployed
686,18,5,Unemployed
687,62,2,Unemployed
688,56,2,Unemployed
689,24,1,Unemployed
690,32,2,Unemployed
691,99,6,
692,41,1,Unemployed
693,36,2,Unemployed
694,24,3,Unemployed
695,51,2,Unemployed
696,28,2,Unemployed
697,56,1,Unemployed
698,8,2,
699,20,2,Unemployed
700,9,6,
701,5,1,
702,95,1,
703,2,2,
704,11,4,
705,69,4,
706,44,2,Unemployed
707,44,3,Unemployed
708,68,6,
709,53,5,Unemployed
710,91,5,
711,62,2,Unemployed
712,41,5,Unemployed
713,73,4,
714,54,3,INFORMATION
715,66,1,
716,4,5,
717,44,6,OTHER
718,38,2,Unemployed
719,6,4,
720,64,2,Unemployed
721,61,2,Unemployed
722,19,2,Unemployed
723,41,3,Unemployed
724,65,2,Unemployed
725,11,4,
726,38,1,Unemployed
727,72,1,
728,4,2,
729,44,4,Unemployed
730,24,4,Unemployed
731,17,6,
732,34,3,Unemployed
733,32,2,Unemployed
734,81,4,
735,48,1,Unemployed
736,79,3,
737,21,2,Unemployed
738,81,4,
739,65,2,Unemployed
740,39,5,Unemployed
741,43,1,HEALTHCARE
742,0,2,
743,54,2,Unemployed
744,23,3,Unemployed
745,80,1,
746,16,1,
747,78,3,
748,13,1,
749,2,5,
750,78,2,
751,5,2,
752,85,4,
753,0,2,
754,32,6,Unemployed
755,54,5,Unemployed
756,11,2,
757,7,5,
758,0,1,
759,53,2,HEALTHCARE
760,4,5,
761,41,4,Unemployed
762,72,3,
763,78,2,
764,59,3,Unemployed
765,32,2,Unemployed
766,57,5,Unemployed
767,39,2,Unemployed
768,31,1,Unemployed
769,53,4,Unemployed
770,35,3,Unemployed
771,58,3,Unemployed
772,57,2,Unemployed
773,1,3,
774,34,5,Unemployed
775,73,5,
776,65,3,HEALTHCARE
777,47,5,Unemployed
778,18,2,Unemployed
779,33,5,Unemployed
780,35,2,Unemployed
781,88,3,
782,26,4,Unemployed
783,35,1,Unemployed
784,55,2,HEALTHCARE
785,59,4,Unemployed
786,23,6,Unemployed
787,43,2,Unemployed
788,12,3,
789,28,2,Unemployed
790,9,2,
791,45,6,Unemployed
792,8,1,
793,93,5,
794,51,3,HEALTHCARE
795,58,5,Unemployed
796,74,2,
797,11,1,
798,65,2,Unemployed
799,63,2,Unemployed
800,64,1,Unemployed
801,38,2,Unemployed
802,52,3,HEALTHCARE
803,52,4,Unemployed
804,9,2,
805,14,6,
806,70,6,
807,37,1,Unemployed
808,56,3,HEALTHCARE
809,48,1,Unemployed
810,71,3,
811,0,2,
812,38,3,Unemployed
813,35,2,Unemployed
814,32,3,Unemployed
815,21,2,Unemployed
816,68,2,
817,3,1,
818,25,2,Unemployed
819,86,5,
820,91,2,
821,96,4,
822,78,6,
823,76,3,
824,53,6,Unemployed
825,1,5,
826,76,2,
827,19,4,Unemployed
828,7,1,
829,35,2,Unemployed
830,53,4,Unemployed
831,27,2,Unemployed
832,3,2,
833,62,2,Unemployed
834,14,5,
835,6,3,
836,48,2,Unemployed
837,82,5,
838,61,1,Unemployed
839,35,2,Unemployed
840,22,2,Unemployed
841,3,1,
842,61,1,Unemployed
843,52,1,Unemployed
844,57,5,Unemployed
845,78,2,
846,34,4,HEALTHCARE
847,75,1,
848,78,5,
849,57,2,Unemployed
850,29,1,Unemployed
851,35,2,Unemployed
852,63,6,Unemployed
853,24,4,Unemployed
854,46,2,Unemployed
855,42,6,Unemployed
856,44,5,Unemployed
857,52,2,Unemployed
858,27,3,Unemployed
859,33,3,Unemployed
860,58,2,Unemployed
861,74,2,
862,58,2,Unemployed
863,39,2,Unemployed
864,28,1,HEALTHCARE
865,59,2,Unemployed
866,15,4,
867,27,3,Unemployed
868,56,4,Unemployed
869,10,3,
870,94,2,
871,7,4,
872,53,2,Unemployed
873,48,3,Unemployed
874,65,1,Unemployed
875,31,2,Unemployed
876,10,5,
877,36,6,Unemployed
878,7,2,
879,64,1,Unemployed
880,67,4,
881,55,2,Unemployed
882,5,2,
883,10,2,
884,22,4,Unemployed
885,59,4,Unemployed
886,40,2,HEALTHCARE
887,68,3,
888,24,3,Unemployed
889,27,4,Unemployed
890,11,3,
891,33,1,Unemployed
892,66,3,
893,39,4,Unemployed
894,51,3,Unemployed
895,38,4,HEALTHCARE
896,90,3,
897,10,5,
898,58,6,HEALTHCARE
899,73,1,
900,54,4,Unemployed
901,62,6,Unemployed
902,73,1,
903,19,3,Unemployed
904,41,4,HEALTHCARE
905,40,4,Unemployed
906,74,5,
907,25,1,Unemployed
908,59,4,Unemployed
909,79,1,
910,50,5,Unemployed
911,55,2,Unemployed
912,30,1,Unemployed
913,26,2,Unemployed
914,63,2,Unemployed
915,16,5,
916,17,2,
917,58,6,HEALTHCARE
918,27,3,Unemployed
919,45,6,Unemployed
920,38,2,OTHER
921,70,5,
922,20,4,Unemployed
923,4,2,
924,81,4,
925,39,6,Unemployed
926,67,2,
927,49,2,Unemployed
928,46,1,Unemployed
929,23,2,Unemployed
930,77,4,
931,49,5,Unemployed
932,18,2,Unemployed
933,51,3,Unemployed
934,59,4,OTHER
935,76,6,
936,60,2,HEALTHCARE
937,68,3,
938,58,2,Unemployed
939,20,5,Unemployed
940,39,1,Unemployed
941,35,3,Unemployed
942,74,4,
943,51,2,Unemployed
944,17,2,
945,31,5,Unemployed
946,57,2,Unemployed
947,86,1,
948,63,5,Unemployed
949,43,2,Unemployed
950,49,5,Unemployed
951,6,5,
952,60,4,Unemployed
953,33,2,Unemployed
954,67,4,
955,75,4,
956,77,2,
957,92,2,
958,6,1,
959,24,2,Unemployed
960,18,2,Unemployed
961,8,6,
962,71,2,
963,88,1,
964,59,2,Unemployed
965,82,5,
966,24,4,Unemployed
967,41,3,Unemployed
968,60,2,Unemployed
969,70,6,
970,7,3,
971,17,2,
972,17,3,
973,18,3,Unemployed
974,47,6,Unemployed
975,15,4,
976,70,5,
977,77,6,
978,47,4,HEALTHCARE
979,9,4,
980,77,1,
981,56,2,Unemployed
982,52,2,Unemployed
983,56,2,Unemployed
984,75,1,
985,19,1,Unemployed
986,5,2,
987,4,2,
988,4,6,
989,78,2,
990,37,5,Unemployed
991,9,5,
992,53,2,Unemployed
993,63,2,Unemployed
994,43,2,Unemployed
995,10,2,
996,25,2,HEALTHCARE
997,63,2,Unemployed
998,32,4,Unemployed
999,34,1,Unemployed
1000,54,4,Unemployed
1001,13,5,
1002,27,2,Unemployed
1003,34,3,Unemployed
1004,7,4,
1005,29,2,Unemployed
1006,66,1,
1007,30,2,Unemployed
1008,24,1,Unemployed
1009,72,1,
1010,16,2,
1011,40,6,Unemployed
1012,76,5,
1013,17,6,
1014,53,6,HEALTHCARE
1015,73,4,
1016,76,3,
1017,0,2,
1018,8,5,
1019,8,1,
1020,40,5,Unemployed
1021,34,2,Unemployed
1022,36,2,Unemployed
1023,86,3,
1024,8,2,
1025,78,3,
1026,72,2,
1027,4,2,
1028,64,1,Unemployed
1029,47,5,Unemployed
1030,51,2,Unemployed
1031,72,1,
1032,56,2,INFORMATION
1033,8,4,
1034,91,3,
1035,52,2,Unemployed
1036,48,5,Unemployed
1037,39,1,Unemployed
1038,66,5,
1039,4,1,
1040,78,4,
1041,67,3,
1042,39,2,Unemployed
1043,24,3,HEALTHCARE
1044,6,5,
1045,57,6,Unemployed
1046,57,2,Unemployed
1047,45,6,Unemployed
1048,79,3,
1049,77,3,
1050,22,2,Unemployed
1051,51,2,Unemployed
1052,73,1,
1053,77,5,
1054,98,2,
1055,53,6,Unemployed
1056,16,2,
1057,61,5,Unemployed
1058,57,3,Unemployed
1059,53,4,HEALTHCARE
1060,37,2,Unemployed
1061,2,3,
1062,53,3,Unemployed
1063,43,6,Unemployed
1064,28,1,HEALTHCARE
1065,69,2,
1066,48,6,Unemployed
1067,58,3,Unemployed
1068,56,2,Unemployed
1069,46,2,Unemployed
1070,3,1,
1071,72,2,
1072,8,4,
1073,79,2,
1074,6,4,
1075,23,3,Unemployed
1076,48,3,Unemployed
1077,56,2,Unemployed
1078,74,1,
1079,60,2,Unemployed
1080,67,2,
1081,61,1,HEALTHCARE
1082,3,5,
1083,2,2,
1084,33,2,Unemployed
1085,30,6,Unemployed
1086,14,2,
1087,45,2,Unemployed
1088,58,5,HEALTHCARE
1089,34,3,Unemployed
1090,52,5,Unemployed
1091,51,5,Unemployed
1092,84,1,
1093,70,2,
1094,38,4,Unemployed
1095,47,4,Unemployed
1096,13,2,
1097,70,1,
1098,14,5,
1099,16,3,
1100,25,2,Unemployed
1101,19,3,INFORMATION
1102,67,2,
1103,21,2,Unemployed
1104,81,3,
1105,6,3,
1106,35,3,Unemployed
1107,47,3,Unemployed
1108,11,3,
1109,38,4,Unemployed
1110,17,6,
1111,77,1,
1112,24,2,Unemployed
1113,20,5,Unemployed
1114,10,2,
1115,19,5,Unemployed
1116,39,2,Unemployed
1117,63,2,Unemployed
1118,9,3,
1119,64,3,Unemployed
1120,55,6,Unemployed
1121,72,3,
1122,52,3,HEALTHCARE
1123,17,3,
1124,63,2,Unemployed
1125,6,4,
1126,23,2,Unemployed
1127,5,2,
1128,4,3,
1129,37,4,Unemployed
1130,82,2,
1131,32,4,Unemployed
1132,2,2,
1133,77,2,
1134,60,1,Unemployed
1135,73,2,
1136,41,1,Unemployed
1137,63,3,Unemployed
1138,40,3,Unemployed
1139,13,2,
1140,70,2,
1141,64,4,Unemployed
1142,6,4,
1143,12,4,
1144,14,5,
1145,61,4,Unemployed
1146,13,5,
1147,1,1,
1148,60,2,Unemployed
1149,74,5,
1150,78,2,
1151,66,1,
1152,43,4,Unemployed
1153,8,4,
1154,35,2,Unemployed
1155,30,4,Unemployed
1156,51,6,Unemployed
1157,40,4,Unemployed
1158,59,1,Unemployed
1159,57,2,Unemployed
1160,60,4,Unemployed
1161,18,3,Unemployed
1162,51,5,Unemployed
1163,60,5,Unemployed
1164,59,4,Unemployed
1165,68,5,
1166,22,4,Unemployed
1167,33,1,HEALTHCARE
1168,38,4,Unemployed
1169,4,2,
1170,30,3,Unemployed
1171,55,2,Unemployed
1172,51,1,Unemployed
1173,35,2,Unemployed
1174,5,5,
1175,21,2,Unemployed
1176,40,1,Unemployed
1177,25,4,Unemployed
1178,37,3,Unemployed
1179,49,2,Unemployed
1180,47,5,Unemployed
1181,1,3,
1182,29,1,Unemployed
1183,68,2,
1184,57,2,HEALTHCARE
1185,100,1,
1186,78,1,
1187,66,3,
1188,48,3,Unemployed
1189,41,3,Unemployed
1190,21,6,Unemployed
1191,20,1,Unemployed
1192,14,5,
1193,52,3,Unemployed
1194,83,4,
1195,7,2,
1196,64,3,Unemployed
1197,29,2,Unemployed
1198,29,4,Unemployed
1199,29,3,Unemployed
1200,61,5,HEALTHCARE
1201,36,1,HEALTHCARE
1202,2,2,
1203,63,2,Unemployed
1204,22,3,Unemployed
1205,5,2,
1206,66,4,
1207,84,5,
1208,72,4,
1209,42,2,Unemployed
1210,36,1,Unemployed
1211,22,3,Unemployed
1212,57,5,Unemployed
1213,33,1,Unemployed
1214,14,1,
1215,18,5,Unemployed
1216,18,6,Unemployed
1217,83,2,
1218,3,2,
1219,14,3,
1220,66,1,
1221,47,4,Unemployed
1222,84,2,
1223,26,2,Unemployed
1224,58,1,Unemployed
1225,25,2,Unemployed
1226,37,2,Unemployed
1227,55,2,Unemployed
1228,60,2,HEALTHCARE
1229,68,2,
1230,2,2,
1231,34,2,HEALTHCARE
1232,4,2,
1233,15,3,
1234,10,2,
1235,27,4,Unemployed
1236,27,4,Unemployed
1237,19,2,Unemployed
1238,1,5,
1239,3,5,
1240,64,1,Unemployed
1241,12,5,
1242,1,2,
1243,56,1,Unemployed
1244,51,1,Unemployed
1245,32,6,Unemployed
1246,70,2,
1247,22,4,Unemployed
1248,22,4,HEALTHCARE
1249,27,5,Unemployed
1250,71,2,
1251,20,3,Unemployed
1252,65,2,HEALTHCARE
1253,34,1,Unemployed
1254,8,2,
1255,59,6,Unemployed
1256,50,4,Unemployed
1257,78,5,
1258,12,3,
1259,13,2,
1260,24,2,Unemployed
1261,0,4,
1262,69,2,
1263,61,4,Unemployed
1264,53,6,Unemployed
1265,25,4,Unemployed
1266,1,2,
1267,47,6,Unemployed
1268,15,2,
1269,17,4,
1270,18,4,Unemployed
1271,90,2,
1272,40,2,Unemployed
1273,94,1,
1274,1,2,
1275,64,2,Unemployed
1276,54,1,Unemployed
1277,45,1,Unemployed
1278,13,2,
1279,58,2,Unemployed
1280,78,3,
1281,65,6,Unemployed
1282,3,5,
1283,100,2,
1284,76,2,
1285,66,1,
1286,43,2,Unemployed
1287,24,1,Unemployed
1288,49,4,Unemployed
1289,14,1,
1290,13,4,
1291,10,3,
1292,18,2,Unemployed
1293,52,2,Unemployed
1294,4,5,
1295,67,2,
1296,79,6,
1297,76,2,
1298,79,2,
1299,54,1,Unemployed
1300,9,5,
1301,38,2,Unemployed
1302,75,6,
1303,4,1,
1304,35,2,Unemployed
1305,55,2,Unemployed
1306,42,2,Unemployed
1307,31,5,Unemployed
1308,27,6,HEALTHCARE
1309,32,3,Unemployed
1310,78,4,
1311,40,4,OTHER
1312,22,2,Unemployed
1313,32,2,Unemployed
1314,49,3,Unemployed
1315,7,4,
1316,51,4,Unemployed
1317,29,4,OTHER
1318,67,3,
1319,88,4,
1320,55,5,Unemployed
1321,3,2,
1322,35,4,Unemployed
1323,24,5,Unemployed
1324,3,2,
1325,37,2,Unemployed
1326,40,2,Unemployed
1327,60,1,Unemployed
1328,99,4,
1329,9,1,
1330,53,2,Unemployed
1331,55,2,Unemployed
1332,55,1,Unemployed
1333,83,1,
1334,69,5,
1335,22,5,Unemployed
1336,27,1,Unemployed
1337,35,5,Unemployed
1338,61,5,HEALTHCARE
1339,87,4,
1340,14,3,
1341,38,4,Unemployed
1342,66,5,
1343,31,2,OTHER
1344,7,4,
1345,96,1,
1346,56,2,HEALTHCARE
1347,51,2,Unemployed
1348,25,1,HEALTHCARE
1349,21,2,Unemployed
1350,7,4,
1351,64,2,Unemployed
1352,54,5,Unemployed
1353,16,6,
1354,16,4,
1355,61,5,Unemployed
1356,2,2,
1357,63,2,Unemployed
1358,29,2,HEALTHCARE
1359,80,3,
1360,8,5,
1361,24,4,Unemployed
1362,5,5,
1363,61,2,Unemployed
1364,15,1,
