ID,Age,Household Size,Occupations
215,48,2,Unemployed
216,95,1,
217,45,5,Unemployed
218,0,1,
219,51,1,HEALTHCARE
220,35,1,FOOD
221,22,4,OTHER
222,50,4,Unemployed
223,46,1,Unemployed
224,51,5,Unemployed
225,59,2,Unemployed
226,59,6,Unemployed
227,51,1,HEALTHCARE
228,21,1,Unemployed
229,72,1,
230,33,4,Unemployed
231,70,4,
232,9,5,
233,22,1,SCIENTIFICTECHNICAL
234,3,2,
235,1,6,
236,70,3,
237,8,1,
238,52,1,Unemployed
239,67,1,
240,87,2,
241,15,4,
242,52,6,Unemployed
243,3,4,
244,63,1,Unemployed
245,13,2,
246,65,2,HEALTHCARE
247,2,4,
248,33,2,Unemployed
249,14,5,
250,7,3,
251,54,2,Unemployed
252,5,2,
253,11,2,
254,75,2,
255,62,1,FOOD
256,8,2,
257,58,4,HEALTHCARE
258,81,3,
259,26,2,Unemployed
260,33,2,HEALTHCARE
261,8,4,
262,95,4,
263,59,1,WASTEMANAGEMENT
264,51,2,WASTEMANAGEMENT
265,17,4,
266,80,3,
267,34,4,Unemployed
268,53,3,HEALTHCARE
269,61,1,Unemployed
270,54,3,WASTEMANAGEMENT
271,9,2,
272,59,2,WASTEMANAGEMENT
273,55,3,Unemployed
274,96,4,
275,72,2,
276,22,6,Unemployed
277,29,3,Unemployed
278,72,6,
279,21,2,HEALTHCARE
280,1,4,
281,63,5,Unemployed
282,2,5,
283,6,1,
284,51,3,FOOD
285,35,4,HEALTHCARE
286,82,4,
287,45,1,HEALTHCARE
288,11,4,
289,30,2,Unemployed
290,73,2,
291,29,4,Unemployed
292,20,2,Unemployed
293,66,1,
294,84,5,
295,52,1,HEALTHCARE
296,60,5,Unemployed
297,0,2,
298,57,4,WASTEMANAGEMENT
299,48,2,Unemployed
300,42,4,Unemployed
301,6,1,
302,7,5,
303,48,5,Unemployed
304,89,4,
305,51,4,Unemployed
306,25,6,Unemployed
307,77,2,
308,59,2,Unemployed
309,22,2,Unemployed
310,34,2,FOOD
311,1,2,
312,15,4,
313,19,4,Unemployed
314,66,3,
315,57,2,HEALTHCARE
316,53,2,Unemployed
317,53,4,FOOD
318,15,2,
319,84,1,
320,29,2,Unemployed
321,50,2,Unemployed
322,17,2,
323,21,4,HEALTHCARE
324,32,2,Unemployed
325,2,6,
326,14,2,
327,56,1,Unemployed
328,74,2,
329,10,3,
330,95,4,
331,5,4,
332,10,1,
333,70,2,
334,84,2,
335,52,2,FOOD
336,31,4,Unemployed
337,68,2,
338,69,3,
339,71,3,
340,8,2,
341,57,2,HEALTHCARE
342,15,5,
343,33,2,Unemployed
344,27,1,Unemployed
345,44,5,HEALTHCARE
346,45,2,Unemployed
347,89,4,
348,60,2,Unemployed
349,64,4,Unemployed
350,96,5,
351,14,3,
352,51,3,FOOD
353,58,3,FOOD
354,39,3,Unemployed
355,15,5,
356,64,2,HEALTHCARE
357,38,6,ART
358,0,4,
359,67,6,
360,34,3,FINANCEINSURANCE
361,44,1,HEALTHCARE
362,23,2,Unemployed
363,89,2,
364,49,1,ART
365,70,1,
366,55,3,Unemployed
367,28,3,Unemployed
368,80,6,
369,36,3,Unemployed
370,94,5,
371,52,2,Unemployed
372,20,2,Unemployed
373,54,3,Unemployed
374,56,4,WASTEMANAGEMENT
375,46,3,Unemployed
376,10,2,
377,26,2,Unemployed
378,33,1,Unemployed
379,25,1,Unemployed
380,26,5,OTHER
381,44,4,Unemployed
382,5,1,
383,85,2,
384,9,2,
385,5,1,
386,32,3,FOOD
387,75,1,
388,58,2,SCIENTIFICTECHNICAL
389,60,2,HEALTHCARE
390,30,2,Unemployed
391,4,2,
392,19,6,Unemployed
393,61,2,FINANCEINSURANCE
394,11,1,
395,20,2,Unemployed
396,33,1,Unemployed
397,2,2,
398,47,2,SCIENTIFICTECHNICAL
399,2,2,
400,44,2,Unemployed
401,30,2,HEALTHCARE
402,32,5,Unemployed
403,1,2,
404,66,3,
405,15,2,
406,52,2,Unemployed
407,31,2,HEALTHCARE
408,65,5,Unemployed
409,45,2,HEALTHCARE
410,50,1,HEALTHCARE
411,76,2,
412,61,5,Unemployed
413,2,2,
414,47,1,Unemployed
415,51,5,Unemployed
416,90,4,
417,13,6,
418,18,5,Unemployed
419,41,2,Unemployed
420,55,4,Unemployed
421,33,2,FOOD
422,64,2,Unemployed
423,33,2,Unemployed
424,76,3,
425,16,4,
426,75,2,
427,14,1,
428,9,4,
429,47,2,HEALTHCARE
430,59,1,Unemployed
431,18,2,FOOD
432,94,5,
433,73,6,
434,75,2,
435,14,5,
436,6,3,
437,46,1,HEALTHCARE
438,13,4,
439,45,3,WASTEMANAGEMENT
440,23,6,HEALTHCARE
441,50,4,Unemployed
442,65,5,Unemployed
443,65,2,Unemployed
444,27,5,Unemployed
445,73,2,
446,53,4,Unemployed
447,68,2,
448,12,5,
449,93,3,
450,9,3,
451,54,2,Unemployed
452,33,1,FOOD
453,0,2,
454,39,2,FOOD
455,35,3,Unemployed
456,79,2,
457,17,5,
458,41,4,Unemployed
459,13,3,
460,28,2,HEALTHCARE
461,54,1,Unemployed
462,57,2,HEALTHCARE
463,34,4,FOOD
464,54,5,Unemployed
465,43,1,HEALTHCARE
466,43,3,FOOD
467,15,4,
468,33,4,Unemployed
469,47,2,Unemployed
470,7,3,
471,57,3,Unemployed
472,76,3,
473,56,5,Unemployed
474,30,2,Unemployed
475,5,2,
476,18,2,HEALTHCARE
477,27,4,Unemployed
478,41,6,Unemployed
479,41,1,HEALTHCARE
480,78,6,
481,33,6,Unemployed
482,92,2,
483,32,4,Unemployed
484,39,2,FOOD
485,58,1,Unemployed
486,0,4,
487,92,2,
488,35,4,Unemployed
489,26,2,HEALTHCARE
490,51,2,HEALTHCARE
491,65,3,Unemployed
492,65,4,Unemployed
493,66,2,
494,93,2,
495,66,3,
496,7,6,
497,34,4,Unemployed
498,65,6,HEALTHCARE
499,71,5,
500,52,3,HEALTHCARE
501,3,4,
502,56,1,Unemployed
503,47,2,Unemployed
504,60,6,Unemployed
505,23,1,Unemployed
506,53,3,Unemployed
507,74,2,
508,37,2,FOOD
509,21,3,HEALTHCARE
510,100,2,
511,1,4,
512,17,3,
513,64,6,Unemployed
514,77,1,
515,91,2,
516,31,3,Unemployed
517,34,1,Unemployed
518,9,2,
519,30,4,HEALTHCARE
520,69,2,
521,53,6,Unemployed
522,22,4,SCIENTIFICTECHNICAL
523,76,3,
524,63,1,HEALTHCARE
525,18,5,Unemployed
526,54,2,Unemployed
527,2,2,
528,12,2,
529,36,2,Unemployed
530,91,4,
531,38,1,OTHER
532,56,1,HEALTHCARE
533,47,2,Unemployed
534,63,3,Unemployed
535,54,2,Unemployed
536,16,4,
537,65,2,Unemployed
538,28,3,Unemployed
539,49,3,Unemployed
540,57,2,Unemployed
541,52,3,Unemployed
542,27,4,Unemployed
543,24,1,Unemployed
544,60,4,OTHER
545,95,2,
546,27,4,HEALTHCARE
547,29,2,HEALTHCARE
548,19,3,Unemployed
549,37,5,HEALTHCARE
550,7,2,
551,61,4,Unemployed
552,19,6,FOOD
553,95,4,
554,33,1,FOOD
555,22,3,FOOD
556,19,1,Unemployed
557,10,6,
558,55,3,FOOD
559,62,2,REALESTATERENTAL
560,18,2,Unemployed
561,29,2,INFORMATION
562,9,6,
563,64,2,Unemployed
564,48,4,FOOD
565,99,4,
566,70,1,
567,35,2,HEALTHCARE
568,65,2,WASTEMANAGEMENT
569,62,3,Unemployed
570,35,2,Unemployed
571,64,1,Unemployed
572,88,1,
573,43,2,Unemployed
574,1,6,
575,18,4,Unemployed
576,45,5,Unemployed
577,69,4,
578,9,3,
579,2,5,
580,25,2,HEALTHCARE
581,56,1,HEALTHCARE
582,70,5,
583,99,1,
584,23,3,INFORMATION
585,10,4,
586,16,4,
587,60,4,HEALTHCARE
588,59,2,OTHER
589,53,4,Unemployed
590,55,1,FOOD
591,32,2,SCIENTIFICTECHNICAL
592,86,6,
593,3,4,
594,8,2,
595,18,1,WASTEMANAGEMENT
596,65,4,HEALTHCARE
597,48,2,FOOD
598,92,5,
599,22,5,WASTEMANAGEMENT
600,0,1,
601,79,5,
602,27,2,FOOD
603,68,4,
604,64,2,Unemployed
605,36,6,Unemployed
606,35,2,Unemployed
607,44,3,Unemployed
608,25,3,FINANCEINSURANCE
609,0,2,
610,95,5,
611,51,5,WASTEMANAGEMENT
612,2,2,
613,59,2,HEALTHCARE
614,33,3,Unemployed
615,65,4,Unemployed
616,71,4,
617,33,2,Unemployed
618,1,3,
619,59,2,Unemployed
620,56,4,Unemployed
621,66,2,
622,55,2,HEALTHCARE
623,6,1,
624,29,2,Unemployed
625,61,4,WASTEMANAGEMENT
626,43,4,HEALTHCARE
627,1,3,
628,55,6,HEALTHCARE
629,56,4,Unemployed
630,24,4,Unemployed
631,11,2,
632,55,3,HEALTHCARE
633,22,1,Unemployed
634,36,4,ART
635,39,5,Unemployed
636,0,4,
637,78,1,
638,31,5,HEALTHCARE
639,4,4,
640,7,4,
641,59,2,FOOD
642,24,2,HEALTHCARE
643,54,4,Unemployed
644,71,2,
645,62,3,Unemployed
646,28,2,FOOD
647,61,2,HEALTHCARE
648,16,6,
649,46,3,Unemployed
650,2,2,
651,15,3,
652,55,3,HEALTHCARE
653,85,1,
654,12,5,
655,57,2,Unemployed
656,20,2,Unemployed
657,6,5,
658,60,3,Unemployed
659,79,4,
660,46,1,SCIENTIFICTECHNICAL
661,3,2,
662,43,6,Unemployed
663,30,2,FOOD
664,51,1,Unemployed
665,96,1,
666,7,2,
667,65,3,Unemployed
668,48,3,FOOD
669,50,5,HEALTHCARE
670,25,6,HEALTHCARE
671,47,3,Unemployed
672,27,3,Unemployed
673,46,4,FOOD
674,47,5,Unemployed
675,24,5,Unemployed
676,45,5,Unemployed
677,91,2,
678,42,4,HEALTHCARE
679,1,2,
680,7,5,
681,55,3,Unemployed
682,13,5,
683,58,3,Unemployed
684,70,2,
685,60,3,Unemployed
686,65,1,HEALTHCARE
687,15,4,
688,8,3,
689,41,1,HEALTHCARE
690,11,1,
691,70,3,
692,66,2,
693,24,1,Unemployed
694,56,5,Unemployed
695,50,2,Unemployed
696,18,1,SCIENTIFICTECHNICAL
697,99,2,
698,50,4,Unemployed
699,39,3,HEALTHCARE
700,76,3,
701,100,2,
702,62,6,Unemployed
703,4,2,
704,52,2,Unemployed
705,0,4,
706,3,6,
707,21,2,Unemployed
708,22,1,HEALTHCARE
709,93,2,
710,99,3,
711,84,1,
712,28,3,FINANCEINSURANCE
713,41,1,Unemployed
714,27,1,Unemployed
715,41,2,HEALTHCARE
716,0,5,
717,62,3,SCIENTIFICTECHNICAL
718,21,5,Unemployed
719,32,1,FOOD
720,11,2,
721,71,5,
722,100,6,
723,50,4,FOOD
724,24,6,Unemployed
725,56,2,Unemployed
726,30,2,HEALTHCARE
727,37,5,Unemployed
728,44,1,WASTEMANAGEMENT
729,38,2,FOOD
730,80,2,
731,36,5,WASTEMANAGEMENT
732,12,3,
733,93,6,
734,25,6,Unemployed
735,50,4,HEALTHCARE
736,6,3,
737,18,2,Unemployed
738,69,4,
739,61,1,HEALTHCARE
740,36,2,HEALTHCARE
741,59,2,Unemployed
742,25,2,Unemployed
743,18,2,Unemployed
744,77,3,
745,84,4,
746,59,2,Unemployed
747,16,3,
748,70,1,
749,47,5,HEALTHCARE
750,41,3,Unemployed
751,3,1,
752,68,1,
753,75,3,
754,66,1,
755,40,3,Unemployed
756,37,5,Unemployed
757,59,5,Unemployed
758,65,2,FOOD
759,57,5,Unemployed
760,58,2,HEALTHCARE
761,28,6,FINANCEINSURANCE
762,38,5,Unemployed
763,44,4,HEALTHCARE
764,81,4,
765,44,4,Unemployed
766,48,4,Unemployed
767,71,2,
768,75,4,
769,31,1,Unemployed
770,34,3,OTHER
771,74,2,
772,33,2,SCIENTIFICTECHNICAL
773,29,2,HEALTHCARE
774,11,1,
775,1,6,
776,23,2,REALESTATERENTAL
777,29,2,Unemployed
778,59,2,Unemployed
779,36,3,Unemployed
780,13,3,
781,36,1,OTHER
782,64,4,HEALTHCARE
783,93,2,
784,66,5,
785,54,3,Unemployed
786,70,4,
787,68,5,
788,28,2,Unemployed
789,23,2,Unemployed
790,19,2,HEALTHCARE
791,71,2,
792,47,3,HEALTHCARE
793,26,2,Unemployed
794,66,4,
795,54,2,Unemployed
796,19,2,Unemployed
797,61,2,Unemployed
798,14,2,
799,19,3,Unemployed
800,52,4,OTHER
801,51,3,Unemployed
802,98,3,
803,63,4,FOOD
804,78,6,
805,31,2,Unemployed
806,79,3,
807,22,4,Unemployed
808,31,5,Unemployed
809,39,4,Unemployed
810,58,2,Unemployed
811,5,3,
812,33,2,SCIENTIFICTECHNICAL
813,87,3,
814,85,1,
815,64,3,Unemployed
816,86,1,
817,21,2,HEALTHCARE
818,62,6,Unemployed
819,79,3,
820,35,3,Unemployed
821,7,5,
822,31,6,Unemployed
823,60,6,Unemployed
824,55,4,UTILITIES
825,32,2,Unemployed
826,34,5,HEALTHCARE
827,56,6,Unemployed
828,79,2,
829,19,1,FOOD
830,12,4,
831,44,3,Unemployed
832,72,1,
833,71,4,
834,13,2,
835,70,2,
836,8,4,
837,75,4,
838,20,4,Unemployed
839,54,3,Unemployed
840,46,2,HEALTHCARE
841,61,2,Unemployed
842,39,2,HEALTHCARE
843,71,6,
844,4,2,
845,17,2,
846,1,3,
847,68,3,
848,33,4,FOOD
849,58,1,Unemployed
850,34,2,Unemployed
851,10,4,
852,64,3,Unemployed
853,54,1,Unemployed
854,64,1,Unemployed
855,49,5,FOOD
856,63,2,Unemployed
857,79,2,
858,14,3,
859,30,3,Unemployed
860,93,2,
861,78,4,
862,67,1,
863,36,1,ART
864,52,2,HEALTHCARE
865,24,3,Unemployed
866,54,1,Unemployed
867,11,3,
868,58,3,Unemployed
869,55,1,Unemployed
870,19,1,Unemployed
871,23,4,Unemployed
872,36,2,Unemployed
873,11,3,
874,74,1,
875,35,6,Unemployed
876,53,3,HEALTHCARE
877,64,4,Unemployed
878,10,2,
879,31,5,HEALTHCARE
880,67,2,
881,67,3,
882,27,5,Unemployed
883,61,6,Unemployed
884,39,3,FOOD
885,51,3,SCIENTIFICTECHNICAL
886,75,5,
887,56,2,Unemployed
888,99,2,
889,16,1,
890,59,3,Unemployed
891,21,1,Unemployed
892,75,2,
893,94,1,
894,0,5,
895,48,2,Unemployed
896,38,5,Unemployed
897,24,3,Unemployed
898,86,4,
899,19,5,HEALTHCARE
900,54,1,Unemployed
901,35,4,REALESTATERENTAL
902,25,2,INFORMATION
903,8,2,
904,42,2,HEALTHCARE
905,27,5,Unemployed
906,59,6,FOOD
907,5,2,
908,6,1,
909,63,3,Unemployed
910,100,2,
911,58,4,Unemployed
912,77,2,
913,72,2,
914,33,2,Unemployed
915,31,1,Unemployed
916,15,2,
917,76,2,
918,79,3,
919,60,1,Unemployed
920,29,4,Unemployed
921,47,3,Unemployed
922,12,5,
923,65,4,Unemployed
924,14,3,
925,24,2,Unemployed
926,35,3,Unemployed
927,73,2,
928,77,2,
929,30,2,FOOD
930,35,5,Unemployed
931,76,2,
932,46,2,Unemployed
933,27,6,Unemployed
934,44,1,Unemployed
935,58,4,Unemployed
936,38,2,FOOD
937,31,2,HEALTHCARE
938,23,3,Unemployed
939,28,6,Unemployed
940,46,4,Unemployed
941,3,2,
942,29,2,Unemployed
943,5,1,
944,71,2,
945,77,2,
946,96,5,
947,52,5,Unemployed
948,0,2,
949,76,5,
950,53,6,FOOD
951,44,3,Unemployed
952,70,2,
953,27,2,HEALTHCARE
954,74,3,
955,64,6,INFORMATION
956,23,3,Unemployed
957,36,2,Unemployed
958,15,3,
959,67,2,
960,43,1,FOOD
961,8,2,
962,23,2,Unemployed
963,18,2,HEALTHCARE
964,29,4,HEALTHCARE
965,50,2,Unemployed
966,59,2,Unemployed
967,18,2,Unemployed
968,6,2,
969,70,2,
970,66,2,
971,46,1,Unemployed
972,19,2,OTHER
973,78,1,
974,35,2,WASTEMANAGEMENT
975,24,4,Unemployed
976,70,3,
977,71,1,
978,43,1,HEALTHCARE
979,62,2,Unemployed
980,2,2,
981,35,2,FOOD
982,65,2,Unemployed
983,76,2,
984,37,2,Unemployed
985,89,2,
986,15,2,
987,73,2,
988,69,4,
989,51,6,HEALTHCARE
990,90,2,
991,48,6,Unemployed
992,69,4,
993,23,2,Unemployed
994,65,3,Unemployed
995,29,6,Unemployed
996,13,2,
997,41,2,Unemployed
998,89,1,
999,83,3,
1000,0,2,
1001,31,4,FOOD
1002,35,1,OTHER
1003,51,2,WASTEMANAGEMENT
1004,32,5,Unemployed
1005,63,2,Unemployed
1006,47,2,Unemployed
1007,66,2,
1008,63,1,Unemployed
1009,22,4,HEALTHCARE
1010,66,4,
1011,42,2,UTILITIES
1012,53,4,HEALTHCARE
1013,66,3,
1014,1,2,
1015,58,2,Unemployed
1016,36,4,Unemployed
1017,72,2,
1018,14,5,
1019,68,2,
1020,89,2,
1021,87,2,
1022,48,5,Unemployed
1023,32,2,FOOD
1024,17,3,
1025,7,2,
1026,50,5,REALESTATERENTAL
1027,30,3,HEALTHCARE
1028,68,1,
1029,62,4,FOOD
1030,88,2,
1031,68,1,
1032,18,5,Unemployed
1033,60,2,Unemployed
1034,66,3,
1035,37,2,Unemployed
1036,47,2,Unemployed
1037,57,2,INFORMATION
1038,25,1,Unemployed
1039,65,3,Unemployed
1040,87,3,
1041,57,2,Unemployed
1042,68,2,
1043,57,4,Unemployed
1044,50,2,Unemployed
1045,79,3,
1046,47,2,HEALTHCARE
1047,2,1,
1048,23,2,HEALTHCARE
1049,0,1,
1050,70,2,
1051,0,4,
1052,74,3,
1053,7,4,
1054,52,2,Unemployed
1055,62,4,HEALTHCARE
1056,50,1,Unemployed
1057,80,2,
1058,13,3,
1059,52,2,Unemployed
1060,28,1,Unemployed
1061,28,1,Unemployed
1062,19,4,HEALTHCARE
1063,63,3,WASTEMANAGEMENT
1064,19,2,Unemployed
1065,17,2,
1066,52,4,SCIENTIFICTECHNICAL
1067,31,2,HEALTHCARE
1068,55,3,Unemployed
1069,79,2,
1070,33,1,FOOD
1071,77,2,
1072,58,3,INFORMATION
1073,44,5,HEALTHCARE
1074,88,4,
1075,47,4,Unemployed
1076,53,4,SCIENTIFICTECHNICAL
1077,7,3,
1078,6,4,
1079,30,2,ART
1080,14,2,
1081,53,3,Unemployed
1082,25,5,Unemployed
1083,68,5,
1084,95,2,
1085,68,3,
1086,72,1,
1087,66,2,
1088,1,3,
1089,54,4,Unemployed
1090,14,5,
1091,6,2,
1092,63,1,FOOD
1093,39,2,Unemployed
1094,41,2,Unemployed
1095,62,2,Unemployed
1096,16,3,
1097,42,2,Unemployed
1098,64,3,Unemployed
1099,25,2,WASTEMANAGEMENT
1100,24,4,HEALTHCARE
1101,53,5,SCIENTIFICTECHNICAL
1102,73,2,
1103,8,2,
1104,2,2,
1105,89,4,
1106,63,1,Unemployed
1107,43,4,Unemployed
1108,61,3,Unemployed
1109,42,4,FOOD
1110,62,4,Unemployed
1111,56,2,Unemployed
1112,12,3,
1113,57,4,HEALTHCARE
1114,75,3,
1115,43,5,Unemployed
1116,23,5,Unemployed
1117,44,3,Unemployed
1118,77,4,
1119,5,2,
1120,69,6,
1121,64,6,FOOD
1122,53,4,FOOD
1123,68,5,
1124,16,6,
1125,40,2,Unemployed
1126,48,2,FINANCEINSURANCE
1127,0,2,
1128,16,2,
1129,28,4,HEALTHCARE
1130,51,2,Unemployed
1131,64,2,Unemployed
1132,14,2,
1133,24,4,Unemployed
1134,19,2,Unemployed
1135,31,4,Unemployed
1136,27,2,Unemployed
1137,53,1,Unemployed
1138,22,2,HEALTHCARE
1139,53,4,Unemployed
1140,1,2,
1141,76,2,
1142,12,2,
1143,15,4,
1144,20,2,Unemployed
1145,48,5,FOOD
1146,64,2,FOOD
1147,48,3,Unemployed
1148,15,4,
1149,51,2,Unemployed
1150,34,1,Unemployed
1151,94,2,
1152,42,1,HEALTHCARE
1153,70,1,
1154,8,1,
1155,57,4,Unemployed
1156,98,1,
1157,76,2,
1158,58,2,FOOD
1159,38,6,FOOD
1160,70,1,
1161,44,2,Unemployed
1162,59,1,SCIENTIFICTECHNICAL
1163,83,2,
1164,50,6,WASTEMANAGEMENT
1165,66,2,
1166,13,6,
1167,99,5,
1168,9,2,
1169,39,2,Unemployed
1170,64,2,HEALTHCARE
1171,44,5,Unemployed
1172,38,1,Unemployed
1173,41,4,Unemployed
1174,95,2,
1175,32,2,Unemployed
1176,26,2,HEALTHCARE
1177,7,1,
1178,69,2,
1179,50,4,WASTEMANAGEMENT
1180,64,2,Unemployed
1181,37,2,Unemployed
1182,16,2,
1183,36,5,Unemployed
1184,63,4,Unemployed
1185,25,3,Unemployed
1186,52,4,OTHER
1187,32,2,HEALTHCARE
1188,64,2,Unemployed
1189,4,2,
1190,35,2,HEALTHCARE
1191,59,4,Unemployed
1192,92,2,
1193,53,1,Unemployed
1194,26,2,FOOD
1195,24,2,Unemployed
1196,35,3,FOOD
1197,39,5,OTHER
1198,53,5,Unemployed
1199,61,1,Unemployed
1200,12,2,
1201,90,5,
1202,14,2,
1203,75,3,
1204,0,5,
1205,21,4,Unemployed
1206,37,1,HEALTHCARE
1207,24,6,Unemployed
1208,37,3,HEALTHCARE
1209,79,2,
1210,16,4,
1211,41,5,HEALTHCARE
1212,39,4,FINANCEINSURANCE
1213,8,3,
1214,59,2,Unemployed
1215,51,3,Unemployed
1216,21,2,Unemployed
1217,8,4,
1218,9,4,
1219,10,2,
1220,13,2,
1221,22,2,HEALTHCARE
1222,66,4,
1223,38,1,Unemployed
1224,78,2,
1225,76,1,
1226,51,2,Unemployed
1227,77,3,
1228,78,3,
1229,47,6,Unemployed
1230,36,1,Unemployed
1231,28,2,Unemployed
1232,0,1,
1233,38,3,Unemployed
1234,62,2,FOOD
1235,16,2,
1236,57,2,Unemployed
1237,84,3,
1238,70,1,
1239,39,4,Unemployed
1240,58,2,Unemployed
1241,11,1,
1242,54,5,FOOD
1243,1,3,
1244,41,4,HEALTHCARE
1245,13,4,
1246,65,1,WASTEMANAGEMENT
1247,69,2,
1248,50,1,WASTEMANAGEMENT
1249,67,2,
1250,7,2,
1251,42,4,INFORMATION
1252,62,2,Unemployed
1253,6,2,
1254,81,2,
1255,19,2,FOOD
1256,50,3,Unemployed
1257,21,2,Unemployed
1258,68,5,
1259,69,4,
1260,47,2,Unemployed
1261,62,4,Unemployed
1262,91,5,
1263,58,3,Unemployed
1264,35,3,Unemployed
1265,19,4,Unemployed
1266,22,2,Unemployed
1267,66,3,
1268,19,2,Unemployed
1269,67,1,
1270,47,2,FINANCEINSURANCE
1271,96,1,
1272,13,4,
1273,7,1,
1274,68,3,
1275,39,2,Unemployed
1276,50,1,Unemployed
1277,29,4,Unemployed
1278,22,2,Unemployed
1279,42,2,HEALTHCARE
1280,34,1,FOOD
1281,11,5,
1282,69,4,
1283,7,2,
1284,56,3,Unemployed
1285,36,4,Unemployed
1286,36,3,Unemployed
1287,22,1,Unemployed
1288,96,2,
1289,47,4,Unemployed
1290,10,4,
1291,34,4,Unemployed
1292,64,3,FOOD
1293,49,4,INFORMATION
1294,19,6,Unemployed
1295,7,2,
1296,91,1,
1297,47,2,Unemployed
1298,52,2,Unemployed
1299,23,2,Unemployed
1300,37,4,Unemployed
1301,50,2,Unemployed
1302,74,2,
