ID,Age,Household Size,Occupations
916,68,1,
917,17,2,
918,34,3,Unemployed
919,71,1,
920,32,3,Unemployed
921,32,4,Unemployed
922,57,1,Unemployed
923,84,1,
924,35,4,Unemployed
925,0,5,
926,29,2,Unemployed
927,53,4,Unemployed
928,45,2,Unemployed
929,18,5,HEALTHCARE
930,26,1,Unemployed
931,44,2,Unemployed
932,99,3,
933,55,2,Unemployed
934,3,4,
935,58,3,Unemployed
936,23,1,FOOD
937,54,3,Unemployed
938,32,1,Unemployed
939,30,5,Unemployed
940,26,1,Unemployed
941,56,3,Unemployed
942,28,4,Unemployed
943,55,1,Unemployed
944,27,5,Unemployed
945,64,3,FINANCEINSURANCE
946,79,2,
947,54,1,Unemployed
948,27,2,Unemployed
949,46,6,Unemployed
950,55,3,Unemployed
951,54,6,HEALTHCARE
952,54,2,Unemployed
953,33,2,Unemployed
954,53,3,Unemployed
955,89,4,
956,79,2,
957,1,1,
958,60,3,Unemployed
959,1,2,
960,10,1,
961,52,2,Unemployed
962,68,6,
963,11,1,
964,65,2,Unemployed
965,53,4,Unemployed
966,10,2,
967,59,4,Unemployed
968,46,3,Unemployed
969,70,2,
970,9,2,
971,49,2,Unemployed
972,31,4,Unemployed
973,6,4,
974,13,2,
975,53,4,Unemployed
976,26,1,Unemployed
977,56,6,Unemployed
978,35,2,Unemployed
979,58,1,Unemployed
980,55,2,FOOD
981,88,1,
982,29,4,Unemployed
983,55,6,Unemployed
984,2,4,
985,34,3,HEALTHCARE
986,47,4,Unemployed
987,18,1,Unemployed
988,9,3,
989,64,2,REALESTATERENTAL
990,66,4,
991,61,4,Unemployed
992,44,2,Unemployed
993,6,6,
994,45,2,HEALTHCARE
995,56,4,Unemployed
996,43,4,Unemployed
997,63,4,Unemployed
998,32,2,Unemployed
999,29,5,Unemployed
1000,73,4,
1001,32,3,Unemployed
1002,57,3,Unemployed
1003,30,2,Unemployed
1004,31,3,Unemployed
1005,74,5,
1006,31,1,Unemployed
1007,53,1,Unemployed
1008,65,1,Unemployed
1009,30,5,Unemployed
1010,62,3,Unemployed
1011,64,4,Unemployed
1012,35,6,Unemployed
1013,26,3,Unemployed
1014,28,2,Unemployed
1015,22,4,Unemployed
1016,28,2,HEALTHCARE
1017,37,5,Unemployed
1018,79,4,
1019,32,1,FOOD
1020,47,3,Unemployed
1021,60,3,Unemployed
1022,56,1,Unemployed
1023,32,2,HEALTHCARE
1024,67,4,
1025,55,1,Unemployed
1026,9,5,
1027,54,2,Unemployed
1028,31,1,Unemployed
1029,54,4,Unemployed
1030,13,6,
1031,9,2,
1032,54,3,Unemployed
1033,39,3,Unemployed
1034,47,2,Unemployed
1035,39,4,Unemployed
1036,65,2,Unemployed
1037,8,6,
1038,93,5,
1039,66,2,
1040,33,2,Unemployed
1041,13,2,
1042,93,5,
1043,32,5,Unemployed
1044,4,2,
1045,11,5,
1046,18,2,HEALTHCARE
1047,90,5,
1048,16,2,
1049,66,3,
1050,75,4,
1051,47,3,Unemployed
1052,67,2,
1053,54,3,Unemployed
1054,42,3,Unemployed
1055,42,1,Unemployed
1056,25,2,Unemployed
1057,18,2,HEALTHCARE
1058,75,5,
1059,45,2,Unemployed
1060,17,5,
1061,67,1,
1062,24,2,Unemployed
1063,52,6,WASTEMANAGEMENT
1064,54,1,Unemployed
1065,48,2,Unemployed
1066,56,5,Unemployed
1067,11,2,
1068,12,3,
1069,26,3,Unemployed
1070,55,4,Unemployed
1071,38,4,Unemployed
1072,59,1,FOOD
1073,32,4,Unemployed
1074,24,2,Unemployed
1075,51,4,Unemployed
1076,82,4,
1077,4,4,
1078,58,5,Unemployed
1079,33,6,Unemployed
1080,61,4,Unemployed
1081,6,2,
1082,24,2,Unemployed
1083,56,1,Unemployed
1084,80,3,
1085,32,2,FOOD
1086,1,1,
1087,50,6,Unemployed
1088,50,2,Unemployed
1089,54,2,Unemployed
1090,63,5,Unemployed
1091,0,4,
1092,16,5,
1093,83,3,
1094,22,1,Unemployed
1095,62,5,Unemployed
1096,17,2,
1097,17,4,
1098,60,2,Unemployed
1099,69,1,
1100,15,3,
1101,54,3,Unemployed
1102,38,1,Unemployed
1103,38,1,Unemployed
1104,17,2,
1105,45,4,Unemployed
1106,71,2,
1107,27,3,Unemployed
1108,24,1,Unemployed
1109,5,4,
1110,54,6,Unemployed
1111,37,4,Unemployed
1112,54,1,Unemployed
1113,58,2,Unemployed
1114,3,4,
1115,69,4,
1116,69,3,
1117,53,2,Unemployed
1118,68,5,
1119,24,3,Unemployed
1120,88,5,
1121,25,2,Unemployed
1122,3,2,
1123,58,4,HEALTHCARE
1124,32,2,FOOD
1125,14,2,
1126,62,2,FINANCEINSURANCE
1127,88,2,
1128,49,3,Unemployed
1129,19,3,Unemployed
1130,23,2,Unemployed
1131,36,3,Unemployed
1132,58,4,HEALTHCARE
1133,13,1,
1134,52,3,Unemployed
1135,50,5,Unemployed
1136,5,2,
1137,12,2,
1138,56,2,Unemployed
1139,76,2,
1140,40,2,Unemployed
1141,57,5,Unemployed
1142,67,3,
1143,13,2,
1144,5,5,
1145,55,1,Unemployed
1146,34,4,Unemployed
1147,27,1,HEALTHCARE
1148,53,1,Unemployed
1149,83,2,
1150,92,2,
1151,68,3,
1152,26,5,Unemployed
1153,68,5,
1154,68,2,
1155,23,4,Unemployed
1156,3,1,
1157,28,6,Unemployed
1158,28,2,HEALTHCARE
1159,32,2,Unemployed
1160,81,5,
1161,25,6,Unemployed
1162,6,2,
1163,64,4,Unemployed
1164,4,2,
1165,60,2,Unemployed
1166,26,4,Unemployed
1167,77,3,
1168,62,5,Unemployed
1169,63,6,Unemployed
1170,60,3,Unemployed
1171,79,1,
1172,29,2,FOOD
1173,3,2,
1174,53,1,Unemployed
1175,25,5,Unemployed
1176,29,3,Unemployed
1177,69,1,
1178,44,1,Unemployed
1179,0,5,
1180,64,2,Unemployed
1181,66,1,
1182,23,2,Unemployed
1183,45,2,Unemployed
1184,73,2,
1185,20,4,Unemployed
1186,36,2,Unemployed
1187,12,2,
1188,61,2,Unemployed
1189,55,4,Unemployed
1190,35,2,Unemployed
1191,39,2,HEALTHCARE
1192,10,3,
1193,20,1,Unemployed
1194,27,1,Unemployed
1195,28,4,Unemployed
1196,16,3,
1197,99,5,
1198,59,5,HEALTHCARE
1199,33,1,Unemployed
1200,42,1,Unemployed
1201,0,2,
1202,14,2,
1203,67,4,
1204,91,5,
1205,54,5,Unemployed
1206,14,5,
1207,39,2,HEALTHCARE
1208,39,2,Unemployed
1209,16,5,
1210,58,4,Unemployed
1211,41,1,Unemployed
1212,77,1,
1213,28,1,Unemployed
1214,41,3,Unemployed
1215,58,2,Unemployed
1216,69,1,
1217,71,1,
1218,20,1,Unemployed
1219,22,4,Unemployed
1220,11,1,
1221,15,5,
1222,48,3,Unemployed
1223,65,2,Unemployed
1224,15,3,
1225,72,2,
1226,48,2,HEALTHCARE
1227,45,5,HEALTHCARE
1228,50,2,Unemployed
1229,55,4,FOOD
1230,57,6,HEALTHCARE
1231,23,3,Unemployed
1232,57,5,Unemployed
1233,5,2,
1234,69,5,
1235,66,2,
1236,65,1,HEALTHCARE
1237,68,3,
1238,31,2,REALESTATERENTAL
1239,16,6,
1240,36,6,Unemployed
1241,24,5,Unemployed
1242,59,3,Unemployed
1243,71,5,
1244,1,1,
1245,66,5,
1246,57,4,Unemployed
1247,38,6,Unemployed
1248,55,4,Unemployed
1249,40,4,FOOD
1250,20,4,Unemployed
1251,43,4,Unemployed
1252,54,1,Unemployed
1253,73,2,
1254,6,3,
1255,36,6,Unemployed
1256,66,2,
1257,3,2,
1258,45,5,Unemployed
1259,87,5,
1260,70,2,
1261,2,4,
1262,40,4,HEALTHCARE
1263,61,2,Unemployed
1264,36,4,Unemployed
1265,67,4,
1266,99,1,
1267,29,2,Unemployed
1268,60,2,Unemployed
1269,22,2,Unemployed
1270,61,6,Unemployed
1271,78,5,
1272,98,1,
1273,10,4,
1274,15,4,
1275,19,3,Unemployed
1276,61,2,Unemployed
1277,40,4,Unemployed
1278,23,6,Unemployed
1279,34,4,Unemployed
1280,19,4,Unemployed
1281,90,2,
1282,31,3,Unemployed
1283,99,4,
1284,43,2,Unemployed
1285,39,3,Unemployed
1286,6,2,
1287,51,2,Unemployed
1288,71,6,
1289,70,6,
1290,50,4,Unemployed
1291,45,4,Unemployed
1292,51,2,HEALTHCARE
1293,33,2,Unemployed
1294,9,3,
1295,84,2,
1296,54,3,Unemployed
1297,64,4,Unemployed
1298,70,3,
1299,15,5,
1300,12,4,
1301,97,2,
1302,38,2,Unemployed
1303,73,4,
1304,55,1,FOOD
1305,4,3,
1306,7,1,
1307,76,2,
1308,48,6,Unemployed
1309,17,4,
1310,52,4,Unemployed
1311,16,4,
1312,48,4,Unemployed
1313,7,4,
1314,28,1,Unemployed
1315,14,5,
1316,8,5,
1317,35,6,Unemployed
1318,44,2,Unemployed
1319,3,5,
1320,63,3,Unemployed
1321,32,4,Unemployed
1322,36,2,HEALTHCARE
1323,58,4,Unemployed
1324,66,2,
1325,98,5,
