ID,Age,Household Size,Occupations
738,56,2,Unemployed
739,73,6,
740,72,2,
741,7,5,
742,83,1,
743,35,6,Unemployed
744,32,5,Unemployed
745,54,2,Unemployed
746,45,3,Unemployed
747,0,2,
748,75,4,
749,53,5,Unemployed
750,76,2,
751,28,2,Unemployed
752,71,5,
753,15,5,
754,52,2,Unemployed
755,74,6,
756,59,5,Unemployed
757,96,3,
758,27,6,Unemployed
759,77,3,
760,79,1,
761,13,5,
762,64,5,Unemployed
763,50,5,Unemployed
764,37,6,HEALTHCARE
765,15,2,
766,68,5,
767,78,2,
768,8,3,
769,47,5,Unemployed
770,41,5,Unemployed
771,16,1,
772,39,2,Unemployed
773,38,1,Unemployed
774,43,2,Unemployed
775,43,2,Unemployed
776,52,5,HEALTHCARE
777,53,1,Unemployed
778,33,6,Unemployed
779,88,2,
780,1,1,
781,38,2,Unemployed
782,26,2,Unemployed
783,62,6,Unemployed
784,43,2,HEALTHCARE
785,3,1,
786,69,4,
787,62,2,Unemployed
788,57,2,Unemployed
789,39,5,Unemployed
790,59,6,Unemployed
791,57,3,Unemployed
792,73,1,
793,91,3,
794,66,4,
795,75,2,
796,64,6,HEALTHCARE
797,64,2,Unemployed
798,65,4,Unemployed
799,58,4,HEALTHCARE
800,42,4,Unemployed
801,31,2,HEALTHCARE
802,76,2,
803,26,3,Unemployed
804,11,5,
805,76,4,
806,17,2,
807,43,6,Unemployed
808,39,5,Unemployed
809,36,4,Unemployed
810,68,2,
811,1,6,
812,58,2,Unemployed
813,79,5,
814,34,4,Unemployed
815,3,5,
816,38,2,Unemployed
817,22,4,Unemployed
818,12,2,
819,63,5,Unemployed
820,83,1,
821,68,2,
822,4,2,
823,30,2,HEALTHCARE
824,62,3,HEALTHCARE
825,13,6,
826,42,2,Unemployed
827,35,5,Unemployed
828,94,3,
829,19,2,HEALTHCARE
830,17,2,
831,37,1,Unemployed
832,33,2,HEALTHCARE
833,7,1,
834,47,3,Unemployed
835,36,2,HEALTHCARE
836,96,2,
837,63,2,Unemployed
838,42,5,HEALTHCARE
839,75,4,
840,43,4,Unemployed
841,57,5,Unemployed
842,78,6,
843,11,3,
844,43,5,Unemployed
845,19,4,Unemployed
846,89,2,
847,51,2,Unemployed
848,59,2,Unemployed
849,66,5,
850,2,2,
851,23,3,HEALTHCARE
852,68,3,
853,75,2,
854,24,2,Unemployed
855,79,2,
856,66,3,
857,29,1,Unemployed
858,68,3,
859,71,4,
860,6,2,
861,32,4,Unemployed
862,67,2,
863,64,6,Unemployed
864,98,1,
865,60,1,Unemployed
866,51,2,Unemployed
867,7,2,
868,45,2,HEALTHCARE
869,51,5,Unemployed
870,92,5,
871,66,3,
872,50,5,Unemployed
873,5,5,
874,32,4,HEALTHCARE
875,26,1,Unemployed
876,77,2,
877,41,2,Unemployed
878,99,4,
879,66,4,
880,28,2,HEALTHCARE
881,61,2,Unemployed
882,76,3,
883,7,1,
884,10,5,
885,64,1,Unemployed
886,75,5,
887,13,6,
888,5,2,
889,32,6,Unemployed
890,81,1,
891,62,2,Unemployed
892,62,6,Unemployed
893,43,3,Unemployed
894,9,5,
895,15,2,
896,35,3,Unemployed
897,61,2,Unemployed
898,32,2,Unemployed
899,71,1,
900,73,6,
901,17,1,
902,6,1,
903,56,2,Unemployed
904,53,2,Unemployed
905,93,1,
906,28,2,Unemployed
907,98,1,
908,58,2,Unemployed
909,18,2,Unemployed
910,42,2,Unemployed
911,92,6,
912,9,2,
913,5,1,
914,94,3,
915,26,2,Unemployed
916,57,4,HEALTHCARE
917,6,4,
918,15,6,
919,67,2,
920,2,3,
921,58,2,HEALTHCARE
922,38,5,Unemployed
923,5,3,
924,2,1,
925,66,5,
926,12,3,
927,68,2,
928,89,5,
929,53,3,Unemployed
930,7,5,
931,9,4,
932,28,3,Unemployed
933,50,2,Unemployed
934,57,2,REALESTATERENTAL
935,69,5,
936,75,6,
937,94,3,
938,8,2,
939,0,2,
940,50,5,Unemployed
941,24,2,Unemployed
942,50,3,Unemployed
943,71,2,
944,5,4,
945,82,4,
946,100,6,
947,1,4,
948,3,2,
949,18,2,Unemployed
950,31,3,Unemployed
951,14,3,
952,10,6,
953,52,3,HEALTHCARE
954,39,3,Unemployed
955,34,4,Unemployed
956,31,6,Unemployed
957,9,1,
958,53,3,Unemployed
959,29,4,Unemployed
960,44,4,Unemployed
961,45,2,Unemployed
962,72,5,
963,59,4,Unemployed
964,24,6,Unemployed
965,17,4,
966,1,6,
967,17,1,
968,35,2,Unemployed
969,45,2,Unemployed
970,59,1,Unemployed
971,61,6,Unemployed
972,76,5,
973,44,4,Unemployed
974,7,3,
975,2,2,
976,79,5,
977,66,5,
978,83,1,
979,39,1,Unemployed
980,35,1,Unemployed
981,77,3,
982,32,3,Unemployed
983,4,5,
984,81,3,
985,19,3,Unemployed
986,1,2,
987,39,4,Unemployed
988,50,2,Unemployed
989,29,5,Unemployed
990,1,3,
991,63,2,Unemployed
992,75,1,
993,85,3,
994,74,2,
995,45,1,Unemployed
996,30,6,Unemployed
997,61,1,Unemployed
998,79,2,
999,78,2,
1000,40,2,Unemployed
1001,82,2,
1002,9,4,
1003,3,1,
1004,68,2,
1005,66,1,
1006,58,5,Unemployed
1007,68,4,
1008,2,2,
1009,40,6,Unemployed
1010,78,2,
1011,20,1,Unemployed
1012,38,1,Unemployed
1013,59,1,Unemployed
1014,72,1,
1015,37,2,Unemployed
1016,65,1,Unemployed
1017,11,3,
1018,48,3,Unemployed
1019,35,2,Unemployed
1020,19,2,Unemployed
1021,81,1,
1022,79,6,
1023,54,3,Unemployed
1024,54,2,Unemployed
1025,81,6,
1026,2,2,
1027,51,1,Unemployed
1028,8,2,
1029,89,3,
1030,54,2,Unemployed
1031,87,3,
1032,77,6,
1033,39,6,HEALTHCARE
1034,84,2,
1035,45,2,Unemployed
1036,17,5,
1037,16,1,
1038,82,3,
1039,86,1,
1040,29,1,HEALTHCARE
1041,72,2,
1042,46,5,Unemployed
1043,42,3,Unemployed
1044,59,2,HEALTHCARE
1045,17,2,
1046,51,1,HEALTHCARE
1047,0,5,
1048,7,2,
1049,74,4,
1050,70,2,
1051,65,5,HEALTHCARE
1052,76,3,
1053,53,5,Unemployed
1054,58,3,Unemployed
1055,10,6,
1056,16,5,
1057,69,3,
1058,52,4,Unemployed
1059,5,4,
1060,9,2,
1061,65,5,Unemployed
1062,81,2,
1063,18,1,Unemployed
1064,66,2,
1065,70,3,
1066,52,6,Unemployed
1067,26,5,HEALTHCARE
1068,39,6,Unemployed
1069,79,4,
1070,62,1,Unemployed
1071,14,4,
1072,33,4,Unemployed
1073,23,4,HEALTHCARE
1074,60,2,HEALTHCARE
1075,97,6,
1076,49,6,Unemployed
1077,48,2,Unemployed
1078,27,2,Unemployed
1079,13,4,
1080,60,4,Unemployed
1081,53,3,Unemployed
1082,16,2,
1083,64,1,Unemployed
1084,15,2,
1085,26,3,Unemployed
1086,77,3,
1087,45,2,HEALTHCARE
1088,31,5,Unemployed
1089,9,4,
1090,14,4,
1091,31,3,HEALTHCARE
1092,26,6,Unemployed
1093,56,1,Unemployed
1094,96,4,
1095,25,4,Unemployed
1096,52,1,Unemployed
1097,30,2,Unemployed
1098,80,1,
1099,24,3,HEALTHCARE
1100,30,5,Unemployed
1101,59,6,Unemployed
1102,100,2,
1103,32,6,Unemployed
1104,53,2,Unemployed
1105,57,2,Unemployed
1106,35,3,Unemployed
1107,57,2,Unemployed
1108,76,1,
1109,64,2,Unemployed
1110,60,2,Unemployed
1111,14,4,
1112,77,5,
1113,89,1,
1114,72,3,
1115,91,3,
1116,97,2,
1117,57,6,Unemployed
1118,38,1,Unemployed
1119,31,2,Unemployed
1120,29,2,Unemployed
1121,9,2,
1122,90,1,
1123,12,2,
1124,18,2,Unemployed
1125,62,1,Unemployed
1126,74,5,
1127,30,1,Unemployed
1128,19,2,Unemployed
1129,90,5,
1130,55,4,Unemployed
1131,22,5,Unemployed
1132,31,3,HEALTHCARE
1133,57,5,HEALTHCARE
1134,22,2,Unemployed
1135,43,5,Unemployed
1136,34,5,Unemployed
1137,5,3,
1138,51,1,Unemployed
1139,84,5,
1140,49,2,Unemployed
1141,69,6,
1142,32,2,HEALTHCARE
1143,42,2,Unemployed
1144,83,2,
1145,13,4,
1146,30,2,Unemployed
1147,65,3,HEALTHCARE
1148,95,3,
1149,1,5,
1150,70,2,
1151,55,5,Unemployed
1152,67,2,
1153,6,4,
1154,65,5,Unemployed
1155,24,2,Unemployed
1156,34,5,Unemployed
1157,51,3,Unemployed
1158,3,3,
1159,15,1,
1160,66,2,
1161,37,3,Unemployed
1162,9,6,
1163,21,2,Unemployed
1164,28,3,HEALTHCARE
1165,19,2,HEALTHCARE
1166,64,2,Unemployed
1167,47,1,HEALTHCARE
1168,35,3,Unemployed
1169,5,2,
1170,2,1,
1171,18,6,Unemployed
1172,7,3,
1173,86,3,
1174,2,3,
1175,57,2,Unemployed
1176,61,6,HEALTHCARE
1177,98,1,
1178,58,2,Unemployed
1179,38,6,Unemployed
1180,32,4,HEALTHCARE
1181,75,6,
1182,4,4,
1183,41,3,Unemployed
1184,52,1,Unemployed
1185,74,5,
1186,8,6,
1187,75,5,
1188,72,2,
1189,8,5,
1190,25,4,Unemployed
1191,37,5,Unemployed
1192,55,6,Unemployed
1193,90,3,
1194,74,1,
1195,23,3,HEALTHCARE
1196,52,5,Unemployed
1197,69,5,
1198,98,5,
1199,44,4,Unemployed
1200,61,4,Unemployed
1201,72,4,
1202,14,2,
1203,74,2,
1204,57,1,Unemployed
1205,63,5,Unemployed
1206,51,3,Unemployed
1207,12,5,
1208,64,1,Unemployed
1209,67,1,
1210,19,2,Unemployed
1211,18,5,Unemployed
1212,3,5,
1213,58,4,Unemployed
1214,51,4,Unemployed
1215,31,4,Unemployed
1216,77,4,
1217,53,2,Unemployed
1218,17,2,
1219,32,2,Unemployed
1220,92,5,
1221,39,3,Unemployed
1222,63,5,HEALTHCARE
1223,4,5,
1224,95,2,
1225,46,5,Unemployed
1226,81,2,
1227,61,2,Unemployed
1228,5,2,
1229,62,1,HEALTHCARE
1230,79,4,
1231,32,1,Unemployed
1232,51,5,Unemployed
1233,49,4,Unemployed
1234,66,6,
1235,93,2,
1236,16,5,
1237,6,1,
1238,43,5,Unemployed
1239,64,4,Unemployed
1240,13,2,
1241,76,6,
1242,18,1,Unemployed
1243,56,6,Unemployed
1244,69,3,
1245,80,2,
1246,12,2,
1247,49,5,Unemployed
1248,59,6,HEALTHCARE
1249,73,2,
1250,56,2,Unemployed
1251,54,3,Unemployed
1252,5,3,
1253,63,4,HEALTHCARE
1254,73,4,
1255,24,3,HEALTHCARE
1256,17,1,
1257,12,1,
1258,6,2,
1259,13,2,
1260,57,2,Unemployed
1261,50,1,HEALTHCARE
1262,42,2,Unemployed
1263,73,2,
1264,63,3,Unemployed
1265,2,1,
1266,47,6,Unemployed
1267,16,5,
1268,70,3,
1269,10,6,
1270,74,6,
1271,60,5,Unemployed
1272,17,2,
1273,5,2,
1274,59,5,Unemployed
1275,16,4,
1276,11,4,
1277,61,5,Unemployed
1278,55,1,HEALTHCARE
1279,0,3,
1280,49,2,Unemployed
1281,69,5,
1282,3,1,
1283,97,2,
1284,83,5,
1285,26,5,Unemployed
1286,0,1,
1287,45,2,Unemployed
1288,35,2,HEALTHCARE
1289,64,2,HEALTHCARE
1290,76,3,
1291,70,2,
1292,69,2,
1293,63,4,Unemployed
1294,21,3,Unemployed
1295,64,2,HEALTHCARE
1296,71,5,
1297,77,1,
1298,68,2,
1299,53,2,Unemployed
1300,1,2,
1301,38,6,Unemployed
1302,26,2,Unemployed
1303,53,5,Unemployed
1304,41,5,Unemployed
1305,48,3,Unemployed
1306,96,2,
1307,59,4,Unemployed
1308,51,2,Unemployed
1309,6,2,
1310,60,2,HEALTHCARE
1311,66,4,
1312,58,5,Unemployed
1313,78,2,
1314,8,1,
1315,29,2,Unemployed
1316,78,3,
1317,34,3,Unemployed
1318,34,3,HEALTHCARE
1319,45,3,Unemployed
1320,53,3,Unemployed
1321,83,2,
1322,100,1,
1323,73,6,
1324,26,5,Unemployed
1325,51,2,Unemployed
1326,28,2,Unemployed
1327,42,5,Unemployed
1328,4,4,
1329,22,2,HEALTHCARE
1330,59,2,HEALTHCARE
1331,88,6,
1332,13,4,
1333,62,4,HEALTHCARE
1334,70,4,
1335,49,2,Unemployed
1336,5,1,
1337,6,2,
1338,36,2,Unemployed
1339,44,1,HEALTHCARE
1340,14,1,
1341,17,4,
1342,15,2,
1343,92,3,
1344,73,4,
1345,61,4,Unemployed
1346,65,1,Unemployed
1347,83,6,
1348,27,1,Unemployed
1349,47,2,HEALTHCARE
1350,47,6,Unemployed
1351,44,4,Unemployed
1352,59,3,HEALTHCARE
1353,55,2,Unemployed
1354,1,3,
1355,11,3,
1356,67,3,
1357,16,2,
1358,50,5,Unemployed
1359,75,1,
1360,40,2,HEALTHCARE
1361,44,6,Unemployed
1362,35,6,Unemployed
1363,79,2,
1364,44,6,Unemployed
1365,55,5,HEALTHCARE
