ID,Age,Household Size,Occupations
411,13,3,
412,57,1,Unemployed
413,62,4,Unemployed
414,7,2,
415,54,6,Unemployed
416,36,3,Unemployed
417,16,2,
418,54,5,Unemployed
419,27,5,Unemployed
420,26,6,Unemployed
421,31,5,Unemployed
422,10,4,
423,4,3,
424,39,4,Unemployed
425,62,4,Unemployed
426,46,1,Unemployed
427,2,2,
428,45,2,Unemployed
429,61,6,Unemployed
430,40,5,Unemployed
431,76,2,
432,16,2,
433,3,2,
434,63,3,FINANCEINSURANCE
435,31,3,Unemployed
436,41,2,Unemployed
437,9,4,
438,64,6,Unemployed
439,37,4,Unemployed
440,5,2,
441,59,5,Unemployed
442,35,5,Unemployed
443,83,5,
444,53,6,Unemployed
445,64,3,Unemployed
446,39,6,Unemployed
447,32,4,Unemployed
448,16,4,
449,57,5,Unemployed
450,69,2,
451,65,3,Unemployed
452,47,2,Unemployed
453,68,5,
454,50,5,Unemployed
455,59,4,Unemployed
456,10,6,
457,42,4,Unemployed
458,7,6,
459,63,5,Unemployed
460,35,3,Unemployed
461,67,3,
462,4,1,
463,12,5,
464,60,1,Unemployed
465,0,6,
466,41,4,Unemployed
467,57,3,Unemployed
468,53,5,Unemployed
469,39,3,INFORMATION
470,21,3,Unemployed
471,58,4,Unemployed
472,0,2,
473,54,2,Unemployed
474,48,4,Unemployed
475,75,1,
476,21,3,Unemployed
477,34,6,Unemployed
478,61,2,Unemployed
479,6,1,
480,45,2,Unemployed
481,58,3,Unemployed
482,30,2,WASTEMANAGEMENT
483,22,4,Unemployed
484,31,2,FOOD
485,24,1,Unemployed
486,26,4,Unemployed
487,7,2,
488,15,4,
489,8,4,
490,10,2,
491,20,2,Unemployed
492,23,1,Unemployed
493,34,5,Unemployed
494,34,1,Unemployed
495,59,5,Unemployed
496,40,2,Unemployed
497,58,4,Unemployed
498,20,4,Unemployed
499,3,5,
500,52,3,Unemployed
501,45,6,FOOD
502,84,6,
503,1,5,
504,19,2,Unemployed
505,86,3,
506,96,4,
507,20,5,Unemployed
508,86,5,
509,5,1,
510,42,1,FOOD
511,4,4,
512,9,4,
513,54,6,Unemployed
514,47,2,Unemployed
515,56,4,FOOD
516,17,1,
517,36,2,FINANCEINSURANCE
518,45,2,Unemployed
519,78,3,
520,69,4,
521,42,3,Unemployed
522,35,4,Unemployed
523,63,2,Unemployed
524,50,1,Unemployed
525,16,4,
526,39,4,Unemployed
527,8,5,
528,49,3,Unemployed
529,65,5,Unemployed
530,24,2,Unemployed
531,5,4,
532,42,2,Unemployed
533,63,4,Unemployed
534,45,4,Unemployed
535,68,3,
536,6,4,
537,56,2,Unemployed
538,55,2,Unemployed
539,53,2,Unemployed
540,9,2,
541,9,6,
542,83,6,
543,8,1,
544,40,2,INFORMATION
545,40,4,FOOD
546,11,6,
547,23,6,Unemployed
548,68,5,
549,3,2,
550,11,4,
551,82,6,
552,38,2,Unemployed
553,57,1,Unemployed
554,53,4,Unemployed
555,48,3,Unemployed
556,7,5,
557,4,5,
558,59,2,Unemployed
559,16,5,
560,24,2,Unemployed
561,63,6,Unemployed
562,68,2,
563,62,5,Unemployed
564,64,3,Unemployed
565,10,2,
566,76,4,
567,51,1,Unemployed
568,68,6,
569,27,4,Unemployed
570,11,4,
571,39,6,Unemployed
572,18,2,Unemployed
573,9,2,
574,38,5,Unemployed
575,27,2,Unemployed
576,24,5,Unemployed
577,63,6,Unemployed
578,63,3,Unemployed
579,68,2,
580,62,2,Unemployed
581,64,2,Unemployed
582,75,3,
583,2,4,
584,63,2,Unemployed
585,63,2,Unemployed
586,12,6,
587,31,5,Unemployed
588,54,3,Unemployed
589,40,4,Unemployed
590,13,2,
591,67,5,
592,30,2,Unemployed
593,48,2,Unemployed
594,46,1,Unemployed
595,24,3,Unemployed
596,73,3,
597,17,3,
598,18,3,Unemployed
599,7,2,
600,12,1,
601,24,4,FINANCEINSURANCE
602,22,5,Unemployed
603,47,5,Unemployed
604,50,6,Unemployed
605,36,5,Unemployed
606,65,2,Unemployed
607,35,4,Unemployed
608,2,4,
609,50,2,Unemployed
610,18,2,Unemployed
611,79,3,
612,18,5,Unemployed
613,27,2,Unemployed
614,41,2,Unemployed
615,28,1,Unemployed
616,65,2,Unemployed
617,97,4,
618,24,6,Unemployed
619,17,2,
620,52,2,Unemployed
621,30,5,Unemployed
622,13,2,
623,73,2,
624,21,4,Unemployed
625,50,2,Unemployed
626,58,3,Unemployed
627,66,4,
628,12,5,
629,78,2,
630,63,3,Unemployed
631,65,4,Unemployed
632,72,3,
633,0,1,
634,10,3,
635,71,1,
636,32,5,Unemployed
637,53,1,Unemployed
638,75,4,
639,36,6,Unemployed
640,15,2,
641,43,2,Unemployed
642,46,2,Unemployed
643,61,5,Unemployed
644,64,3,Unemployed
645,38,2,Unemployed
646,58,5,Unemployed
647,61,4,Unemployed
648,13,6,
649,61,3,Unemployed
650,79,1,
651,75,2,
652,23,1,Unemployed
653,79,3,
654,7,6,
655,97,2,
656,43,5,Unemployed
657,49,2,Unemployed
658,7,2,
659,14,2,
660,44,1,Unemployed
661,66,1,
662,58,2,Unemployed
663,32,2,Unemployed
664,69,3,
665,50,6,Unemployed
666,13,2,
667,19,2,Unemployed
668,75,2,
669,48,4,Unemployed
670,37,5,Unemployed
671,4,3,
672,71,6,
673,94,3,
674,19,2,Unemployed
675,33,2,Unemployed
676,27,2,Unemployed
677,56,4,Unemployed
678,14,2,
679,42,3,Unemployed
680,17,2,
681,40,2,Unemployed
682,46,4,Unemployed
683,9,2,
684,63,3,Unemployed
685,77,4,
686,64,5,Unemployed
687,61,2,Unemployed
688,51,5,Unemployed
689,51,6,Unemployed
690,31,3,Unemployed
691,73,3,
692,17,4,
693,45,2,Unemployed
694,43,5,Unemployed
695,37,5,Unemployed
696,6,1,
697,39,2,Unemployed
698,69,1,
699,81,5,
700,8,6,
701,59,2,Unemployed
702,60,5,Unemployed
703,5,1,
704,38,2,Unemployed
705,79,1,
706,62,5,Unemployed
707,6,2,
708,55,2,Unemployed
709,30,1,Unemployed
710,58,2,Unemployed
711,17,6,
712,36,5,Unemployed
713,27,5,Unemployed
714,48,6,Unemployed
715,11,1,
716,10,4,
717,45,6,Unemployed
718,53,6,FOOD
719,4,1,
720,79,1,
721,2,2,
722,64,4,Unemployed
723,7,3,
724,64,2,Unemployed
725,63,5,Unemployed
726,40,5,Unemployed
727,64,5,Unemployed
728,75,2,
729,61,6,Unemployed
730,42,2,Unemployed
731,73,1,
732,17,1,
733,38,2,Unemployed
734,47,5,Unemployed
735,47,3,Unemployed
736,86,6,
737,31,2,Unemployed
738,8,2,
739,7,2,
740,65,2,Unemployed
741,33,4,Unemployed
742,78,2,
743,55,1,Unemployed
744,40,2,Unemployed
745,67,2,
746,62,4,Unemployed
747,36,2,Unemployed
748,48,4,Unemployed
749,64,5,Unemployed
750,5,2,
751,30,5,Unemployed
752,41,4,Unemployed
753,76,4,
754,61,5,Unemployed
755,53,1,Unemployed
756,32,2,Unemployed
757,74,1,
758,77,2,
759,43,4,Unemployed
760,49,5,Unemployed
761,44,1,Unemployed
762,86,2,
763,2,3,
764,83,4,
765,97,3,
766,67,2,
767,39,5,FOOD
768,35,4,Unemployed
769,56,2,Unemployed
770,52,1,Unemployed
771,41,3,Unemployed
772,30,2,Unemployed
773,60,4,Unemployed
774,74,2,
775,33,3,Unemployed
776,74,5,
777,37,6,Unemployed
778,38,2,Unemployed
779,56,3,INFORMATION
780,69,6,
781,57,2,Unemployed
782,75,1,
783,2,4,
784,65,6,Unemployed
785,9,1,
786,41,2,Unemployed
787,30,2,FOOD
788,98,6,
789,38,6,Unemployed
790,13,2,
791,9,2,
792,51,1,Unemployed
793,69,2,
794,47,4,Unemployed
795,23,2,Unemployed
796,7,2,
797,55,2,Unemployed
798,13,2,
799,43,2,Unemployed
800,67,2,
801,65,2,Unemployed
802,63,5,Unemployed
803,58,3,FINANCEINSURANCE
804,12,6,
805,66,6,
806,35,6,Unemployed
807,48,2,Unemployed
808,53,4,Unemployed
809,61,4,Unemployed
810,60,1,Unemployed
811,66,1,
812,45,5,Unemployed
813,23,2,Unemployed
814,14,4,
815,90,4,
816,17,6,
817,39,6,Unemployed
818,50,1,Unemployed
819,29,2,Unemployed
820,46,2,Unemployed
821,6,2,
822,32,2,Unemployed
823,60,2,Unemployed
824,37,2,Unemployed
825,70,3,
826,96,6,
827,38,1,Unemployed
828,0,1,
829,24,2,Unemployed
830,41,4,Unemployed
831,3,1,
832,51,1,Unemployed
833,4,3,
834,38,2,Unemployed
835,39,3,Unemployed
836,50,4,Unemployed
837,50,4,Unemployed
838,6,1,
839,13,2,
840,74,3,
841,17,4,
842,31,3,Unemployed
843,58,2,Unemployed
844,23,4,Unemployed
845,61,1,FINANCEINSURANCE
846,0,5,
847,69,2,
848,78,2,
849,80,2,
850,67,4,
851,71,5,
852,60,1,Unemployed
853,73,2,
854,60,4,Unemployed
855,32,5,Unemployed
856,10,4,
857,68,4,
858,79,2,
859,38,4,Unemployed
860,5,4,
861,9,1,
862,22,1,Unemployed
863,80,5,
864,44,5,Unemployed
865,59,3,Unemployed
866,1,2,
867,19,3,Unemployed
868,10,5,
869,86,2,
870,22,2,Unemployed
871,24,4,Unemployed
872,0,2,
873,44,5,Unemployed
874,42,2,Unemployed
875,75,6,
876,11,2,
877,40,6,Unemployed
878,63,2,Unemployed
879,9,2,
880,65,3,Unemployed
881,35,3,Unemployed
882,59,5,Unemployed
883,65,6,Unemployed
884,13,1,
885,82,4,
886,56,2,Unemployed
887,4,1,
888,64,3,OTHER
889,47,5,Unemployed
890,25,3,Unemployed
891,18,4,Unemployed
892,70,2,
893,98,5,
894,69,2,
895,12,2,
896,36,2,Unemployed
897,66,2,
898,79,2,
899,30,3,FOOD
900,4,6,
901,4,4,
902,74,1,
903,100,3,
904,28,4,Unemployed
905,84,5,
906,32,2,Unemployed
907,32,5,Unemployed
908,21,4,Unemployed
909,63,1,Unemployed
910,15,5,
911,0,4,
912,82,3,
913,75,1,
914,61,2,Unemployed
915,15,3,
916,15,5,
917,6,4,
918,60,4,Unemployed
919,5,5,
920,88,2,
921,20,4,Unemployed
922,65,6,FINANCEINSURANCE
923,51,5,Unemployed
924,62,1,Unemployed
925,81,3,
926,41,3,Unemployed
927,13,4,
928,57,1,Unemployed
929,27,4,Unemployed
930,76,2,
931,40,2,Unemployed
932,69,4,
933,3,1,
934,60,6,Unemployed
935,68,2,
936,13,3,
937,50,4,Unemployed
938,18,4,Unemployed
939,18,2,FOOD
940,77,2,
941,17,3,
942,53,4,Unemployed
943,68,1,
944,44,4,Unemployed
945,74,2,
946,97,5,
947,31,5,Unemployed
948,45,3,Unemployed
949,86,6,
950,18,2,Unemployed
951,62,2,Unemployed
952,65,2,FOOD
953,18,1,Unemployed
954,32,1,Unemployed
955,57,6,Unemployed
956,29,2,Unemployed
957,77,1,
958,20,5,Unemployed
959,45,5,Unemployed
960,5,5,
961,51,2,INFORMATION
962,20,2,Unemployed
963,48,1,Unemployed
964,47,5,Unemployed
965,95,6,
966,58,4,Unemployed
967,43,4,Unemployed
968,78,2,
969,8,4,
970,26,2,FOOD
971,61,4,Unemployed
972,15,3,
973,67,4,
974,12,4,
975,75,5,
976,67,2,
977,77,2,
978,39,4,Unemployed
979,33,6,Unemployed
980,19,4,Unemployed
981,19,4,Unemployed
982,15,6,
983,25,3,Unemployed
984,44,1,Unemployed
985,70,4,
986,45,3,Unemployed
987,50,2,FOOD
988,59,2,Unemployed
989,14,2,
990,49,3,Unemployed
991,29,1,Unemployed
992,58,4,Unemployed
993,57,3,Unemployed
994,4,4,
995,37,1,Unemployed
996,69,5,
997,69,2,
998,95,6,
999,88,4,
1000,2,1,
1001,66,3,
1002,1,5,
1003,55,2,Unemployed
1004,13,4,
1005,67,3,
1006,47,5,Unemployed
1007,42,4,Unemployed
1008,65,6,Unemployed
1009,4,5,
1010,58,5,Unemployed
1011,13,5,
1012,51,4,Unemployed
1013,11,3,
1014,45,2,Unemployed
1015,38,4,FINANCEINSURANCE
1016,33,6,Unemployed
1017,95,2,
1018,2,4,
1019,58,4,Unemployed
1020,20,4,Unemployed
1021,25,5,Unemployed
1022,28,6,Unemployed
1023,12,3,
1024,48,6,Unemployed
1025,4,2,
1026,24,2,FOOD
1027,38,2,Unemployed
1028,30,2,Unemployed
1029,62,2,Unemployed
1030,64,1,FOOD
1031,68,6,
1032,55,2,Unemployed
1033,1,1,
1034,19,3,Unemployed
1035,65,1,Unemployed
1036,23,2,Unemployed
1037,10,6,
1038,60,4,Unemployed
1039,77,2,
1040,46,3,Unemployed
1041,55,3,Unemployed
1042,44,3,Unemployed
1043,61,2,Unemployed
1044,51,5,FINANCEINSURANCE
1045,2,4,
1046,31,4,Unemployed
1047,9,2,
1048,3,3,
1049,52,4,Unemployed
1050,45,6,Unemployed
1051,22,4,Unemployed
1052,47,6,Unemployed
1053,66,3,
1054,57,6,Unemployed
1055,80,1,
1056,13,2,
1057,14,4,
1058,54,3,Unemployed
1059,41,3,Unemployed
1060,47,2,Unemployed
1061,8,5,
1062,50,1,Unemployed
1063,51,6,Unemployed
1064,51,4,FOOD
1065,12,5,
1066,70,3,
1067,67,2,
1068,29,2,Unemployed
1069,40,3,FOOD
1070,72,3,
1071,79,1,
1072,22,4,FINANCEINSURANCE
1073,32,1,Unemployed
1074,51,4,Unemployed
1075,39,2,Unemployed
1076,14,4,
1077,52,4,ART
1078,29,4,Unemployed
1079,22,4,Unemployed
1080,0,2,
1081,38,6,Unemployed
1082,32,2,Unemployed
1083,65,4,Unemployed
1084,62,2,Unemployed
1085,1,5,
1086,10,1,
1087,34,2,Unemployed
1088,61,1,FOOD
1089,75,5,
1090,31,6,Unemployed
1091,23,1,Unemployed
1092,64,2,Unemployed
1093,14,1,
1094,9,3,
1095,72,4,
1096,53,2,Unemployed
1097,91,6,
1098,16,4,
1099,5,1,
1100,33,6,Unemployed
1101,17,2,
1102,19,3,Unemployed
1103,65,3,Unemployed
1104,76,1,
1105,7,1,
1106,3,3,
1107,55,3,Unemployed
1108,51,3,Unemployed
1109,63,2,Unemployed
1110,20,4,Unemployed
1111,63,3,Unemployed
1112,39,4,Unemployed
1113,64,2,FINANCEINSURANCE
1114,59,3,Unemployed
1115,24,2,Unemployed
1116,69,3,
1117,37,2,Unemployed
1118,74,3,
1119,55,3,Unemployed
1120,65,2,Unemployed
1121,64,2,Unemployed
1122,88,2,
1123,24,5,INFORMATION
1124,47,2,Unemployed
1125,53,6,Unemployed
1126,26,2,Unemployed
1127,48,5,Unemployed
1128,3,2,
1129,19,2,Unemployed
1130,26,4,Unemployed
1131,12,4,
1132,71,2,
1133,11,2,
1134,36,2,Unemployed
1135,25,2,FOOD
1136,94,2,
1137,78,4,
1138,61,5,Unemployed
1139,68,3,
1140,77,2,
1141,17,3,
1142,68,6,
1143,49,1,Unemployed
1144,61,2,Unemployed
1145,79,2,
1146,70,3,
1147,5,2,
1148,28,2,Unemployed
1149,51,5,Unemployed
1150,47,2,Unemployed
1151,35,1,Unemployed
1152,30,2,Unemployed
1153,54,2,Unemployed
1154,6,2,
1155,44,2,Unemployed
1156,54,6,Unemployed
1157,49,2,Unemployed
1158,60,5,Unemployed
1159,68,4,
1160,73,5,
1161,66,4,
1162,45,1,Unemployed
1163,10,2,
1164,51,2,Unemployed
1165,51,4,Unemployed
1166,11,4,
1167,63,2,Unemployed
1168,33,2,INFORMATION
1169,74,6,
1170,49,3,Unemployed
1171,59,3,Unemployed
1172,1,6,
1173,17,6,
1174,22,1,Unemployed
1175,0,2,
1176,68,2,
1177,100,1,
1178,35,2,Unemployed
1179,74,4,
1180,65,3,Unemployed
1181,47,2,Unemployed
1182,27,6,Unemployed
1183,68,2,
1184,14,3,
1185,39,2,Unemployed
1186,61,2,Unemployed
1187,28,2,FOOD
1188,52,4,Unemployed
1189,1,3,
1190,41,5,Unemployed
1191,57,4,Unemployed
1192,69,2,
1193,77,3,
1194,19,2,Unemployed
1195,22,1,Unemployed
1196,15,4,
1197,61,4,Unemployed
1198,71,4,
1199,67,2,
1200,17,4,
1201,82,3,
1202,53,2,Unemployed
1203,72,2,
1204,68,4,
1205,21,3,Unemployed
1206,46,4,Unemployed
1207,2,2,
1208,19,3,Unemployed
1209,68,3,
1210,77,4,
1211,12,2,
1212,70,2,
1213,87,6,
1214,39,2,Unemployed
1215,62,3,Unemployed
1216,86,5,
1217,52,6,Unemployed
1218,2,4,
1219,33,3,Unemployed
1220,17,2,
1221,17,5,
1222,61,2,Unemployed
1223,70,2,
1224,50,6,Unemployed
1225,36,2,Unemployed
1226,66,2,
1227,60,5,Unemployed
1228,50,1,Unemployed
1229,1,2,
1230,14,3,
1231,69,2,
1232,22,2,Unemployed
1233,93,2,
1234,21,2,FOOD
1235,69,1,
1236,35,6,Unemployed
1237,30,2,Unemployed
1238,44,2,Unemployed
1239,100,2,
1240,4,4,
1241,1,4,
1242,31,4,Unemployed
1243,8,4,
1244,11,2,
1245,54,5,Unemployed
1246,73,6,
1247,42,4,Unemployed
1248,62,2,Unemployed
1249,30,3,Unemployed
1250,12,3,
1251,56,2,Unemployed
1252,29,4,Unemployed
1253,36,3,Unemployed
1254,38,4,Unemployed
1255,1,2,
1256,34,6,WASTEMANAGEMENT
1257,63,4,Unemployed
1258,70,2,
1259,45,3,OTHER
1260,16,4,
1261,76,6,
1262,12,4,
1263,16,4,
1264,11,3,
1265,4,2,
1266,46,4,Unemployed
1267,1,3,
1268,45,2,Unemployed
1269,65,3,Unemployed
1270,61,1,Unemployed
1271,64,4,Unemployed
1272,2,4,
1273,20,5,Unemployed
1274,31,6,Unemployed
1275,45,2,Unemployed
1276,7,2,
1277,3,4,
1278,18,4,Unemployed
1279,7,2,
1280,24,5,FINANCEINSURANCE
1281,38,2,Unemployed
1282,0,2,
1283,47,3,FINANCEINSURANCE
1284,30,4,Unemployed
1285,57,1,Unemployed
1286,21,4,Unemployed
1287,8,3,
1288,45,5,Unemployed
1289,23,3,Unemployed
1290,63,3,Unemployed
1291,27,4,Unemployed
1292,5,2,
1293,11,5,
1294,70,2,
1295,41,1,Unemployed
1296,47,5,Unemployed
1297,16,5,
1298,4,6,
1299,28,2,Unemployed
1300,95,5,
1301,14,1,
1302,11,2,
1303,54,6,Unemployed
1304,95,2,
1305,28,2,Unemployed
1306,56,2,OTHER
1307,71,2,
1308,26,5,Unemployed
1309,37,2,Unemployed
1310,96,5,
1311,10,2,
1312,27,5,Unemployed
1313,88,3,
1314,25,4,Unemployed
1315,16,6,
1316,60,4,Unemployed
1317,65,2,Unemployed
1318,32,1,Unemployed
1319,32,2,Unemployed
1320,35,2,Unemployed
1321,23,2,Unemployed
1322,2,5,
1323,31,2,Unemployed
1324,3,3,
1325,27,4,Unemployed
1326,50,2,Unemployed
1327,44,3,Unemployed
1328,25,6,Unemployed
1329,58,1,Unemployed
1330,2,2,
1331,94,3,
1332,5,5,
1333,51,3,Unemployed
1334,26,3,Unemployed
1335,43,2,Unemployed
1336,18,2,Unemployed
1337,2,6,
1338,8,2,
1339,41,2,FOOD
1340,2,4,
1341,40,2,Unemployed
1342,69,1,
1343,37,4,Unemployed
1344,38,6,Unemployed
1345,2,4,
1346,78,3,
1347,65,5,Unemployed
1348,29,4,Unemployed
1349,4,4,
1350,38,6,Unemployed
1351,82,2,
1352,79,2,
1353,47,5,Unemployed
1354,6,1,
1355,41,2,Unemployed
1356,26,2,Unemployed
1357,31,2,FINANCEINSURANCE
1358,57,4,OTHER
1359,65,2,FINANCEINSURANCE
1360,32,4,Unemployed
