ID,Age,Household Size,Occupations
333,58,3,HEALTHCARE
334,92,3,
335,88,2,
336,14,2,
337,6,5,
338,17,1,
339,94,2,
340,68,4,
341,31,2,Unemployed
342,58,4,Unemployed
343,2,2,
344,39,2,FINANCEINSURANCE
345,26,2,Unemployed
346,68,6,
347,26,4,Unemployed
348,2,2,
349,81,1,
350,14,3,
351,25,1,Unemployed
352,0,6,
353,76,4,
354,68,4,
355,0,3,
356,15,2,
357,9,5,
358,36,1,Unemployed
359,49,4,WASTEMANAGEMENT
360,76,5,
361,55,1,OTHER
362,14,2,
363,61,1,Unemployed
364,68,6,
365,61,2,Unemployed
366,30,3,WASTEMANAGEMENT
367,54,3,Unemployed
368,67,1,
369,41,1,Unemployed
370,60,2,FOOD
371,32,3,Unemployed
372,15,1,
373,69,3,
374,65,2,HEALTHCARE
375,59,2,Unemployed
376,55,1,Unemployed
377,55,2,HEALTHCARE
378,99,4,
379,5,4,
380,1,2,
381,43,6,HEALTHCARE
382,33,2,FOOD
383,54,1,Unemployed
384,61,4,Unemployed
385,61,5,OTHER
386,81,3,
387,58,4,Unemployed
388,33,4,Unemployed
389,80,3,
390,73,2,
391,44,2,Unemployed
392,71,5,
393,59,1,Unemployed
394,14,1,
395,37,4,Unemployed
396,35,4,Unemployed
397,77,2,
398,9,2,
399,38,6,HEALTHCARE
400,64,1,FOOD
401,73,1,
402,39,4,Unemployed
403,29,2,Unemployed
404,59,2,Unemployed
405,20,2,Unemployed
406,12,2,
407,57,6,FINANCEINSURANCE
408,75,5,
409,62,2,Unemployed
410,18,3,Unemployed
411,80,1,
412,3,3,
413,72,5,
414,6,6,
415,39,4,Unemployed
416,64,6,Unemployed
417,59,2,Unemployed
418,28,2,Unemployed
419,22,3,SCIENTIFICTECHNICAL
420,1,2,
421,53,2,Unemployed
422,39,1,Unemployed
423,20,3,Unemployed
424,60,2,Unemployed
425,76,2,
426,60,5,Unemployed
427,77,2,
428,23,4,Unemployed
429,20,2,HEALTHCARE
430,88,2,
431,19,4,Unemployed
432,85,1,
433,13,2,
434,64,3,Unemployed
435,50,4,HEALTHCARE
436,42,2,FOOD
437,40,3,Unemployed
438,50,5,HEALTHCARE
439,4,2,
440,1,1,
441,2,1,
442,51,3,Unemployed
443,85,5,
444,30,5,Unemployed
445,79,5,
446,21,2,Unemployed
447,67,3,
448,4,3,
449,47,6,Unemployed
450,18,3,Unemployed
451,35,1,FINANCEINSURANCE
452,51,1,Unemployed
453,37,1,Unemployed
454,92,2,
455,11,5,
456,90,6,
457,9,4,
458,32,3,Unemployed
459,55,2,HEALTHCARE
460,63,4,Unemployed
461,77,5,
462,11,6,
463,7,2,
464,60,1,Unemployed
465,36,5,WASTEMANAGEMENT
466,51,4,Unemployed
467,33,5,Unemployed
468,45,2,SCIENTIFICTECHNICAL
469,25,1,UTILITIES
470,52,2,Unemployed
471,59,3,Unemployed
472,38,5,Unemployed
473,25,1,Unemployed
474,64,4,Unemployed
475,20,2,Unemployed
476,59,5,Unemployed
477,12,2,
478,23,4,FINANCEINSURANCE
479,8,5,
480,15,2,
481,7,5,
482,32,5,Unemployed
483,10,5,
484,48,3,Unemployed
485,2,2,
486,22,3,Unemployed
487,75,3,
488,1,2,
489,65,4,Unemployed
490,40,2,HEALTHCARE
491,26,3,Unemployed
492,96,2,
493,61,1,Unemployed
494,42,5,Unemployed
495,47,1,Unemployed
496,81,6,
497,79,3,
498,26,2,Unemployed
499,64,1,FOOD
500,3,4,
501,36,4,WASTEMANAGEMENT
502,76,4,
503,53,6,Unemployed
504,37,5,Unemployed
505,74,1,
506,79,1,
507,63,2,FOOD
508,18,5,Unemployed
509,52,1,HEALTHCARE
510,50,2,Unemployed
511,49,6,Unemployed
512,53,4,Unemployed
513,13,5,
514,68,3,
515,69,5,
516,53,2,HEALTHCARE
517,28,2,Unemployed
518,44,1,Unemployed
519,1,2,
520,69,5,
521,31,3,Unemployed
522,32,1,Unemployed
523,11,6,
524,52,5,Unemployed
525,71,5,
526,3,5,
527,72,3,
528,45,6,FOOD
529,28,2,Unemployed
530,67,4,
531,25,1,Unemployed
532,12,2,
533,74,3,
534,30,2,Unemployed
535,95,5,
536,64,2,WASTEMANAGEMENT
537,71,3,
538,54,1,Unemployed
539,90,2,
540,51,2,Unemployed
541,31,4,Unemployed
542,20,2,Unemployed
543,34,5,FINANCEINSURANCE
544,30,1,Unemployed
545,56,2,Unemployed
546,18,2,Unemployed
547,14,2,
548,60,1,SCIENTIFICTECHNICAL
549,18,2,Unemployed
550,2,2,
551,68,4,
552,73,3,
553,46,1,FOOD
554,54,2,Unemployed
555,69,5,
556,24,2,Unemployed
557,6,2,
558,32,3,Unemployed
559,56,3,Unemployed
560,21,3,Unemployed
561,20,5,Unemployed
562,4,2,
563,88,2,
564,43,1,Unemployed
565,43,2,FOOD
566,28,3,FINANCEINSURANCE
567,53,1,HEALTHCARE
568,60,2,Unemployed
569,17,6,
570,55,1,WASTEMANAGEMENT
571,61,2,UTILITIES
572,10,2,
573,1,2,
574,3,2,
575,37,6,Unemployed
576,40,3,Unemployed
577,57,2,Unemployed
578,67,5,
579,43,2,Unemployed
580,77,4,
581,75,5,
582,41,2,Unemployed
583,57,2,Unemployed
584,20,1,Unemployed
585,68,4,
586,36,4,Unemployed
587,18,3,FOOD
588,79,2,
589,56,2,Unemployed
590,57,4,HEALTHCARE
591,59,5,Unemployed
592,38,1,Unemployed
593,1,2,
594,63,3,Unemployed
595,15,2,
596,93,2,
597,0,2,
598,41,2,Unemployed
599,1,3,
600,51,5,Unemployed
601,34,5,Unemployed
602,66,3,
603,57,6,Unemployed
604,13,1,
605,33,6,Unemployed
606,13,4,
607,32,1,Unemployed
608,93,6,
609,32,2,HEALTHCARE
610,63,2,Unemployed
611,3,1,
612,2,3,
613,61,2,HEALTHCARE
614,53,4,HEALTHCARE
615,52,3,Unemployed
616,68,2,
617,48,2,Unemployed
618,99,1,
619,4,3,
620,69,3,
621,26,3,HEALTHCARE
622,11,2,
623,10,3,
624,45,3,Unemployed
625,8,6,
626,54,2,Unemployed
627,31,3,HEALTHCARE
628,22,3,FOOD
629,63,1,Unemployed
630,13,2,
631,59,2,Unemployed
632,25,1,Unemployed
633,21,1,HEALTHCARE
634,8,1,
635,52,2,Unemployed
636,15,3,
637,43,3,Unemployed
638,88,4,
639,13,5,
640,2,6,
641,65,2,Unemployed
642,7,6,
643,52,2,HEALTHCARE
644,33,3,Unemployed
645,15,4,
646,48,2,FOOD
647,10,2,
648,31,1,Unemployed
649,77,3,
650,11,1,
651,63,6,Unemployed
652,55,2,HEALTHCARE
653,40,3,WASTEMANAGEMENT
654,73,6,
655,40,2,Unemployed
656,21,1,Unemployed
657,11,3,
658,0,2,
659,65,5,Unemployed
660,62,3,Unemployed
661,28,3,FOOD
662,10,1,
663,7,1,
664,95,5,
665,15,1,
666,48,2,Unemployed
667,81,2,
668,78,2,
669,90,3,
670,28,2,Unemployed
671,48,5,HEALTHCARE
672,96,6,
673,6,3,
674,70,1,
675,61,2,Unemployed
676,65,6,HEALTHCARE
677,95,2,
678,58,2,FOOD
679,18,6,Unemployed
680,50,4,HEALTHCARE
681,52,4,Unemployed
682,55,5,Unemployed
683,85,2,
684,15,2,
685,25,3,FOOD
686,0,2,
687,39,5,Unemployed
688,9,6,
689,94,1,
690,10,2,
691,22,2,Unemployed
692,74,4,
693,13,6,
694,58,2,Unemployed
695,45,1,Unemployed
696,53,2,Unemployed
697,32,1,Unemployed
698,6,2,
699,6,2,
700,68,3,
701,56,4,Unemployed
702,53,3,Unemployed
703,62,2,Unemployed
704,76,2,
705,45,3,Unemployed
706,22,5,WASTEMANAGEMENT
707,24,1,Unemployed
708,38,2,Unemployed
709,21,2,Unemployed
710,83,2,
711,67,1,
712,52,1,HEALTHCARE
713,2,2,
714,73,5,
715,38,6,WASTEMANAGEMENT
716,13,2,
717,71,1,
718,0,4,
719,53,1,FOOD
720,62,2,Unemployed
721,83,2,
722,66,3,
723,0,1,
724,52,2,Unemployed
725,60,4,Unemployed
726,69,2,
727,68,3,
728,37,2,Unemployed
729,65,6,Unemployed
730,38,5,Unemployed
731,62,5,HEALTHCARE
732,57,3,Unemployed
733,32,3,Unemployed
734,74,4,
735,68,2,
736,30,3,Unemployed
737,71,4,
738,31,2,HEALTHCARE
739,38,5,Unemployed
740,55,5,HEALTHCARE
741,52,5,FINANCEINSURANCE
742,73,6,
743,72,2,
744,45,4,Unemployed
745,66,2,
746,11,2,
747,27,2,Unemployed
748,33,2,Unemployed
749,56,2,Unemployed
750,20,2,Unemployed
751,78,4,
752,23,1,Unemployed
753,44,1,Unemployed
754,47,4,Unemployed
755,1,6,
756,22,5,Unemployed
757,48,6,HEALTHCARE
758,5,3,
759,80,3,
760,8,3,
761,94,2,
762,17,1,
763,45,6,Unemployed
764,63,4,Unemployed
765,71,4,
766,72,2,
767,59,1,Unemployed
768,39,4,Unemployed
769,35,6,Unemployed
770,25,6,HEALTHCARE
771,67,2,
772,77,4,
773,75,5,
774,35,2,Unemployed
775,81,4,
776,57,2,Unemployed
777,76,2,
778,88,2,
779,27,3,SCIENTIFICTECHNICAL
780,80,2,
781,78,4,
782,2,4,
783,89,4,
784,70,4,
785,32,1,Unemployed
786,7,2,
787,12,2,
788,78,4,
789,6,2,
790,61,1,FOOD
791,83,3,
792,7,3,
793,62,6,Unemployed
794,51,1,FOOD
795,4,4,
796,55,2,Unemployed
797,33,2,HEALTHCARE
798,15,2,
799,80,2,
800,29,2,Unemployed
801,18,1,FINANCEINSURANCE
802,58,3,Unemployed
803,19,2,UTILITIES
804,64,3,Unemployed
805,27,5,Unemployed
806,60,2,Unemployed
807,10,3,
808,49,5,Unemployed
809,49,1,Unemployed
810,35,1,HEALTHCARE
811,0,2,
812,3,6,
813,43,3,Unemployed
814,45,2,SCIENTIFICTECHNICAL
815,18,1,Unemployed
816,9,3,
817,78,1,
818,55,5,Unemployed
819,6,2,
820,19,1,Unemployed
821,58,3,Unemployed
822,63,2,Unemployed
823,11,2,
824,74,4,
825,56,4,Unemployed
826,58,4,Unemployed
827,41,5,Unemployed
828,66,5,
829,10,4,
830,55,2,Unemployed
831,76,2,
832,52,5,Unemployed
833,64,4,UTILITIES
834,58,2,Unemployed
835,16,5,
836,58,1,FINANCEINSURANCE
837,36,5,HEALTHCARE
838,5,5,
839,30,1,Unemployed
840,12,3,
841,9,3,
842,3,4,
843,71,3,
844,19,2,Unemployed
845,62,2,HEALTHCARE
846,23,1,Unemployed
847,70,2,
848,92,1,
849,18,6,Unemployed
850,43,3,Unemployed
851,51,2,Unemployed
852,2,3,
853,47,4,Unemployed
854,35,1,Unemployed
855,24,3,Unemployed
856,91,3,
857,21,4,Unemployed
858,24,5,Unemployed
859,1,5,
860,13,4,
861,96,6,
862,73,3,
863,41,2,Unemployed
864,16,2,
865,2,2,
866,26,2,Unemployed
867,58,3,Unemployed
868,76,2,
869,34,5,Unemployed
870,15,5,
871,78,2,
872,100,2,
873,17,4,
874,66,2,
875,54,4,FINANCEINSURANCE
876,3,5,
877,4,1,
878,56,2,HEALTHCARE
879,77,3,
880,68,4,
881,68,3,
882,6,5,
883,67,5,
884,74,3,
885,54,5,Unemployed
886,67,2,
887,8,3,
888,25,5,Unemployed
889,9,4,
890,92,2,
891,16,2,
892,57,5,Unemployed
893,61,3,Unemployed
894,67,1,
895,61,5,Unemployed
896,24,2,Unemployed
897,76,5,
898,7,4,
899,67,5,
900,75,6,
901,40,2,Unemployed
902,76,4,
903,6,2,
904,48,6,Unemployed
905,81,2,
906,12,1,
907,5,2,
908,41,2,Unemployed
909,22,3,HEALTHCARE
910,35,6,Unemployed
911,63,4,Unemployed
912,32,2,Unemployed
913,67,3,
914,9,1,
915,55,1,HEALTHCARE
916,49,6,Unemployed
917,15,1,
918,93,2,
919,58,1,HEALTHCARE
920,29,1,HEALTHCARE
921,42,6,HEALTHCARE
922,0,1,
923,62,1,Unemployed
924,99,1,
925,48,1,Unemployed
926,50,2,Unemployed
927,52,4,FOOD
928,72,5,
929,63,1,Unemployed
930,46,1,Unemployed
931,13,2,
932,87,6,
933,67,1,
934,4,3,
935,48,2,WASTEMANAGEMENT
936,37,2,HEALTHCARE
937,40,1,SCIENTIFICTECHNICAL
938,2,4,
939,79,3,
940,65,6,Unemployed
941,41,4,SCIENTIFICTECHNICAL
942,36,2,HEALTHCARE
943,55,2,Unemployed
944,34,2,FINANCEINSURANCE
945,22,2,Unemployed
946,54,2,Unemployed
947,48,2,Unemployed
948,78,2,
949,6,4,
950,11,1,
951,55,3,Unemployed
952,29,1,Unemployed
953,50,5,Unemployed
954,26,1,Unemployed
955,96,6,
956,11,1,
957,63,6,Unemployed
958,54,1,Unemployed
959,64,4,Unemployed
960,19,3,Unemployed
961,99,2,
962,55,2,Unemployed
963,61,1,FOOD
964,94,1,
965,74,3,
966,70,2,
967,66,6,
968,96,2,
969,28,1,Unemployed
970,61,2,FINANCEINSURANCE
971,58,2,Unemployed
972,78,2,
973,3,1,
974,0,2,
975,16,5,
976,35,5,SCIENTIFICTECHNICAL
977,40,4,Unemployed
978,99,2,
979,12,2,
980,99,2,
981,33,4,Unemployed
982,55,4,Unemployed
983,49,2,Unemployed
984,58,5,HEALTHCARE
985,11,4,
986,21,2,Unemployed
987,34,2,FOOD
988,68,1,
989,72,3,
990,10,3,
991,56,3,Unemployed
992,1,5,
993,57,6,FOOD
994,6,1,
995,51,6,FOOD
996,73,4,
997,25,3,Unemployed
998,35,2,Unemployed
999,56,5,Unemployed
1000,34,2,HEALTHCARE
1001,39,5,SCIENTIFICTECHNICAL
1002,67,6,
1003,9,5,
1004,3,5,
1005,74,6,
1006,64,6,Unemployed
1007,32,5,Unemployed
1008,63,5,Unemployed
1009,54,1,Unemployed
1010,63,6,OTHER
1011,6,5,
1012,3,4,
1013,53,2,FOOD
1014,19,6,Unemployed
1015,10,1,
1016,58,6,WASTEMANAGEMENT
1017,3,2,
1018,7,4,
1019,36,6,Unemployed
1020,5,6,
1021,3,3,
1022,88,1,
1023,65,5,Unemployed
1024,42,3,FOOD
1025,12,3,
1026,41,4,Unemployed
1027,45,6,HEALTHCARE
1028,57,6,Unemployed
1029,48,4,Unemployed
1030,39,3,HEALTHCARE
1031,39,2,FINANCEINSURANCE
1032,63,2,Unemployed
1033,67,6,
1034,71,2,
1035,15,1,
1036,53,1,Unemployed
1037,55,2,HEALTHCARE
1038,15,2,
1039,20,2,Unemployed
1040,38,2,SCIENTIFICTECHNICAL
1041,58,1,HEALTHCARE
1042,9,1,
1043,70,3,
1044,27,3,Unemployed
1045,18,2,HEALTHCARE
1046,39,1,FOOD
1047,59,1,Unemployed
1048,72,2,
1049,54,1,Unemployed
1050,41,2,Unemployed
1051,64,3,Unemployed
1052,28,2,Unemployed
1053,44,6,FOOD
1054,42,2,FINANCEINSURANCE
1055,46,5,FOOD
1056,55,2,SCIENTIFICTECHNICAL
1057,12,2,
1058,33,1,Unemployed
1059,33,4,Unemployed
1060,62,4,WASTEMANAGEMENT
1061,6,4,
1062,4,2,
1063,76,4,
1064,94,1,
1065,75,2,
1066,50,4,Unemployed
1067,44,1,HEALTHCARE
1068,61,3,HEALTHCARE
1069,9,1,
1070,70,2,
1071,57,5,Unemployed
1072,20,4,FINANCEINSURANCE
1073,20,3,Unemployed
1074,16,4,
1075,34,4,Unemployed
1076,60,5,Unemployed
1077,38,4,Unemployed
1078,91,2,
1079,22,1,Unemployed
1080,58,5,Unemployed
1081,69,3,
1082,29,5,Unemployed
1083,74,4,
1084,89,2,
1085,35,1,Unemployed
1086,85,4,
1087,61,5,Unemployed
1088,24,1,Unemployed
1089,53,2,HEALTHCARE
1090,36,5,Unemployed
1091,63,3,Unemployed
1092,62,1,Unemployed
1093,39,2,SCIENTIFICTECHNICAL
1094,79,5,
1095,9,1,
1096,37,2,Unemployed
1097,25,2,Unemployed
1098,47,4,Unemployed
1099,40,3,Unemployed
1100,18,2,FOOD
1101,21,3,Unemployed
1102,75,3,
1103,1,6,
1104,69,6,
1105,3,5,
1106,6,5,
1107,91,6,
1108,63,2,Unemployed
1109,63,3,Unemployed
1110,40,2,Unemployed
1111,33,1,HEALTHCARE
1112,58,5,HEALTHCARE
1113,8,4,
1114,51,5,WASTEMANAGEMENT
1115,39,2,Unemployed
1116,62,2,Unemployed
1117,80,1,
1118,42,1,FOOD
1119,56,5,Unemployed
1120,90,3,
1121,86,3,
1122,28,4,Unemployed
1123,72,4,
1124,38,2,WASTEMANAGEMENT
1125,20,2,Unemployed
1126,18,1,HEALTHCARE
1127,13,3,
1128,8,2,
1129,55,3,Unemployed
1130,26,1,Unemployed
1131,81,3,
1132,52,3,HEALTHCARE
1133,63,4,Unemployed
1134,20,6,Unemployed
1135,34,2,FOOD
1136,61,5,Unemployed
1137,49,4,HEALTHCARE
1138,45,5,Unemployed
1139,65,3,FINANCEINSURANCE
1140,11,2,
1141,73,2,
1142,23,1,Unemployed
1143,17,3,
1144,58,4,HEALTHCARE
1145,42,1,Unemployed
1146,65,3,Unemployed
1147,32,4,Unemployed
1148,19,3,Unemployed
1149,12,2,
1150,12,1,
1151,87,3,
1152,0,1,
1153,43,3,Unemployed
1154,92,1,
1155,61,2,HEALTHCARE
1156,3,3,
1157,66,2,
1158,28,2,Unemployed
1159,47,2,OTHER
1160,28,4,Unemployed
1161,56,1,FOOD
1162,77,1,
1163,41,2,FOOD
1164,60,2,Unemployed
1165,68,3,
1166,53,5,Unemployed
1167,22,5,HEALTHCARE
1168,80,6,
1169,50,5,WASTEMANAGEMENT
1170,34,2,Unemployed
1171,22,6,Unemployed
1172,5,5,
1173,96,4,
1174,68,6,
1175,61,2,HEALTHCARE
1176,55,1,FOOD
1177,52,6,Unemployed
1178,16,2,
1179,56,3,Unemployed
1180,64,2,Unemployed
1181,8,2,
1182,66,5,
1183,36,6,Unemployed
1184,48,2,Unemployed
1185,18,2,Unemployed
1186,67,2,
1187,61,5,HEALTHCARE
1188,28,2,Unemployed
1189,27,6,HEALTHCARE
1190,96,4,
1191,73,2,
1192,18,4,Unemployed
1193,75,2,
1194,85,1,
1195,1,2,
1196,68,4,
1197,6,2,
1198,77,4,
1199,81,3,
1200,35,1,Unemployed
1201,71,3,
1202,50,2,FOOD
1203,63,2,Unemployed
1204,61,5,Unemployed
1205,98,4,
1206,55,5,Unemployed
1207,76,4,
1208,41,3,Unemployed
1209,73,4,
1210,44,3,Unemployed
1211,59,1,FOOD
1212,59,1,Unemployed
1213,49,3,Unemployed
1214,71,3,
1215,80,5,
1216,74,2,
1217,5,3,
1218,3,5,
1219,34,5,Unemployed
1220,63,6,Unemployed
1221,95,4,
1222,77,6,
1223,10,2,
1224,94,2,
1225,53,3,Unemployed
1226,2,2,
1227,0,6,
1228,33,2,Unemployed
1229,43,3,Unemployed
1230,23,2,Unemployed
1231,20,3,FINANCEINSURANCE
1232,24,1,Unemployed
1233,32,2,Unemployed
1234,21,2,Unemployed
1235,50,5,FINANCEINSURANCE
1236,66,1,
1237,66,4,
1238,81,4,
1239,33,5,HEALTHCARE
1240,54,2,Unemployed
1241,64,2,OTHER
1242,7,2,
1243,66,4,
1244,60,6,Unemployed
1245,76,4,
1246,19,2,Unemployed
1247,11,3,
1248,28,2,Unemployed
1249,79,3,
1250,35,4,Unemployed
1251,81,1,
1252,8,3,
1253,11,1,
1254,46,2,FOOD
1255,61,2,Unemployed
1256,36,4,Unemployed
1257,79,2,
1258,63,2,Unemployed
1259,41,6,Unemployed
1260,25,6,Unemployed
1261,22,2,Unemployed
1262,10,2,
1263,54,3,FINANCEINSURANCE
1264,81,2,
1265,38,5,SCIENTIFICTECHNICAL
1266,93,2,
1267,48,4,Unemployed
1268,61,1,Unemployed
1269,32,3,Unemployed
1270,27,1,Unemployed
1271,45,5,Unemployed
1272,43,2,Unemployed
1273,0,1,
1274,23,3,Unemployed
1275,63,2,Unemployed
1276,43,2,Unemployed
1277,60,3,FOOD
1278,15,4,
1279,59,3,Unemployed
1280,0,2,
1281,73,5,
1282,9,2,
1283,3,1,
1284,12,2,
1285,58,1,Unemployed
1286,0,4,
1287,47,3,Unemployed
1288,81,1,
1289,31,6,Unemployed
1290,33,2,WASTEMANAGEMENT
1291,22,2,Unemployed
1292,96,1,
1293,77,6,
1294,23,2,Unemployed
1295,27,4,Unemployed
1296,51,1,Unemployed
1297,98,2,
1298,8,2,
1299,10,1,
1300,82,2,
1301,25,2,Unemployed
1302,35,4,Unemployed
1303,24,2,Unemployed
1304,10,5,
1305,9,4,
1306,20,4,Unemployed
1307,33,2,Unemployed
1308,78,2,
1309,86,2,
1310,76,3,
1311,43,2,Unemployed
1312,11,2,
1313,15,2,
1314,2,6,
1315,41,2,FOOD
1316,27,3,Unemployed
1317,6,4,
1318,1,3,
1319,65,5,Unemployed
1320,10,3,
1321,62,4,FINANCEINSURANCE
1322,83,2,
1323,59,1,Unemployed
1324,63,2,Unemployed
1325,64,2,Unemployed
1326,0,4,
1327,3,1,
