ID,Age,Household Size,Occupations
292,60,1,Unemployed
293,51,2,Unemployed
294,46,4,Unemployed
295,39,5,Unemployed
296,59,2,Unemployed
297,93,1,
298,90,3,
299,26,5,Unemployed
300,85,2,
301,13,3,
302,13,5,
303,24,3,Unemployed
304,18,5,Unemployed
305,20,5,Unemployed
306,67,4,
307,35,4,HEALTHCARE
308,8,6,
309,64,1,Unemployed
310,38,4,Unemployed
311,69,1,
312,48,6,Unemployed
313,66,5,
314,58,2,Unemployed
315,1,4,
316,56,3,Unemployed
317,16,3,
318,15,2,
319,60,3,Unemployed
320,13,4,
321,52,5,Unemployed
322,27,2,Unemployed
323,17,3,
324,42,5,HEALTHCARE
325,47,1,HEALTHCARE
326,30,5,Unemployed
327,42,2,Unemployed
328,63,1,Unemployed
329,26,2,Unemployed
330,54,6,Unemployed
331,78,6,
332,66,3,
333,90,1,
334,1,4,
335,34,4,Unemployed
336,29,2,Unemployed
337,65,5,Unemployed
338,0,3,
339,1,4,
340,12,1,
341,16,2,
342,62,5,Unemployed
343,58,1,Unemployed
344,48,4,Unemployed
345,14,2,
346,73,4,
347,18,5,Unemployed
348,64,1,HEALTHCARE
349,10,2,
350,7,6,
351,64,1,HEALTHCARE
352,55,3,Unemployed
353,57,2,Unemployed
354,61,2,Unemployed
355,79,3,
356,21,5,FOOD
357,9,6,
358,17,4,
359,78,2,
360,31,2,Unemployed
361,42,4,Unemployed
362,49,1,Unemployed
363,60,3,Unemployed
364,43,1,Unemployed
365,45,6,Unemployed
366,81,5,
367,69,6,
368,33,4,HEALTHCARE
369,62,6,HEALTHCARE
370,53,2,Unemployed
371,26,6,Unemployed
372,1,6,
373,41,2,Unemployed
374,12,2,
375,32,2,Unemployed
376,17,5,
377,71,1,
378,57,6,Unemployed
379,64,5,FOOD
380,19,2,Unemployed
381,65,5,HEALTHCARE
382,34,1,Unemployed
383,50,4,Unemployed
384,5,3,
385,32,2,Unemployed
386,57,3,Unemployed
387,14,2,
388,55,1,FOOD
389,62,2,Unemployed
390,44,3,FOOD
391,11,6,
392,78,5,
393,75,3,
394,62,6,Unemployed
395,52,6,FOOD
396,18,3,Unemployed
397,11,5,
398,0,6,
399,63,2,Unemployed
400,34,3,Unemployed
401,5,1,
402,27,1,Unemployed
403,34,4,Unemployed
404,24,4,Unemployed
405,7,2,
406,51,6,HEALTHCARE
407,29,6,Unemployed
408,44,2,Unemployed
409,4,4,
410,53,6,Unemployed
411,58,2,Unemployed
412,17,6,
413,40,1,Unemployed
414,65,4,Unemployed
415,70,2,
416,54,3,HEALTHCARE
417,62,6,Unemployed
418,51,6,Unemployed
419,74,6,
420,38,2,Unemployed
421,32,2,FOOD
422,1,2,
423,67,2,
424,65,5,Unemployed
425,23,2,Unemployed
426,51,4,Unemployed
427,78,3,
428,66,6,
429,39,3,Unemployed
430,46,2,Unemployed
431,32,6,Unemployed
432,68,4,
433,32,2,HEALTHCARE
434,17,4,
435,70,4,
436,42,2,Unemployed
437,63,3,Unemployed
438,33,2,Unemployed
439,77,4,
440,73,4,
441,63,3,HEALTHCARE
442,73,2,
443,50,6,Unemployed
444,19,5,Unemployed
445,61,3,Unemployed
446,44,2,HEALTHCARE
447,60,6,Unemployed
448,1,1,
449,5,4,
450,40,5,Unemployed
451,57,4,Unemployed
452,58,4,HEALTHCARE
453,40,3,Unemployed
454,52,3,Unemployed
455,74,1,
456,33,1,HEALTHCARE
457,67,6,
458,1,5,
459,55,6,FOOD
460,67,2,
461,21,5,Unemployed
462,18,3,HEALTHCARE
463,52,5,Unemployed
464,58,1,Unemployed
465,65,4,Unemployed
466,50,4,Unemployed
467,38,4,Unemployed
468,74,2,
469,15,3,
470,76,4,
471,42,6,Unemployed
472,20,4,Unemployed
473,63,2,Unemployed
474,8,6,
475,70,4,
476,34,3,Unemployed
477,58,2,Unemployed
478,86,2,
479,16,3,
480,36,6,Unemployed
481,69,3,
482,16,2,
483,67,3,
484,12,6,
485,44,2,Unemployed
486,16,2,
487,100,5,
488,75,4,
489,55,5,Unemployed
490,76,2,
491,63,6,Unemployed
492,17,3,
493,9,1,
494,13,4,
495,71,2,
496,54,6,HEALTHCARE
497,58,2,Unemployed
498,54,4,Unemployed
499,1,2,
500,45,2,Unemployed
501,88,2,
502,73,4,
503,59,2,Unemployed
504,97,2,
505,42,2,Unemployed
506,100,2,
507,43,5,Unemployed
508,65,1,HEALTHCARE
509,98,2,
510,38,5,HEALTHCARE
511,60,1,Unemployed
512,7,2,
513,11,2,
514,45,2,HEALTHCARE
515,33,4,FOOD
516,41,3,Unemployed
517,15,1,
518,69,1,
519,65,5,Unemployed
520,24,6,Unemployed
521,58,1,Unemployed
522,63,2,FOOD
523,15,2,
524,79,2,
525,53,1,Unemployed
526,14,3,
527,13,4,
528,64,6,Unemployed
529,18,2,HEALTHCARE
530,84,2,
531,17,1,
532,28,4,Unemployed
533,70,5,
534,3,3,
535,54,6,FOOD
536,2,5,
537,50,5,HEALTHCARE
538,41,4,Unemployed
539,74,1,
540,15,3,
541,16,4,
542,10,5,
543,22,2,Unemployed
544,4,4,
545,60,2,Unemployed
546,59,6,FOOD
547,25,2,Unemployed
548,79,4,
549,14,1,
550,10,2,
551,66,5,
552,69,6,
553,16,2,
554,67,3,
555,56,3,HEALTHCARE
556,79,4,
557,38,3,Unemployed
558,78,4,
559,51,5,Unemployed
560,60,1,Unemployed
561,57,5,Unemployed
562,96,4,
563,12,1,
564,61,4,Unemployed
565,7,4,
566,55,4,Unemployed
567,42,3,Unemployed
568,32,1,HEALTHCARE
569,54,1,HEALTHCARE
570,41,4,Unemployed
571,63,5,Unemployed
572,58,2,Unemployed
573,16,2,
574,26,5,HEALTHCARE
575,62,2,Unemployed
576,65,1,Unemployed
577,5,4,
578,80,5,
579,44,3,Unemployed
580,4,2,
581,9,1,
582,19,2,Unemployed
583,42,2,Unemployed
584,73,1,
585,69,5,
586,73,2,
587,47,2,HEALTHCARE
588,42,2,HEALTHCARE
589,18,6,Unemployed
590,55,2,Unemployed
591,13,1,
592,62,1,Unemployed
593,39,2,Unemployed
594,67,3,
595,1,2,
596,18,1,Unemployed
597,58,2,Unemployed
598,43,2,Unemployed
599,2,2,
600,10,4,
601,6,2,
602,12,2,
603,38,5,Unemployed
604,16,3,
605,32,6,Unemployed
606,91,6,
607,91,4,
608,78,6,
609,90,2,
610,40,6,Unemployed
611,31,3,Unemployed
612,20,6,Unemployed
613,15,2,
614,0,1,
615,2,1,
616,7,5,
617,56,1,HEALTHCARE
618,61,6,HEALTHCARE
619,10,2,
620,65,1,Unemployed
621,20,4,Unemployed
622,9,4,
623,58,1,Unemployed
624,65,1,Unemployed
625,2,3,
626,13,2,
627,67,2,
628,52,2,Unemployed
629,72,2,
630,79,2,
631,53,5,Unemployed
632,30,1,Unemployed
633,24,4,Unemployed
634,21,2,Unemployed
635,36,5,Unemployed
636,9,5,
637,50,2,Unemployed
638,0,3,
639,5,4,
640,10,2,
641,53,2,HEALTHCARE
642,72,3,
643,21,5,Unemployed
644,79,2,
645,75,5,
646,7,2,
647,25,3,Unemployed
648,2,2,
649,71,3,
650,31,4,Unemployed
651,76,2,
652,39,6,Unemployed
653,11,2,
654,64,6,Unemployed
655,64,1,Unemployed
656,20,5,Unemployed
657,47,4,Unemployed
658,7,4,
659,41,6,Unemployed
660,33,6,Unemployed
661,15,6,
662,12,6,
663,60,5,Unemployed
664,68,2,
665,18,5,FOOD
666,87,6,
667,44,4,Unemployed
668,54,5,Unemployed
669,49,4,Unemployed
670,14,3,
671,57,2,Unemployed
672,51,3,Unemployed
673,23,6,Unemployed
674,48,4,Unemployed
675,71,1,
676,43,2,Unemployed
677,14,6,
678,65,4,Unemployed
679,34,2,Unemployed
680,35,1,FOOD
681,35,4,Unemployed
682,75,2,
683,1,1,
684,31,6,Unemployed
685,20,6,Unemployed
686,58,4,Unemployed
687,41,3,Unemployed
688,68,5,
689,61,3,Unemployed
690,63,2,Unemployed
691,50,4,Unemployed
692,63,2,Unemployed
693,99,2,
694,55,2,Unemployed
695,52,1,Unemployed
696,14,6,
697,48,6,Unemployed
698,39,2,Unemployed
699,69,4,
700,73,4,
701,94,4,
702,8,2,
703,18,6,Unemployed
704,76,4,
705,53,2,Unemployed
706,34,4,Unemployed
707,77,1,
708,9,3,
709,9,2,
710,66,6,
711,7,3,
712,44,1,Unemployed
713,74,4,
714,79,3,
715,64,5,Unemployed
716,61,2,Unemployed
717,12,2,
718,12,4,
719,19,6,HEALTHCARE
720,69,3,
721,44,4,HEALTHCARE
722,37,4,Unemployed
723,54,2,Unemployed
724,31,2,Unemployed
725,57,5,HEALTHCARE
726,11,1,
727,5,1,
728,78,1,
729,48,5,Unemployed
730,51,5,Unemployed
731,93,4,
732,79,3,
733,17,6,
734,80,2,
735,27,3,Unemployed
736,60,6,Unemployed
737,14,6,
738,7,2,
739,7,3,
740,64,4,Unemployed
741,24,6,Unemployed
742,22,6,Unemployed
743,44,2,Unemployed
744,26,3,Unemployed
745,13,5,
746,1,2,
747,73,4,
748,66,1,
749,58,2,Unemployed
750,34,6,Unemployed
751,13,1,
752,46,2,Unemployed
753,42,2,Unemployed
754,21,5,Unemployed
755,99,5,
756,3,4,
757,53,2,Unemployed
758,40,2,HEALTHCARE
759,23,2,Unemployed
760,40,2,Unemployed
761,13,6,
762,54,2,Unemployed
763,73,2,
764,58,4,Unemployed
765,29,3,Unemployed
766,39,6,Unemployed
767,26,5,FOOD
768,12,4,
769,1,2,
770,97,2,
771,86,4,
772,4,5,
773,61,4,Unemployed
774,63,1,Unemployed
775,46,3,Unemployed
776,16,2,
777,44,5,HEALTHCARE
778,66,4,
779,10,2,
780,78,4,
781,51,4,Unemployed
782,16,2,
783,8,5,
784,38,4,Unemployed
785,10,2,
786,90,3,
787,12,2,
788,45,5,Unemployed
789,63,5,Unemployed
790,69,1,
791,73,2,
792,77,3,
793,68,1,
794,59,3,Unemployed
795,41,4,Unemployed
796,70,2,
797,32,2,Unemployed
798,68,2,
799,42,5,Unemployed
800,18,5,Unemployed
801,58,6,Unemployed
802,70,6,
803,64,5,Unemployed
804,7,4,
805,14,5,
806,10,2,
807,40,4,OTHER
808,71,1,
809,37,2,Unemployed
810,51,3,Unemployed
811,74,6,
812,9,3,
813,38,2,Unemployed
814,1,2,
815,13,6,
816,47,2,Unemployed
817,67,3,
818,67,5,
819,64,6,Unemployed
820,16,6,
821,48,6,Unemployed
822,16,2,
823,54,2,Unemployed
824,62,2,Unemployed
825,49,6,HEALTHCARE
826,72,6,
827,31,5,Unemployed
828,21,4,HEALTHCARE
829,54,1,Unemployed
830,63,2,Unemployed
831,69,1,
832,23,6,Unemployed
833,67,1,
834,35,3,Unemployed
835,5,6,
836,69,2,
837,42,6,HEALTHCARE
838,4,4,
839,37,3,Unemployed
840,15,2,
841,24,1,Unemployed
842,63,3,Unemployed
843,5,5,
844,58,3,FOOD
845,39,4,Unemployed
846,68,1,
847,18,4,Unemployed
848,62,6,Unemployed
849,48,3,Unemployed
850,46,2,Unemployed
851,38,2,Unemployed
852,38,4,Unemployed
853,70,4,
854,36,6,Unemployed
855,78,2,
856,59,4,Unemployed
857,35,2,Unemployed
858,29,6,Unemployed
859,3,6,
860,14,6,
861,57,2,Unemployed
862,65,3,HEALTHCARE
863,6,3,
864,8,5,
865,66,2,
866,62,6,Unemployed
867,40,2,Unemployed
868,30,5,Unemployed
869,54,6,Unemployed
870,74,2,
871,61,6,HEALTHCARE
872,42,1,Unemployed
873,49,2,Unemployed
874,92,3,
875,54,3,Unemployed
876,38,2,Unemployed
877,59,4,Unemployed
878,68,2,
879,95,3,
880,65,2,Unemployed
881,58,1,FOOD
882,11,4,
883,30,2,Unemployed
884,50,1,Unemployed
885,16,2,
886,58,3,Unemployed
887,19,4,Unemployed
888,5,3,
889,33,5,Unemployed
890,5,4,
891,11,6,
892,68,2,
893,27,4,Unemployed
894,36,1,Unemployed
895,54,6,Unemployed
896,99,3,
897,50,5,Unemployed
898,18,2,Unemployed
899,16,1,
900,75,4,
901,0,4,
902,71,6,
903,60,4,Unemployed
904,44,4,Unemployed
905,64,6,Unemployed
906,47,2,Unemployed
907,70,2,
908,15,4,
909,32,1,Unemployed
910,60,4,Unemployed
911,72,2,
912,57,2,Unemployed
913,51,6,HEALTHCARE
914,53,6,Unemployed
915,62,2,Unemployed
916,70,2,
917,14,3,
918,2,4,
919,71,4,
920,47,6,Unemployed
921,73,3,
922,28,2,Unemployed
923,4,2,
924,37,5,Unemployed
925,31,2,Unemployed
926,67,4,
927,22,5,Unemployed
928,32,3,HEALTHCARE
929,36,1,HEALTHCARE
930,16,3,
931,36,6,Unemployed
932,65,6,Unemployed
933,48,4,Unemployed
934,68,1,
935,11,2,
936,0,4,
937,18,3,Unemployed
938,21,3,Unemployed
939,89,1,
940,0,3,
941,35,3,HEALTHCARE
942,9,3,
943,33,2,Unemployed
944,6,2,
945,38,3,HEALTHCARE
946,4,2,
947,36,2,Unemployed
948,65,2,Unemployed
949,67,2,
950,64,1,Unemployed
951,84,4,
952,37,6,Unemployed
953,27,3,Unemployed
954,69,4,
955,59,2,Unemployed
956,22,6,Unemployed
957,52,4,Unemployed
958,84,3,
959,44,5,Unemployed
960,46,4,Unemployed
961,1,5,
962,57,1,Unemployed
963,4,1,
964,61,2,Unemployed
965,35,2,Unemployed
966,24,5,Unemployed
967,3,2,
968,26,3,Unemployed
969,35,4,Unemployed
970,76,4,
971,3,3,
972,33,2,Unemployed
973,56,1,Unemployed
974,19,3,HEALTHCARE
975,5,4,
976,4,5,
977,61,3,FOOD
978,2,3,
979,69,2,
980,5,2,
981,7,2,
982,0,6,
983,66,4,
984,40,3,Unemployed
985,11,4,
986,15,2,
987,20,2,Unemployed
988,51,2,Unemployed
989,75,5,
990,51,2,Unemployed
991,74,3,
992,23,2,Unemployed
993,57,6,Unemployed
994,79,3,
995,78,4,
996,43,3,Unemployed
997,13,5,
998,97,6,
999,55,6,Unemployed
1000,99,2,
1001,12,6,
1002,51,4,Unemployed
1003,65,4,Unemployed
1004,9,2,
1005,67,2,
1006,11,2,
1007,25,2,Unemployed
1008,67,4,
1009,94,2,
1010,36,4,FOOD
1011,7,3,
1012,23,3,FOOD
1013,7,3,
1014,29,2,Unemployed
1015,50,6,Unemployed
1016,76,6,
1017,61,2,Unemployed
1018,48,1,Unemployed
1019,47,4,Unemployed
1020,10,3,
1021,73,1,
1022,9,2,
1023,75,5,
1024,40,1,FOOD
1025,9,3,
1026,53,4,Unemployed
1027,35,2,Unemployed
1028,74,5,
1029,64,2,Unemployed
1030,17,3,
1031,34,1,Unemployed
1032,17,2,
1033,57,6,Unemployed
1034,49,5,Unemployed
1035,59,4,Unemployed
1036,46,1,Unemployed
1037,54,4,Unemployed
1038,31,2,Unemployed
1039,74,6,
1040,45,2,Unemployed
1041,17,2,
1042,43,4,Unemployed
1043,39,1,Unemployed
1044,29,3,Unemployed
1045,53,3,Unemployed
1046,63,5,OTHER
1047,61,2,Unemployed
1048,62,3,Unemployed
1049,49,5,HEALTHCARE
1050,1,4,
1051,47,2,Unemployed
1052,57,5,Unemployed
1053,56,4,Unemployed
1054,56,5,Unemployed
1055,0,6,
1056,30,4,Unemployed
1057,79,2,
1058,73,3,
1059,24,6,Unemployed
1060,45,1,Unemployed
1061,18,5,Unemployed
1062,2,1,
1063,40,4,Unemployed
1064,78,2,
1065,26,3,HEALTHCARE
1066,14,2,
1067,28,3,Unemployed
1068,32,2,Unemployed
1069,59,2,Unemployed
1070,27,6,Unemployed
1071,15,3,
1072,10,3,
1073,35,2,Unemployed
1074,72,4,
1075,10,4,
1076,16,3,
1077,54,3,HEALTHCARE
1078,83,1,
1079,35,2,HEALTHCARE
1080,49,3,Unemployed
1081,18,3,Unemployed
1082,91,2,
1083,32,1,Unemployed
1084,50,2,Unemployed
1085,10,5,
1086,10,5,
1087,15,2,
1088,6,6,
1089,42,4,HEALTHCARE
1090,22,3,Unemployed
1091,68,2,
1092,77,2,
1093,4,6,
1094,13,3,
1095,13,4,
1096,27,1,Unemployed
1097,63,6,Unemployed
1098,42,5,Unemployed
1099,57,2,Unemployed
1100,51,1,Unemployed
1101,68,3,
1102,29,1,Unemployed
1103,18,3,Unemployed
1104,5,1,
1105,41,2,Unemployed
1106,64,6,Unemployed
1107,66,3,
1108,52,2,HEALTHCARE
1109,76,2,
1110,65,3,Unemployed
1111,53,4,Unemployed
1112,86,2,
1113,7,3,
1114,70,5,
1115,63,6,Unemployed
1116,53,5,Unemployed
1117,74,3,
1118,18,2,Unemployed
1119,12,1,
1120,20,5,Unemployed
1121,95,6,
1122,94,2,
1123,2,5,
1124,28,4,Unemployed
1125,89,2,
1126,12,2,
1127,71,6,
1128,72,1,
1129,47,3,Unemployed
1130,68,2,
1131,37,2,Unemployed
1132,22,4,Unemployed
1133,69,6,
1134,60,1,Unemployed
1135,67,6,
1136,53,6,Unemployed
1137,49,4,Unemployed
1138,54,3,HEALTHCARE
1139,23,2,HEALTHCARE
1140,69,6,
1141,16,6,
1142,69,2,
1143,69,5,
1144,67,5,
1145,10,6,
1146,35,1,HEALTHCARE
1147,14,2,
1148,49,3,Unemployed
1149,18,3,Unemployed
1150,85,6,
1151,0,6,
1152,7,3,
1153,9,4,
1154,54,3,Unemployed
1155,58,4,Unemployed
1156,26,1,FOOD
1157,17,3,
1158,17,6,
1159,60,5,Unemployed
1160,70,2,
1161,54,3,Unemployed
1162,44,2,FOOD
1163,62,3,HEALTHCARE
1164,41,4,Unemployed
1165,37,3,Unemployed
1166,58,1,HEALTHCARE
1167,60,6,Unemployed
1168,2,3,
1169,77,2,
1170,25,4,Unemployed
1171,48,2,Unemployed
1172,42,1,Unemployed
1173,13,2,
1174,68,5,
1175,35,2,Unemployed
1176,2,4,
1177,14,3,
1178,51,5,Unemployed
1179,72,4,
1180,62,2,Unemployed
1181,70,3,
1182,42,1,Unemployed
1183,73,5,
1184,9,4,
1185,35,3,Unemployed
1186,78,3,
1187,14,5,
1188,44,6,Unemployed
1189,58,3,Unemployed
1190,79,4,
1191,46,1,Unemployed
1192,7,3,
1193,18,6,Unemployed
1194,12,4,
1195,64,5,HEALTHCARE
1196,7,4,
1197,17,5,
1198,75,6,
1199,62,2,Unemployed
1200,84,6,
1201,29,5,Unemployed
1202,3,2,
1203,15,6,
1204,1,6,
1205,69,5,
1206,34,3,Unemployed
1207,65,6,Unemployed
1208,9,2,
1209,18,2,Unemployed
1210,58,2,Unemployed
1211,18,4,Unemployed
1212,68,6,
1213,35,5,FOOD
1214,57,2,Unemployed
1215,4,2,
1216,9,3,
1217,1,1,
1218,15,5,
1219,69,4,
1220,31,2,HEALTHCARE
1221,56,3,Unemployed
1222,42,4,Unemployed
1223,68,1,
1224,5,6,
1225,38,3,Unemployed
1226,69,3,
1227,82,2,
1228,9,3,
1229,43,2,Unemployed
1230,50,4,HEALTHCARE
1231,12,2,
1232,55,5,Unemployed
1233,72,5,
1234,57,2,Unemployed
1235,21,5,Unemployed
1236,6,3,
1237,9,4,
1238,49,2,Unemployed
1239,75,4,
1240,25,3,HEALTHCARE
1241,85,6,
1242,25,2,Unemployed
1243,33,2,Unemployed
1244,48,5,OTHER
1245,55,2,Unemployed
1246,55,5,Unemployed
1247,10,2,
1248,7,2,
1249,99,2,
1250,26,4,Unemployed
1251,51,5,Unemployed
1252,69,2,
1253,37,6,Unemployed
1254,31,6,Unemployed
1255,66,1,
1256,35,2,Unemployed
1257,3,1,
1258,53,6,Unemployed
1259,14,2,
1260,42,6,Unemployed
1261,55,3,Unemployed
1262,82,6,
1263,28,6,Unemployed
1264,25,4,OTHER
1265,73,4,
1266,10,1,
1267,1,2,
1268,81,3,
1269,9,5,
1270,22,4,Unemployed
1271,26,4,Unemployed
1272,23,4,Unemployed
1273,20,1,Unemployed
1274,37,2,Unemployed
1275,89,4,
1276,34,2,HEALTHCARE
1277,63,2,Unemployed
1278,43,2,Unemployed
1279,24,1,Unemployed
1280,19,5,Unemployed
1281,46,2,HEALTHCARE
1282,35,6,Unemployed
1283,0,6,
1284,8,2,
1285,33,4,Unemployed
1286,48,2,Unemployed
1287,33,2,HEALTHCARE
1288,64,1,Unemployed
1289,54,2,Unemployed
1290,33,4,Unemployed
1291,67,2,
1292,52,4,Unemployed
1293,16,6,
1294,72,3,
1295,51,2,Unemployed
1296,68,2,
1297,2,1,
1298,42,2,Unemployed
1299,40,5,FOOD
1300,62,5,Unemployed
1301,68,6,
1302,56,3,Unemployed
1303,1,1,
1304,17,4,
1305,80,4,
1306,71,2,
1307,57,5,Unemployed
1308,57,4,Unemployed
1309,90,5,
1310,59,2,Unemployed
1311,12,2,
1312,34,2,Unemployed
1313,53,2,Unemployed
1314,92,2,
1315,52,3,Unemployed
1316,63,4,OTHER
1317,25,2,Unemployed
1318,4,6,
1319,31,2,Unemployed
1320,21,6,OTHER
1321,64,4,Unemployed
1322,22,1,Unemployed
1323,50,2,Unemployed
1324,1,3,
1325,82,5,
1326,67,2,
1327,78,3,
1328,3,1,
1329,94,2,
1330,3,6,
1331,18,4,Unemployed
1332,35,3,HEALTHCARE
1333,27,1,Unemployed
1334,12,5,
1335,21,2,HEALTHCARE
1336,48,5,HEALTHCARE
1337,64,6,Unemployed
1338,11,2,
1339,4,2,
1340,50,6,Unemployed
1341,62,4,Unemployed
1342,59,6,Unemployed
1343,10,5,
1344,60,1,Unemployed
1345,17,1,
1346,80,2,
1347,26,5,Unemployed
1348,77,4,
1349,28,3,Unemployed
1350,88,1,
1351,35,2,HEALTHCARE
1352,35,2,Unemployed
1353,78,1,
1354,58,2,Unemployed
1355,81,2,
1356,6,2,
1357,9,2,
1358,10,2,
1359,56,5,Unemployed
1360,56,4,Unemployed
1361,29,2,Unemployed
1362,29,4,Unemployed
1363,50,1,Unemployed
1364,13,6,
1365,11,4,
1366,46,6,Unemployed
1367,8,4,
1368,46,2,Unemployed
1369,59,5,Unemployed
1370,20,4,Unemployed
